factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
mchc_pwy255_pc5 4 4 0.918 -0.005 0.004 0.886
mchc_pwy259_pc1 2 2 0.044 0.209 0.995 0.124
mchc_pwy264_pc2 2 2 0.579 0.062 0.378 0.538
mchc_pwy269_pc5 2 2 0.945 0.003 0.007 0.891
mchc_pwy274_pc4 2 2 0.915 0.009 0.018 0.885
mchc_pwy276_pc3 3 3 0.652 -0.033 0.121 0.637
mchc_pwy276_pc5 2 2 0.898 0.012 0.026 0.792
mchc_pwy277_pc2 2 2 0.06 0.044 0.991 0.014
mchc_pwy280_pc4 2 2 0.201 0.11 0.904 0.384
mchc_pwy281_pc5 3 2 0.696 -0.02 0.092 0.686
mchc_pwy282_pc4 2 2 0.925 0.004 0.014 0.877
mchc_pwy287_pc5 2 2 0.9 0.006 0.025 0.777
mchc_pwy292_pc5 2 2 0.813 0.015 0.084 0.601
mchc_pwy293_pc4 2 2 0.875 -0.012 0.038 0.735
mchc_pwy293_pc5 2 2 0.997 0 0 0.989
mchc_pwy294_pc5 2 2 0.203 -0.031 0.902 0.414
mchc_pwy295_pc3 2 2 0.141 -0.029 0.952 0.256
mchc_pwy310_pc4 2 2 0.773 -0.025 0.122 0.639
mchc_pwy311_pc3 2 2 0.111 -0.039 0.97 0.223
mchc_pwy311_pc5 2 2 0.134 -0.059 0.957 0.306
mchc_pwy317_pc3 2 2 0.895 -0.019 0.027 0.876
mchc_pwy319_pc5 2 2 0.944 0.005 0.008 0.906
mchc_pwy31_pc3 2 2 0.199 0.074 0.905 0.409
mchc_pwy320_pc2 2 1 0.96 -0.003 0.004 0.925
mchc_pwy320_pc4 2 2 0.826 -0.033 0.073 0.637
mchc_pwy321_pc2 4 4 0.941 -0.004 0.002 0.917
mchc_pwy324_pc1 2 2 0.678 -0.042 0.234 0.567
mchc_pwy325_pc2 4 4 0.905 -0.006 0.006 0.863
mchc_pwy326_pc2 2 2 0.9 0.01 0.024 0.796
mchc_pwy327_pc3 2 2 0.953 0.007 0.006 0.901
mchc_pwy331_pc4 4 4 0.598 -0.024 0.103 0.585
mchc_pwy33_pc3 3 3 0.094 0.127 0.821 0.233
mchc_pwy51_pc4 2 2 0.722 -0.054 0.179 0.602
mchc_pwy69_pc5 2 2 0.886 0.011 0.032 0.882
mcv_pwy101_pc2 3 3 0.509 -0.026 0.241 0.4
mcv_pwy103_pc1 4 4 0.667 -0.027 0.07 0.628
mcv_pwy107_pc4 2 2 0.381 -0.094 0.683 0.47
mcv_pwy116_pc4 2 2 0.155 -0.072 0.942 0.304
mcv_pwy117_pc2 3 3 0.413 -0.059 0.344 0.327
mcv_pwy117_pc4 2 2 0.198 0.104 0.906 0.295
mcv_pwy136_pc4 3 3 0.34 0.043 0.435 0.296
mcv_pwy137_pc3 2 2 0.71 -0.044 0.194 0.623
mcv_pwy137_pc4 2 2 0.051 -0.04 0.994 0.09
mcv_pwy137_pc5 2 2 0.621 -0.035 0.314 0.51
mcv_pwy151_pc4 2 2 0.612 -0.04 0.327 0.51
mcv_pwy153_pc4 2 2 0.192 -0.174 0.912 0.337
mcv_pwy154_pc5 2 2 0.192 0.075 0.912 0.372
mcv_pwy166_pc1 2 2 0.015 0.04 0.999 0.029
mcv_pwy173_pc2 2 2 0.79 0.02 0.105 0.642
mcv_pwy176_pc4 2 2 0.972 0.005 0.002 0.965
mcv_pwy178_pc3 2 2 0.362 0.105 0.71 0.42
mcv_pwy181_pc4 3 3 0.079 -0.071 0.849 0.176
mcv_pwy183_pc5 2 2 0.617 0.054 0.32 0.553
mcv_pwy18_pc5 4 4 0.24 -0.052 0.416 0.238
mcv_pwy215_pc3 2 2 0.18 0.096 0.922 0.339
mcv_pwy217_pc4 2 2 0.066 -0.075 0.989 0.093
mcv_pwy219_pc5 2 2 0.638 -0.033 0.29 0.642
mcv_pwy222_pc5 3 3 0.045 0.069 0.912 0.111
mcv_pwy223_pc2 2 2 0.855 0.024 0.051 0.765
mcv_pwy228_pc5 2 2 0.975 -0.002 0.002 0.946
mcv_pwy234_pc5 3 3 0.331 0.034 0.447 0.361
mcv_pwy237_pc1 3 3 0.001 -0.109 0.998 0.002
mcv_pwy246_pc3 2 2 0.036 0.078 0.997 0.043
mcv_pwy24_pc4 2 2 0.914 -0.009 0.018 0.799
mcv_pwy256_pc2 2 2 0.094 0.06 0.978 0.215
mcv_pwy265_pc3 2 2 0.773 -0.017 0.122 0.64
mcv_pwy268_pc4 2 2 0.174 0.074 0.927 0.356
mcv_pwy275_pc1 2 2 1 0 0 1
mcv_pwy291_pc4 3 3 0.048 0.035 0.906 0.156
mcv_pwy2_pc4 2 2 0.802 -0.044 0.094 0.635
mcv_pwy304_pc4 2 2 0.697 -0.033 0.209 0.661
mcv_pwy308_pc4 2 2 0.011 -0.093 1 0.027
mcv_pwy309_pc4 3 3 0.252 -0.177 0.56 0.236
mcv_pwy310_pc5 2 2 0.003 -0.066 1 0.007
mcv_pwy313_pc4 3 3 0.81 0.012 0.036 0.793
mcv_pwy31_pc4 2 2 0.474 0.148 0.541 0.485
mcv_pwy322_pc1 3 3 0.662 0.032 0.114 0.651
mcv_pwy324_pc1 2 2 0.302 0.159 0.792 0.41
mcv_pwy324_pc4 3 3 0.394 0.044 0.368 0.347
mcv_pwy326_pc5 2 2 0.874 0.024 0.039 0.747
mcv_pwy33_pc2 2 2 0.755 0.023 0.141 0.666
mcv_pwy45_pc1 2 2 0.213 -0.166 0.892 0.358
mcv_pwy75_pc3 2 2 0.225 0.171 0.88 0.411
mcv_pwy91_pc3 2 2 0.126 -0.104 0.961 0.234
mcv_pwy96_pc3 3 3 0.672 -0.027 0.107 0.636
mono_pwy104_pc1 2 2 0.256 0.107 0.847 0.44
mono_pwy105_pc4 2 2 0.714 0.138 0.189 0.564
mono_pwy106_pc3 2 2 0.881 0.014 0.034 0.745
mono_pwy109_pc4 2 2 0.007 -0.082 1 0.014
mono_pwy111_pc5 2 2 0.232 0.047 0.873 0.355
mono_pwy115_pc5 2 2 0.606 0.027 0.337 0.6
mono_pwy119_pc1 3 3 0.646 -0.021 0.125 0.633
mono_pwy119_pc2 2 2 0.801 -0.019 0.094 0.681
mono_pwy121_pc4 2 2 0.952 -0.004 0.006 0.911
mono_pwy127_pc3 2 2 0.926 0.006 0.013 0.866
mono_pwy128_pc2 2 2 0.723 0.032 0.178 0.58
mono_pwy138_pc2 4 4 0.88 -0.008 0.009 0.878
mono_pwy140_pc4 2 2 0.562 -0.026 0.403 0.58
mono_pwy148_pc3 2 2 0.191 0.128 0.913 0.375
mono_pwy14_pc3 3 3 0.056 0.137 0.891 0.142
mono_pwy160_pc5 2 2 0.594 -0.035 0.354 0.599
mono_pwy162_pc1 2 2 0.189 -0.094 0.914 0.298
mono_pwy162_pc2 2 2 0.2 0.055 0.904 0.315
mono_pwy162_pc3 3 3 0.632 -0.023 0.135 0.622
mono_pwy165_pc4 2 2 0.998 0 0 0.996
mono_pwy174_pc3 4 4 0.722 0.013 0.048 0.743
mono_pwy176_pc4 2 2 0.007 -0.057 1 0.009
mono_pwy180_pc3 2 2 0.248 0.117 0.856 0.367
mono_pwy183_pc2 2 2 0.147 -0.031 0.948 0.195
mono_pwy184_pc5 2 2 0.888 -0.012 0.03 0.834
mono_pwy188_pc5 3 3 0.284 0.034 0.513 0.264
mono_pwy202_pc1 3 3 0.001 -0.119 0.997 0.009
mono_pwy20_pc2 2 2 0.748 -0.06 0.148 0.628
mono_pwy216_pc2 3 3 0.593 -0.055 0.165 0.561
mono_pwy252_pc3 2 2 0.042 0.095 0.996 0.087
mono_pwy253_pc1 2 2 0.673 -0.058 0.241 0.585
mono_pwy253_pc2 2 2 0.679 -0.04 0.234 0.589
mono_pwy269_pc1 2 2 0.893 0.029 0.028 0.801
mono_pwy275_pc1 3 3 0.801 -0.034 0.04 0.825
mono_pwy278_pc3 2 2 0.976 0.005 0.001 0.945
mono_pwy281_pc1 4 4 0.735 -0.012 0.044 0.749
mono_pwy282_pc4 4 4 0.747 -0.009 0.04 0.756
mono_pwy287_pc5 2 2 0.913 0.007 0.019 0.85
mono_pwy289_pc5 2 2 0.596 0.016 0.351 0.599
mono_pwy295_pc3 4 4 0.873 0.005 0.01 0.88
mono_pwy311_pc3 2 2 0.922 -0.01 0.015 0.825
mono_pwy312_pc1 2 2 0.127 0.125 0.96 0.256
mono_pwy320_pc1 3 3 0.443 0.179 0.31 0.381
mono_pwy320_pc3 3 3 0.951 -0.004 0.002 0.936
mono_pwy321_pc2 2 2 0.568 0.029 0.394 0.585
mono_pwy324_pc5 2 2 0.219 0.076 0.886 0.344
mono_pwy325_pc5 2 2 0.117 0.09 0.967 0.17
mono_pwy33_pc4 3 3 0.791 -0.027 0.044 0.809
mono_pwy43_pc1 2 2 0.493 -0.278 0.512 0.47
mono_pwy43_pc4 3 3 0.493 0.051 0.257 0.462
mono_pwy45_pc5 2 2 0.043 -0.076 0.996 0.093
mono_pwy46_pc4 3 3 0.263 -0.117 0.543 0.237
mono_pwy72_pc4 2 2 0.094 0.106 0.978 0.117
mono_pwy86_pc2 2 2 0.032 0.11 0.998 0.062
mono_pwy87_pc4 2 2 0.963 0.013 0.003 0.918
mono_pwy97_pc2 2 2 0.051 0.122 0.994 0.052
mpv_pwy101_pc4 2 2 0.893 -0.012 0.028 0.778
mpv_pwy123_pc3 2 2 0.106 -0.063 0.972 0.205
mpv_pwy124_pc1 2 2 0.47 -0.063 0.546 0.473
mpv_pwy128_pc1 4 4 0.751 -0.033 0.039 0.757
mpv_pwy130_pc3 2 2 0.814 0.043 0.083 0.695
mpv_pwy132_pc3 2 2 0.073 -0.115 0.987 0.148
mpv_pwy13_pc2 2 2 0.699 -0.092 0.207 0.58
mpv_pwy140_pc5 4 4 0.87 -0.006 0.011 0.87
mpv_pwy141_pc1 2 2 0.613 0.077 0.327 0.587
mpv_pwy149_pc3 2 2 0.034 0.079 0.997 0.027
mpv_pwy157_pc4 2 2 0.389 0.091 0.671 0.403
mpv_pwy165_pc1 2 2 0.067 0.12 0.989 0.148
mpv_pwy167_pc3 2 2 0.867 0.014 0.043 0.732
mpv_pwy167_pc5 2 2 0.105 0.058 0.973 0.199
mpv_pwy172_pc2 2 2 0.374 0.081 0.692 0.362
mpv_pwy172_pc3 2 2 0.062 -0.058 0.991 0.126
mpv_pwy181_pc4 2 2 0.881 -0.01 0.035 0.747
mpv_pwy182_pc1 2 2 0.068 0.046 0.989 0.134
mpv_pwy186_pc3 3 3 0.419 -0.043 0.338 0.36
mpv_pwy187_pc3 2 2 0.041 0.046 0.996 0.086
mpv_pwy188_pc1 3 3 0.424 0.102 0.331 0.351
mpv_pwy188_pc5 2 2 0.929 -0.005 0.012 0.871
mpv_pwy193_pc3 2 2 0.029 0.066 0.998 0.024
mpv_pwy200_pc5 2 2 0.78 0.027 0.115 0.631
mpv_pwy215_pc5 2 2 0.121 -0.088 0.964 0.25
mpv_pwy223_pc1 2 2 0.941 0.014 0.008 0.881
mpv_pwy224_pc1 2 2 0.999 0 0 0.999
mpv_pwy231_pc3 2 2 0.027 -0.11 0.998 0.057
mpv_pwy238_pc3 2 2 0.903 -0.009 0.023 0.795
mpv_pwy248_pc3 3 3 0.022 0.1 0.956 0.021
mpv_pwy24_pc5 2 2 0.914 -0.01 0.018 0.842
mpv_pwy257_pc5 2 2 0.019 0.076 0.999 0.016
mpv_pwy262_pc1 2 2 0.856 -0.027 0.051 0.742
mpv_pwy276_pc5 2 2 0.064 0.063 0.99 0.128
mpv_pwy278_pc1 2 2 0.027 -0.068 0.998 0.026
mpv_pwy282_pc4 2 2 0.041 -0.047 0.996 0.086
mpv_pwy282_pc5 2 2 0.886 -0.011 0.032 0.76
mpv_pwy283_pc1 2 2 0.571 -0.074 0.389 0.54
mpv_pwy287_pc4 2 2 0.457 -0.05 0.568 0.457
mpv_pwy293_pc5 2 2 0.031 -0.045 0.998 0.062
mpv_pwy295_pc3 2 2 0.08 0.045 0.984 0.149
mpv_pwy304_pc1 2 2 0.186 0.094 0.917 0.128
mpv_pwy307_pc2 2 2 0.128 -0.09 0.96 0.262
mpv_pwy317_pc3 2 2 0.101 -0.083 0.975 0.17
mpv_pwy31_pc3 2 2 0.031 -0.078 0.998 0.021
mpv_pwy321_pc2 3 3 0.506 0.03 0.244 0.44
mpv_pwy325_pc2 3 3 0.483 0.034 0.267 0.406
mpv_pwy32_pc2 2 2 0.032 0.147 0.997 0.039
mpv_pwy33_pc4 2 2 0.915 -0.024 0.018 0.852
mpv_pwy40_pc4 2 2 0.084 -0.102 0.983 0.049
mpv_pwy42_pc3 2 2 0.799 -0.04 0.096 0.693
mpv_pwy47_pc4 2 2 0.061 0.073 0.991 0.035
mpv_pwy54_pc3 3 3 0.431 -0.076 0.324 0.36
mpv_pwy54_pc5 2 2 0.275 -0.126 0.825 0.392
mpv_pwy5_pc3 2 2 0.099 0.077 0.976 0.195
mpv_pwy63_pc3 2 2 0.821 0.043 0.077 0.69
mpv_pwy66_pc2 2 2 0.52 -0.25 0.468 0.51
mpv_pwy8_pc3 2 2 0.076 -0.105 0.986 0.113
mpv_pwy92_pc5 2 2 0.458 0.112 0.566 0.464
myeloid_wbc_pwy120_pc1 2 2 0.021 0.102 0.999 0.033
myeloid_wbc_pwy130_pc4 2 2 0.971 -0.004 0.002 0.905
myeloid_wbc_pwy14_pc4 3 3 0.012 0.098 0.976 0.073
myeloid_wbc_pwy163_pc1 2 2 0.021 -0.09 0.999 0.068
myeloid_wbc_pwy168_pc1 2 2 0.022 0.109 0.999 0.064
myeloid_wbc_pwy171_pc1 2 2 0.804 0.08 0.092 0.595
myeloid_wbc_pwy215_pc3 2 2 0.298 -0.091 0.796 0.479
myeloid_wbc_pwy21_pc1 2 2 0.949 -0.008 0.006 0.851
myeloid_wbc_pwy268_pc1 2 2 0.861 -0.028 0.047 0.65
myeloid_wbc_pwy278_pc3 2 2 0.84 0.036 0.062 0.616
myeloid_wbc_pwy317_pc3 3 3 0.848 -0.027 0.023 0.896
myeloid_wbc_pwy319_pc1 2 2 0.064 0.143 0.99 0.194
myeloid_wbc_pwy322_pc3 2 1 0.947 -0.019 0.007 0.83
myeloid_wbc_pwy326_pc5 2 1 0.699 0.066 0.208 0.515
myeloid_wbc_pwy43_pc4 2 2 0.09 -0.095 0.98 0.18
myeloid_wbc_pwy66_pc2 2 2 0.235 -0.186 0.87 0.463
myeloid_wbc_pwy71_pc2 2 2 0.993 0.001 0 0.966
myeloid_wbc_pwy71_pc3 2 2 0.911 -0.015 0.02 0.743
myeloid_wbc_pwy77_pc1 3 3 0.027 0.129 0.948 0.138
myeloid_wbc_pwy98_pc5 3 3 0.352 0.076 0.42 0.246
neut_pwy120_pc1 2 2 0.059 0.099 0.991 0.085
neut_pwy146_pc2 2 2 0.06 -0.11 0.991 0.16
neut_pwy146_pc3 2 2 0.68 -0.034 0.232 0.632
neut_pwy14_pc4 3 3 0.005 0.093 0.99 0.044
neut_pwy162_pc5 2 2 0.629 -0.023 0.303 0.525
neut_pwy171_pc1 2 2 0.77 0.094 0.125 0.538
neut_pwy176_pc4 2 2 0.908 -0.01 0.021 0.74
neut_pwy182_pc4 2 2 0.15 -0.131 0.946 0.369
neut_pwy184_pc3 5 5 0.031 -0.068 0.728 0.047
neut_pwy203_pc1 2 2 0.647 0.076 0.277 0.568
neut_pwy211_pc2 2 2 0.158 -0.1 0.94 0.389
neut_pwy215_pc3 2 2 0.246 -0.092 0.857 0.434
neut_pwy21_pc1 2 2 0.926 -0.012 0.013 0.788
neut_pwy235_pc1 2 2 0.173 0.15 0.928 0.404
neut_pwy251_pc1 2 2 0.973 0.004 0.002 0.902
neut_pwy268_pc1 2 2 0.816 -0.036 0.082 0.636
neut_pwy269_pc1 2 2 0.123 -0.099 0.963 0.311
neut_pwy278_pc3 3 3 0.77 -0.028 0.053 0.798
neut_pwy295_pc5 2 2 0.548 -0.03 0.425 0.56
neut_pwy308_pc3 2 2 0.921 0.009 0.015 0.785
neut_pwy311_pc1 2 2 0.594 -0.171 0.355 0.533
neut_pwy317_pc3 3 3 0.876 -0.022 0.015 0.898
neut_pwy318_pc2 2 2 0.971 0.004 0.002 0.911
neut_pwy322_pc2 2 2 0.545 0.071 0.429 0.55
neut_pwy322_pc3 2 1 0.908 -0.032 0.021 0.745
neut_pwy326_pc5 2 1 0.731 0.056 0.168 0.522
neut_pwy332_pc2 2 1 0.227 0.175 0.878 0.422
neut_pwy40_pc4 2 2 0.014 -0.087 1 0.01
neut_pwy71_pc3 2 2 0.906 -0.016 0.022 0.741
neut_pwy75_pc1 2 2 0.632 -0.052 0.299 0.508
neut_pwy77_pc1 2 2 0.009 0.129 1 0.032
neut_pwy78_pc2 2 2 0.149 -0.081 0.946 0.375
neut_pwy7_pc2 2 2 0.895 0.013 0.027 0.742
neut_pwy84_pc4 3 2 0.624 0.045 0.141 0.602
neut_pwy98_pc5 3 3 0.343 0.077 0.431 0.283
neut_pwy99_pc2 2 2 0.911 0.017 0.02 0.758
pct_pwy102_pc2 3 3 0.265 -0.078 0.54 0.256
pct_pwy120_pc2 2 2 0.651 0.04 0.272 0.628
pct_pwy176_pc3 2 2 0.946 0.008 0.007 0.858
pct_pwy204_pc2 3 3 0.263 -0.116 0.544 0.258
pct_pwy209_pc4 2 2 0.052 -0.083 0.993 0.136
pct_pwy235_pc2 2 2 0.607 -0.107 0.334 0.532
pct_pwy251_pc3 2 2 0.894 -0.011 0.027 0.779
pct_pwy269_pc1 2 2 0.911 0.014 0.019 0.799
pct_pwy275_pc1 2 2 0.154 0.148 0.943 0.321
pct_pwy284_pc1 2 2 0.939 -0.009 0.009 0.871
pct_pwy301_pc2 2 2 0.968 0.005 0.002 0.918
pct_pwy320_pc4 2 1 0.61 0.033 0.331 0.577
pct_pwy322_pc1 2 1 0.066 -0.093 0.989 0.112
pct_pwy330_pc3 3 3 0.842 -0.016 0.025 0.889
pct_pwy331_pc5 2 1 0.552 0.023 0.418 0.556
pct_pwy66_pc2 2 2 0.113 -0.141 0.969 0.177
pct_pwy72_pc3 2 2 0.821 -0.042 0.077 0.637
pdw_pwy165_pc1 2 2 0.936 0.011 0.01 0.871
pdw_pwy172_pc1 2 2 0.912 -0.008 0.019 0.83
pdw_pwy173_pc5 2 2 0.132 -0.061 0.958 0.138
pdw_pwy189_pc2 2 2 0.976 0.003 0.001 0.954
pdw_pwy203_pc4 2 2 0.099 0.088 0.976 0.232
pdw_pwy215_pc4 2 2 0.143 0.115 0.951 0.302
pdw_pwy221_pc2 2 2 0.064 -0.105 0.99 0.136
pdw_pwy251_pc2 2 2 0.831 0.017 0.068 0.742
pdw_pwy298_pc1 2 2 0.054 0.116 0.993 0.126
pdw_pwy304_pc1 2 2 0.131 0.114 0.959 0.248
pdw_pwy311_pc4 2 2 0.523 -0.064 0.464 0.47
pdw_pwy313_pc4 2 2 0.146 0.138 0.948 0.151
pdw_pwy325_pc2 2 2 0.977 -0.002 0.001 0.952
pdw_pwy44_pc5 2 2 0.974 -0.003 0.002 0.927
pdw_pwy49_pc5 2 2 0.262 0.117 0.84 0.413
pdw_pwy66_pc2 2 2 0.444 -0.205 0.588 0.45
pdw_pwy6_pc5 2 2 0.009 -0.103 1 0.023
pdw_pwy70_pc1 2 2 0.023 0.105 0.999 0.043
pdw_pwy89_pc4 2 2 0.689 -0.104 0.221 0.569
pdw_pwy92_pc5 2 2 0.467 0.162 0.552 0.522
plt_pwy103_pc1 2 2 0.963 -0.005 0.003 0.906
plt_pwy139_pc2 3 3 0.864 0.016 0.018 0.892
plt_pwy165_pc2 2 2 0.975 0.004 0.002 0.942
plt_pwy167_pc5 2 2 0.877 -0.012 0.037 0.741
plt_pwy182_pc4 2 2 0.69 0.07 0.219 0.536
plt_pwy192_pc5 2 2 0.735 -0.035 0.163 0.555
plt_pwy201_pc4 2 2 0.064 -0.088 0.99 0.115
plt_pwy235_pc2 2 2 0.686 -0.061 0.225 0.557
plt_pwy260_pc2 2 2 0.946 -0.013 0.007 0.87
plt_pwy262_pc1 2 2 0.028 0.153 0.998 0.078
plt_pwy271_pc2 2 2 0.952 0.006 0.006 0.887
plt_pwy277_pc5 2 2 0.696 0.032 0.211 0.656
plt_pwy301_pc2 2 2 0.993 0.001 0 0.986
plt_pwy304_pc1 2 2 0.014 -0.163 1 0.025
plt_pwy311_pc2 2 2 0.089 0.094 0.981 0.102
plt_pwy311_pc4 2 2 0.189 -0.127 0.914 0.346
plt_pwy330_pc3 3 3 0.714 -0.024 0.082 0.732
plt_pwy3_pc4 2 2 0.255 0.135 0.848 0.382
plt_pwy72_pc3 2 2 0.952 -0.01 0.006 0.875
plt_pwy7_pc5 2 2 0.102 -0.085 0.975 0.215
rbc_pwy106_pc3 2 2 0.013 0.1 1 0.031
rbc_pwy117_pc2 2 2 0.058 0.072 0.992 0.128
rbc_pwy122_pc2 2 2 0.951 -0.013 0.006 0.891
rbc_pwy123_pc5 3 3 0.696 0.016 0.092 0.714
rbc_pwy137_pc4 2 2 0.078 0.03 0.985 0.168
rbc_pwy181_pc2 2 2 0.987 -0.002 0 0.964
rbc_pwy185_pc5 2 2 0.969 0.004 0.002 0.922
rbc_pwy188_pc3 2 2 0.625 0.048 0.308 0.549
rbc_pwy18_pc5 3 3 0.583 0.032 0.174 0.507
rbc_pwy213_pc2 3 2 0.789 -0.03 0.045 0.815
rbc_pwy219_pc5 2 2 0.968 0.003 0.003 0.912
rbc_pwy223_pc1 2 2 0.65 -0.069 0.273 0.566
rbc_pwy235_pc5 2 2 0.156 0.094 0.941 0.288
rbc_pwy246_pc5 2 2 0.176 -0.091 0.926 0.288
rbc_pwy259_pc4 2 2 0.763 0.029 0.132 0.621
rbc_pwy278_pc2 2 2 0.021 -0.063 0.999 0.041
rbc_pwy281_pc2 2 2 0.006 -0.056 1 0.013
rbc_pwy282_pc1 2 2 0.776 0.05 0.118 0.605
rbc_pwy296_pc5 2 2 0.022 0.04 0.999 0.058
rbc_pwy304_pc4 2 2 0.006 -0.07 1 0.017
rbc_pwy305_pc2 4 4 0 0.108 0.993 0.005
rbc_pwy308_pc4 2 2 0.02 0.068 0.999 0.045
rbc_pwy310_pc5 2 2 0.029 0.049 0.998 0.077
rbc_pwy33_pc2 3 3 0.569 0.039 0.185 0.554
rbc_pwy36_pc4 2 2 0.025 0.101 0.998 0.015
rdw_pwy101_pc2 2 2 0.095 0.057 0.978 0.2
rdw_pwy113_pc5 2 2 0.972 -0.003 0.002 0.936
rdw_pwy128_pc1 2 2 0.042 -0.114 0.996 0.112
rdw_pwy149_pc5 2 2 0.714 -0.034 0.188 0.602
rdw_pwy153_pc4 2 2 0.988 0.002 0 0.976
rdw_pwy156_pc3 2 2 0.58 -0.06 0.375 0.536
rdw_pwy158_pc2 3 3 0.6 -0.073 0.16 0.577
rdw_pwy15_pc4 2 2 0.092 0.083 0.979 0.18
rdw_pwy164_pc5 2 2 0.115 0.085 0.968 0.242
rdw_pwy166_pc4 2 2 0.76 -0.035 0.135 0.761
rdw_pwy167_pc1 2 1 0.165 0.112 0.935 0.282
rdw_pwy175_pc1 2 2 0.253 -0.066 0.85 0.404
rdw_pwy182_pc5 2 1 0.969 -0.003 0.002 0.964
rdw_pwy186_pc1 2 1 0.251 0.076 0.852 0.315
rdw_pwy18_pc5 3 3 0.531 -0.036 0.22 0.433
rdw_pwy203_pc5 2 2 0.198 -0.101 0.906 0.346
rdw_pwy206_pc5 2 2 0.044 0.096 0.995 0.096
rdw_pwy215_pc3 2 2 0.9 -0.016 0.024 0.786
rdw_pwy219_pc4 2 2 0.133 0.099 0.957 0.273
rdw_pwy223_pc1 2 2 0.724 0.056 0.177 0.569
rdw_pwy228_pc5 2 2 0.09 0.097 0.98 0.143
rdw_pwy235_pc5 2 2 0.06 -0.078 0.991 0.147
rdw_pwy238_pc3 2 2 0.831 0.014 0.069 0.68
rdw_pwy25_pc2 2 2 0.03 0.098 0.998 0.042
rdw_pwy285_pc2 2 2 0.079 0.078 0.985 0.18
rdw_pwy290_pc1 2 2 0.963 0.006 0.003 0.9
rdw_pwy306_pc3 2 2 0.04 -0.098 0.996 0.071
rdw_pwy309_pc4 3 3 0.641 0.026 0.129 0.636
rdw_pwy312_pc1 2 2 0.542 0.104 0.435 0.528
rdw_pwy313_pc4 2 2 0.194 0.069 0.91 0.33
rdw_pwy320_pc1 2 1 0.238 0.083 0.866 0.315
rdw_pwy321_pc5 2 0 0.298 -0.052 0.796 0.31
rdw_pwy322_pc1 2 1 0.239 0.073 0.866 0.315
rdw_pwy322_pc4 3 2 0.61 0.017 0.152 0.61
rdw_pwy322_pc5 2 1 0.198 0.075 0.906 0.349
rdw_pwy325_pc5 2 0 0.295 -0.052 0.8 0.31
rdw_pwy331_pc3 2 2 0.876 -0.018 0.037 0.787
rdw_pwy331_pc4 2 2 0.871 0.011 0.04 0.724
rdw_pwy43_pc5 2 2 0.176 -0.084 0.925 0.119
rdw_pwy45_pc1 2 2 0.991 -0.002 0 0.97
rdw_pwy49_pc3 2 1 0.14 -0.098 0.953 0.281
rdw_pwy64_pc1 2 2 0.839 -0.027 0.063 0.682
rdw_pwy79_pc2 2 2 0.118 0.077 0.966 0.224
rdw_pwy82_pc5 2 2 0.047 0.101 0.995 0.108
ret_pwy108_pc4 3 3 0.137 -0.182 0.745 0.191
ret_pwy113_pc4 2 2 0.735 -0.034 0.163 0.624
ret_pwy117_pc2 2 2 0.038 0.074 0.996 0.094
ret_pwy121_pc5 3 3 0.45 0.043 0.302 0.342
ret_pwy125_pc4 2 2 0.635 -0.038 0.295 0.589
ret_pwy126_pc3 2 2 0.886 -0.02 0.032 0.742
ret_pwy127_pc4 2 2 0.001 -0.101 1 0
ret_pwy133_pc1 3 3 0.449 0.154 0.303 0.375
ret_pwy134_pc2 2 2 0.021 -0.141 0.999 0.063
ret_pwy136_pc4 2 2 0.067 -0.063 0.989 0.124
ret_pwy138_pc5 3 3 0.43 0.03 0.325 0.314
ret_pwy140_pc4 2 2 0.153 -0.039 0.944 0.156
ret_pwy149_pc5 2 2 0.026 0.086 0.998 0.039
ret_pwy150_pc5 2 2 0.93 -0.006 0.012 0.853
ret_pwy156_pc5 2 2 0.995 0 0 0.987
ret_pwy158_pc3 2 2 0.594 0.08 0.355 0.541
ret_pwy159_pc5 2 2 0.781 -0.03 0.114 0.659
ret_pwy164_pc4 3 3 0.021 -0.11 0.959 0.079
ret_pwy165_pc1 2 2 0.111 -0.129 0.97 0.18
ret_pwy198_pc4 2 2 0.461 -0.084 0.561 0.477
ret_pwy215_pc3 2 2 0.872 -0.017 0.04 0.78
ret_pwy215_pc5 2 2 0.301 -0.126 0.793 0.258
ret_pwy219_pc3 2 2 0.061 -0.079 0.991 0.114
ret_pwy220_pc3 3 3 0.738 -0.016 0.069 0.72
ret_pwy224_pc4 3 3 0.423 -0.044 0.333 0.338
ret_pwy227_pc2 2 2 0.89 -0.015 0.03 0.795
ret_pwy237_pc2 2 2 0.685 0.074 0.225 0.584
ret_pwy268_pc4 2 2 0.708 -0.034 0.196 0.613
ret_pwy270_pc4 2 2 0.026 -0.059 0.998 0.057
ret_pwy279_pc4 2 2 0.676 0.027 0.237 0.58
ret_pwy282_pc4 2 2 0.785 -0.01 0.109 0.683
ret_pwy285_pc1 2 2 0.071 -0.096 0.988 0.154
ret_pwy285_pc3 2 2 0.723 0.039 0.178 0.615
ret_pwy287_pc3 2 2 0.996 0 0 0.995
ret_pwy292_pc4 2 2 0.99 0.001 0 0.984
ret_pwy293_pc4 2 2 0.647 -0.026 0.277 0.58
ret_pwy294_pc1 2 2 0.099 -0.115 0.976 0.205
ret_pwy306_pc3 2 2 0.043 0.1 0.995 0.111
