factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting pval_in_resampling IVW_estimate IVW_pval IVW_resampling_pval
lymph_pwy62_peer1 2 2 0.107 -0.85 0.188 -0.857572665807909 1.93289758825648e-27 0.413
lymph_pwy71_peer5 2 2 0.121 133.648 0.237 132.16432714472 5.3703888272083e-25 0.394
lymph_pwy86_peer5 3 3 0.006 -0.369 0.019 -0.370748314912541 5.35556963071397e-32 0.381
lymph_pwy90_peer2 5 5 0.613 -0.155 0.625 0.0307816340096013 0.912408026129146 0.916
lymph_pwy95_peer4 2 2 0.127 0.967 0.251 1.02507031138369 2.55718374555064e-26 0.413
myeloid_wbc_pwy111_peer4 2 2 0.114 -1.349 0.223 -1.2845529789551 2.08477396201143e-22 0.401
myeloid_wbc_pwy135_peer5 2 2 0.964 -0.04 0.919 -0.0418815739618413 0.543100263516172 0.921
myeloid_wbc_pwy144_peer4 2 2 0.023 -1.243 0.016 -1.25725740506232 1.47119267469639e-57 0.137
myeloid_wbc_pwy145_peer2 2 2 0.116 -2.183 0.217 -2.25582561066231 2.66525807012047e-21 0.078
myeloid_wbc_pwy14_peer2 3 3 0.032 0.584 0.107 0.580854716020186 3.03590370537682e-52 0.171
myeloid_wbc_pwy165_peer1 2 2 0.087 -8.263 0.167 -7.8504565302117 2.64826444386134e-19 0.464
myeloid_wbc_pwy167_peer3 3 0 0.446 0.546 0.433 0.667160071038198 4.55070400738098e-33 0.187
myeloid_wbc_pwy16_peer5 3 3 0.083 0.648 0.159 0.738721041601454 6.31452646193321e-50 0.197
myeloid_wbc_pwy182_peer3 2 0 0.331 0.655 0.402 0.784782858327641 5.54529282048843e-58 0.151
myeloid_wbc_pwy193_peer3 6 0 0.08 -0.289 0.073 -0.317980443140123 0.0109206839941896 0.055
myeloid_wbc_pwy193_peer4 5 0 0.158 -0.188 0.146 -0.195980310477744 0.138423792281263 0.164
myeloid_wbc_pwy193_peer5 8 0 0 0.062 0.001 0.0628373487005651 1.30687824696936e-07 0.002
myeloid_wbc_pwy206_peer5 2 2 0.033 0.511 0.083 0.512828354002785 6.36309702604975e-20 0.491
myeloid_wbc_pwy210_peer3 3 3 0.005 -0.928 0.008 -0.826980560667325 4.4180562528645e-32 0.248
myeloid_wbc_pwy211_peer3 2 2 0.074 -1.265 0.131 -1.31290748464623 7.40283505028478e-24 0.403
myeloid_wbc_pwy212_peer2 3 0 0.003 3.532 0.005 3.55931461109248 1.3385082523382e-54 0.119
myeloid_wbc_pwy217_peer2 3 3 0.706 -0.435 0.733 -0.396782259069558 0.00117740139008614 0.65
myeloid_wbc_pwy218_peer2 2 2 0.809 0.44 0.661 0.140356369876565 0.286126420096503 0.869
myeloid_wbc_pwy219_peer3 2 2 0.343 -0.444 0.278 -0.0290774371822719 0.66820557276824 0.992
myeloid_wbc_pwy221_peer3 2 2 0.872 0.252 0.763 0.313660234977281 0.0036378734271126 0.751
myeloid_wbc_pwy228_peer2 2 2 0.607 0.71 0.552 0.140528940550012 0.332906688416934 0.891
myeloid_wbc_pwy238_peer2 2 2 0.119 -0.476 0.245 -0.483483623929702 2.62661392866829e-26 0.251
myeloid_wbc_pwy238_peer3 8 0 0.001 0.383 0 0.379651326426157 7.25229567152891e-08 0
myeloid_wbc_pwy238_peer5 8 0 0 -0.061 0.001 -0.0625084638524557 9.77977364384084e-08 0.002
myeloid_wbc_pwy252_peer2 2 2 0.144 0.495 0.234 0.542724684135489 5.28902673539438e-28 0.327
myeloid_wbc_pwy25_peer1 2 0 0.019 -0.414 0.044 -0.41031752550611 4.49744928549979e-17 0.53
myeloid_wbc_pwy25_peer3 2 0 0.03 -448.157 0.061 -440.887114306165 4.75412601829607e-17 0.533
myeloid_wbc_pwy25_peer4 2 0 0.031 10002.511 0.062 9835.6969527051 4.77798200727277e-17 0.533
myeloid_wbc_pwy26_peer1 2 2 0.537 1.002 0.56 -0.00452555438848595 0.979595855191345 0.999
myeloid_wbc_pwy270_peer2 4 4 0.698 -1.724 0.704 1.57526595007844 0.717160509510962 0.783
myeloid_wbc_pwy27_peer3 2 2 0.092 -0.477 0.177 -0.469141781267758 8.15218286209604e-22 0.454
myeloid_wbc_pwy281_peer1 3 0 0.03 1.937 0.041 2.15818017918699 1.47481434576892e-92 0.078
myeloid_wbc_pwy283_peer2 2 2 0.034 2.109 0.075 2.10439350823455 1.2580862227642e-28 0.301
myeloid_wbc_pwy285_peer1 2 2 0.012 10.114 0.016 10.3365993245625 3.22388109473989e-33 0.063
myeloid_wbc_pwy285_peer5 5 0 0.021 -1.35 0.034 -0.526699643570267 1.24532687979069e-06 0.066
myeloid_wbc_pwy297_peer3 2 2 0.677 0.153 0.576 -0.00872760804035609 0.814994335986466 0.986
myeloid_wbc_pwy309_peer3 2 2 0.934 0.087 0.872 0.0510321897223351 0.536794265237556 0.909
myeloid_wbc_pwy30_peer2 2 2 0.714 -0.214 0.553 -0.183051329201576 2.38400916083605e-10 0.448
myeloid_wbc_pwy311_peer3 3 3 0.127 1.556 0.084 0.436320839822786 1.41492019710671e-06 0.608
myeloid_wbc_pwy317_peer2 2 2 0.721 0.448 0.637 -0.0851116709752547 0.500159551356104 0.951
myeloid_wbc_pwy317_peer3 5 5 0.591 -0.438 0.607 -0.832355319308751 0.315664091014696 0.374
myeloid_wbc_pwy31_peer3 2 2 0.209 0.804 0.311 0.648865779074161 4.67357046712455e-51 0.15
myeloid_wbc_pwy320_peer3 8 0 0 -0.061 0.001 -0.0620001525985874 1.44931448037891e-07 0.002
myeloid_wbc_pwy320_peer4 2 0 0.197 0.164 0.255 0.178290322120855 1.93659650842428e-26 0.335
myeloid_wbc_pwy321_peer2 2 2 0.079 0.463 0.181 0.467173905671188 8.38763464727447e-27 0.253
myeloid_wbc_pwy321_peer3 7 0 0 -0.237 0.001 -0.240680429097065 9.10128417417127e-11 0.001
myeloid_wbc_pwy321_peer4 7 0 0.001 0.085 0.001 0.0846564454265028 2.83781963342604e-08 0.002
myeloid_wbc_pwy321_peer5 9 0 0.002 -0.084 0.001 -0.0869357501510663 1.34579172262468e-05 0.001
myeloid_wbc_pwy322_peer4 4 0 0.031 0.48 0.058 0.540191790967938 0.000223056175626835 0.061
myeloid_wbc_pwy325_peer2 2 2 0.092 -0.455 0.204 -0.460500467718101 1.16128412813633e-26 0.253
myeloid_wbc_pwy325_peer3 3 3 0.051 0.258 0.061 0.281066319575387 6.45480781873887e-35 0.27
myeloid_wbc_pwy325_peer4 8 0 0 -0.064 0.001 -0.0649460121208192 7.7445799434994e-08 0.002
myeloid_wbc_pwy325_peer5 8 0 0 -0.204 0.004 -0.203517083132767 7.78962709615082e-08 0.005
myeloid_wbc_pwy326_peer4 8 0 0 0.063 0.001 0.0637617230093685 1.23937626342255e-07 0.002
myeloid_wbc_pwy326_peer5 8 0 0 0.228 0 0.232715911954331 4.52724060383348e-10 0.004
myeloid_wbc_pwy327_peer4 2 2 0.119 0.377 0.049 0.498121986732377 1.09964489377094e-25 0.223
myeloid_wbc_pwy328_peer5 3 3 0.335 -0.438 0.306 -0.217614231743719 4.22500235345484e-08 0.558
myeloid_wbc_pwy331_peer4 3 0 0.016 -0.496 0.062 -0.480016474610204 2.83040886542425e-33 0.25
myeloid_wbc_pwy34_peer2 2 2 0.522 0.327 0.542 -0.0836767490375442 0.0937779671498744 0.881
myeloid_wbc_pwy50_peer4 3 0 0.869 -0.053 0.847 0.142031198835428 4.70082963224697e-05 0.731
myeloid_wbc_pwy54_peer3 2 0 0.036 0.901 0.038 0.88837451183793 2.29095024141821e-47 0.147
myeloid_wbc_pwy54_peer5 2 2 0.726 0.235 0.594 0.0116796456045967 0.858224540321034 0.987
myeloid_wbc_pwy61_peer5 2 0 0.138 0.799 0.19 0.731723123676555 7.02718791073369e-63 0.12
myeloid_wbc_pwy68_peer3 2 2 0.153 0.213 0.059 0.21262889394564 9.22487388468139e-47 0.205
myeloid_wbc_pwy86_peer5 2 2 0.435 -0.285 0.435 0.00390639599144377 0.919631754728805 0.998
myeloid_wbc_pwy92_peer2 2 2 0.047 -0.559 0.089 -0.547707933262957 1.58529442124074e-17 0.516
myeloid_wbc_pwy92_peer5 2 2 0.047 0.695 0.096 0.690116390173081 2.62541449786066e-43 0.224
neut_pwy111_peer4 2 2 0.117 -1.367 0.209 -1.29908171860833 4.28667644198393e-23 0.382
neut_pwy121_peer1 2 2 0.916 -0.73 0.826 0.0986247441856149 0.889065119695331 0.976
neut_pwy133_peer3 3 3 0.249 -0.571 0.247 -0.259251321266457 0.00020870984345493 0.74
neut_pwy140_peer1 2 2 0.683 5.36 0.603 -0.901280128509348 0.414436269140695 0.961
neut_pwy14_peer2 3 3 0.052 0.65 0.104 0.606553847690479 8.74883001998114e-59 0.189
neut_pwy164_peer4 2 0 0.062 -0.405 0.137 -0.399417168636243 3.8550792635707e-23 0.457
neut_pwy167_peer3 3 0 0.502 0.471 0.482 0.575424950910915 2.83391731687333e-25 0.285
neut_pwy169_peer4 2 2 0.303 -1.814 0.435 -1.52882008036223 1.43815058966914e-48 0.127
neut_pwy174_peer4 2 2 0.979 0.014 0.956 0.0212808484306872 0.662623715441224 0.937
neut_pwy193_peer3 5 0 0.175 -0.263 0.163 -0.295991718330567 0.0474238317540544 0.122
neut_pwy193_peer4 6 0 0.73 -0.053 0.736 -0.0905990751062571 0.53840167116573 0.546
neut_pwy193_peer5 9 0 0.002 0.071 0 0.0630625968301313 9.65852599361056e-06 0.001
neut_pwy206_peer5 2 2 0.023 0.457 0.043 0.457625081464577 2.51993214230217e-16 0.535
neut_pwy212_peer2 3 0 0.007 2.98 0.005 3.07319646544778 1.50756983631326e-41 0.17
neut_pwy217_peer2 2 2 0.908 -0.23 0.808 0.0193431170413391 0.903017479876939 0.982
neut_pwy219_peer3 2 2 0.344 -0.445 0.282 -0.028169547786854 0.676419894990895 0.984
neut_pwy228_peer2 2 2 0.648 0.674 0.608 0.0543105835353842 0.710460875058139 0.97
neut_pwy238_peer3 6 0 0.006 0.322 0.006 0.318873027235439 3.50253103123748e-06 0.007
neut_pwy238_peer5 9 0 0.002 -0.071 0 -0.0629381781865207 7.17725868158165e-06 0.001
neut_pwy26_peer1 2 2 0.545 0.971 0.553 -0.0271462195941833 0.877456212821739 0.993
neut_pwy270_peer2 2 2 0.723 4.374 0.58 3.47824093209887 1.30376314837729e-12 0.617
neut_pwy27_peer3 2 2 0.053 -0.488 0.113 -0.482789381642548 9.21263425255679e-22 0.45
neut_pwy281_peer1 4 0 0.005 1.819 0.013 1.99834904569067 5.29319952361917e-10 0.012
neut_pwy285_peer1 2 2 0.034 10.1 0.039 9.46307277623588 2.30268124701999e-28 0.081
neut_pwy297_peer3 2 2 0.648 0.173 0.587 0.00819117941366204 0.825328175741391 0.988
neut_pwy302_peer2 2 2 0.62 -0.891 0.564 0.0451279651616466 0.787290916805469 0.985
neut_pwy30_peer2 2 2 0.706 -0.224 0.569 -0.192486888671072 2.15993383656019e-11 0.408
neut_pwy317_peer2 2 2 0.647 0.569 0.57 0.0595480591052707 0.635652856089791 0.956
neut_pwy317_peer3 5 5 0.571 -0.474 0.566 -0.890736776579917 0.285672982148493 0.351
neut_pwy31_peer3 2 2 0.221 0.813 0.308 0.646541132079968 3.28846937709648e-51 0.158
neut_pwy320_peer3 9 0 0.002 -0.071 0 -0.0623580608327246 1.03782158482943e-05 0.001
neut_pwy320_peer4 2 0 0.19 0.154 0.224 0.16665040183646 1.60561682025759e-23 0.36
neut_pwy321_peer2 2 0 0.964 0.023 0.942 -0.0459953864227841 0.194955657976466 0.893
neut_pwy321_peer3 6 0 0.006 -0.228 0.004 -0.246855902479259 5.61694258764891e-05 0.01
neut_pwy321_peer4 9 0 0.002 0.1 0.001 0.0870318844072222 2.33859047907922e-05 0.002
neut_pwy321_peer5 9 0 0.006 -0.096 0.004 -0.0861781404381323 0.000312763855655232 0.004
neut_pwy325_peer2 2 0 0.96 -0.026 0.934 0.044563528910678 0.217696227946029 0.897
neut_pwy325_peer3 5 0 0.038 0.3 0.032 0.341410701664554 0.00208293543408722 0.038
neut_pwy325_peer4 9 0 0.002 -0.074 0 -0.0655063854735161 6.14673971010566e-06 0.001
neut_pwy325_peer5 8 0 0.003 -0.202 0.003 -0.200737505287346 1.29507631936412e-05 0.004
neut_pwy326_peer4 9 0 0.002 0.073 0 0.0642063901381377 8.24463805854423e-06 0.001
neut_pwy326_peer5 10 0 0 0.264 0 0.218052542095063 3.72647206322116e-05 0.003
neut_pwy328_peer5 2 2 0.677 -0.271 0.602 -0.0402263351824502 0.402341698972335 0.913
neut_pwy331_peer4 4 4 0.719 -0.103 0.742 -0.0536877109354115 0.84410110394885 0.84
neut_pwy3_peer3 2 0 0.964 -0.032 0.907 -0.0247616864754011 0.660996240859336 0.93
neut_pwy50_peer4 4 4 0.545 0.175 0.526 0.237653775232498 0.293048983085377 0.331
neut_pwy68_peer3 2 2 0.145 0.203 0.063 0.20240526531793 5.88518751635235e-43 0.228
neut_pwy92_peer5 2 2 0.069 0.652 0.149 0.645314574391226 1.89058612770139e-38 0.268
plt_pwy106_peer4 2 2 0.469 0.41 0.447 -0.152913154426125 0.0156207339361496 0.902
plt_pwy107_peer5 2 2 0.793 0.136 0.67 0.0881204602005385 0.0179403014053026 0.794
plt_pwy109_peer1 2 2 0.205 0.973 0.301 1.13775368740282 1.62557604201397e-36 0.275
plt_pwy120_peer2 2 2 0.283 5.157 0.407 5.22152691428398 2.13044514656797e-134 0.08
plt_pwy136_peer1 2 2 0.353 6.649 0.296 0.0504168162680312 0.944673220646766 0.999
plt_pwy148_peer3 2 2 0.073 -1.299 0.113 -1.2733989118437 1.17943178946378e-240 0.012
plt_pwy148_peer5 2 2 0.062 -1.075 0.09 -1.05723203711874 1.91245384420617e-241 0.011
plt_pwy167_peer4 2 2 0.126 0.495 0.18 0.463637971965393 2.64542767664857e-27 0.42
plt_pwy174_peer1 2 2 0.075 -2.296 0.123 -2.24844759011968 3.20137641955862e-21 0.517
plt_pwy177_peer2 2 2 0.896 -0.924 0.823 0.526248208443375 0.13078631204836 0.889
plt_pwy177_peer3 2 2 0.014 -1.121 0.017 -1.11546062668933 3.90610000985305e-23 0.457
plt_pwy182_peer4 3 3 0.476 0.267 0.414 0.156581588472877 1.48849968355185e-05 0.74
plt_pwy189_peer4 2 0 0.068 -0.797 0.112 -0.802574942463848 1.80003026093569e-36 0.429
plt_pwy192_peer2 2 2 0.388 -1.68 0.351 -3.18940193528244 6.9427584028048e-110 0.027
plt_pwy210_peer3 2 2 0.753 0.339 0.668 0.00426521587434915 0.957915740238748 0.996
plt_pwy215_peer4 2 2 0.041 -0.489 0.057 -0.503769774963675 9.02366854472145e-34 0.265
plt_pwy228_peer3 2 2 0.596 0.268 0.615 -0.0759198494475024 0.114520050942545 0.888
plt_pwy238_peer1 2 2 0.164 -0.987 0.245 -0.903166962010401 1.93009163425162e-26 0.449
plt_pwy241_peer1 2 2 0.516 -0.762 0.535 0.233006210054744 0.0586774243164556 0.924
plt_pwy241_peer3 2 2 0.016 0.573 0.022 0.573893485952255 2.23649798286078e-17 0.504
plt_pwy254_peer3 3 3 0.696 -0.173 0.709 -0.16364641981264 0.00320331952658859 0.877
plt_pwy264_peer3 3 3 0.69 -8.134 0.68 -9.42616706848909 0.000237174857684959 0.818
plt_pwy265_peer3 2 2 0.825 -0.393 0.717 -0.289909413815546 0.0251948068697589 0.811
plt_pwy275_peer3 2 2 0.601 -0.379 0.545 -0.20059286304118 2.66879465422746e-05 0.71
plt_pwy279_peer5 4 4 0.727 -0.103 0.677 -0.147599815647052 0.553288015190652 0.543
plt_pwy282_peer5 3 3 0.019 0.433 0.019 0.527645815536052 1.93589820229275e-36 0.256
plt_pwy295_peer1 3 3 0.576 -3.315 0.552 -2.52441062421653 0.00018352061610589 0.789
plt_pwy300_peer5 2 2 0.024 -1.934 0.041 -1.9474338916901 2.88460973815325e-243 0.01
plt_pwy302_peer3 2 2 0.733 1.177 0.604 1.18595105864959 6.77756238871214e-31 0.441
plt_pwy302_peer5 2 2 0.01 -1.967 0.022 -1.97233639144537 1.57440212969538e-243 0.01
plt_pwy303_peer3 2 2 0.935 0.128 0.935 -0.9436310236563 4.0810260308244e-32 0.228
plt_pwy303_peer5 2 2 0.029 2.078 0.05 2.09560745201948 4.26961299329407e-243 0.01
plt_pwy304_peer5 2 2 0.035 2.121 0.063 2.14230666629033 7.23856510178055e-243 0.01
plt_pwy306_peer5 3 3 0.117 -1.245 0.179 -1.43968732769066 2.59775865863013e-209 0.011
plt_pwy308_peer3 2 2 0.029 -0.564 0.033 -0.588436145888792 2.48174930712747e-15 0.506
plt_pwy308_peer5 2 2 0.031 1.608 0.054 1.62249199356972 4.99369299743291e-243 0.01
plt_pwy313_peer5 2 2 0.017 -1.63 0.025 -1.62221642340828 1.99496253514141e-243 0.01
plt_pwy320_peer5 2 0 0.008 -0.273 0.018 -0.273329666813773 1.10294286544429e-33 0.36
plt_pwy321_peer4 2 2 0.448 -0.104 0.448 0.0373005995276045 0.00113919495321831 0.965
plt_pwy322_peer5 2 2 0.123 -0.451 0.174 -0.423158008975532 2.33333112295572e-27 0.42
plt_pwy325_peer5 3 3 0.161 0.213 0.126 0.0324490455866824 0.144487087597846 0.896
plt_pwy326_peer1 4 4 0.284 -0.561 0.299 0.524673899092219 0.282961822831983 0.336
plt_pwy36_peer3 2 2 0.082 0.366 0.155 0.366168207237618 2.48317453831051e-18 0.551
plt_pwy3_peer4 2 2 0.665 0.324 0.651 -0.242378357831904 2.74185691314288e-05 0.461
plt_pwy58_peer5 2 2 0.109 0.285 0.052 0.385046450884944 9.29883348871358e-27 0.283
plt_pwy60_peer3 2 2 0.034 0.272 0.04 0.285164338052946 5.48436089441013e-30 0.342
plt_pwy87_peer3 2 2 0.106 0.31 0.131 0.361380447512515 3.59733927928931e-29 0.319
plt_pwy87_peer5 2 2 0.843 -0.066 0.758 0.116353002515466 1.34024252875172e-08 0.771
plt_pwy91_peer2 2 2 0.889 0.252 0.814 0.273092853031372 0.0615227240747346 0.849
plt_pwy96_peer2 2 2 0.081 1.279 0.108 1.11245846364565 7.00517843396111e-17 0.183
rbc_pwy107_peer1 2 2 0.022 -0.732 0.04 -0.739087275688217 5.17209833662107e-17 0.297
rbc_pwy113_peer5 2 2 0.016 -0.815 0.039 -0.815405591499502 1.26477318832159e-24 0.454
rbc_pwy119_peer1 2 2 0.456 -1.028 0.472 -0.288469086115474 0.0905491058230094 0.766
rbc_pwy174_peer3 2 2 0.24 -1.947 0.18 -0.609587312707061 5.22166643319765e-19 0.273
rbc_pwy179_peer1 2 2 0.386 -0.976 0.354 -0.163074419392453 0.269510222820399 0.92
rbc_pwy185_peer3 2 2 0.841 0.238 0.706 0.330269878609252 3.360578955621e-05 0.685
rbc_pwy193_peer4 3 0 0.042 0.361 0.094 0.350656967463146 3.08675056451251e-48 0.253
rbc_pwy193_peer5 2 0 0.139 0.074 0.209 0.072279615161612 1.0617215550515e-16 0.605
rbc_pwy200_peer2 2 2 0.904 0.274 0.849 -0.454885418689936 0.0035202028939923 0.667
rbc_pwy208_peer4 2 2 0.66 0.37 0.605 0.0511892800471013 0.146025226173276 0.826
rbc_pwy20_peer3 2 0 0.018 0.855 0.032 0.850878904934092 2.21044919265094e-24 0.471
rbc_pwy222_peer4 2 2 0.096 -0.826 0.194 -0.780292738069505 1.264682803424e-19 0.337
rbc_pwy223_peer2 3 3 0.304 -1.141 0.302 -0.381749338981257 0.0116121438854092 0.822
rbc_pwy223_peer4 2 2 0.092 -1.094 0.204 -1.09959184870852 6.00745735564752e-28 0.415
rbc_pwy225_peer1 2 2 0.023 1.024 0.03 1.00436310923619 2.62261460854167e-15 0.551
rbc_pwy232_peer1 3 3 0.63 0.68 0.617 0.718442588372771 9.9590014887037e-08 0.664
rbc_pwy237_peer2 3 3 0.036 -2.231 0.046 -2.51645296025379 6.85702743588471e-60 0.116
rbc_pwy238_peer3 2 0 0.156 0.369 0.271 0.366869715068632 2.72616770072764e-23 0.539
rbc_pwy238_peer5 2 0 0.146 -0.075 0.211 -0.0731250694041235 1.24871095023412e-16 0.607
rbc_pwy245_peer5 2 2 0.55 0.944 0.506 0.459675648472658 6.23899274247606e-13 0.579
rbc_pwy26_peer3 2 2 0.044 0.596 0.025 0.67208021216167 2.56659947279753e-19 0.285
rbc_pwy28_peer3 3 3 0.834 -0.068 0.871 -0.205871943541747 5.99445683723623e-12 0.552
rbc_pwy320_peer3 2 0 0.132 -0.075 0.198 -0.0726958684063691 9.11501116284753e-17 0.604
rbc_pwy320_peer4 2 0 0.168 -0.388 0.293 -0.38730245418294 2.60166464424243e-40 0.247
rbc_pwy320_peer5 5 0 0.081 -0.214 0.074 -0.198405349763747 0.05101188337404 0.094
rbc_pwy321_peer3 4 4 0 -0.31 0 -0.327934843991736 9.26672387714686e-34 0
rbc_pwy325_peer4 2 0 0.125 -0.078 0.191 -0.0762391984076177 7.95744729521155e-17 0.601
rbc_pwy325_peer5 2 0 0.968 -0.012 0.933 -0.0116202200940514 0.636714797230989 0.952
rbc_pwy326_peer3 2 2 0.245 -0.976 0.195 -0.293537352434716 5.25293798516232e-18 0.291
rbc_pwy326_peer4 2 0 0.135 0.077 0.204 0.0752883159007153 9.7236354079755e-17 0.605
rbc_pwy331_peer4 2 2 0.16 -0.399 0.199 -0.446001642565333 5.00580592697334e-22 0.39
rbc_pwy39_peer3 2 2 0.121 -0.578 0.214 -0.578143677993445 9.03287393695356e-25 0.48
rbc_pwy3_peer1 3 3 0.481 0.808 0.441 0.483855969090509 0.000225594581701315 0.776
rbc_pwy70_peer3 3 3 0.006 -0.309 0.012 -0.314375561225593 2.8600497176057e-24 0.37
rbc_pwy71_peer1 3 3 0.011 0.499 0.036 0.477147452081061 1.51087075124511e-31 0.332
rbc_pwy73_peer2 2 2 0.689 0.338 0.602 -0.049307950657288 0.582602871849491 0.967
rbc_pwy87_peer3 2 2 0.879 0.077 0.793 0.11429104904926 0.000457561294802118 0.736
rbc_pwy99_peer5 2 2 0.402 -0.6 0.417 -0.159778331808687 0.000943557307869549 0.707
ukb.allasthma_pwy102_peer2 2 2 0.846 0.489 0.714 -0.0124422500362716 0.956023417484612 0.998
ukb.allasthma_pwy124_peer3 2 0 0.847 0.631 0.705 -0.657029812775486 0.000774215685219811 0.77
ukb.allasthma_pwy124_peer4 2 2 0.033 -1.588 0.057 -1.60924503522705 5.89804466696051e-25 0.384
ukb.allasthma_pwy138_peer5 2 2 0.018 -1.435 0.029 -1.43937708919331 3.25739659588413e-28 0.406
ukb.allasthma_pwy139_peer3 2 2 0.098 -2.625 0.174 -2.48562471631097 2.00218893781612e-21 0.431
ukb.allasthma_pwy162_peer4 2 0 0.142 -3.171 0.258 -3.35512065612782 6.17047809833755e-66 0.028
ukb.allasthma_pwy178_peer3 3 3 0.111 1.721 0.176 1.39165017776161 1.74258560186559e-23 0.243
ukb.allasthma_pwy188_peer1 2 2 0.831 -2.225 0.672 -2.25343082739438 0.0024157623559546 0.714
ukb.allasthma_pwy193_peer2 2 2 0.071 1.102 0.143 1.02563905739817 1.66634888185388e-17 0.525
ukb.allasthma_pwy193_peer4 5 0 0.254 -0.394 0.282 -0.402759696526107 0.150832255124547 0.233
ukb.allasthma_pwy193_peer5 5 0 0.511 0.055 0.552 0.0196209095639804 0.844706134602855 0.837
ukb.allasthma_pwy204_peer5 2 2 0.022 0.904 0.005 0.870638406514181 5.99267506055462e-34 0.037
ukb.allasthma_pwy210_peer3 2 2 0.913 0.193 0.843 -0.218838834832446 0.162965303582858 0.854
ukb.allasthma_pwy211_peer5 2 2 0.069 -1.503 0.087 -1.64286765200298 1.19476473824929e-22 0.228
ukb.allasthma_pwy233_peer3 2 0 0.027 2.83 0.038 2.98455135601909 1.94098162054048e-39 0.119
ukb.allasthma_pwy238_peer3 3 0 0.316 0.56 0.307 0.573281236215539 6.23218251597605e-22 0.099
ukb.allasthma_pwy238_peer5 6 0 0.505 -0.05 0.529 -0.00510874203749933 0.954904635525007 0.944
ukb.allasthma_pwy259_peer4 2 2 0.758 -0.549 0.631 0.204801507687781 0.225565772863573 0.903
ukb.allasthma_pwy272_peer1 2 2 0.917 0.964 0.833 -0.111074388164078 0.867304766940157 0.978
ukb.allasthma_pwy288_peer3 2 2 0.053 2.485 0.101 2.4038370261689 2.50602916889197e-34 0.285
ukb.allasthma_pwy299_peer3 2 2 0.005 -1.683 0.004 -1.66230545750303 4.3692809065323e-15 0.423
ukb.allasthma_pwy315_peer3 2 2 0.073 -3.071 0.164 -3.03279729444848 1.92635386678846e-51 0.175
ukb.allasthma_pwy31_peer3 2 2 0.675 0.3 0.595 -0.00899325273443008 0.908135375558853 0.988
ukb.allasthma_pwy320_peer3 6 0 0.391 -0.067 0.402 -0.0336718602668943 0.713380439381643 0.709
ukb.allasthma_pwy320_peer4 3 0 0.059 0.802 0.096 0.695505258690932 1.49268714137664e-51 0.02
ukb.allasthma_pwy320_peer5 2 0 0.563 0.605 0.536 0.119952156739686 0.1890044042494 0.785
ukb.allasthma_pwy321_peer3 5 0 0.672 -0.131 0.682 -0.0804635492967174 0.789707075639546 0.811
ukb.allasthma_pwy321_peer4 4 0 0.399 0.101 0.408 0.0914174520068845 0.424783657674073 0.431
ukb.allasthma_pwy321_peer5 5 0 0.498 -0.077 0.505 -0.0423675806368823 0.718133459407173 0.674
ukb.allasthma_pwy325_peer2 2 0 0.122 1.052 0.196 1.08429834713172 3.28969080028897e-22 0.065
ukb.allasthma_pwy325_peer4 7 0 0.402 -0.063 0.429 -0.0176866080217082 0.843006324690825 0.819
ukb.allasthma_pwy325_peer5 5 0 0.35 -0.223 0.375 -0.205215584842163 0.364914148024198 0.387
ukb.allasthma_pwy326_peer4 6 0 0.406 0.067 0.417 0.0315356777034294 0.739241267350427 0.736
ukb.allasthma_pwy326_peer5 2 0 0.169 0.431 0.303 0.448292988211191 1.15952042230237e-39 0.031
ukb.allasthma_pwy39_peer5 2 2 0.099 0.796 0.134 0.855157411673851 1.7257966424778e-20 0.417
ukb.allasthma_pwy59_peer1 2 2 0.015 -0.981 0.021 -0.997082305562615 2.94007942846379e-26 0.254
ukb.allasthma_pwy84_peer4 2 2 0.418 0.295 0.423 -0.00801732503682423 0.861710947441387 0.995
ukb.allasthma_pwy8_peer2 2 2 0.508 0.655 0.518 0.0564347809130567 0.615810346022325 0.947
ukb.allasthma_pwy93_peer5 2 0 0.777 0.388 0.746 0.225271098814415 0.0755815332093307 0.669
ukb.allasthma_pwy98_peer2 2 2 0.012 -1.075 0.027 -1.07307826983759 3.45113059706367e-16 0.534
ukb.allasthma_pwy99_peer1 2 2 0.93 -0.32 0.868 -0.386606177550468 0.198206802678127 0.862
wbc_pwy127_peer5 2 2 0.962 -0.029 0.912 -0.0320848277774569 0.553400132515667 0.921
wbc_pwy131_peer5 2 0 0.053 1.047 0.111 1.04002476057693 1.02006580817238e-44 0.106
wbc_pwy134_peer3 2 0 0.56 -0.516 0.554 -0.0341891815887424 0.639376349258806 0.957
wbc_pwy140_peer1 3 3 0.001 -9.763 0.004 -9.88865198268367 6.55876784632955e-33 0.322
wbc_pwy140_peer3 2 0 0.182 1.076 0.322 1.04966039628573 8.2982023920275e-31 0.355
wbc_pwy14_peer2 4 4 0.943 -0.022 0.953 0.212659458922156 0.424080845313673 0.485
wbc_pwy15_peer3 3 3 0.741 0.057 0.712 -0.0505340110105297 0.00864603569004707 0.811
wbc_pwy167_peer3 3 0 0.203 0.872 0.197 0.850870069756906 2.90595435245005e-52 0.154
wbc_pwy169_peer4 2 2 0.315 -1.891 0.446 -1.5805322345802 9.93308949621111e-52 0.104
