factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
myeloid_wbc_pwy72_pc1 2 2 0.995 -0.001 0 0.986
myeloid_wbc_pwy91_pc5 2 2 0.077 0.048 0.985 0.211
neut_pwy11_pc2 2 2 0.04 -0.069 0.996 0.116
neut_pwy130_pc2 5 5 0.105 0.05 0.522 0.078
neut_pwy130_pc3 2 2 0.975 0.002 0.002 0.92
neut_pwy138_pc2 2 2 0.074 0.071 0.987 0.014
neut_pwy150_pc1 2 2 0.986 -0.002 0.001 0.955
neut_pwy152_pc3 2 2 0.569 -0.174 0.392 0.488
neut_pwy166_pc2 2 2 0.122 -0.091 0.964 0.256
neut_pwy170_pc3 2 2 0.987 -0.002 0 0.954
neut_pwy174_pc1 2 2 0.333 -0.121 0.751 0.468
neut_pwy176_pc2 2 2 0.106 -0.083 0.973 0.274
neut_pwy188_pc2 2 2 0.962 0.005 0.004 0.886
neut_pwy218_pc3 2 2 0.975 -0.003 0.002 0.928
neut_pwy218_pc4 2 2 0.071 0.067 0.987 0.22
neut_pwy219_pc2 2 2 0.906 -0.01 0.021 0.774
neut_pwy230_pc3 2 2 0.984 -0.002 0.001 0.953
neut_pwy232_pc1 2 2 0.952 0.01 0.006 0.85
neut_pwy23_pc1 2 2 0.231 -0.153 0.874 0.384
neut_pwy242_pc2 4 4 0.943 -0.006 0.002 0.92
neut_pwy246_pc5 2 2 0.445 0.052 0.586 0.455
neut_pwy249_pc5 2 2 0.052 -0.072 0.993 0.152
neut_pwy292_pc1 2 2 0.931 0.01 0.012 0.795
neut_pwy296_pc1 2 2 0.83 -0.029 0.07 0.606
neut_pwy313_pc3 2 2 0.999 0 0 0.994
neut_pwy316_pc3 2 2 0.939 0.007 0.009 0.82
neut_pwy320_pc2 3 2 0.924 0.008 0.006 0.934
neut_pwy321_pc4 4 2 0.172 -0.092 0.516 0.127
neut_pwy325_pc4 2 1 0.681 -0.056 0.231 0.546
neut_pwy329_pc3 2 2 0.823 0.024 0.075 0.602
neut_pwy63_pc3 2 2 0.095 -0.084 0.978 0.222
neut_pwy72_pc1 2 2 0.97 0.005 0.002 0.913
pct_pwy10_pc1 2 2 0.091 -0.094 0.98 0.192
pct_pwy115_pc4 2 2 0.151 0.1 0.945 0.298
pct_pwy134_pc2 2 2 0.151 0.149 0.945 0.263
pct_pwy135_pc3 2 2 0.006 0.072 1 0.015
pct_pwy151_pc2 2 2 0.077 -0.078 0.985 0.14
pct_pwy163_pc1 2 2 0.991 -0.002 0 0.971
pct_pwy163_pc2 2 2 0.267 0.103 0.834 0.398
pct_pwy187_pc2 2 2 0.07 0.09 0.988 0.167
pct_pwy18_pc3 2 2 0.791 0.036 0.104 0.611
pct_pwy190_pc2 2 2 0.361 0.187 0.712 0.489
pct_pwy192_pc1 3 3 0.502 -0.054 0.248 0.375
pct_pwy194_pc5 2 2 0.14 0.106 0.952 0.231
pct_pwy20_pc3 2 2 0.897 -0.021 0.026 0.771
pct_pwy213_pc1 2 2 0.079 0.083 0.985 0.113
pct_pwy22_pc1 3 3 0.628 0.042 0.138 0.61
pct_pwy235_pc2 2 2 0.811 -0.022 0.085 0.638
pct_pwy24_pc2 2 2 0.917 0.014 0.017 0.801
pct_pwy262_pc3 2 2 0.063 -0.103 0.99 0.146
pct_pwy274_pc2 2 2 0.101 0.123 0.975 0.185
pct_pwy292_pc1 2 2 0.191 0.092 0.913 0.369
pct_pwy295_pc3 3 3 0.993 0 0 0.993
pct_pwy296_pc1 2 2 0.682 0.089 0.229 0.568
pct_pwy310_pc1 2 2 0.686 -0.048 0.224 0.538
pct_pwy43_pc3 3 3 0.334 0.085 0.443 0.278
pct_pwy45_pc2 2 2 0.846 -0.058 0.057 0.682
pct_pwy56_pc5 2 2 0.972 0.003 0.002 0.94
pct_pwy63_pc2 2 2 0.081 0.136 0.984 0.188
pct_pwy67_pc4 2 2 0.061 -0.069 0.991 0.152
pct_pwy77_pc5 2 2 0.233 0.112 0.872 0.413
pct_pwy85_pc4 2 2 0.85 -0.019 0.054 0.688
pct_pwy87_pc3 2 2 0.722 0.029 0.178 0.647
pct_pwy8_pc2 2 2 0.882 0.019 0.034 0.731
pdw_pwy151_pc2 2 2 0.791 0.02 0.104 0.637
pdw_pwy153_pc1 2 2 0.667 -0.149 0.249 0.516
pdw_pwy178_pc3 2 2 0.012 -0.053 1 0.028
pdw_pwy188_pc1 2 2 0.872 0.019 0.04 0.712
pdw_pwy211_pc1 2 2 0.928 -0.011 0.013 0.827
pdw_pwy239_pc3 2 2 0.907 0.011 0.021 0.792
pdw_pwy245_pc2 2 2 0.152 -0.173 0.944 0.3
pdw_pwy257_pc3 2 2 0.222 0.131 0.883 0.395
pdw_pwy27_pc4 2 2 0.249 -0.185 0.855 0.391
pdw_pwy287_pc3 2 2 0.008 -0.029 1 0.022
pdw_pwy288_pc4 2 2 0.015 0.037 0.999 0.034
pdw_pwy29_pc2 2 2 0.872 0.011 0.04 0.747
pdw_pwy2_pc5 2 2 0.097 -0.059 0.977 0.184
pdw_pwy304_pc1 2 2 0.319 -0.325 0.769 0.475
pdw_pwy305_pc5 2 2 0.808 -0.033 0.089 0.641
pdw_pwy34_pc1 2 2 0.045 -0.089 0.995 0.114
pdw_pwy43_pc4 2 2 0.429 0.165 0.611 0.455
pdw_pwy63_pc2 2 2 0.695 -0.167 0.212 0.551
plt_pwy10_pc1 2 2 0.077 -0.086 0.985 0.169
plt_pwy115_pc5 2 2 0.851 0.018 0.054 0.719
plt_pwy118_pc5 2 2 0.53 0.021 0.453 0.525
plt_pwy122_pc2 2 2 0.077 0.096 0.985 0.19
plt_pwy124_pc2 3 3 0.424 -0.089 0.332 0.341
plt_pwy140_pc4 2 2 0.836 0.014 0.065 0.682
plt_pwy151_pc1 2 2 0.058 -0.169 0.992 0.041
plt_pwy153_pc1 2 2 0.105 0.163 0.973 0.19
plt_pwy15_pc2 2 2 0.028 -0.087 0.998 0.078
plt_pwy163_pc2 2 2 0.198 0.087 0.906 0.329
plt_pwy185_pc3 2 2 0.841 0.018 0.061 0.688
plt_pwy18_pc3 3 3 0.903 -0.013 0.009 0.906
plt_pwy208_pc3 2 2 0.845 -0.017 0.058 0.715
plt_pwy210_pc4 2 2 0.63 0.095 0.301 0.522
plt_pwy245_pc2 2 2 0.993 -0.001 0 0.986
plt_pwy24_pc2 2 2 0.886 0.017 0.032 0.746
plt_pwy265_pc2 2 2 0.787 0.078 0.108 0.665
plt_pwy275_pc3 2 2 0.826 0.016 0.073 0.666
plt_pwy295_pc3 2 2 0.795 -0.023 0.1 0.641
plt_pwy300_pc5 2 2 0.914 -0.008 0.018 0.79
plt_pwy301_pc1 3 3 0.38 -0.111 0.385 0.369
plt_pwy302_pc5 2 2 0.828 0.026 0.071 0.685
plt_pwy304_pc1 2 2 0.193 0.156 0.911 0.312
plt_pwy308_pc2 2 2 0.86 -0.028 0.048 0.72
plt_pwy310_pc1 2 2 0.041 -0.099 0.996 0.065
plt_pwy311_pc1 2 2 0.201 0.173 0.903 0.325
plt_pwy314_pc2 2 2 0.861 -0.02 0.047 0.781
plt_pwy315_pc2 2 2 0.072 -0.174 0.987 0.063
plt_pwy323_pc2 2 2 0.785 -0.019 0.11 0.649
plt_pwy43_pc3 2 2 0.022 0.096 0.999 0.055
plt_pwy49_pc5 2 2 0.069 -0.071 0.988 0.172
plt_pwy57_pc2 2 2 0.106 -0.114 0.973 0.214
plt_pwy63_pc2 2 2 0.24 0.226 0.864 0.392
plt_pwy6_pc2 2 2 0.13 -0.075 0.959 0.247
plt_pwy96_pc3 2 2 0.833 -0.016 0.067 0.692
rbc_pwy122_pc3 2 2 0.031 -0.078 0.998 0.084
rbc_pwy13_pc1 2 2 0.944 -0.013 0.008 0.939
rbc_pwy152_pc3 2 2 0.85 0.023 0.055 0.699
rbc_pwy258_pc2 2 2 0.203 -0.076 0.902 0.404
rbc_pwy29_pc5 3 3 0.882 -0.012 0.014 0.898
rbc_pwy304_pc2 2 2 0.955 0.005 0.005 0.902
rbc_pwy320_pc2 3 3 0.011 -0.096 0.979 0.048
rbc_pwy42_pc2 2 2 0.63 0.127 0.301 0.531
rbc_pwy45_pc2 2 2 0.09 0.077 0.98 0.103
rbc_pwy63_pc2 2 2 0.925 0.011 0.014 0.835
rbc_pwy66_pc1 2 2 0.812 0.032 0.085 0.633
rbc_pwy91_pc3 2 2 0.055 0.085 0.993 0.114
rdw_pwy106_pc3 2 2 0.858 0.018 0.049 0.733
rdw_pwy10_pc5 3 3 0.901 0.01 0.01 0.919
rdw_pwy119_pc3 2 2 0.731 0.053 0.168 0.556
rdw_pwy140_pc4 2 2 0.533 -0.102 0.449 0.533
rdw_pwy145_pc4 3 3 0.57 -0.028 0.185 0.486
rdw_pwy148_pc1 2 2 0.965 0.005 0.003 0.924
rdw_pwy154_pc4 2 2 0.081 0.063 0.984 0.15
rdw_pwy165_pc4 5 5 0.469 0.028 0.138 0.432
rdw_pwy174_pc2 2 2 0.099 -0.123 0.976 0.221
rdw_pwy180_pc5 2 2 0.953 -0.005 0.005 0.885
rdw_pwy183_pc5 2 1 0.072 -0.039 0.987 0.129
rdw_pwy201_pc4 2 2 0.116 0.058 0.967 0.179
rdw_pwy203_pc4 2 2 0.116 -0.099 0.967 0.251
rdw_pwy219_pc5 2 2 0.949 0.004 0.006 0.901
rdw_pwy225_pc5 2 2 0.97 0.003 0.002 0.925
rdw_pwy242_pc2 2 2 0.324 0.175 0.762 0.436
rdw_pwy247_pc2 2 2 0.044 0.062 0.995 0.108
rdw_pwy249_pc5 2 2 0.302 -0.164 0.791 0.439
rdw_pwy24_pc4 2 2 0.109 0.061 0.971 0.179
rdw_pwy254_pc5 2 2 0.039 -0.102 0.996 0.08
rdw_pwy268_pc2 2 1 0.087 -0.073 0.982 0.19
rdw_pwy272_pc5 3 3 0.028 0.07 0.945 0.107
rdw_pwy278_pc4 2 2 0.578 -0.037 0.378 0.538
rdw_pwy280_pc4 3 3 0.009 0.064 0.982 0.025
rdw_pwy284_pc5 2 2 0.93 -0.008 0.012 0.877
rdw_pwy287_pc1 2 2 0.113 -0.116 0.969 0.214
rdw_pwy288_pc5 2 2 0.831 0.011 0.069 0.701
rdw_pwy294_pc4 2 2 0.853 -0.007 0.053 0.744
rdw_pwy299_pc4 2 2 0.837 0.023 0.065 0.717
rdw_pwy318_pc2 2 2 0.99 0.001 0 0.982
rdw_pwy31_pc4 2 2 0.259 0.195 0.843 0.455
rdw_pwy320_pc2 2 2 0.03 -0.099 0.998 0.039
rdw_pwy327_pc5 2 2 0.06 0.066 0.991 0.13
rdw_pwy33_pc3 3 3 0.008 -0.069 0.985 0.039
rdw_pwy35_pc2 2 2 0.919 -0.012 0.016 0.82
rdw_pwy51_pc1 2 2 0.323 -0.227 0.764 0.451
rdw_pwy56_pc3 3 3 0.8 -0.022 0.04 0.835
rdw_pwy56_pc5 2 2 0.959 0.006 0.004 0.918
rdw_pwy60_pc2 3 3 0.089 -0.183 0.829 0.205
rdw_pwy67_pc3 2 2 0.1 -0.077 0.976 0.19
rdw_pwy81_pc4 2 2 0.729 -0.048 0.171 0.662
rdw_pwy9_pc3 3 3 0.611 -0.038 0.151 0.58
ret_pwy106_pc3 2 2 0.015 -0.096 0.999 0.019
ret_pwy118_pc2 3 3 0.993 0.001 0 0.992
ret_pwy120_pc3 2 2 0.935 0.007 0.01 0.877
ret_pwy121_pc1 3 3 0.216 -0.164 0.614 0.198
ret_pwy125_pc5 2 2 0.458 -0.085 0.566 0.521
ret_pwy145_pc4 2 2 0.495 -0.098 0.507 0.543
ret_pwy146_pc5 2 2 0.492 -0.099 0.512 0.469
ret_pwy165_pc4 2 2 0.991 0.001 0 0.984
ret_pwy16_pc2 2 2 0.145 -0.183 0.949 0.106
ret_pwy212_pc5 2 2 0.082 0.051 0.984 0.172
ret_pwy215_pc2 2 2 0.956 -0.006 0.005 0.901
ret_pwy243_pc5 3 3 0.022 -0.094 0.956 0.099
ret_pwy28_pc2 2 2 0.112 -0.089 0.97 0.162
ret_pwy303_pc5 2 2 0.041 0.084 0.996 0.092
ret_pwy305_pc5 2 2 0.03 0.073 0.998 0.049
ret_pwy308_pc5 3 3 0.955 -0.003 0.002 0.955
ret_pwy312_pc5 2 2 0.765 -0.022 0.13 0.628
ret_pwy316_pc5 2 2 0.129 -0.069 0.96 0.241
ret_pwy327_pc4 2 2 0.089 -0.072 0.981 0.183
ret_pwy39_pc2 2 2 0.987 -0.002 0 0.98
ret_pwy45_pc4 3 3 0.393 -0.057 0.368 0.354
ret_pwy61_pc5 2 2 0.023 -0.082 0.999 0.052
ret_pwy69_pc3 2 2 0.14 0.082 0.953 0.242
ret_pwy70_pc3 2 2 0.23 0.101 0.876 0.38
ret_pwy70_pc4 2 2 0.532 0.071 0.451 0.482
ret_pwy84_pc3 2 2 0.599 -0.055 0.347 0.61
ukb.allasthma_pwy213_pc5 2 2 0.781 -0.071 0.114 0.611
ukb.allasthma_pwy21_pc4 2 2 0.694 0.166 0.213 0.524
ukb.allasthma_pwy322_pc3 2 2 0.036 0.122 0.997 0.094
wbc_pwy130_pc5 3 3 0.375 -0.043 0.39 0.279
wbc_pwy158_pc2 2 2 0.045 -0.082 0.995 0.131
wbc_pwy170_pc3 2 2 0.88 -0.016 0.035 0.671
wbc_pwy176_pc2 2 2 0.217 -0.105 0.888 0.449
wbc_pwy188_pc2 2 2 0.997 0 0 0.991
wbc_pwy18_pc5 2 2 0.612 0.055 0.327 0.546
wbc_pwy208_pc5 2 2 0.936 0.009 0.01 0.803
wbc_pwy215_pc5 2 2 0.997 0 0 0.989
wbc_pwy230_pc3 2 2 0.919 0.007 0.016 0.789
wbc_pwy242_pc2 3 3 0.735 0.034 0.07 0.766
wbc_pwy246_pc5 2 2 0.567 0.043 0.396 0.554
wbc_pwy292_pc1 3 3 0.675 0.026 0.106 0.655
wbc_pwy312_pc1 2 2 0.162 0.126 0.936 0.386
wbc_pwy321_pc3 2 1 0.245 0.163 0.859 0.446
wbc_pwy321_pc4 3 1 0.034 -0.174 0.933 0.131
wbc_pwy329_pc3 2 2 0.84 0.023 0.062 0.664
wbc_pwy50_pc5 2 2 0.036 -0.112 0.997 0.082
wbc_pwy67_pc1 2 2 0.674 -0.043 0.24 0.529
wbc_pwy84_pc4 2 2 0.987 0.001 0 0.976
wbc_pwy85_pc4 3 3 0.469 -0.049 0.282 0.332
wbc_pwy88_pc5 2 2 0.178 -0.083 0.924 0.382
