Category LV95-Enrichment LV95-Enrichment_p LV20-Enrichment LV20-Enrichment_p LV75-Enrichment LV75-Enrichment_p LV5-Enrichment LV5-Enrichment_p LV85-Enrichment LV85-Enrichment_p LV44-Enrichment LV44-Enrichment_p
baseL2_0 1 NA 1 NA 1 NA 1 NA 1 NA 1 NA
Coding_UCSC.bedL2_0 -2.55565344442333 0.0589897333388329 -1.66842628219753 0.151255576497386 -2.23931093254669 0.25169363796677 -3.67389228171763 0.0411256157782699 -2.6582016365663 0.101014705833794 -2.84299965309597 0.0161539651375915
Coding_UCSC.extend.500.bedL2_0 0.41890143975343 0.296686402653114 0.121039462461044 0.0188313843072065 0.547274029794374 0.256786610595629 0.235490389082427 0.120103922834774 0.533966297706994 0.48616351091717 0.181886549064263 0.062618873693632
Conserved_LindbladToh.bedL2_0 -0.854603992250171 0.271533819043212 2.19200498848394 0.502862331010632 1.28520481183891 0.903356686504426 0.810767010519862 0.909911159223185 2.10438771320953 0.433414080760142 0.0854570030646199 0.563323019815148
Conserved_LindbladToh.extend.500.bedL2_0 1.56243330190688 0.00212571899832257 1.2150495082286 0.158866824882017 0.935328127764765 0.742373247706725 1.28944598562892 0.024887068341884 1.13279302707451 0.30557204484098 1.37662891255534 0.00413408645954631
CTCF_Hoffman.bedL2_0 1.342151295221 0.852284774036559 1.96208467047972 0.586941796409617 -0.330547805342095 0.523112364417857 0.995347232475752 0.99790979354461 3.87778689843595 0.0996625301173268 -1.02497756503681 0.255531598610355
CTCF_Hoffman.extend.500.bedL2_0 2.22810712635787 0.039854326836736 3.11216399659964 0.000442615584905389 2.90711719427951 0.00168407769355698 1.47411230622296 0.482486088406973 2.72323932228656 0.00115048237212888 2.30048388773578 0.0304302320775103
DGF_ENCODE.bedL2_0 1.25002528056764 0.749214671729644 1.05026245931421 0.94726455149511 -1.01038667557953 0.0287010005644762 0.226035012171653 0.319357394271791 0.900700247887555 0.898165403174443 0.914360249949898 0.913871139154653
DGF_ENCODE.extend.500.bedL2_0 1.49549875951706 1.05048946153708e-05 1.59134029406851 9.19395222409011e-06 1.64481863451511 3.39882982921842e-07 1.77809086951022 3.32343512423368e-09 1.41939438202502 0.000750237850053196 1.52901831682228 2.54562923371889e-05
DHS_peaks_Trynka.bedL2_0 2.06758971024858 0.29417052826377 2.55986379299199 0.111979267049866 -0.289602554176266 0.289809077311745 0.866196487083875 0.8963858630118 1.72813191648957 0.44729813900002 1.36214779734586 0.692734147880015
DHS_Trynka.bedL2_0 2.23821726651177 0.139570200572065 1.88504563804294 0.204774135622709 0.475520635025563 0.517564670968757 1.53068908340635 0.501056437092124 1.73976005521915 0.310987457673522 1.68226385956063 0.310984660786182
DHS_Trynka.extend.500.bedL2_0 1.93805584462233 3.18618165396539e-07 1.8036553535878 9.0933395872775e-10 1.84808686488683 7.25731718905e-07 1.7442198551915 2.55207928506036e-06 1.86766084141931 1.54055818632258e-11 1.6345921048909 1.86858968944261e-06
Enhancer_Andersson.bedL2_0 -1.89826365114591 0.51194753188579 -3.34764007478682 0.288411646833221 -5.81411040298783 0.345498180487128 6.78906983171781 0.121546747486653 -4.49083693040062 0.24146892488063 -8.59820629433526 0.0474492907226444
Enhancer_Andersson.extend.500.bedL2_0 3.69701759994933 0.0121519642111754 4.9466616467356 1.9270978141687e-05 4.04693348243997 0.0129205331731772 4.41148926352055 0.00100811718108434 3.33958077593077 0.0229371317086913 3.13835698693779 0.0969252035402629
Enhancer_Hoffman.bedL2_0 2.31295562100775 0.169154227565068 -0.0852438206563887 0.231048097674114 1.72632015443913 0.526598829364475 3.15862997041875 0.021788137955309 1.58634099914625 0.57325760943304 2.37388049057208 0.147267106876154
Enhancer_Hoffman.extend.500.bedL2_0 1.9967333620941 0.0153911519920059 2.35228722587038 9.61349777297431e-05 1.41234657684957 0.616812084504601 1.29489575073267 0.530925751801221 1.83234040015103 0.0548017468690967 1.35990486408452 0.405274801819961
FetalDHS_Trynka.bedL2_0 2.56693963670844 0.146541883199618 2.41657548595404 0.218469364646504 0.34598292276792 0.594610087905647 1.82589589811859 0.409564435606741 1.32444955397945 0.767641962641216 1.67036365301559 0.499026901937533
FetalDHS_Trynka.extend.500.bedL2_0 2.87823785764675 8.74486506693926e-09 2.7161796968742 7.21871963612708e-11 2.54921509835534 5.20828989840576e-07 2.63727177793606 1.69434669682004e-08 2.56808427057966 1.40973256454817e-10 2.27366650617278 4.28956986367776e-08
H3K27ac_Hnisz.bedL2_0 1.32651553765477 0.000342426961581768 1.48082576444398 1.01263298443329e-05 1.43702176383774 6.00736432995342e-06 1.34246441055274 0.000662722574124286 1.36794525625607 1.55806810215483e-05 1.39730462577725 8.72625244111023e-07
H3K27ac_Hnisz.extend.500.bedL2_0 1.27181897093746 0.00501968055841255 1.4756029012253 2.76377662642597e-06 1.15649547791034 0.134456019570886 1.2598059320446 0.00903334221024702 1.34386392732945 8.2325385013047e-05 1.29578313392048 0.00025161637329944
H3K27ac_PGC2.bedL2_0 1.34113666133756 0.0912557838703419 1.44741828957466 0.0433576572226328 1.13649751532622 0.687427355656885 1.09322637733013 0.671129029299646 1.31952766695726 0.163715806008978 1.17308585559438 0.309362581530159
H3K27ac_PGC2.extend.500.bedL2_0 1.28847651356826 0.0316792577538252 1.25720484988591 0.107220410008749 1.05698760257164 0.751671981119732 1.12518113212562 0.422148533941937 1.0751895584534 0.553092983866976 1.16814858392456 0.175517898030262
H3K4me1_peaks_Trynka.bedL2_0 1.48482699648946 0.305056178434994 1.29991120002344 0.640313735893806 1.24605602954818 0.652073828092052 1.17950923994253 0.732344552692532 1.20770547591509 0.645228534922728 0.265147927542924 0.129421867956545
H3K4me1_Trynka.bedL2_0 1.71442305136286 0.000198382113483475 1.37458830466654 0.0308435095864865 1.30223724470116 0.117244054648695 1.34829095944804 0.0732269341016043 1.26010223064575 0.079824083227069 1.27151090498477 0.0672587956204503
H3K4me1_Trynka.extend.500.bedL2_0 1.55299254998708 4.08467804505858e-13 1.53569478863778 5.059299639164e-11 1.64928611209805 2.6648197127801e-11 1.57466672818781 2.58447522373099e-15 1.65507478797105 3.33735445785194e-18 1.56340038013926 1.26375225204701e-16
H3K4me3_peaks_Trynka.bedL2_0 -0.845441624773274 0.131761977225644 -0.775706137783717 0.18877230661792 -4.21579581152451 0.0781942183251436 0.792714049907145 0.878576177663921 2.4211988067328 0.285217467884913 2.24768131529932 0.257674554759054
H3K4me3_Trynka.bedL2_0 1.33812304454095 0.313634778430564 0.916301617985679 0.818527371890306 0.497465237024535 0.415021592065323 1.36915866201829 0.335844541425986 1.2176721362441 0.542446556462802 1.00455815236718 0.987899753552291
H3K4me3_Trynka.extend.500.bedL2_0 1.58588982673324 0.0139241732839476 1.64506553219176 0.00171190108809494 1.45100311756164 0.0408487428285571 1.42166374308887 0.0488710795510816 1.24458079604224 0.249231981307077 1.40458226818188 0.00955324234535878
H3K9ac_peaks_Trynka.bedL2_0 0.829880514698086 0.897991750738486 -2.59057302946191 0.00571578569709775 -5.1258704555321 0.0620378784137182 1.30981478460111 0.858840175125693 2.39952134804205 0.312242799905753 0.15204813877323 0.543315543496209
H3K9ac_Trynka.bedL2_0 1.38888563555391 0.306848112790132 1.19065926403074 0.572314007343308 0.531161293081016 0.566104301756768 1.59344343716072 0.123535584588865 1.06887492583304 0.85644573413567 1.64640245914946 0.0471655362773692
H3K9ac_Trynka.extend.500.bedL2_0 1.58165230188204 0.00667218231520674 1.50529885271145 0.014183980764095 1.50172941979986 0.0332073674876732 1.33964881399545 0.13060520460588 1.57190123655722 0.00385956374747374 1.32019947698724 0.0594672886865095
Intron_UCSC.bedL2_0 0.955471342688724 0.470939840460371 0.96503607380736 0.60542070065019 0.922442697252249 0.333076536931467 0.935290825536 0.359145372266319 0.978367122533528 0.707376395009387 0.955633080804887 0.444069992193823
Intron_UCSC.extend.500.bedL2_0 0.87928557906033 0.0101006055911483 0.836636748430206 0.00187813224089527 0.798989757191223 0.00524251957039848 0.777624488220473 0.000544052553546494 0.881709510955396 0.0145885674305723 0.853158626033825 0.0009135731516414
