factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
EUR.UC_pwy29_pc2 2 2 0.111 -0.433 0.97 0.037
EUR.UC_pwy320_pc5 2 1 0.519 0.375 0.47 0.532
EUR.UC_pwy330_pc1 3 3 0.013 0.581 0.974 0.066
EUR.UC_pwy331_pc3 2 1 0.19 0.659 0.914 0.392
EUR.UC_pwy331_pc4 2 1 0.262 -0.586 0.84 0.429
EUR.UC_pwy39_pc4 2 2 0.076 -0.383 0.986 0.249
EUR.UC_pwy49_pc2 3 3 0.031 0.505 0.939 0.081
EUR.UC_pwy56_pc2 2 2 0.105 0.486 0.973 0.037
EUR.UC_pwy64_pc4 3 2 0.11 0.832 0.793 0.223
EUR.UC_pwy74_pc3 2 2 0.946 0.053 0.007 0.793
EUR.UC_pwy82_pc1 2 2 0.052 0.656 0.993 0.167
EUR.UC_pwy83_pc5 2 2 0.047 0.485 0.995 0.022
EUR.UC_pwy91_pc5 2 2 0.008 -0.352 1 0.002
EUR.UC_pwy97_pc1 2 2 0.011 0.704 1 0.037
EUR.UC_pwy97_pc2 2 2 0.064 -0.465 0.99 0.01
T1D_pwy153_pc5 2 2 0.817 -0.148 0.081 0.656
T1D_pwy17_pc5 2 2 0.092 0.573 0.979 0.14
T1D_pwy203_pc5 2 2 0.09 -0.373 0.98 0.123
T1D_pwy249_pc1 3 3 0.233 -0.755 0.588 0.196
T1D_pwy260_pc4 2 2 0.096 -0.499 0.978 0.097
T1D_pwy27_pc3 2 2 0.067 -0.409 0.989 0.155
T1D_pwy39_pc2 3 3 0.92 -0.041 0.006 0.944
T1D_pwy39_pc5 2 2 0.458 -0.752 0.566 0.46
T1D_pwy84_pc3 2 2 0.426 -0.765 0.614 0.426
T1D_pwy85_pc4 2 2 0.441 0.786 0.592 0.447
T1D_pwy92_pc2 2 2 0.022 0.524 0.999 0.011
T1D_pwy98_pc1 2 2 0.072 -0.459 0.987 0.161
allergy_pwy112_pc2 2 2 0.01 -0.144 1 0.015
allergy_pwy11_pc4 3 3 0.844 -0.046 0.024 0.814
allergy_pwy145_pc1 2 2 0.812 0.067 0.085 0.618
allergy_pwy148_pc1 2 2 0.974 0.005 0.002 0.929
allergy_pwy167_pc4 2 2 0.256 -0.107 0.847 0.448
allergy_pwy172_pc3 3 3 0.595 -0.064 0.164 0.528
allergy_pwy177_pc3 2 2 0.012 0.132 1 0.028
allergy_pwy17_pc1 2 2 0.908 -0.026 0.021 0.745
allergy_pwy193_pc2 2 1 0.816 0.045 0.081 0.67
allergy_pwy206_pc2 2 2 0.032 0.324 0.998 0.1
allergy_pwy219_pc2 4 4 0.871 0.027 0.01 0.846
allergy_pwy250_pc1 2 2 0.085 -0.333 0.982 0.189
allergy_pwy268_pc2 3 3 0.493 -0.094 0.257 0.431
allergy_pwy275_pc2 2 2 0.009 -0.219 1 0.02
allergy_pwy279_pc4 2 2 0.004 -0.199 1 0.013
allergy_pwy280_pc1 2 2 0.094 0.225 0.978 0.147
allergy_pwy290_pc3 2 2 0.021 0.166 0.999 0.032
allergy_pwy320_pc2 2 1 0.783 0.045 0.112 0.666
allergy_pwy321_pc2 2 1 0.834 -0.038 0.066 0.673
allergy_pwy322_pc4 3 2 0.624 0.056 0.141 0.584
allergy_pwy325_pc2 2 1 0.846 -0.036 0.057 0.677
allergy_pwy326_pc3 2 1 0.895 0.027 0.027 0.723
allergy_pwy328_pc3 2 2 0.223 0.165 0.882 0.427
allergy_pwy330_pc3 2 2 0.198 0.179 0.906 0.412
allergy_pwy331_pc4 2 2 0.99 -0.002 0 0.983
allergy_pwy48_pc3 2 2 0.579 -0.105 0.377 0.584
allergy_pwy63_pc1 2 2 0.765 0.1 0.13 0.546
allergy_pwy64_pc4 2 2 0.942 0.028 0.008 0.831
allergy_pwy76_pc1 2 2 0.794 0.04 0.101 0.635
allergy_pwy88_pc2 2 2 0.245 0.223 0.859 0.459
allergy_pwy89_pc2 2 2 0.845 -0.043 0.058 0.665
baso_pwy137_pc2 2 2 0.268 0.208 0.833 0.464
baso_pwy139_pc4 2 2 0.338 -0.113 0.743 0.419
baso_pwy144_pc3 2 2 0.299 0.187 0.795 0.49
baso_pwy147_pc2 3 3 0.007 -0.11 0.986 0.032
baso_pwy187_pc5 2 2 0.925 0.006 0.014 0.788
baso_pwy18_pc2 2 2 0.027 0.071 0.998 0.066
baso_pwy18_pc3 2 2 0.003 0.062 1 0.009
baso_pwy226_pc2 2 2 0.929 -0.011 0.013 0.824
baso_pwy231_pc1 2 2 0.321 0.309 0.766 0.497
baso_pwy245_pc2 2 2 0.988 -0.002 0 0.961
baso_pwy323_pc4 2 2 0.173 -0.092 0.928 0.356
baso_pwy33_pc2 2 2 0.36 0.319 0.714 0.43
baso_pwy42_pc4 2 2 0.139 0.086 0.953 0.312
baso_pwy45_pc5 2 2 0.636 0.097 0.293 0.492
baso_pwy56_pc2 2 2 0.033 -0.094 0.997 0.064
baso_pwy60_pc5 2 2 0.826 0.036 0.073 0.662
baso_pwy83_pc4 2 2 0.075 -0.104 0.986 0.063
baso_pwy84_pc2 2 2 0.033 0.089 0.997 0.114
baso_pwy95_pc3 2 2 0.22 0.108 0.886 0.372
eo_pwy131_pc5 2 2 0.087 -0.055 0.981 0.173
eo_pwy166_pc1 2 2 0.954 -0.008 0.005 0.883
eo_pwy175_pc5 2 2 0.84 -0.029 0.062 0.685
eo_pwy190_pc5 2 2 0.939 -0.006 0.009 0.849
eo_pwy198_pc4 2 2 0.056 -0.069 0.992 0.081
eo_pwy200_pc4 2 2 0.599 0.035 0.347 0.501
eo_pwy206_pc5 3 3 0.832 -0.012 0.028 0.814
eo_pwy208_pc1 2 2 0.039 -0.084 0.996 0.051
eo_pwy208_pc3 2 2 0.01 -0.085 1 0.011
eo_pwy209_pc5 2 2 0.013 0.089 1 0.015
eo_pwy20_pc1 2 2 0.889 0.021 0.03 0.728
eo_pwy231_pc2 2 2 0.878 0.019 0.036 0.772
eo_pwy281_pc4 2 1 0.135 0.142 0.955 0.307
eo_pwy305_pc1 2 2 0.951 0.006 0.006 0.875
eo_pwy332_pc1 2 2 0.717 -0.105 0.185 0.505
eo_pwy4_pc2 2 2 0.873 0.036 0.04 0.687
eo_pwy63_pc4 2 2 0.112 0.099 0.969 0.266
eo_pwy6_pc1 2 2 0.974 -0.008 0.002 0.976
eo_pwy73_pc5 2 2 0.115 0.123 0.968 0.277
eo_pwy8_pc3 2 2 0.651 0.038 0.272 0.558
eo_pwy92_pc5 2 2 0.854 -0.021 0.052 0.649
eo_pwy96_pc2 2 2 0.036 -0.132 0.997 0.088
eo_pwy98_pc5 2 2 0.195 0.138 0.909 0.416
gran_pwy104_pc4 2 2 0.962 -0.003 0.003 0.857
gran_pwy127_pc2 4 4 0.892 -0.007 0.007 0.869
gran_pwy139_pc4 2 2 0.039 -0.034 0.996 0.101
gran_pwy142_pc1 2 2 0.876 0.017 0.037 0.661
gran_pwy148_pc5 2 2 0.069 -0.082 0.988 0.185
gran_pwy166_pc4 3 3 0.691 -0.022 0.096 0.714
gran_pwy179_pc4 2 2 0.4 -0.027 0.654 0.406
gran_pwy18_pc1 2 2 0.944 -0.008 0.008 0.864
gran_pwy215_pc4 2 2 0.101 -0.075 0.975 0.252
gran_pwy219_pc4 3 3 0.018 0.07 0.965 0.092
gran_pwy228_pc3 2 2 0.075 -0.037 0.986 0.245
gran_pwy232_pc4 2 2 0.966 0.004 0.003 0.872
gran_pwy238_pc4 2 1 0.173 -0.105 0.928 0.306
gran_pwy250_pc2 2 2 0.965 0.005 0.003 0.926
gran_pwy266_pc2 2 2 0.154 -0.099 0.943 0.079
gran_pwy270_pc2 2 2 0.964 -0.004 0.003 0.913
gran_pwy278_pc3 2 2 0.05 -0.065 0.994 0.144
gran_pwy299_pc5 3 3 0.676 0.015 0.105 0.676
gran_pwy317_pc1 2 2 0.076 0.121 0.986 0.245
gran_pwy318_pc2 2 2 0.934 -0.007 0.011 0.835
gran_pwy320_pc4 2 1 0.234 -0.17 0.871 0.412
gran_pwy321_pc4 2 0 0.097 0.129 0.977 0.176
gran_pwy321_pc5 3 1 0.244 -0.097 0.571 0.24
gran_pwy323_pc2 2 2 0.957 0.005 0.005 0.871
gran_pwy325_pc4 2 0 0.086 0.105 0.982 0.168
gran_pwy326_pc4 2 0 0.104 0.162 0.973 0.185
gran_pwy329_pc4 2 2 0.976 -0.003 0.001 0.925
gran_pwy36_pc4 2 2 0.993 -0.001 0 0.975
gran_pwy63_pc3 5 5 0.253 -0.054 0.308 0.242
gran_pwy70_pc3 2 2 0.017 -0.112 0.999 0.04
gran_pwy74_pc2 2 2 0.848 -0.027 0.056 0.673
gran_pwy77_pc1 2 2 0.052 0.092 0.993 0.009
gran_pwy80_pc1 2 2 0.688 0.131 0.221 0.522
gran_pwy80_pc3 2 2 0.944 0.007 0.008 0.867
gran_pwy84_pc4 3 3 0.631 -0.027 0.136 0.604
gran_pwy85_pc3 2 2 0.058 -0.073 0.992 0.203
gran_pwy85_pc4 2 2 0.098 0.082 0.976 0.252
gran_pwy87_pc4 2 2 0.027 0.08 0.998 0.053
gran_pwy88_pc1 2 2 0.122 0.133 0.963 0.227
gran_pwy88_pc5 2 2 0.813 0.015 0.084 0.596
gran_pwy95_pc4 2 2 0.1 -0.055 0.976 0.235
gran_pwy99_pc3 2 2 0.143 0.046 0.95 0.256
hct_pwy10_pc2 2 2 0.982 -0.003 0.001 0.941
hct_pwy117_pc1 5 5 0.667 -0.029 0.051 0.659
hct_pwy13_pc1 2 2 0.837 -0.022 0.064 0.638
hct_pwy13_pc2 2 2 0.251 0.069 0.853 0.401
hct_pwy17_pc1 2 2 0.012 -0.097 1 0.045
hct_pwy187_pc1 2 2 0.989 0.001 0 0.951
hct_pwy21_pc4 2 2 0.913 -0.012 0.018 0.746
hct_pwy224_pc2 2 2 0.975 -0.004 0.002 0.91
hct_pwy241_pc1 2 2 0.944 0.014 0.008 0.922
hct_pwy310_pc1 2 2 0.124 0.106 0.962 0.325
hct_pwy49_pc1 3 3 0.596 -0.049 0.163 0.509
hct_pwy63_pc5 2 2 0.023 -0.122 0.999 0.058
hct_pwy85_pc1 2 2 0.03 -0.092 0.998 0.113
hct_pwy88_pc1 2 2 0.761 -0.04 0.135 0.624
hgb_pwy10_pc2 2 2 0.991 0.001 0 0.968
hgb_pwy127_pc5 2 2 0.117 0.066 0.966 0.298
hgb_pwy135_pc2 2 2 0.002 0.067 1 0
hgb_pwy159_pc1 2 2 0.067 -0.11 0.989 0.131
hgb_pwy187_pc1 2 2 0.179 -0.093 0.923 0.275
hgb_pwy1_pc3 3 3 0.608 -0.033 0.154 0.591
hgb_pwy241_pc2 3 3 0.819 0.017 0.033 0.888
hgb_pwy241_pc5 2 2 0.036 0.089 0.997 0.114
hgb_pwy250_pc2 2 2 0.927 -0.017 0.013 0.792
hgb_pwy253_pc3 2 2 0.077 -0.073 0.985 0.078
hgb_pwy30_pc2 3 3 0.539 -0.044 0.213 0.477
hgb_pwy313_pc4 2 1 0.846 -0.02 0.058 0.644
hgb_pwy320_pc3 2 2 0.823 -0.017 0.076 0.696
hgb_pwy328_pc2 2 2 0.909 0.014 0.02 0.717
hgb_pwy331_pc3 2 2 0.863 -0.014 0.046 0.68
hgb_pwy331_pc5 2 1 0.744 -0.029 0.153 0.545
hgb_pwy43_pc5 2 1 0.167 -0.121 0.933 0.384
hgb_pwy6_pc1 2 2 0.034 0.113 0.997 0.027
hgb_pwy70_pc5 2 1 0.56 0.116 0.406 0.523
lymph_pwy102_pc3 2 2 0.88 0.012 0.035 0.676
lymph_pwy10_pc1 2 2 0.018 0.14 0.999 0.035
lymph_pwy111_pc4 2 2 0.891 -0.006 0.029 0.692
lymph_pwy112_pc2 4 4 0.882 0.011 0.009 0.853
lymph_pwy116_pc5 2 2 0.066 -0.048 0.989 0.162
lymph_pwy117_pc1 2 2 0.182 -0.13 0.92 0.42
lymph_pwy118_pc1 2 2 0.051 -0.079 0.994 0.111
lymph_pwy124_pc1 2 2 0.904 0.019 0.023 0.841
lymph_pwy125_pc3 2 2 0.066 -0.043 0.989 0.162
lymph_pwy126_pc3 3 3 0.978 0.001 0 0.982
lymph_pwy127_pc4 2 2 0.817 0.016 0.08 0.651
lymph_pwy128_pc3 2 2 0.869 0.01 0.041 0.654
lymph_pwy135_pc4 2 2 0.15 0.051 0.946 0.333
lymph_pwy136_pc4 2 2 0.892 0.007 0.028 0.695
lymph_pwy139_pc3 2 2 0.843 0.009 0.059 0.638
lymph_pwy140_pc1 3 3 0.003 0.075 0.993 0.014
lymph_pwy143_pc3 2 2 0.082 -0.026 0.983 0.208
lymph_pwy151_pc1 2 2 0.155 0.099 0.942 0.393
lymph_pwy151_pc3 2 2 0.066 0.034 0.989 0.162
lymph_pwy155_pc4 2 2 0.064 0.041 0.99 0.158
lymph_pwy158_pc1 2 2 0.803 -0.021 0.093 0.637
lymph_pwy158_pc4 2 2 0.073 0.061 0.987 0.162
lymph_pwy159_pc4 3 3 0.601 -0.021 0.159 0.553
lymph_pwy159_pc5 2 2 0.063 -0.082 0.99 0.158
lymph_pwy162_pc4 2 2 0.895 0.008 0.027 0.7
lymph_pwy163_pc5 2 2 0.083 -0.089 0.983 0.2
lymph_pwy164_pc4 2 2 0.032 0.065 0.997 0.11
lymph_pwy165_pc3 2 2 0.847 -0.01 0.057 0.641
lymph_pwy167_pc3 2 2 0.789 -0.022 0.106 0.604
lymph_pwy168_pc5 3 3 0.945 0.007 0.003 0.948
lymph_pwy169_pc4 2 2 0.848 0.013 0.056 0.641
lymph_pwy171_pc1 3 3 0.639 -0.032 0.13 0.617
lymph_pwy172_pc2 2 2 0.911 0.009 0.02 0.736
lymph_pwy174_pc1 2 2 0.267 0.108 0.834 0.499
lymph_pwy180_pc4 3 3 0.887 0.005 0.013 0.887
lymph_pwy181_pc2 2 2 0.071 0.093 0.988 0.164
lymph_pwy181_pc3 2 2 0.09 0.039 0.98 0.234
lymph_pwy182_pc5 2 2 0.273 -0.112 0.827 0.456
lymph_pwy186_pc4 2 2 0.092 0.044 0.979 0.239
lymph_pwy18_pc3 2 2 0.96 -0.003 0.004 0.878
lymph_pwy196_pc5 3 3 0.024 0.081 0.952 0.077
lymph_pwy197_pc5 3 3 0.001 0.128 0.997 0.012
lymph_pwy199_pc4 3 3 0.904 0.005 0.009 0.903
lymph_pwy201_pc2 2 2 0.629 0.097 0.303 0.531
lymph_pwy202_pc2 2 2 0.962 0.009 0.004 0.9
lymph_pwy204_pc1 2 2 0.918 -0.012 0.016 0.773
lymph_pwy217_pc2 2 2 0.195 -0.154 0.909 0.431
lymph_pwy217_pc4 2 2 0.856 0.012 0.05 0.644
lymph_pwy219_pc3 2 2 0.091 0.042 0.98 0.235
lymph_pwy21_pc2 2 2 0.948 0.005 0.007 0.832
lymph_pwy220_pc5 2 2 0.089 -0.078 0.981 0.245
lymph_pwy221_pc2 3 3 0.457 -0.068 0.295 0.303
lymph_pwy222_pc2 2 2 0.943 0.012 0.008 0.857
lymph_pwy222_pc5 2 2 0.791 0.046 0.104 0.546
lymph_pwy223_pc5 2 2 0.092 0.045 0.979 0.239
lymph_pwy233_pc4 2 2 0.794 0.016 0.101 0.634
lymph_pwy235_pc3 2 2 0.322 -0.128 0.765 0.458
lymph_pwy237_pc2 2 2 0.015 0.17 0.999 0.049
lymph_pwy247_pc3 2 2 0.796 0.03 0.099 0.601
lymph_pwy248_pc3 2 2 0.794 -0.025 0.101 0.601
lymph_pwy249_pc3 2 2 0.866 -0.015 0.044 0.707
lymph_pwy24_pc1 3 3 0.518 -0.074 0.232 0.457
lymph_pwy250_pc2 2 2 0.829 0.029 0.07 0.665
lymph_pwy256_pc3 2 2 0.056 -0.05 0.992 0.101
lymph_pwy258_pc5 2 2 0.086 0.036 0.982 0.22
lymph_pwy260_pc1 2 2 0.103 0.095 0.974 0.225
lymph_pwy262_pc2 3 3 0.729 0.026 0.073 0.778
lymph_pwy263_pc2 2 2 0.047 -0.071 0.995 0.123
lymph_pwy266_pc4 2 2 0.804 -0.023 0.092 0.617
lymph_pwy269_pc5 2 2 0.088 0.061 0.981 0.231
lymph_pwy270_pc4 2 2 0.048 0.029 0.994 0.101
lymph_pwy271_pc4 2 2 0.071 -0.028 0.988 0.18
lymph_pwy272_pc2 2 2 0.058 -0.08 0.992 0.157
lymph_pwy277_pc2 2 2 0.151 -0.106 0.945 0.284
lymph_pwy278_pc5 2 2 0.16 0.063 0.938 0.288
lymph_pwy279_pc1 2 2 0.257 0.16 0.846 0.441
lymph_pwy282_pc1 3 3 0.658 0.041 0.117 0.589
lymph_pwy286_pc4 2 2 0.098 -0.029 0.976 0.258
lymph_pwy288_pc4 2 2 0.85 -0.009 0.054 0.643
lymph_pwy289_pc4 2 2 0.019 0.027 0.999 0.034
lymph_pwy290_pc4 2 2 0.11 -0.028 0.971 0.293
lymph_pwy291_pc4 3 3 0.004 -0.039 0.993 0.014
lymph_pwy291_pc5 2 2 0.95 0.002 0.006 0.876
lymph_pwy292_pc4 2 2 0.064 0.029 0.99 0.158
lymph_pwy294_pc1 2 2 0.001 -0.06 1 0.004
lymph_pwy294_pc4 3 3 0.976 0.001 0.001 0.985
lymph_pwy295_pc4 2 2 0.875 -0.01 0.038 0.668
lymph_pwy296_pc4 2 2 0.059 -0.029 0.991 0.145
lymph_pwy298_pc3 2 2 0.061 -0.033 0.991 0.15
lymph_pwy299_pc1 2 2 0.007 0.14 1 0.017
lymph_pwy300_pc4 2 2 0.713 -0.03 0.19 0.597
lymph_pwy304_pc1 2 2 0.176 0.102 0.926 0.417
lymph_pwy309_pc2 2 2 0.048 -0.048 0.994 0.101
lymph_pwy310_pc3 2 2 0.064 0.039 0.99 0.158
lymph_pwy314_pc2 2 2 0.044 0.172 0.995 0.143
lymph_pwy314_pc4 2 2 0.118 0.055 0.966 0.219
lymph_pwy319_pc1 2 1 0.36 0.153 0.713 0.446
lymph_pwy321_pc5 3 2 0.566 -0.049 0.189 0.457
lymph_pwy324_pc1 2 2 0.227 0.131 0.878 0.466
lymph_pwy324_pc2 2 2 0.311 0.11 0.779 0.45
lymph_pwy325_pc3 2 2 0.844 -0.033 0.059 0.684
lymph_pwy328_pc3 2 2 0.892 -0.011 0.029 0.755
lymph_pwy330_pc3 2 2 0.9 -0.011 0.024 0.768
lymph_pwy332_pc1 2 2 0.075 0.155 0.986 0.197
lymph_pwy34_pc3 2 2 0.569 0.089 0.393 0.493
lymph_pwy35_pc2 2 2 0.894 -0.019 0.027 0.789
lymph_pwy41_pc1 2 2 0.129 -0.11 0.96 0.351
lymph_pwy41_pc4 2 2 0.072 -0.079 0.987 0.111
lymph_pwy44_pc1 2 2 0.747 -0.044 0.15 0.512
lymph_pwy57_pc3 2 2 0.099 -0.091 0.976 0.236
lymph_pwy6_pc2 2 2 0.892 -0.011 0.028 0.687
lymph_pwy74_pc2 2 2 0.041 -0.067 0.996 0.114
lymph_pwy78_pc1 2 2 0.086 0.095 0.982 0.175
lymph_pwy7_pc3 2 2 0.843 0.023 0.059 0.663
lymph_pwy86_pc1 2 2 0.036 0.128 0.997 0.024
lymph_pwy88_pc3 2 2 0.85 0.011 0.054 0.643
lymph_pwy95_pc4 2 2 0.882 -0.011 0.034 0.719
mch_pwy110_pc3 2 2 0.935 -0.01 0.011 0.911
mch_pwy112_pc2 2 2 0.174 -0.081 0.927 0.214
mch_pwy112_pc5 2 2 0.566 0.071 0.396 0.517
mch_pwy115_pc3 2 2 0.76 -0.037 0.135 0.627
mch_pwy14_pc3 3 3 0.632 0.028 0.136 0.621
mch_pwy156_pc2 2 2 0.791 0.027 0.104 0.741
mch_pwy166_pc2 2 2 0.161 0.072 0.937 0.306
mch_pwy167_pc4 2 2 0.976 -0.005 0.001 0.945
mch_pwy168_pc2 2 2 0.769 -0.078 0.126 0.614
mch_pwy172_pc3 2 2 0.401 0.078 0.653 0.455
mch_pwy173_pc1 2 2 0.982 -0.004 0.001 0.987
mch_pwy174_pc2 2 2 0.912 -0.02 0.019 0.817
mch_pwy182_pc3 3 3 0.396 -0.043 0.364 0.332
mch_pwy184_pc3 2 2 0.465 -0.046 0.554 0.447
mch_pwy186_pc5 3 3 0.995 0 0 0.992
mch_pwy193_pc5 2 2 0.574 0.097 0.385 0.516
mch_pwy214_pc5 3 3 0.5 0.041 0.25 0.502
mch_pwy217_pc1 2 2 0.109 -0.071 0.971 0.147
mch_pwy225_pc2 2 2 0.148 0.131 0.947 0.178
mch_pwy229_pc1 2 2 0.792 -0.05 0.103 0.651
mch_pwy246_pc3 2 2 0.821 0.028 0.077 0.696
mch_pwy282_pc5 2 2 0.763 -0.028 0.133 0.627
mch_pwy321_pc4 2 1 0.029 -0.174 0.998 0.036
mch_pwy322_pc4 2 2 0.095 -0.053 0.978 0.194
mch_pwy331_pc4 3 3 0.112 -0.087 0.788 0.197
mch_pwy47_pc3 3 3 0.795 0.019 0.042 0.795
mch_pwy4_pc1 2 2 0.091 -0.126 0.98 0.204
mch_pwy50_pc3 2 2 0.553 0.056 0.418 0.536
mch_pwy60_pc3 2 2 0.223 0.117 0.882 0.38
mch_pwy63_pc5 2 2 0.234 0.139 0.871 0.365
mch_pwy66_pc1 2 2 0.928 0.014 0.013 0.862
mch_pwy6_pc3 2 2 0.762 -0.054 0.134 0.627
mch_pwy78_pc4 2 2 0.268 0.077 0.833 0.357
mch_pwy80_pc3 3 3 0.267 -0.081 0.537 0.247
mch_pwy82_pc4 2 2 0.851 -0.041 0.054 0.809
mch_pwy90_pc4 2 2 0.618 0.054 0.319 0.559
mch_pwy95_pc3 2 2 0.174 0.066 0.927 0.267
mchc_pwy12_pc2 2 2 0.985 -0.002 0.001 0.959
mchc_pwy142_pc5 3 3 0.082 0.081 0.843 0.183
mchc_pwy167_pc4 3 3 0.497 0.03 0.253 0.495
mchc_pwy172_pc3 2 2 0.002 0.065 1 0.005
mchc_pwy181_pc1 2 2 0.911 0.014 0.019 0.771
mchc_pwy182_pc3 2 2 0.786 0.02 0.109 0.712
mchc_pwy186_pc5 2 2 0.023 0.052 0.999 0.026
mchc_pwy236_pc2 2 2 0 -0.113 1 0.001
mchc_pwy247_pc4 2 2 0.001 -0.094 1 0.003
mchc_pwy24_pc2 2 2 0.837 -0.017 0.064 0.639
mchc_pwy256_pc5 2 2 0.219 0.039 0.886 0.373
