factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
SCZ_pwy183_pc5 3 3 0.031 0.266 0.939 0.119
SCZ_pwy194_pc1 5 0 0 -1.017 0.991 0.004
SCZ_pwy194_pc3 5 3 0.045 -0.708 0.674 0.055
SCZ_pwy196_pc3 2 2 0.039 0.197 0.996 0.117
SCZ_pwy200_pc3 2 2 0.067 -0.364 0.989 0.201
SCZ_pwy203_pc1 2 2 0.069 -0.526 0.988 0.168
SCZ_pwy211_pc3 4 0 0 0.521 0.998 0.005
SCZ_pwy218_pc3 5 1 0 0.548 0.981 0.008
SCZ_pwy228_pc5 3 3 0.004 -0.354 0.993 0.026
SCZ_pwy234_pc3 2 2 0.069 0.252 0.988 0.182
SCZ_pwy236_pc4 7 1 0 0.55 0.976 0
SCZ_pwy240_pc2 2 1 0.114 0.702 0.968 0.264
SCZ_pwy24_pc3 2 2 0.712 0.132 0.191 0.564
SCZ_pwy253_pc3 4 1 0.003 0.539 0.96 0.036
SCZ_pwy253_pc5 3 0 0.001 -0.635 0.998 0.024
SCZ_pwy255_pc3 3 3 0.005 -0.22 0.99 0.042
SCZ_pwy256_pc3 2 2 0.107 0.201 0.972 0.215
SCZ_pwy26_pc2 2 2 0.524 0.309 0.463 0.493
SCZ_pwy279_pc5 6 3 0 -0.44 0.958 0.002
SCZ_pwy280_pc3 2 2 0.565 -0.194 0.399 0.537
SCZ_pwy288_pc4 2 0 0.01 0.421 1 0.039
SCZ_pwy289_pc5 3 1 0.213 0.394 0.62 0.262
SCZ_pwy293_pc4 6 3 0.008 0.508 0.784 0.021
SCZ_pwy294_pc5 2 2 0.056 -0.204 0.992 0.147
SCZ_pwy297_pc5 3 0 0.001 -0.707 0.998 0.031
SCZ_pwy302_pc1 2 1 0.902 0.108 0.023 0.733
SCZ_pwy306_pc5 6 1 0.002 0.617 0.868 0.01
SCZ_pwy307_pc4 2 0 0.085 -0.554 0.982 0.288
SCZ_pwy309_pc5 2 2 0.954 -0.022 0.005 0.794
SCZ_pwy310_pc5 2 2 0.591 0.184 0.36 0.535
SCZ_pwy318_pc4 2 2 0.514 -0.251 0.479 0.484
SCZ_pwy319_pc1 5 0 0 -0.9 0.971 0.018
SCZ_pwy322_pc4 2 2 0.051 -0.329 0.994 0.177
SCZ_pwy325_pc5 2 0 0.098 -0.537 0.976 0.263
SCZ_pwy332_pc3 4 0 0 -0.404 0.991 0.011
SCZ_pwy332_pc5 2 1 0.083 -0.384 0.983 0.212
SCZ_pwy33_pc2 2 2 0.035 -0.261 0.997 0.144
SCZ_pwy36_pc4 2 2 0.061 0.531 0.991 0.252
SCZ_pwy40_pc5 2 2 0.098 -0.419 0.977 0.266
SCZ_pwy41_pc2 5 2 0.013 0.813 0.82 0.041
SCZ_pwy41_pc3 2 0 0.101 -0.498 0.975 0.263
SCZ_pwy42_pc1 2 2 0.813 -0.142 0.084 0.586
SCZ_pwy42_pc3 2 0 0.059 -0.678 0.991 0.209
SCZ_pwy43_pc1 2 2 0.981 -0.018 0.001 0.939
SCZ_pwy43_pc3 2 2 0.735 0.153 0.164 0.599
SCZ_pwy45_pc5 2 2 0.522 0.26 0.466 0.506
SCZ_pwy47_pc1 5 0 0 1.12 0.978 0.017
SCZ_pwy47_pc5 2 2 0.637 -0.159 0.291 0.538
SCZ_pwy49_pc2 2 2 0.076 0.374 0.986 0.249
SCZ_pwy4_pc3 4 3 0.11 -0.624 0.628 0.118
SCZ_pwy50_pc3 2 2 0.029 0.327 0.998 0.14
SCZ_pwy55_pc2 7 5 0.262 0.347 0.204 0.235
SCZ_pwy57_pc1 2 2 0.772 -0.161 0.123 0.556
SCZ_pwy65_pc4 3 3 0.987 0.007 0 0.986
SCZ_pwy7_pc2 2 2 0.041 0.329 0.996 0.167
SCZ_pwy8_pc2 4 3 0.616 -0.247 0.094 0.617
SCZ_pwy90_pc5 4 4 0.833 0.05 0.017 0.756
SCZ_pwy91_pc2 3 0 0.008 -1.017 0.985 0.065
SCZ_pwy94_pc2 2 2 0.026 -0.201 0.998 0.111
