factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
neut_pwy29_pc2 2 2 0.765 -0.08 0.13 0.528
neut_pwy328_pc1 2 2 0.892 0.011 0.029 0.698
neut_pwy330_pc1 2 2 0.863 0.015 0.046 0.654
neut_pwy330_pc5 2 2 0.146 -0.083 0.949 0.342
neut_pwy47_pc5 2 2 0.914 -0.009 0.018 0.755
neut_pwy64_pc4 2 2 0.756 0.037 0.14 0.573
neut_pwy75_pc3 2 2 0.082 0.075 0.984 0.219
neut_pwy77_pc2 3 3 0.369 0.049 0.399 0.299
pct_pwy117_pc4 2 2 0.086 0.049 0.982 0.202
pct_pwy138_pc2 2 2 0.115 -0.095 0.967 0.235
pct_pwy138_pc3 2 2 0.077 0.095 0.986 0.109
pct_pwy147_pc4 2 2 0.066 -0.077 0.989 0.171
pct_pwy15_pc4 2 2 0.979 0.003 0.001 0.944
pct_pwy204_pc1 2 1 0.086 -0.111 0.982 0.182
pct_pwy209_pc1 2 2 0.101 -0.071 0.975 0.236
pct_pwy209_pc5 2 2 0.903 0.041 0.023 0.769
pct_pwy240_pc3 2 2 0.908 0.013 0.021 0.773
pct_pwy250_pc1 2 2 0.001 -0.146 1 0.002
pct_pwy259_pc2 2 2 0.078 0.115 0.985 0.201
pct_pwy265_pc2 2 2 0.087 0.053 0.981 0.205
pct_pwy26_pc1 2 1 0.096 -0.074 0.977 0.208
pct_pwy26_pc3 2 2 0.994 -0.001 0 0.983
pct_pwy274_pc5 2 2 0.084 -0.059 0.983 0.198
pct_pwy287_pc5 2 1 0.106 0.061 0.973 0.199
pct_pwy300_pc5 2 1 0.11 0.103 0.971 0.234
pct_pwy326_pc2 2 1 0.959 -0.006 0.004 0.917
pct_pwy43_pc4 2 2 0.632 -0.194 0.298 0.507
pct_pwy49_pc3 2 2 0.079 -0.091 0.985 0.084
pct_pwy56_pc4 2 2 0.005 0.091 1 0.005
pct_pwy85_pc5 2 2 0.082 -0.047 0.984 0.075
pct_pwy86_pc1 2 2 0.068 -0.093 0.989 0.102
pdw_pwy102_pc2 2 2 0.89 0.015 0.03 0.795
pdw_pwy119_pc2 3 3 0.41 -0.089 0.348 0.332
pdw_pwy127_pc2 2 2 0.498 0.102 0.503 0.495
pdw_pwy135_pc1 2 2 0.054 -0.088 0.993 0.092
pdw_pwy135_pc4 2 2 0.089 0.075 0.981 0.185
pdw_pwy151_pc5 2 2 0.968 0.005 0.003 0.951
pdw_pwy15_pc4 2 2 0.573 -0.057 0.386 0.602
pdw_pwy167_pc3 4 4 0.363 -0.078 0.276 0.349
pdw_pwy178_pc3 3 3 0.129 0.091 0.758 0.173
pdw_pwy200_pc3 2 2 0.988 -0.003 0 0.981
pdw_pwy209_pc3 4 4 0.859 -0.019 0.012 0.851
pdw_pwy222_pc3 2 2 0.145 -0.09 0.949 0.264
pdw_pwy223_pc5 2 2 0.547 -0.081 0.426 0.505
pdw_pwy23_pc1 2 2 0.462 -0.173 0.56 0.499
pdw_pwy244_pc4 2 2 0.252 0.137 0.852 0.442
pdw_pwy247_pc4 2 2 0.933 0.008 0.011 0.864
pdw_pwy256_pc5 3 3 0.334 -0.033 0.444 0.306
pdw_pwy259_pc2 2 2 0.068 -0.143 0.989 0.139
pdw_pwy264_pc3 2 2 0.051 -0.113 0.994 0.133
pdw_pwy26_pc2 2 2 0.665 -0.068 0.252 0.511
pdw_pwy272_pc3 2 2 0.933 -0.01 0.011 0.863
pdw_pwy308_pc2 2 2 0.904 -0.016 0.023 0.861
pdw_pwy329_pc1 2 2 0.866 0.02 0.044 0.742
pdw_pwy331_pc3 2 2 0.557 0.129 0.411 0.534
pdw_pwy44_pc1 2 2 0.277 -0.13 0.823 0.437
pdw_pwy49_pc3 2 2 0.027 0.122 0.998 0.033
pdw_pwy53_pc1 4 4 0.498 -0.07 0.165 0.459
pdw_pwy66_pc5 2 2 0.024 -0.117 0.999 0.047
pdw_pwy80_pc5 2 2 0.75 0.029 0.147 0.652
pdw_pwy92_pc3 2 2 0.182 0.095 0.921 0.373
pdw_pwy98_pc4 2 2 0.762 0.046 0.133 0.571
plt_pwy117_pc4 2 2 0.852 -0.011 0.053 0.704
plt_pwy132_pc4 3 3 0.562 -0.057 0.192 0.513
plt_pwy135_pc1 2 2 0.249 0.243 0.854 0.405
plt_pwy135_pc4 2 2 0.37 -0.204 0.699 0.493
plt_pwy138_pc3 2 2 0.026 0.087 0.998 0.037
plt_pwy15_pc4 2 2 0.331 -0.308 0.753 0.479
plt_pwy165_pc3 2 2 0.358 0.306 0.716 0.495
plt_pwy176_pc4 3 3 0.026 -0.083 0.948 0.112
plt_pwy178_pc3 2 2 0.152 -0.105 0.944 0.278
plt_pwy185_pc1 2 2 0.023 -0.127 0.999 0.021
plt_pwy186_pc1 2 2 0.018 0.104 0.999 0.011
plt_pwy209_pc5 2 2 0.835 0.077 0.066 0.704
plt_pwy232_pc4 2 2 0.133 0.115 0.957 0.249
plt_pwy240_pc3 2 2 0.578 0.178 0.379 0.486
plt_pwy250_pc1 2 2 0.376 -0.267 0.69 0.423
plt_pwy251_pc4 2 2 0.374 0.176 0.693 0.479
plt_pwy259_pc2 2 2 0.317 0.332 0.772 0.471
plt_pwy264_pc3 2 2 0.832 0.027 0.068 0.677
plt_pwy272_pc3 3 3 0.79 0.019 0.044 0.805
plt_pwy272_pc4 2 2 0.955 0.007 0.005 0.883
plt_pwy27_pc2 3 3 0.628 -0.033 0.138 0.603
plt_pwy326_pc2 2 2 0.05 0.12 0.994 0.089
plt_pwy328_pc5 2 2 0.477 0.083 0.536 0.476
plt_pwy43_pc4 2 2 0.642 -0.167 0.285 0.505
plt_pwy49_pc3 2 2 0.41 -0.182 0.64 0.452
plt_pwy56_pc4 2 2 0.37 0.167 0.699 0.423
plt_pwy65_pc4 3 3 0.725 -0.034 0.076 0.752
plt_pwy79_pc4 2 2 0.234 0.092 0.871 0.373
plt_pwy85_pc5 2 2 0.122 -0.045 0.964 0.142
rbc_pwy103_pc4 3 3 0.407 0.052 0.352 0.301
rbc_pwy113_pc2 2 2 0.979 0.005 0.001 0.951
rbc_pwy117_pc4 2 2 0.897 0.007 0.026 0.763
rbc_pwy122_pc5 2 2 0.698 -0.029 0.208 0.563
rbc_pwy144_pc5 2 2 0.641 -0.064 0.286 0.537
rbc_pwy146_pc3 2 2 0.768 0.038 0.127 0.633
rbc_pwy188_pc5 2 2 0.009 -0.078 1 0.021
rbc_pwy20_pc3 2 2 0.064 0.124 0.99 0.169
rbc_pwy213_pc1 2 2 0.835 0.023 0.065 0.698
rbc_pwy235_pc5 2 2 0.081 0.084 0.984 0.182
rbc_pwy250_pc1 2 2 0.023 -0.096 0.999 0.036
rbc_pwy250_pc4 2 2 0.156 -0.163 0.941 0.293
rbc_pwy252_pc1 2 2 0.931 -0.013 0.012 0.84
rbc_pwy254_pc5 2 1 0.101 -0.113 0.975 0.157
rbc_pwy27_pc5 3 3 0.929 -0.007 0.005 0.931
rbc_pwy280_pc5 4 4 0.502 -0.049 0.161 0.495
rbc_pwy308_pc2 3 3 0.034 0.1 0.933 0.119
rbc_pwy332_pc2 2 2 0.996 0 0 0.987
rbc_pwy4_pc1 2 2 0.955 0.007 0.005 0.869
rbc_pwy57_pc2 2 2 0.905 -0.015 0.022 0.763
rbc_pwy87_pc5 2 2 0.887 0.017 0.031 0.763
rbc_pwy92_pc5 2 2 0.004 -0.088 1 0.009
rdw_pwy117_pc1 2 2 0.037 -0.073 0.997 0.088
rdw_pwy120_pc5 3 3 0.138 -0.131 0.744 0.224
rdw_pwy139_pc1 2 2 0.118 0.083 0.966 0.21
rdw_pwy153_pc2 4 4 0.215 0.051 0.45 0.179
rdw_pwy173_pc2 2 2 0.593 -0.172 0.356 0.498
rdw_pwy175_pc1 3 3 0.087 -0.109 0.834 0.129
rdw_pwy17_pc1 2 2 0.13 0.097 0.959 0.213
rdw_pwy186_pc2 2 2 0.886 0.019 0.032 0.754
rdw_pwy202_pc3 2 2 0.554 -0.043 0.415 0.557
rdw_pwy203_pc2 2 2 0.116 0.08 0.967 0.202
rdw_pwy209_pc5 2 2 0.962 -0.01 0.003 0.91
rdw_pwy214_pc1 2 2 0.067 -0.088 0.989 0.158
rdw_pwy226_pc1 2 2 0.121 0.098 0.965 0.267
rdw_pwy22_pc2 3 3 0.919 0.006 0.007 0.927
rdw_pwy22_pc4 2 2 0.028 0.101 0.998 0.038
rdw_pwy243_pc1 2 2 0.718 -0.091 0.183 0.649
rdw_pwy260_pc3 2 2 0.483 -0.095 0.527 0.509
rdw_pwy264_pc3 2 2 0.736 -0.043 0.162 0.58
rdw_pwy26_pc3 2 2 0.089 0.082 0.981 0.202
rdw_pwy287_pc5 2 2 0.002 0.058 1 0.004
rdw_pwy305_pc1 2 2 0.039 0.131 0.996 0.05
rdw_pwy79_pc2 2 2 0.182 -0.059 0.92 0.279
rdw_pwy8_pc4 4 4 0.291 -0.098 0.353 0.324
rdw_pwy95_pc1 4 4 0.113 0.071 0.621 0.113
rdw_pwy99_pc1 2 2 0.038 -0.081 0.996 0.089
ret_pwy104_pc2 2 2 0.158 -0.07 0.94 0.244
ret_pwy10_pc2 4 4 0.123 -0.104 0.602 0.1
ret_pwy111_pc4 2 2 0.106 0.05 0.972 0.087
ret_pwy121_pc3 3 3 0.386 -0.058 0.378 0.381
ret_pwy122_pc5 2 2 0.864 -0.012 0.045 0.839
ret_pwy123_pc1 2 2 0.116 -0.149 0.967 0.133
ret_pwy126_pc4 2 2 0.842 -0.016 0.061 0.68
ret_pwy131_pc3 2 2 0.948 0.009 0.007 0.901
ret_pwy135_pc3 2 2 0.946 -0.008 0.007 0.892
ret_pwy141_pc1 2 2 0.773 -0.047 0.122 0.601
ret_pwy142_pc5 2 2 0.885 0.011 0.032 0.764
ret_pwy144_pc5 2 2 0.889 0.013 0.03 0.856
ret_pwy146_pc3 2 2 0.564 -0.08 0.401 0.513
ret_pwy150_pc2 2 2 0.056 0.078 0.992 0.096
ret_pwy155_pc5 2 2 0.821 0.025 0.077 0.66
ret_pwy156_pc3 2 2 0.838 -0.035 0.064 0.7
ret_pwy159_pc3 2 2 0.516 -0.054 0.475 0.493
ret_pwy15_pc4 2 2 0.867 -0.016 0.043 0.769
ret_pwy161_pc1 2 2 0.021 0.072 0.999 0.027
ret_pwy163_pc3 2 2 0.107 -0.108 0.972 0.11
ret_pwy169_pc5 2 2 0.012 0.067 1 0.025
ret_pwy179_pc1 2 2 0.029 0.133 0.998 0.026
ret_pwy184_pc1 3 3 0.279 -0.107 0.52 0.273
ret_pwy185_pc2 2 2 0.573 0.059 0.387 0.588
ret_pwy186_pc2 3 3 0.306 -0.059 0.482 0.272
ret_pwy18_pc5 2 2 0.433 0.053 0.604 0.469
ret_pwy194_pc4 2 2 0.936 0.013 0.01 0.853
ret_pwy195_pc5 2 2 0.953 -0.007 0.005 0.889
ret_pwy197_pc1 2 2 0.04 -0.093 0.996 0.047
ret_pwy200_pc3 2 2 0.399 -0.091 0.656 0.374
ret_pwy202_pc3 2 2 0.92 -0.009 0.016 0.875
ret_pwy212_pc3 2 2 0.369 -0.093 0.699 0.368
ret_pwy216_pc1 2 2 0.062 0.081 0.991 0.064
ret_pwy221_pc3 2 2 0.406 -0.069 0.646 0.44
ret_pwy222_pc3 2 2 0.596 0.206 0.351 0.47
ret_pwy224_pc5 2 2 0.865 0.013 0.044 0.743
ret_pwy235_pc5 2 2 0.967 0.004 0.003 0.939
ret_pwy236_pc2 2 2 0.458 0.069 0.567 0.422
ret_pwy23_pc5 2 2 0.256 0.156 0.847 0.352
ret_pwy246_pc3 2 2 0.813 0.054 0.084 0.643
ret_pwy247_pc1 2 2 0.008 0.088 1 0.01
ret_pwy247_pc4 2 2 0.013 0.053 1 0.022
ret_pwy252_pc1 2 2 0.365 -0.108 0.706 0.322
ret_pwy259_pc4 2 2 0.943 0.007 0.008 0.903
ret_pwy262_pc4 2 2 0.107 0.071 0.972 0.088
ret_pwy279_pc1 2 2 0.794 0.035 0.102 0.781
ret_pwy280_pc5 3 3 0.146 -0.138 0.729 0.208
ret_pwy281_pc1 2 2 0.702 -0.044 0.203 0.669
ret_pwy287_pc5 3 3 0.348 -0.084 0.425 0.276
ret_pwy288_pc5 2 2 0.926 -0.007 0.013 0.88
ret_pwy289_pc1 2 2 0.235 -0.188 0.87 0.397
ret_pwy294_pc5 2 2 0.006 0.043 1 0.007
ret_pwy296_pc5 2 2 0.905 -0.007 0.022 0.837
ret_pwy303_pc4 2 2 0.457 0.076 0.568 0.424
ret_pwy305_pc1 3 3 0.991 0.001 0 0.994
ret_pwy308_pc2 3 3 0.701 0.028 0.09 0.698
ret_pwy310_pc5 4 4 0.251 0.056 0.402 0.255
ret_pwy312_pc3 2 2 0.635 0.103 0.294 0.562
ret_pwy314_pc5 2 2 0.452 0.098 0.575 0.468
ret_pwy316_pc4 2 2 0.018 -0.083 0.999 0.033
ret_pwy316_pc5 2 2 0.423 0.102 0.619 0.449
ret_pwy317_pc1 2 2 0.225 -0.124 0.88 0.352
ret_pwy318_pc4 2 2 0.129 -0.074 0.959 0.132
ret_pwy319_pc5 2 2 0.403 -0.137 0.65 0.442
ret_pwy321_pc2 2 2 0.065 0.159 0.99 0.075
ret_pwy321_pc5 2 2 0.164 0.137 0.935 0.168
ret_pwy323_pc2 3 3 0.185 -0.099 0.665 0.177
ret_pwy325_pc2 2 2 0.068 0.16 0.989 0.08
ret_pwy325_pc5 2 2 0.155 0.115 0.942 0.164
ret_pwy329_pc1 2 2 0.002 0.08 1 0.003
ret_pwy330_pc1 3 3 0.827 -0.012 0.03 0.856
ret_pwy3_pc3 2 2 0.881 0.016 0.035 0.821
ret_pwy41_pc1 2 2 0.167 -0.085 0.933 0.32
ret_pwy44_pc1 2 2 0.644 -0.126 0.282 0.497
ret_pwy66_pc2 3 3 0.666 -0.034 0.112 0.665
ret_pwy78_pc2 2 2 0.04 -0.135 0.996 0.043
ret_pwy88_pc4 2 2 0.134 0.086 0.956 0.135
ukb.allasthma_pwy112_pc5 3 3 0.875 -0.024 0.016 0.887
ukb.allasthma_pwy113_pc1 3 3 0.646 -0.065 0.125 0.639
ukb.allasthma_pwy138_pc1 2 2 0.007 -0.105 1 0.023
ukb.allasthma_pwy148_pc3 3 3 0.862 -0.028 0.019 0.871
ukb.allasthma_pwy161_pc5 2 2 0.245 0.162 0.859 0.406
ukb.allasthma_pwy176_pc3 2 2 0.724 -0.053 0.177 0.604
ukb.allasthma_pwy178_pc2 2 2 0.999 0 0 0.993
ukb.allasthma_pwy191_pc5 3 3 0.632 -0.039 0.135 0.602
ukb.allasthma_pwy236_pc5 2 2 0.725 -0.078 0.175 0.537
ukb.allasthma_pwy237_pc3 2 2 0.08 -0.16 0.984 0.211
ukb.allasthma_pwy246_pc3 2 2 0.817 0.082 0.08 0.651
ukb.allasthma_pwy24_pc1 2 2 0.726 0.11 0.174 0.538
ukb.allasthma_pwy255_pc2 2 2 0.97 0.01 0.002 0.931
ukb.allasthma_pwy255_pc3 3 2 0.528 0.122 0.223 0.542
ukb.allasthma_pwy263_pc5 2 2 0.773 0.043 0.122 0.601
ukb.allasthma_pwy265_pc1 2 2 0.091 -0.117 0.98 0.159
ukb.allasthma_pwy266_pc2 2 2 0.938 0.025 0.009 0.848
ukb.allasthma_pwy267_pc3 2 2 0.137 0.234 0.955 0.253
ukb.allasthma_pwy26_pc1 3 3 0.844 0.034 0.024 0.879
ukb.allasthma_pwy273_pc1 2 2 0.001 -0.153 1 0.001
ukb.allasthma_pwy283_pc1 2 2 0.955 -0.019 0.005 0.894
ukb.allasthma_pwy284_pc3 2 2 0.043 -0.127 0.995 0.12
ukb.allasthma_pwy285_pc1 2 2 0.824 -0.057 0.074 0.654
ukb.allasthma_pwy288_pc1 2 2 0.085 -0.211 0.982 0.2
ukb.allasthma_pwy296_pc1 2 2 0.981 -0.008 0.001 0.959
ukb.allasthma_pwy2_pc4 2 2 0.969 -0.009 0.002 0.918
ukb.allasthma_pwy307_pc2 2 2 0.517 0.166 0.473 0.522
ukb.allasthma_pwy310_pc3 2 2 0.84 0.048 0.062 0.667
ukb.allasthma_pwy31_pc5 2 2 0.678 0.128 0.235 0.513
ukb.allasthma_pwy75_pc2 2 2 0.825 0.036 0.074 0.669
wbc_pwy105_pc2 2 2 0.184 0.089 0.918 0.347
wbc_pwy131_pc1 2 2 0.763 -0.022 0.132 0.59
wbc_pwy172_pc2 2 2 0.929 0.008 0.012 0.822
wbc_pwy224_pc5 3 3 0.004 -0.054 0.991 0.02
wbc_pwy237_pc2 2 2 0.01 -0.105 1 0.032
wbc_pwy242_pc4 2 2 0.782 0.037 0.113 0.595
wbc_pwy253_pc1 2 2 0.07 -0.103 0.988 0.151
wbc_pwy262_pc5 2 2 0.951 -0.005 0.006 0.84
wbc_pwy300_pc4 2 2 0.856 -0.017 0.051 0.615
wbc_pwy315_pc3 2 2 0.05 0.069 0.994 0.133
wbc_pwy317_pc5 2 2 0.045 0.063 0.995 0.128
wbc_pwy318_pc2 2 2 0.832 0.031 0.068 0.599
wbc_pwy329_pc1 2 2 0.975 0.004 0.002 0.936
wbc_pwy330_pc5 2 2 0.007 -0.064 1 0.027
wbc_pwy4_pc3 2 2 0.094 -0.077 0.978 0.29
wbc_pwy67_pc4 2 2 0.066 0.073 0.989 0.148
wbc_pwy79_pc4 2 2 0.981 0.002 0.001 0.932
wbc_pwy94_pc5 2 2 0.984 -0.002 0.001 0.968
wbc_pwy95_pc4 2 2 0.905 -0.011 0.022 0.765
