Category LV90-Enrichment LV90-Enrichment_p LV50-Enrichment LV50-Enrichment_p LV104-Enrichment LV104-Enrichment_p LV47-Enrichment LV47-Enrichment_p LV81-Enrichment LV81-Enrichment_p LV120-Enrichment LV120-Enrichment_p
H3K4me1_peaks_Trynka.bedL2_0 1.14567273080456 0.758276734635261 0.430056032950195 0.242322613267758 1.17381093649315 0.74652842310828 0.183536202073639 0.115786372591204 1.06303779509661 0.905046262121195 1.68778220142254 0.215841848607336
H3K4me1_Trynka.bedL2_0 1.40333354682023 0.012810986677441 1.40020256672258 0.0231143949486609 1.59702737954504 0.000732416699516755 1.15238229768871 0.357672569149064 1.21865378550123 0.22515559705319 1.46409047546761 0.00722857318080072
H3K4me1_Trynka.extend.500.bedL2_0 1.61112984939625 5.78789851681201e-12 1.56174515523508 2.88008957463809e-14 1.55187307941482 1.23975468224581e-10 1.53475256317888 3.18223992339236e-13 1.60114954107442 4.93231878956891e-11 1.52623864593094 4.08924504710603e-08
H3K4me3_peaks_Trynka.bedL2_0 1.68000146587707 0.538602997617461 0.623376258779412 0.741886528129564 1.57423457461307 0.719344256727891 0.0618602556129732 0.587400231004392 0.587073468857224 0.787454920677848 1.12563707089381 0.921193713827475
H3K4me3_Trynka.bedL2_0 1.54517840043512 0.140640918466612 1.61204872774189 0.136302448854562 1.56886986033948 0.153960147499456 1.34661780205242 0.378760843119817 1.55927586689124 0.137933838967498 1.6331102832543 0.0818383885997575
H3K4me3_Trynka.extend.500.bedL2_0 1.58564829274454 0.00316595236008234 1.40724110979868 0.0232864994725408 1.56330950784915 0.0102876946213905 1.439081976766 0.0197369770328449 1.54372367186532 0.0130940826784331 1.68399288048195 0.0114442171666642
H3K9ac_peaks_Trynka.bedL2_0 1.64957724540329 0.621073197412969 -1.14873964778466 0.135140006071889 -1.05702790384178 0.18578045750688 3.20837412785381 0.126554215434702 -0.644555271988166 0.309587985510182 0.305813618686234 0.656859408475641
H3K9ac_Trynka.bedL2_0 1.48029195438833 0.305554719902568 1.77033471072207 0.0636729209157129 0.750718645087256 0.63756869221624 1.62204764745073 0.0586830165996495 0.945876474276501 0.916767429190826 1.06910121578004 0.875555512569542
H3K9ac_Trynka.extend.500.bedL2_0 1.41153048128363 0.0354829654137808 1.57327683538987 0.0068944065639132 1.82545950279124 0.000787639550693803 1.58402746529807 0.0011111285964182 1.6133996969087 0.00239125246454136 1.83262365315746 0.000911850827154571
Intron_UCSC.bedL2_0 1.13757805698842 0.0516112797824851 0.918875771820216 0.147380077639938 1.04069949431996 0.643706563072632 0.971488340743051 0.667938403192942 0.962846880856557 0.685020522982149 1.0566219045236 0.432287004830492
Intron_UCSC.extend.500.bedL2_0 0.892996932297401 0.0266015435183465 0.900689008782377 0.0262957457697727 0.828593526848113 0.000913004373886346 0.884636040531719 0.0145969389153072 0.871036198200992 0.0262377383708237 0.90438559079516 0.08306642090966
PromoterFlanking_Hoffman.bedL2_0 -6.53119805833782 0.0287295214868641 2.94244782916686 0.492365339145376 -7.14130309048977 0.0213934691192297 -0.846839295242358 0.499042450829941 3.17100477538236 0.490996458866904 5.64188263346622 0.15216424202674
PromoterFlanking_Hoffman.extend.500.bedL2_0 -0.570005373438591 0.120772219041641 0.815269449096699 0.856046987909792 0.951076673467728 0.958881020895375 1.19825743767363 0.824948163916356 1.35388252314211 0.697000347523919 0.82606449173115 0.870275744361661
Promoter_UCSC.bedL2_0 0.844846667706332 0.855578671866488 1.58990164245359 0.498201998777655 -0.626351894835859 0.430745710208453 0.330765143558086 0.637125153827153 0.721425506695201 0.916643104358608 0.802221935050566 0.85751618126797
Promoter_UCSC.extend.500.bedL2_0 1.71886127403076 0.197763768285167 1.30675192682019 0.576403417750489 1.39794102582123 0.422939368700273 1.83788444685689 0.134303071627755 0.846187937571126 0.860046147302351 1.89869679741554 0.055600197048356
Repressed_Hoffman.bedL2_0 1.32341386809874 0.0316448677360641 1.31195480552492 0.0256037135444498 1.33483629832126 0.0676908195671115 1.39143924106215 0.0133187981080351 1.35521744382149 0.0197730652734224 1.24928834518055 0.0973030190679976
Repressed_Hoffman.extend.500.bedL2_0 0.95064837687268 0.172301666450266 0.941762734235915 0.094134792330493 0.942349919961899 0.0837387697365979 0.969632775384058 0.425473770322593 0.968902024308049 0.520506997470938 0.997167754408501 0.943174567903175
SuperEnhancer_Hnisz.bedL2_0 1.50472561268189 2.80112136886486e-06 1.58374878370374 9.39372893979973e-08 1.58305563795975 7.08131961277449e-06 1.6066431173055 6.5365963762303e-07 1.48141816077604 8.42299116545243e-05 1.46077104125308 2.24331423945141e-05
SuperEnhancer_Hnisz.extend.500.bedL2_0 1.40386135388591 3.88335854648519e-05 1.54087600638985 1.35076963379062e-07 1.52220726789012 7.83801379671467e-06 1.44344612935149 0.000154517362292083 1.49837189691965 1.02824448745089e-05 1.40407040166932 0.000673409828081807
TFBS_ENCODE.bedL2_0 2.49223646070599 0.0133742447116246 1.2307160670848 0.749002574231637 1.95153516642881 0.216560086019754 1.72665059143316 0.241296049694169 1.54962312857774 0.480259644039059 1.02501830663623 0.97796135785727
TFBS_ENCODE.extend.500.bedL2_0 2.15260255080375 1.53414012421862e-09 1.92738202591477 2.44489628388742e-05 2.10489698709994 1.80766656220127e-07 1.97646333568767 5.45540653919121e-06 1.66767240242877 0.00223747531282455 1.96093346573508 9.21883927309439e-07
Transcribed_Hoffman.bedL2_0 0.191363858646652 3.36658936930972e-05 0.153913524852466 4.96843731095291e-07 0.145449595615491 2.24685655816279e-05 0.1277595908958 7.64779977387169e-06 0.204288817428274 4.29525620346742e-05 0.40132440274938 0.0031739443942043
Transcribed_Hoffman.extend.500.bedL2_0 0.934683044206854 0.231870423222078 0.881224165396248 0.0182465893735345 0.941518443375305 0.34730897440412 0.907948834716231 0.0480817365190412 0.970520099852823 0.614989730745788 0.888423292414505 0.0306933015171971
TSS_Hoffman.bedL2_0 2.17099319528801 0.434589528459204 1.74683590954636 0.611079212336365 1.85299961656368 0.576854416514999 1.11559821207236 0.935595123948968 1.08873363951712 0.976722602279055 -0.163619222776013 0.411211511672519
TSS_Hoffman.extend.500.bedL2_0 1.21728662164559 0.762850555762503 2.51387185276445 0.0505413626280885 2.62525616126851 0.0328876520066699 1.58498592806258 0.437372855673299 2.46989487690489 0.0578102110678939 2.26498915543212 0.106952773757912
UTR_3_UCSC.bedL2_0 -0.590005211266691 0.258328037369996 0.483307458630204 0.724160126533649 -0.670590712776809 0.244324288809899 0.916991140143611 0.956924450911968 -1.18545913059641 0.244553875138519 0.63448883749676 0.801784932707871
UTR_3_UCSC.extend.500.bedL2_0 0.779348914600678 0.794273637012202 0.0555556242765667 0.194876811668136 -0.246416439867274 0.0467204752598113 0.198345158904353 0.268162385345286 -1.04435432362277 0.122178553264497 0.138248978510286 0.194962223720979
UTR_5_UCSC.bedL2_0 -0.0184350656466488 0.73836720543911 -0.277253479000095 0.585966456783507 -0.776980678024099 0.534779595768925 -5.35552065107203 0.0315654006502465 -1.7862881918586 0.392129221783359 0.696647261570525 0.907199236622808
UTR_5_UCSC.extend.500.bedL2_0 0.240801021283396 0.29602674008896 0.846480374341332 0.810337645476319 0.366728211913518 0.424663608252741 0.0922900437791124 0.17002812714924 0.559172081242564 0.589529932690232 -0.279619873298613 0.0786256146523864
WeakEnhancer_Hoffman.bedL2_0 3.3917783905799 0.29930515398265 5.84960690681663 0.0189437417935069 5.35382508671106 0.0466811003436344 3.65692240048302 0.170276302587174 5.73812322498526 0.0355164906048063 4.11646008303437 0.149467240643907
WeakEnhancer_Hoffman.extend.500.bedL2_0 3.45890791188818 7.89753299338992e-10 3.2859758028634 4.78819006068233e-08 2.76831782013603 0.000476298848498695 2.7776543657453 0.000227060269934802 2.43223628685238 0.00526895240644861 3.4313154420313 3.45441328872965e-06
