factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
EUR.UC_pwy162_pc3 2 2 0.066 -0.388 0.989 0.213
EUR.UC_pwy165_pc2 3 3 0.483 0.154 0.267 0.504
EUR.UC_pwy180_pc3 2 2 0.023 0.317 0.999 0.079
EUR.UC_pwy182_pc2 2 1 0.3 -0.681 0.794 0.442
EUR.UC_pwy189_pc3 2 2 0.126 -0.589 0.961 0.287
EUR.UC_pwy190_pc2 2 2 0.356 0.147 0.718 0.176
EUR.UC_pwy191_pc3 2 2 0.11 0.49 0.97 0.232
EUR.UC_pwy201_pc3 2 2 0.959 -0.039 0.004 0.866
EUR.UC_pwy237_pc2 2 2 0.401 -0.293 0.653 0.41
EUR.UC_pwy245_pc1 2 2 0.449 0.802 0.579 0.503
EUR.UC_pwy24_pc3 2 2 0.131 -0.591 0.959 0.276
EUR.UC_pwy250_pc5 2 2 0.086 0.661 0.982 0.227
EUR.UC_pwy256_pc5 2 2 0.1 0.771 0.975 0.119
EUR.UC_pwy277_pc2 2 2 0.095 -0.426 0.978 0.266
EUR.UC_pwy282_pc4 2 2 0.126 0.331 0.962 0.324
EUR.UC_pwy304_pc2 3 3 0.006 0.627 0.988 0.037
EUR.UC_pwy305_pc2 2 2 0.332 0.153 0.752 0.17
EUR.UC_pwy313_pc2 2 2 0.339 0.174 0.742 0.171
EUR.UC_pwy318_pc1 3 3 0.774 -0.108 0.051 0.742
EUR.UC_pwy318_pc2 2 1 0.655 0.226 0.266 0.827
EUR.UC_pwy319_pc4 2 2 0.956 0.026 0.005 0.891
EUR.UC_pwy322_pc3 2 1 0.357 -0.793 0.717 0.489
EUR.UC_pwy325_pc3 2 0 0.724 -0.466 0.177 0.561
EUR.UC_pwy326_pc3 2 0 0.725 -0.48 0.175 0.561
EUR.UC_pwy330_pc3 2 1 0.073 0.826 0.987 0.03
EUR.UC_pwy40_pc4 2 2 0.732 -0.068 0.167 0.882
EUR.UC_pwy70_pc5 2 2 0.363 -0.285 0.709 0.301
T1D_pwy109_pc4 2 2 0.007 -0.614 1 0.011
T1D_pwy142_pc2 2 2 0.023 -0.457 0.999 0.075
T1D_pwy183_pc3 2 2 0.109 -0.512 0.971 0.191
T1D_pwy209_pc1 2 2 0.021 0.628 0.999 0.054
T1D_pwy297_pc2 2 2 0.056 -0.432 0.992 0.144
T1D_pwy298_pc5 2 2 0.032 0.285 0.997 0.101
T1D_pwy299_pc1 2 2 0.855 0.395 0.051 0.843
T1D_pwy307_pc1 3 3 0.49 -0.27 0.261 0.426
T1D_pwy327_pc1 2 2 0.265 0.906 0.836 0.389
T1D_pwy35_pc4 2 2 0.837 -0.2 0.064 0.699
T1D_pwy46_pc5 2 2 0.274 -0.389 0.826 0.299
T1D_pwy55_pc3 2 2 0.933 -0.057 0.011 0.828
T1D_pwy56_pc3 2 2 0.134 0.362 0.956 0.114
T1D_pwy59_pc5 2 2 0.076 -0.664 0.986 0.092
T1D_pwy62_pc5 2 2 0.745 0.183 0.152 0.632
T1D_pwy68_pc1 2 2 0.174 0.389 0.928 0.204
T1D_pwy78_pc5 2 2 0.005 0.504 1 0.011
T1D_pwy94_pc4 2 2 0.074 -0.412 0.986 0.187
T1D_pwy96_pc4 2 2 0.158 1.061 0.939 0.204
allergy_pwy128_pc2 2 2 0.905 -0.026 0.022 0.756
allergy_pwy136_pc5 2 2 0.028 -0.071 0.998 0.056
allergy_pwy175_pc4 2 2 0.013 -0.204 1 0.013
allergy_pwy193_pc3 2 0 0.887 -0.027 0.031 0.715
allergy_pwy202_pc1 3 3 0.436 -0.086 0.318 0.369
allergy_pwy238_pc4 2 0 0.8 0.05 0.096 0.595
allergy_pwy305_pc4 2 2 0.026 0.082 0.998 0.083
allergy_pwy320_pc3 2 0 0.852 -0.04 0.053 0.669
allergy_pwy320_pc5 2 0 0.172 -0.149 0.928 0.207
allergy_pwy322_pc5 2 0 0.871 -0.031 0.04 0.692
allergy_pwy323_pc4 2 0 0.786 -0.051 0.109 0.588
allergy_pwy325_pc3 2 0 0.682 0.071 0.23 0.578
allergy_pwy326_pc4 2 0 0.806 -0.048 0.09 0.599
allergy_pwy87_pc3 2 2 0.017 0.135 0.999 0.06
baso_pwy126_pc2 3 2 0.452 0.19 0.301 0.475
baso_pwy229_pc2 2 2 0.113 -0.123 0.969 0.277
baso_pwy23_pc1 2 2 0.813 -0.022 0.084 0.696
baso_pwy320_pc5 2 1 0.065 0.139 0.99 0.228
baso_pwy325_pc3 2 1 0.803 0.021 0.092 0.625
baso_pwy326_pc3 2 1 0.785 0.021 0.11 0.616
baso_pwy331_pc4 2 1 0.896 0.012 0.027 0.707
baso_pwy37_pc1 3 2 0.736 -0.038 0.07 0.814
baso_pwy66_pc3 2 2 0.888 0.021 0.03 0.736
baso_pwy83_pc4 2 2 0.961 0.005 0.004 0.877
eo_pwy120_pc3 2 2 0.883 -0.023 0.033 0.736
eo_pwy130_pc2 2 2 0.027 -0.081 0.998 0.053
eo_pwy152_pc5 2 2 0.846 0.014 0.057 0.695
eo_pwy157_pc1 2 2 0.696 0.051 0.212 0.548
eo_pwy158_pc2 2 2 0.123 -0.097 0.963 0.298
eo_pwy166_pc5 2 2 0.25 0.1 0.854 0.404
eo_pwy183_pc3 2 2 0.819 -0.051 0.078 0.598
eo_pwy186_pc2 2 2 0.916 -0.016 0.017 0.789
eo_pwy215_pc4 2 2 0.945 -0.008 0.007 0.849
eo_pwy220_pc4 2 2 0.947 0.012 0.007 0.859
eo_pwy250_pc3 2 2 0.014 0.078 1 0.039
eo_pwy273_pc3 3 3 0.622 -0.02 0.143 0.562
eo_pwy277_pc3 2 2 0.031 -0.081 0.998 0.068
eo_pwy56_pc1 2 2 0.195 0.171 0.909 0.39
eo_pwy78_pc3 2 2 0.741 -0.038 0.157 0.584
eo_pwy91_pc2 2 2 0.754 0.034 0.142 0.595
gran_pwy127_pc4 2 2 0.79 0.02 0.104 0.635
gran_pwy130_pc2 2 2 0.567 0.114 0.395 0.492
gran_pwy152_pc3 2 2 0.162 -0.287 0.937 0.33
gran_pwy15_pc4 2 2 0.986 -0.002 0.001 0.944
gran_pwy181_pc3 2 2 0.222 0.11 0.883 0.433
gran_pwy210_pc1 2 2 0.993 -0.001 0 0.967
gran_pwy230_pc3 2 2 0.928 0.009 0.013 0.858
gran_pwy244_pc5 2 2 0.024 0.08 0.999 0.08
gran_pwy249_pc5 3 3 0 -0.073 1 0.001
gran_pwy276_pc1 3 3 0.882 0.01 0.014 0.903
gran_pwy298_pc4 2 2 0.005 0.082 1 0.007
gran_pwy309_pc3 2 2 0.966 0.006 0.003 0.884
gran_pwy321_pc4 2 0 0.099 -0.138 0.976 0.239
gran_pwy331_pc5 2 2 0.048 0.08 0.994 0.116
gran_pwy35_pc2 2 2 0.056 0.152 0.992 0.164
gran_pwy39_pc2 2 2 0.009 -0.095 1 0.029
gran_pwy72_pc1 4 4 0.902 0.009 0.006 0.864
hct_pwy112_pc3 2 2 0.166 -0.156 0.934 0.331
hct_pwy12_pc5 2 2 0.511 -0.244 0.483 0.509
hct_pwy13_pc1 2 2 0.909 0.014 0.02 0.919
hct_pwy13_pc5 2 2 0.78 -0.027 0.115 0.587
hct_pwy152_pc3 3 3 0.001 -0.108 0.997 0.01
hct_pwy171_pc3 2 2 0.832 0.052 0.068 0.614
hct_pwy190_pc1 2 2 0.888 -0.017 0.031 0.695
hct_pwy192_pc2 2 2 0.828 0.025 0.071 0.672
hct_pwy195_pc3 2 2 0.16 0.1 0.938 0.376
hct_pwy215_pc2 2 2 0.959 -0.009 0.004 0.843
hct_pwy219_pc2 4 4 0.494 0.031 0.168 0.527
hct_pwy257_pc3 2 2 0.627 -0.12 0.306 0.503
hct_pwy270_pc3 2 2 0.029 0.085 0.998 0.114
hct_pwy285_pc4 2 2 0.126 0.088 0.962 0.328
hct_pwy300_pc3 2 2 0.048 -0.164 0.994 0.132
hct_pwy304_pc2 2 2 0.039 -0.077 0.996 0.111
hct_pwy310_pc3 2 2 0.221 -0.167 0.884 0.432
hct_pwy323_pc1 2 2 0.104 -0.137 0.973 0.166
hct_pwy329_pc2 2 2 0.032 -0.084 0.998 0.019
hct_pwy39_pc1 2 2 0.302 0.222 0.792 0.458
hct_pwy49_pc5 2 2 0.022 -0.089 0.999 0.019
hct_pwy57_pc5 2 2 0.945 -0.011 0.007 0.833
hct_pwy93_pc4 2 2 0.961 0.005 0.004 0.862
hgb_pwy105_pc3 2 2 0.314 -0.076 0.776 0.227
hgb_pwy10_pc4 2 2 0.025 0.064 0.998 0.04
hgb_pwy122_pc2 2 2 0.018 -0.079 0.999 0.06
hgb_pwy143_pc3 3 3 0.477 0.036 0.274 0.537
hgb_pwy171_pc4 2 2 0.294 -0.046 0.801 0.149
hgb_pwy180_pc3 2 2 0.688 0.032 0.221 0.558
hgb_pwy181_pc3 2 2 0.15 0.118 0.945 0.288
hgb_pwy18_pc1 2 2 0.252 -0.081 0.851 0.089
hgb_pwy192_pc2 3 3 0.557 0.041 0.196 0.534
hgb_pwy193_pc3 2 1 0.67 0.04 0.246 0.539
hgb_pwy219_pc2 3 3 0.001 0.076 0.998 0.011
hgb_pwy232_pc3 2 2 0.905 0.01 0.022 0.851
hgb_pwy238_pc3 2 1 0.035 0.081 0.997 0.02
hgb_pwy238_pc4 2 1 0.867 -0.018 0.043 0.673
hgb_pwy247_pc5 2 2 0.303 0.052 0.79 0.192
hgb_pwy281_pc5 2 2 0.006 0.062 1 0.007
hgb_pwy285_pc4 2 2 0.11 0.089 0.97 0.325
hgb_pwy286_pc3 2 2 0.308 0.045 0.784 0.185
hgb_pwy28_pc5 2 1 0.109 -0.151 0.971 0.329
hgb_pwy293_pc3 2 2 0.277 -0.058 0.822 0.139
hgb_pwy294_pc3 2 2 0.322 -0.037 0.765 0.241
hgb_pwy298_pc3 2 2 0.098 0.076 0.977 0.265
hgb_pwy300_pc3 3 3 0.053 -0.124 0.897 0.184
hgb_pwy303_pc5 2 2 0.087 -0.062 0.982 0.186
hgb_pwy306_pc5 2 2 0.127 0.116 0.961 0.289
hgb_pwy311_pc5 2 2 0.044 -0.064 0.995 0.12
hgb_pwy314_pc3 2 2 0.218 -0.143 0.888 0.412
hgb_pwy316_pc3 2 2 0.512 0.052 0.481 0.54
hgb_pwy320_pc2 2 1 0.637 0.049 0.292 0.539
hgb_pwy321_pc4 3 1 0.44 -0.058 0.313 0.322
hgb_pwy323_pc1 2 2 0.089 -0.13 0.98 0.133
hgb_pwy323_pc4 2 1 0.741 0.038 0.157 0.55
hgb_pwy325_pc4 3 1 0.434 -0.058 0.32 0.306
hgb_pwy39_pc1 2 2 0.287 0.215 0.811 0.463
hgb_pwy40_pc4 2 2 0.834 0.025 0.067 0.919
hgb_pwy48_pc3 2 2 0.284 -0.271 0.814 0.457
hgb_pwy57_pc5 3 3 0.73 0.031 0.073 0.785
hgb_pwy77_pc5 3 3 0.602 0.034 0.159 0.544
hgb_pwy93_pc4 2 2 0.965 0.004 0.003 0.896
hgb_pwy93_pc5 2 2 0.012 0.048 1 0.009
lymph_pwy100_pc4 3 3 0.137 0.109 0.745 0.242
lymph_pwy105_pc4 3 3 0.54 -0.065 0.211 0.433
lymph_pwy127_pc5 2 2 0.453 0.031 0.573 0.447
lymph_pwy137_pc3 2 2 0.108 0.1 0.971 0.265
lymph_pwy142_pc4 2 2 0.882 -0.013 0.034 0.691
lymph_pwy148_pc2 2 2 0.85 -0.028 0.054 0.655
lymph_pwy150_pc3 2 2 0.903 -0.007 0.023 0.779
lymph_pwy168_pc1 2 2 0.171 0.14 0.929 0.126
lymph_pwy178_pc1 2 2 0.067 0.099 0.989 0.197
lymph_pwy180_pc2 2 2 0.918 -0.012 0.016 0.783
lymph_pwy182_pc1 3 3 0.856 0.018 0.021 0.887
lymph_pwy189_pc1 2 2 0.994 -0.001 0 0.979
lymph_pwy257_pc3 2 2 0.089 -0.089 0.981 0.245
lymph_pwy260_pc2 2 2 0.036 -0.083 0.997 0.099
lymph_pwy262_pc3 2 2 0.121 -0.097 0.964 0.267
lymph_pwy281_pc5 2 1 0.733 0.038 0.166 0.546
lymph_pwy286_pc3 2 2 0.098 -0.049 0.976 0.256
lymph_pwy287_pc2 2 2 0.83 -0.017 0.07 0.637
lymph_pwy287_pc3 2 2 0.922 -0.004 0.015 0.81
lymph_pwy290_pc2 2 2 0.983 0.002 0.001 0.944
lymph_pwy291_pc1 2 2 0.943 -0.007 0.008 0.861
lymph_pwy291_pc2 2 2 0.916 -0.008 0.017 0.775
lymph_pwy291_pc4 2 2 0.952 0.002 0.006 0.857
lymph_pwy48_pc1 3 3 0.432 -0.153 0.323 0.306
lymph_pwy67_pc1 3 3 0.005 -0.056 0.989 0.008
lymph_pwy84_pc5 2 2 0.871 -0.019 0.04 0.674
mch_pwy101_pc2 2 2 0.236 0.096 0.869 0.25
mch_pwy103_pc1 2 2 0.634 0.051 0.296 0.606
mch_pwy116_pc4 2 2 0.12 0.069 0.965 0.196
mch_pwy119_pc3 2 2 0.608 -0.147 0.334 0.483
mch_pwy126_pc3 2 2 0.066 -0.072 0.989 0.086
mch_pwy129_pc4 2 2 0.997 0 0 0.994
mch_pwy135_pc3 2 2 0.988 -0.001 0 0.977
mch_pwy150_pc4 2 2 0.891 -0.008 0.029 0.759
mch_pwy176_pc5 2 2 0.34 -0.135 0.74 0.496
mch_pwy178_pc4 2 2 0.831 -0.018 0.068 0.679
mch_pwy179_pc3 2 2 0.924 -0.005 0.014 0.811
mch_pwy188_pc3 2 2 0.885 0.015 0.032 0.763
mch_pwy188_pc4 2 2 0.637 0.102 0.291 0.493
mch_pwy213_pc1 2 2 0.078 0.114 0.985 0.087
mch_pwy214_pc3 2 2 0.06 -0.075 0.991 0.133
mch_pwy217_pc4 3 3 0.879 -0.01 0.015 0.893
mch_pwy245_pc2 2 2 0.056 -0.102 0.992 0.088
mch_pwy251_pc1 2 2 0.888 -0.017 0.031 0.754
mch_pwy251_pc4 2 2 0.033 0.075 0.997 0.047
mch_pwy259_pc4 2 2 0.963 0.004 0.003 0.955
mch_pwy283_pc5 2 2 0.936 -0.005 0.01 0.86
mch_pwy284_pc5 2 2 0.888 -0.008 0.031 0.802
mch_pwy28_pc2 3 3 0.071 -0.125 0.863 0.149
mch_pwy28_pc3 2 2 0.983 0.002 0.001 0.955
mch_pwy290_pc5 2 2 0.905 -0.008 0.022 0.817
mch_pwy293_pc4 2 2 0.057 0.048 0.992 0.077
mch_pwy293_pc5 2 2 0.926 0.004 0.013 0.826
mch_pwy294_pc4 2 2 0.901 -0.005 0.024 0.815
mch_pwy296_pc5 2 2 0.89 -0.014 0.03 0.77
mch_pwy299_pc4 3 3 0.533 0.026 0.218 0.454
mch_pwy305_pc5 4 4 0.211 0.053 0.456 0.21
mch_pwy309_pc5 2 2 0.953 0.007 0.005 0.911
mch_pwy30_pc1 2 2 0.855 0.017 0.051 0.733
mch_pwy322_pc5 2 2 0.895 0.011 0.027 0.782
mch_pwy330_pc2 2 2 0.173 0.129 0.928 0.256
mch_pwy46_pc1 2 2 0.997 0.001 0 0.994
mch_pwy57_pc4 2 2 0.896 0.018 0.026 0.763
mch_pwy63_pc2 2 2 0.909 -0.015 0.02 0.822
mch_pwy68_pc1 2 2 0.017 0.079 0.999 0.045
mch_pwy7_pc2 4 4 0.3 -0.066 0.342 0.275
mch_pwy85_pc4 2 2 0.89 0.015 0.03 0.757
mchc_pwy111_pc3 2 2 0.073 0.089 0.987 0.089
mchc_pwy122_pc2 2 2 0.107 0.101 0.972 0.261
mchc_pwy122_pc5 2 2 0.994 0 0 0.983
mchc_pwy131_pc1 2 2 0.268 0.082 0.833 0.394
mchc_pwy13_pc1 2 2 0.863 -0.015 0.045 0.831
mchc_pwy159_pc2 2 2 0.921 -0.014 0.015 0.838
mchc_pwy183_pc4 2 2 0.032 0.1 0.997 0.042
mchc_pwy192_pc5 3 3 0.653 0.019 0.121 0.627
mchc_pwy211_pc3 2 2 0.075 -0.093 0.986 0.152
mchc_pwy215_pc5 2 2 0.164 -0.064 0.935 0.239
mchc_pwy23_pc4 2 2 0.108 0.082 0.971 0.255
mchc_pwy240_pc5 2 2 0.798 0.021 0.097 0.634
mchc_pwy250_pc1 2 2 0.046 0.127 0.995 0.12
mchc_pwy251_pc5 2 2 0.284 0.094 0.814 0.352
mchc_pwy262_pc3 2 2 0.237 0.161 0.868 0.438
mchc_pwy272_pc3 2 2 0.106 -0.096 0.973 0.249
mchc_pwy276_pc1 2 2 0.219 0.086 0.886 0.399
mchc_pwy285_pc1 5 5 0.012 0.187 0.824 0.044
mchc_pwy289_pc1 2 2 0.947 0.007 0.007 0.862
mchc_pwy293_pc1 2 2 0.336 0.157 0.747 0.486
mchc_pwy302_pc5 2 2 0.969 -0.004 0.002 0.932
mchc_pwy312_pc2 3 3 0.01 -0.098 0.981 0.062
mchc_pwy312_pc5 2 2 0.992 0.001 0 0.986
mchc_pwy315_pc2 2 2 0.016 0.081 0.999 0.015
mchc_pwy316_pc2 2 2 0.267 0.15 0.835 0.467
mchc_pwy329_pc2 3 3 0.688 -0.035 0.097 0.698
mchc_pwy35_pc2 2 2 0.838 0.069 0.063 0.648
mchc_pwy69_pc4 3 3 0.053 0.117 0.897 0.172
mchc_pwy74_pc3 2 2 0.886 -0.023 0.031 0.798
mchc_pwy82_pc3 2 2 0.895 0.026 0.027 0.744
mchc_pwy8_pc3 2 2 0.016 -0.112 0.999 0.03
mchc_pwy92_pc2 2 2 0.988 0.002 0 0.967
mchc_pwy94_pc4 2 2 0.896 -0.009 0.026 0.755
mcv_pwy101_pc2 2 2 0.274 0.105 0.826 0.325
mcv_pwy103_pc1 2 2 0.64 0.053 0.287 0.598
mcv_pwy126_pc3 2 2 0.041 -0.077 0.996 0.053
mcv_pwy129_pc4 2 2 0.98 0.003 0.001 0.967
mcv_pwy12_pc1 2 2 0.075 -0.207 0.986 0.167
mcv_pwy135_pc3 2 2 0.999 0 0 0.999
mcv_pwy154_pc3 2 2 0.036 -0.067 0.997 0.065
mcv_pwy178_pc4 2 2 0.797 -0.022 0.099 0.638
mcv_pwy188_pc2 2 2 0.406 -0.082 0.646 0.439
mcv_pwy202_pc1 2 2 0.983 -0.002 0.001 0.958
mcv_pwy213_pc1 2 2 0.09 0.119 0.98 0.135
mcv_pwy217_pc4 2 2 0.681 0.034 0.231 0.556
mcv_pwy225_pc4 2 2 0.777 -0.022 0.118 0.68
mcv_pwy243_pc4 2 2 0.475 -0.094 0.54 0.475
mcv_pwy254_pc4 2 2 0.024 -0.108 0.999 0.04
mcv_pwy280_pc4 2 2 0.272 0.082 0.829 0.439
mcv_pwy284_pc2 2 2 0.155 0.106 0.942 0.327
mcv_pwy28_pc2 2 2 0.009 -0.112 1 0.02
mcv_pwy28_pc5 2 2 0.685 0.146 0.225 0.527
mcv_pwy305_pc5 3 3 0.332 0.055 0.446 0.3
mcv_pwy317_pc1 2 2 0.883 0.024 0.034 0.761
mcv_pwy46_pc1 2 2 0.98 0.005 0.001 0.965
mcv_pwy46_pc5 2 2 0.692 0.11 0.217 0.53
mcv_pwy7_pc2 3 3 0.327 -0.061 0.453 0.291
mcv_pwy9_pc5 2 2 0.862 0.023 0.047 0.786
mono_pwy10_pc2 2 2 0.005 -0.243 1 0.008
mono_pwy121_pc1 2 2 0.883 -0.014 0.033 0.792
mono_pwy126_pc2 2 2 0.113 -0.118 0.969 0.219
mono_pwy137_pc3 4 4 0.318 -0.131 0.323 0.299
mono_pwy140_pc5 2 2 0.862 0.012 0.047 0.738
mono_pwy150_pc1 2 2 0.592 -0.199 0.357 0.489
mono_pwy157_pc4 2 2 0.024 0.062 0.999 0.043
mono_pwy162_pc1 3 3 0.304 0.13 0.484 0.287
mono_pwy170_pc3 4 4 0.436 -0.038 0.212 0.409
mono_pwy175_pc1 2 2 0.756 -0.051 0.14 0.639
mono_pwy176_pc5 2 2 0.909 0.01 0.02 0.821
mono_pwy188_pc3 2 2 0.725 -0.035 0.175 0.576
mono_pwy1_pc2 2 2 0.016 0.103 0.999 0.034
mono_pwy203_pc1 2 2 0.828 0.018 0.071 0.702
mono_pwy203_pc2 2 2 0.29 -0.102 0.806 0.32
mono_pwy206_pc2 3 3 0.464 0.064 0.287 0.345
mono_pwy214_pc2 3 3 0.987 -0.001 0 0.987
mono_pwy218_pc3 3 3 0.53 -0.04 0.221 0.461
mono_pwy222_pc2 2 2 0.13 -0.131 0.959 0.25
mono_pwy22_pc1 2 2 0.992 0.002 0 0.983
mono_pwy234_pc4 2 2 0.627 0.021 0.305 0.605
mono_pwy239_pc1 2 2 0.392 -0.265 0.667 0.48
mono_pwy246_pc3 2 2 0.826 -0.043 0.073 0.675
mono_pwy247_pc4 2 2 0.18 0.145 0.922 0.288
mono_pwy24_pc4 2 2 0.123 -0.093 0.963 0.164
mono_pwy262_pc3 2 2 0.904 0.022 0.023 0.815
mono_pwy283_pc2 2 2 0.991 -0.001 0 0.985
mono_pwy291_pc1 4 4 0.612 0.067 0.096 0.575
mono_pwy308_pc5 3 3 0.806 -0.012 0.038 0.793
mono_pwy312_pc5 2 2 0.108 0.06 0.971 0.116
mono_pwy314_pc5 3 3 0.367 0.043 0.401 0.322
mono_pwy316_pc5 2 2 0.027 -0.07 0.998 0.059
mono_pwy330_pc3 2 2 0.099 -0.102 0.976 0.191
mono_pwy33_pc3 2 2 0.045 0.063 0.995 0.068
mono_pwy36_pc1 2 2 0.128 0.115 0.96 0.213
mono_pwy45_pc5 2 2 0.07 -0.077 0.988 0.076
mono_pwy57_pc5 2 2 0.812 0.044 0.085 0.68
mono_pwy64_pc2 2 2 0.067 0.096 0.989 0.131
mono_pwy66_pc4 2 2 0.227 0.109 0.878 0.363
mono_pwy72_pc1 2 2 0.985 -0.002 0.001 0.968
mono_pwy96_pc2 3 3 0.432 -0.122 0.323 0.368
mpv_pwy133_pc1 2 2 0.816 -0.043 0.081 0.668
mpv_pwy142_pc4 2 2 0.727 -0.062 0.172 0.596
mpv_pwy148_pc4 2 2 0.094 -0.081 0.978 0.187
mpv_pwy153_pc2 2 2 0.285 -0.186 0.813 0.195
mpv_pwy15_pc2 2 2 0.009 0.078 1 0.009
mpv_pwy17_pc2 2 2 0.025 -0.084 0.998 0.054
mpv_pwy182_pc5 2 2 0.142 -0.055 0.951 0.217
mpv_pwy192_pc1 2 2 0.816 -0.039 0.081 0.681
mpv_pwy210_pc2 2 2 0.069 0.091 0.988 0.054
mpv_pwy215_pc5 2 2 0.1 0.116 0.976 0.2
mpv_pwy217_pc4 3 3 0.007 0.078 0.986 0.027
mpv_pwy227_pc4 2 2 0.036 0.1 0.997 0.077
mpv_pwy233_pc5 2 2 0.004 0.079 1 0.006
mpv_pwy245_pc4 2 2 0.993 0.001 0 0.994
mpv_pwy249_pc1 2 2 0.662 0.064 0.257 0.574
mpv_pwy254_pc3 3 3 0.335 -0.082 0.442 0.29
mpv_pwy256_pc5 3 3 0.191 0.136 0.655 0.168
mpv_pwy266_pc4 2 2 0.953 -0.005 0.005 0.918
mpv_pwy268_pc5 2 2 0.004 -0.049 1 0.01
mpv_pwy269_pc4 2 2 0.773 0.034 0.122 0.633
mpv_pwy278_pc2 2 2 0.929 -0.008 0.012 0.889
mpv_pwy281_pc3 2 2 0.698 -0.028 0.209 0.622
mpv_pwy285_pc2 2 2 0.136 -0.116 0.955 0.24
mpv_pwy303_pc3 2 2 0.018 0.073 0.999 0.03
mpv_pwy305_pc5 2 2 0.141 0.066 0.952 0.142
