factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting pval_in_resampling IVW_estimate IVW_pval IVW_resampling_pval
pwy236_pc1 2 2 0.885 -0.007 0.817 -0.00184730953893177 0.481486428700954 0.949
pwy24_pc1 2 2 0.872 0.012 0.785 0.00428393567930071 0.335015578669471 0.93
pwy240_pc1 2 2 0.876 -0.014 0.789 -0.00472992764334899 0.377539335160478 0.938
pwy241_pc1 2 2 0.903 -0.01 0.848 -0.00159322403631159 0.720995912094621 0.977
pwy243_pc1 2 2 0.11 0.067 0.195 0.0674093748373036 1.0721763703158e-27 0.413
pwy244_pc1 2 2 0.881 -0.015 0.801 -0.00466443950265392 0.427214473255819 0.944
pwy244_pc2 2 2 0.966 -0.004 0.95 -0.0227357134616677 0.000560708771432307 0.778
pwy245_pc1 2 2 0.891 0.009 0.827 0.00228254940996177 0.560536534845265 0.955
pwy25_pc2 2 2 0.09 -0.192 0.142 -0.184189209934366 8.74132058981196e-33 0.328
pwy25_pc3 2 2 0.045 0.14 0.073 0.143261153152082 5.85698585545748e-28 0.348
pwy257_pc1 2 2 0.858 0.013 0.757 0.00514965803924621 0.215149607153706 0.899
pwy259_pc1 2 2 0.874 -0.009 0.785 -0.00312447057089515 0.352201041695475 0.931
pwy267_pc1 2 2 0.878 -0.011 0.793 -0.00345065665608343 0.39981248984944 0.943
pwy268_pc1 2 2 0.875 -0.009 0.789 -0.00297702528578624 0.364211837791145 0.935
pwy270_pc1 2 2 0.882 -0.005 0.801 -0.00150206370491809 0.440046028155143 0.945
pwy271_pc1 2 2 0.889 -0.005 0.825 -0.00126039452836456 0.532404145817379 0.954
pwy274_pc1 2 2 0.883 -0.007 0.812 -0.00189936651135837 0.457104875161313 0.946
pwy276_pc1 2 2 0.877 -0.007 0.79 -0.00239251440929354 0.386288275743342 0.94
pwy279_pc1 2 2 0.848 -0.009 0.736 -0.00384497679734772 0.149221389387759 0.878
pwy28_pc1 2 2 0.871 0.019 0.783 0.00670274050525757 0.323075325750661 0.93
pwy285_pc1 2 2 0.862 -0.008 0.765 -0.0031945685800014 0.243926925462667 0.911
pwy288_pc1 2 2 0.866 -0.005 0.775 -0.00193203215922348 0.284068220651678 0.92
pwy289_pc1 2 2 0.863 -0.006 0.769 -0.00228819494279997 0.253446587120295 0.913
pwy290_pc1 2 2 0.876 -0.006 0.789 -0.00196007281682008 0.375728670905164 0.937
pwy292_pc1 2 2 0.853 -0.007 0.752 -0.00278330046264416 0.182713558628782 0.891
pwy293_pc1 2 2 0.863 -0.006 0.769 -0.00228128619329987 0.25308181001862 0.913
pwy294_pc1 2 2 0.877 -0.004 0.789 -0.00124460934310081 0.383326264795901 0.938
pwy295_pc1 2 2 0.862 0.008 0.765 0.00306319455619595 0.243364545768284 0.91
pwy299_pc1 2 2 0.857 0.008 0.757 0.00326711399453902 0.210249785267617 0.899
pwy301_pc1 2 2 0.88 -0.009 0.8 -0.00280402325519876 0.421173199451633 0.944
pwy304_pc1 2 2 0.872 -0.009 0.785 -0.00322512325929619 0.336548888715197 0.931
pwy307_pc1 2 2 0.862 -0.012 0.765 -0.00481461050076792 0.243819943818382 0.91
pwy312_pc1 2 2 0.848 -0.011 0.738 -0.00466794646203265 0.150348620705975 0.878
pwy314_pc1 2 2 0.88 -0.007 0.797 -0.0022953821035993 0.418626952687808 0.943
pwy315_pc1 2 2 0.886 -0.006 0.82 -0.00162108230961699 0.498997463275553 0.95
pwy316_pc1 2 2 0.871 -0.008 0.783 -0.00269431734016996 0.322588493295861 0.93
pwy317_pc1 2 2 0.876 -0.011 0.789 -0.00348977449920187 0.376627723376029 0.938
pwy318_pc1 2 2 0.838 -0.012 0.71 -0.00551389519351019 0.100950166746503 0.859
pwy319_pc1 2 2 0.843 -0.009 0.722 -0.00408707783825606 0.12337064865538 0.871
pwy321_pc1 2 2 0.219 -0.032 0.137 -0.0436154209990608 3.70695691312272e-31 0.069
pwy322_pc1 2 2 0.838 -0.011 0.712 -0.00528454120145464 0.102606728451219 0.859
pwy323_pc2 3 3 0.986 0.001 0.988 0.0145886528492852 3.73339777196858e-07 0.721
pwy325_pc5 2 2 0.144 -0.117 0.224 -0.113795513430846 1.42412757190182e-31 0.297
pwy326_pc5 2 2 0.016 0.115 0.02 0.114434176640976 6.25667128549461e-27 0.459
pwy327_pc1 2 2 0.798 -0.016 0.65 -0.0092054810732535 0.0143542151680309 0.761
pwy328_pc1 2 2 0.894 0.009 0.833 0.0020558425342745 0.601757450995513 0.962
pwy329_pc1 2 2 0.858 0.013 0.757 0.00519241981441584 0.214777077879401 0.899
pwy330_pc1 2 2 0.903 0.008 0.849 0.00135523929140593 0.730907524014745 0.978
pwy331_pc1 2 2 0.862 -0.011 0.766 -0.00411078483813364 0.248926169376323 0.913
pwy36_pc1 2 2 0.079 0.067 0.152 0.0671505248452563 4.49328844944757e-28 0.411
pwy4_pc4 4 4 0.024 0.215 0.054 0.189394866339379 0.000201211122962787 0.068
pwy43_pc1 2 2 0.905 0.006 0.842 0.00204503578276653 0.656720959433153 0.943
pwy44_pc1 2 2 0.833 0.019 0.702 0.00934994912896279 0.0840220464412787 0.853
pwy45_pc1 3 3 0.545 -0.018 0.487 -0.013056374081156 0.000115484977317421 0.717
pwy46_pc1 2 2 0.84 -0.021 0.714 -0.00976661057017316 0.109164760966109 0.863
pwy47_pc1 2 2 0.87 -0.012 0.783 -0.00428899186567387 0.319319320989178 0.93
pwy53_pc1 2 2 0.842 -0.016 0.718 -0.007331792094491 0.119056333993463 0.87
pwy6_pc1 2 2 0.86 -0.016 0.763 -0.00627567540863697 0.230934614342477 0.902
pwy61_pc1 2 2 0.872 -0.014 0.785 -0.00482299606817566 0.332222081658421 0.93
pwy61_pc3 2 2 0.725 0.044 0.63 0.00143334719583823 0.847153087490748 0.983
pwy64_pc3 2 2 0.982 0.003 0.972 -5.85315985384984e-05 0.996333384745786 0.999
pwy67_pc1 2 2 0.864 -0.015 0.772 -0.00574117066850409 0.259835218553786 0.914
pwy74_pc1 2 2 0.904 -0.013 0.852 -0.00205891433616617 0.737581955047237 0.978
pwy8_pc1 2 2 0.857 -0.019 0.757 -0.00753157068233195 0.211322039669935 0.899
pwy83_pc1 2 2 0.834 0.013 0.702 0.00641320880561406 0.0841610260554687 0.853
pwy87_pc1 2 2 0.867 -0.015 0.777 -0.00569230879238915 0.287346622965177 0.921
pwy9_pc1 2 2 0.847 0.017 0.734 0.00772043539119861 0.145240026964458 0.878
pwy91_pc1 2 2 0.866 -0.01 0.774 -0.00389234229423121 0.279606182628026 0.919
pwy92_pc1 2 2 0.852 -0.019 0.75 -0.00803642484723388 0.17552715886906 0.889
pwy93_pc1 2 2 0.841 -0.011 0.717 -0.0052041969670196 0.115262655358825 0.865
pwy96_pc5 3 3 0.023 -0.094 0.05 -0.0895552143477899 2.97260913452615e-44 0.173
pwy97_pc1 2 2 0.874 -0.009 0.786 -0.00317864084154382 0.357166908403848 0.934
pwy97_pc4 2 2 0.665 -0.045 0.597 -0.0102896784892916 0.122234183263696 0.88
pwy98_pc1 2 2 0.852 0.019 0.75 0.0079582269855659 0.177033640297949 0.889
pwy99_pc1 2 2 0.864 -0.012 0.772 -0.00469553659126499 0.260367791775962 0.914
pwy99_pc4 2 2 0.669 0.055 0.597 0.0121728490626526 0.143946291350994 0.891
pwy127_pc3 4 4 0.48 0.008 0.478 0.0115984754607692 0.222293526810461 0.287
pwy142_pc4 2 2 0.085 -0.031 0.162 -0.0332953163711223 7.24312716894082e-95 0.066
pwy145_pc4 2 2 0.081 0.032 0.156 0.0334173107912571 5.37293602905276e-95 0.067
pwy167_pc2 3 3 0.072 0.019 0.154 0.0197694366805801 7.92194448028381e-69 0.087
pwy171_pc5 2 2 0.844 0.006 0.714 -0.00147327818192787 0.51028329168963 0.943
pwy184_pc5 2 2 0.002 0.023 0.002 0.0232298227040031 2.03298056628247e-17 0.476
pwy193_pc2 2 2 0.083 0.023 0.158 0.024020075661826 3.25699865154702e-27 0.368
pwy193_pc5 7 0 0.015 0.025 0.025 0.0258177044420976 0.00153998413343648 0.032
pwy199_pc4 2 2 0.142 0.034 0.289 0.0329040178717477 5.25904571506837e-89 0.105
pwy214_pc3 2 2 0.722 0.032 0.565 0.0172442085646629 5.12497356755798e-16 0.496
pwy22_pc4 2 2 0.865 -0.011 0.739 -0.00454210586607343 0.128433470129668 0.852
pwy224_pc3 2 2 0.589 -0.043 0.515 -0.0194887092491092 6.42664014632108e-23 0.469
pwy236_pc3 2 2 0.721 0.024 0.564 0.0132449765632019 2.83473716354664e-16 0.492
pwy238_pc5 11 0 0.033 -0.018 0.032 -0.0238361158539094 0.000130937233837881 0.008
pwy268_pc3 2 2 0.641 -0.022 0.515 -0.0173595910582938 1.05052451930316e-14 0.579
pwy277_pc3 3 3 0.003 -0.027 0.014 -0.0270483835865558 2.62391174987901e-31 0.3
pwy30_pc5 2 2 0.189 0.048 0.279 0.0557146978098373 1.53503954622086e-30 0.274
pwy305_pc4 2 2 0.076 0.039 0.148 0.0416128015658591 3.30731015973079e-95 0.065
pwy320_pc3 10 0 0.136 -0.014 0.141 -0.0195377118923637 0.0196416095185716 0.079
pwy321_pc5 8 0 0.007 -0.026 0.01 -0.0272862872269294 0.00051242722254407 0.016
pwy325_pc4 8 0 0.008 -0.025 0.01 -0.0262200211616422 0.000563101827388061 0.017
pwy325_pc5 3 0 0.132 0.054 0.215 0.0537682351999686 7.38119038637104e-149 0.033
pwy326_pc4 11 0 0.09 0.015 0.104 0.0206732303984147 0.00742212285765828 0.041
pwy4_pc2 2 2 0.132 -0.031 0.256 -0.0306333105492487 4.85726835946867e-24 0.481
pwy76_pc2 2 2 0.016 0.053 0.027 0.0528567294575305 1.95479748395246e-32 0.323
pwy77_pc2 2 2 0.082 -0.042 0.029 -0.0529911721081826 1.63437676172758e-86 0.03
pwy90_pc3 2 2 0.006 0.022 0.013 0.0223697234848127 3.42193441164721e-15 0.426
pwy11_pc1 2 2 0.003 0.085 0.007 0.0848378121947465 6.61850172497852e-22 0.284
pwy185_pc4 2 2 0.758 0.06 0.683 -0.0662650927228902 1.40443150006382e-20 0.519
pwy189_pc5 2 2 0.931 -0.012 0.87 -0.000183895197319643 0.986310052650781 0.997
pwy193_pc5 2 0 0.244 0.05 0.385 0.0449670808802067 6.00978200453976e-23 0.538
pwy238_pc5 3 0 0.373 -0.033 0.351 -0.0275609352175819 3.53790719752331e-12 0.632
pwy250_pc3 2 2 0.057 -0.096 0.09 -0.0991912400570733 1.48419745477664e-25 0.474
pwy320_pc3 3 0 0.286 -0.036 0.307 -0.030935359336252 4.86448357592175e-16 0.59
pwy321_pc5 3 0 0.367 -0.037 0.358 -0.0310838666233535 8.28176581587384e-13 0.642
pwy322_pc4 2 2 0.355 -0.167 0.482 -0.177224790078265 1.03584952082086e-103 0.206
pwy323_pc2 2 2 0.059 -0.04 0.082 -0.040166834358339 2.32688199289376e-32 0.289
pwy325_pc4 3 0 0.38 -0.034 0.363 -0.0285853775166369 2.88112088390049e-12 0.643
pwy326_pc4 3 0 0.349 0.033 0.338 0.0279419677637752 3.3677647481071e-13 0.619
pwy43_pc4 2 2 0.935 -0.011 0.846 -0.0312989238098449 0.0016105640465412 0.642
pwy57_pc5 2 2 0.153 -0.088 0.199 -0.0963120467285188 2.64311576597123e-21 0.505
pwy62_pc4 2 2 0.205 -0.184 0.364 -0.172304903058426 3.19697701380464e-54 0.378
pwy62_pc5 2 2 0.146 0.147 0.281 0.140789085549451 2.42914540688513e-62 0.326
pwy69_pc5 2 2 0.154 0.185 0.292 0.181178732495505 4.51514749836015e-37 0.235
pwy79_pc4 2 2 0.92 0.014 0.829 0.0172499813766683 0.137074645315093 0.855
pwy172_pc4 2 2 0.105 -0.08 0.213 -0.0791378571491041 1.97992838306661e-27 0.468
pwy193_pc5 6 0 0.649 -0.019 0.671 -0.0368470615901801 0.294922858092219 0.403
pwy21_pc1 2 2 0.02 0.041 0.042 0.04152348464232 4.41142216947646e-21 0.44
pwy238_pc5 10 0 0.17 0.04 0.174 0.0395496960281361 0.119330639493896 0.205
pwy250_pc3 2 2 0.129 0.093 0.224 0.0912959953888703 2.72182579745576e-33 0.298
pwy253_pc1 2 2 0.033 -0.037 0.061 -0.0380336983611988 4.77352937802521e-21 0.437
pwy297_pc3 2 2 0.113 0.077 0.18 0.0738158471828801 1.05005470169533e-30 0.286
pwy320_pc3 8 0 0.292 0.034 0.269 0.0319350615231954 0.255333580498301 0.358
pwy321_pc5 7 0 0.274 0.03 0.288 0.0328156155929301 0.249085684467254 0.316
pwy324_pc5 2 2 0.076 0.057 0.114 0.06005120792723 1.13020904915691e-19 0.303
pwy325_pc4 7 0 0.557 0.021 0.544 0.0323485982195797 0.293881008697698 0.362
pwy325_pc5 5 0 0.748 0.021 0.769 -0.0285669302258807 0.702917356839663 0.725
pwy326_pc4 8 0 0.27 -0.035 0.251 -0.0327230762873559 0.224954225556516 0.33
pwy326_pc5 2 2 0.086 0.118 0.187 0.11832946316836 5.88253106630851e-34 0.24
pwy34_pc3 3 3 0.542 0.066 0.497 0.0348977593558127 0.000266129357369546 0.688
pwy66_pc5 2 2 0.898 0.018 0.849 -0.0211879126368707 0.0298848250233431 0.759
pwy98_pc5 2 2 0.078 0.083 0.098 0.0885640299683142 1.34921339004289e-17 0.058
pwy99_pc4 2 2 0.085 0.249 0.183 0.2492504925145 3.86956281693053e-206 0.014
pwy102_pc2 2 2 0.951 -0.003 0.906 -0.00703993719449976 0.091949768972448 0.782
pwy104_pc2 2 2 0.928 0.006 0.843 0.010684504940809 0.0407571025122251 0.752
pwy12_pc1 2 2 0.104 0.047 0.145 0.0498651043648316 2.67996308421507e-18 0.447
pwy132_pc2 2 2 0.903 0.016 0.805 0.0250459438916549 0.0151870618627578 0.724
pwy133_pc1 2 2 0.974 0.002 0.953 -0.00570815958567049 0.161916459087248 0.803
pwy14_pc5 2 2 0.05 0.144 0.096 0.142601700873075 6.04160374960553e-21 0.457
pwy146_pc1 2 2 0.891 0.005 0.771 0.00709601976468227 0.00898614622863921 0.712
pwy167_pc5 2 0 0.085 -0.061 0.09 -0.0682884218994251 3.19190738966758e-23 0.244
pwy178_pc1 2 2 0.92 0.004 0.83 0.00695291210371418 0.0301130499307801 0.741
pwy193_pc5 8 0 0 -0.047 0.001 -0.0477483319382866 1.78256334456974e-07 0.003
pwy196_pc2 2 2 0.919 -0.003 0.829 -0.00474837777991797 0.0293070930170125 0.741
pwy197_pc5 2 2 0.146 0.057 0.115 0.0675865109202681 1.9102667405355e-19 0.256
pwy202_pc5 2 2 0.775 0.018 0.647 0.00280014108668217 0.676094761266649 0.919
pwy222_pc3 2 2 0.912 0.007 0.806 0.00370306758935417 0.502649368621182 0.895
pwy238_pc5 10 0 0 0.045 0 0.0463551971465797 1.42125011169858e-06 0
pwy242_pc3 2 2 0.814 0.034 0.688 0.0316913622494446 1.86911838815908e-05 0.684
pwy258_pc2 3 3 0.726 -0.005 0.754 -0.00254131087317829 0.108067324100687 0.926
pwy258_pc4 2 2 0.046 -0.033 0.112 -0.0327624904634653 2.86249063561219e-17 0.152
pwy259_pc5 2 2 0.071 0.075 0.137 0.0738596520324375 2.47276124637521e-22 0.443
pwy273_pc5 2 2 0.991 0.001 0.981 0.00332159072926641 0.660502803492635 0.951
pwy28_pc4 2 2 0.682 -0.047 0.669 0.018535060254152 0.0907629780984601 0.836
pwy283_pc3 2 2 0.028 0.037 0.034 0.038622573340548 7.78832086789738e-18 0.359
pwy284_pc4 2 2 0.021 0.037 0.026 0.0379030099167144 7.36437389245502e-18 0.363
pwy301_pc3 2 2 0.109 0.086 0.199 0.0860715138384102 1.39644446295369e-57 0.201
pwy310_pc1 2 2 0.906 0.004 0.808 0.00640372605877525 0.0173393184313797 0.73
pwy311_pc3 2 2 0.96 0.004 0.928 0.0136873116284131 0.0194475078187887 0.784
pwy320_pc3 8 0 0.001 0.042 0.002 0.042385023837251 5.60387306767273e-07 0.004
pwy320_pc5 2 2 0.535 0.075 0.522 -0.0134963160631022 0.303063297028854 0.959
pwy321_pc5 10 0 0.001 0.044 0.003 0.0457738724731651 7.29879567600981e-06 0.002
pwy322_pc4 3 0 0.097 0.082 0.104 0.117700229113305 3.04873113448923e-77 0.098
pwy325_pc4 9 0 0 0.046 0.001 0.0467449485217709 1.05763542358671e-08 0.001
pwy325_pc5 6 0 0.514 -0.03 0.497 -0.0866044225877117 0.0260722072391593 0.067
pwy326_pc4 8 0 0 -0.042 0.001 -0.0425920052744561 1.13519984540534e-07 0.003
pwy328_pc2 2 2 0.016 -0.046 0.004 -0.0475528539903342 1.57443657296328e-28 0.13
pwy330_pc2 2 2 0.015 -0.045 0.003 -0.0463373486241969 1.5167403200464e-28 0.13
pwy331_pc4 3 3 0.084 -0.067 0.039 -0.0292601225517172 1.13267718711564e-06 0.608
pwy34_pc3 2 2 0.978 -0.004 0.952 -0.017582073768722 0.140248691844991 0.823
pwy34_pc5 2 2 0.055 0.156 0.132 0.155565154202007 1.42513798027832e-25 0.351
pwy44_pc3 2 2 0.128 -0.047 0.113 -0.0560671289800427 1.71459892820906e-23 0.285
pwy47_pc3 2 2 0.148 0.046 0.118 0.0568714937481759 6.65807654601038e-23 0.278
pwy52_pc2 2 2 0.904 0.011 0.805 0.0171857066625964 0.0153110328889458 0.725
pwy7_pc1 2 0 0.804 -0.055 0.666 -0.0560457387072401 3.93892872703125e-09 0.64
pwy85_pc4 2 2 0.838 0.016 0.734 0.00194842418268949 0.78791556784328 0.967
pwy88_pc4 2 2 0.132 -0.103 0.242 -0.102549289454495 8.51443001884272e-57 0.205
pwy90_pc5 2 2 0.284 -0.169 0.228 -0.00615467082576948 0.611572627684932 0.997
pwy93_pc2 2 0 0.821 0.02 0.691 0.0225473787504974 1.5862581076225e-09 0.644
pwy97_pc3 3 3 0.59 -0.028 0.556 -0.0264504961502981 7.78148189679587e-12 0.568
pwy97_pc4 3 3 0.022 -0.076 0.08 -0.0766215662201329 1.1380222964431e-47 0.259
pwy99_pc5 2 2 0.047 0.098 0.118 0.0981171180661628 4.01910570593833e-22 0.512
pwy103_pc1 2 0 0.861 -0.02 0.74 -0.0264970140577048 4.43607221948759e-07 0.667
pwy176_pc3 2 2 0.542 -0.045 0.523 -0.00642200822945197 0.269103820641973 0.83
pwy176_pc5 2 2 0.124 0.087 0.199 0.0784650784323854 5.70721854600412e-23 0.046
pwy193_pc5 7 0 0.004 -0.044 0.002 -0.0457109511846881 0.000140262614457381 0.004
pwy20_pc4 2 0 0.237 -0.054 0.249 -0.0723669545434129 2.20416212004395e-33 0.159
pwy203_pc4 2 2 0.09 -0.054 0.088 -0.0610380885764164 3.75644256899457e-23 0.271
pwy222_pc3 2 2 0.959 0.003 0.923 -2.68864525550116e-05 0.996096684075147 0.999
pwy234_pc4 2 2 0.214 -0.09 0.341 -0.0887597629304472 1.61094052081006e-48 0.26
pwy238_pc5 10 0 0.001 0.051 0 0.045549252018668 1.11976770776182e-06 0
pwy244_pc5 2 2 0.122 -0.095 0.237 -0.095262941226624 8.15341113127863e-18 0.511
pwy253_pc5 2 0 0.151 -0.061 0.113 -0.0730971116928747 3.20887451092088e-19 0.272
pwy259_pc5 2 2 0.068 0.072 0.157 0.0714763745806804 3.31939560274587e-21 0.446
pwy273_pc5 2 2 0.966 -0.003 0.912 -0.00126859644762776 0.866132460164395 0.961
pwy283_pc3 2 2 0.012 0.04 0.012 0.0401865118472228 2.30394087684522e-19 0.345
pwy284_pc4 2 2 0.005 0.039 0.005 0.0394187037030645 2.25547240185972e-19 0.347
pwy301_pc3 2 2 0.127 0.085 0.244 0.0848673928783814 3.79252993355225e-60 0.197
pwy305_pc5 3 3 0.879 0.017 0.897 0.0105496240429811 0.0939426547049527 0.917
pwy306_pc5 2 0 0.093 0.112 0.133 0.110465155693948 5.00378131055656e-40 0.271
pwy311_pc3 2 2 0.948 -0.004 0.9 0.00243684384691629 0.67583092777863 0.931
pwy320_pc3 9 0 0.003 0.049 0.001 0.0422208594862081 3.74278380949619e-05 0.002
pwy321_pc5 9 0 0.003 0.051 0.002 0.0454720545336982 0.000337813226247051 0.007
pwy322_pc4 3 0 0.078 0.08 0.08 0.110433321605379 6.65326484504366e-69 0.115
pwy325_pc4 8 0 0.002 0.053 0 0.0465399217312996 1.42717378438236e-05 0
pwy325_pc5 4 0 0.885 -0.007 0.875 -0.0573562539137854 0.205360831397766 0.271
pwy326_pc4 9 0 0.002 -0.049 0 -0.0431849062751787 6.29446397335228e-06 0.001
pwy331_pc4 3 3 0.087 -0.069 0.036 -0.0274441033056853 4.50366849118822e-06 0.598
pwy40_pc2 2 2 0.607 -0.034 0.596 0.00197991893475464 0.779159239173341 0.977
pwy44_pc3 2 2 0.075 -0.043 0.064 -0.0483636808570533 9.72770540517886e-17 0.369
pwy47_pc3 2 2 0.092 0.043 0.073 0.0489593853396121 1.75747779245424e-16 0.359
pwy64_pc3 2 2 0.967 -0.006 0.92 -0.0051547678282986 0.689584473566265 0.946
pwy85_pc4 2 2 0.775 0.024 0.676 0.00670889194997699 0.37897253060032 0.872
pwy88_pc4 2 2 0.148 -0.101 0.28 -0.101424345374102 2.44298882391619e-59 0.199
pwy90_pc5 3 3 0.101 -0.166 0.079 -0.0402656501942291 1.67920136698449e-05 0.669
pwy93_pc2 2 0 0.887 0.011 0.785 0.0156591679272883 1.39678097289072e-05 0.68
pwy97_pc3 3 3 0.05 -0.063 0.12 -0.0635390352703883 3.2247419987931e-65 0.189
pwy97_pc4 3 3 0.004 -0.057 0.019 -0.0566499962522079 4.39541723315116e-27 0.432
pwy99_pc5 2 2 0.077 0.103 0.156 0.103618374032256 1.05708699127694e-23 0.467
pwy115_pc5 2 2 0.217 0.069 0.333 0.0679706306683413 1.89922581459091e-36 0.369
pwy141_pc4 2 2 0.109 -0.05 0.159 -0.051859939558574 2.39026290269525e-24 0.486
pwy182_pc4 2 2 0.033 -0.067 0.055 -0.0667190018998927 3.63016466476755e-19 0.236
pwy193_pc5 3 3 0.267 0.062 0.269 0.000416448483227325 0.939960151977172 0.996
pwy208_pc2 2 2 0.923 0.007 0.854 0.00121436465661207 0.851604397321033 0.966
pwy226_pc4 2 2 0.324 -0.161 0.451 -0.152993337757585 4.10764150349327e-83 0.147
pwy238_pc5 4 4 0.129 -0.065 0.101 -0.0231129439939459 0.575660593902416 0.647
pwy250_pc5 2 2 0 0.107 0.002 0.106808683553758 1.34775714013181e-26 0.327
pwy264_pc3 2 2 0.075 0.11 0.132 0.113124534531288 1.69361954462243e-25 0.45
pwy316_pc5 2 2 0.96 0.004 0.927 0.00208632018459313 0.74790905699278 0.971
pwy320_pc3 4 4 0.135 -0.064 0.107 -0.0209954746589968 0.615195985772588 0.674
pwy321_pc5 2 0 0.982 -0.002 0.965 0.00535347526728866 0.360060136642764 0.953
pwy325_pc4 3 0 0.669 -0.026 0.675 -0.0169550720410927 0.000929552795638439 0.835
pwy326_pc4 3 0 0.697 0.022 0.708 0.0141079473810291 0.00388041535980763 0.852
pwy328_pc4 2 2 0.897 0.016 0.827 0.0183422524896039 0.00573936713825014 0.8
pwy330_pc4 2 2 0.859 -0.016 0.803 0.0266406148115685 3.37892460891633e-05 0.72
pwy46_pc4 2 2 0.069 0.1 0.109 0.097949745624617 1.26492657969375e-20 0.103
pwy60_pc3 2 2 0.085 -0.08 0.112 -0.0908997501013932 1.60569596294837e-29 0.324
pwy78_pc4 2 2 0.004 0.067 0.003 0.0668896387644042 1.06743486848836e-17 0.181
pwy84_pc2 2 2 0.077 0.064 0.125 0.064091991156799 2.92411759908687e-28 0.5
pwy95_pc2 3 3 0.052 0.023 0.086 0.0274271892027485 3.44930487425909e-42 0.148
pwy103_pc2 2 2 0.898 -0.008 0.816 -0.000624993290448945 0.915909938268979 0.989
pwy11_pc1 2 2 0.773 0.028 0.704 -0.0120344022313081 0.0672016368228652 0.8
pwy111_pc2 3 0 0.653 0.008 0.644 0.00983795415960811 2.77712003655404e-07 0.682
pwy113_pc2 2 0 0.99 0 0.984 0.00364212989982519 0.19334289852695 0.841
pwy114_pc2 2 0 0.011 0.027 0.025 0.0272322968984354 3.54296693923647e-25 0.445
pwy124_pc2 2 0 0.008 -0.032 0.018 -0.0319478134977072 3.50999799267545e-25 0.445
pwy135_pc2 3 0 0.781 -0.01 0.804 -0.014043460513096 5.35668585724109e-05 0.753
pwy141_pc2 2 2 0.095 0.035 0.184 0.035815645911626 1.78087162751003e-22 0.523
pwy142_pc2 2 0 0.945 -0.003 0.871 0.00116396126391838 0.684130066321167 0.951
pwy149_pc5 3 3 0.559 0.032 0.508 0.0123025603226143 0.069839560670353 0.883
pwy156_pc3 2 2 0.057 -0.064 0.118 -0.0625454122533049 8.33198908293971e-23 0.217
pwy166_pc1 2 2 0.811 0.008 0.722 -0.00342933128276645 0.286004291202969 0.891
pwy175_pc4 3 3 0.709 -0.031 0.688 0.0603809886694875 9.38355920805182e-09 0.589
pwy18_pc2 2 0 0.012 0.042 0.027 0.0423309982120922 5.05669179455962e-27 0.424
pwy183_pc2 3 0 0.63 -0.012 0.613 -0.0148592970776505 6.27027585872529e-08 0.665
pwy186_pc2 2 0 0.02 -0.041 0.046 -0.0410918514361315 3.66740156498661e-25 0.445
pwy186_pc5 2 2 0.12 -0.12 0.079 -0.0919379862763359 4.68130490138521e-46 0.15
pwy189_pc2 2 0 0.938 -0.005 0.858 0.00124201921458983 0.776096522096087 0.963
pwy193_pc4 2 2 0.448 -0.08 0.435 -0.011240045675664 0.192236397865632 0.954
pwy206_pc2 2 0 0.014 -0.048 0.031 -0.0479413569976804 3.57935348846052e-25 0.445
pwy21_pc4 2 2 0.046 0.082 0.103 0.0817313891170611 2.15587297601625e-20 0.52
pwy221_pc2 2 0 0.973 0.001 0.951 0.00463579763853356 0.121143498672856 0.826
pwy222_pc2 3 0 0.634 -0.015 0.613 -0.0188236464871723 8.92687033873745e-08 0.662
pwy229_pc2 2 0 0.112 -0.048 0.237 -0.0472737899584376 2.89082163681919e-21 0.537
pwy230_pc5 2 2 0.934 0.009 0.884 0.036228136050687 3.95131631993555e-07 0.645
pwy231_pc2 3 0 0.642 -0.016 0.636 -0.0203183890137601 1.32837430169772e-07 0.674
pwy231_pc5 2 2 0.568 -0.051 0.566 0.0033340229148215 0.722272338355281 0.983
pwy238_pc5 2 0 0.965 -0.004 0.931 0.00624712092994282 0.319832387481255 0.952
pwy251_pc5 2 2 0.021 -0.076 0.025 -0.0771660990207683 5.63291618376046e-17 0.522
pwy259_pc2 2 0 0.984 0.001 0.973 0.00495922623699591 0.163717260245456 0.836
pwy280_pc3 2 0 0.519 0.032 0.521 0.00127877868695585 0.778369022763666 0.987
pwy297_pc4 3 3 0.003 -0.103 0.011 -0.0939512718071862 5.57672205305443e-35 0.282
pwy301_pc2 2 0 0.91 -0.006 0.822 -0.000671654450543905 0.857305004286303 0.975
pwy304_pc2 3 0 0.592 -0.016 0.583 -0.0120240590098932 0.000274884030660748 0.79
pwy305_pc2 4 0 0.867 -0.004 0.859 0.00195174059266117 0.928005815709204 0.928
pwy308_pc2 3 3 0.628 0.016 0.625 0.0126719555606394 0.000415534944063232 0.806
pwy310_pc2 3 3 0.646 -0.013 0.652 -0.0100424783357447 0.000971410679649566 0.821
pwy313_pc2 3 0 0.594 -0.016 0.583 -0.0115588781280321 0.000309301193113022 0.798
pwy314_pc2 4 0 0.916 0.002 0.916 -0.00120730924177759 0.947328899571535 0.953
pwy315_pc2 3 0 0.618 -0.011 0.621 -0.0076183918096061 0.000996471000091565 0.828
pwy316_pc2 3 0 0.64 -0.011 0.652 -0.00777847059341775 0.00262119017329694 0.849
