factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
myeloid_wbc_pwy284_pc1 2 2 0.362 0.029 0.71 0.27
myeloid_wbc_pwy285_pc3 2 2 0.857 0.02 0.049 0.66
myeloid_wbc_pwy288_pc1 2 2 0.153 0.04 0.943 0.051
myeloid_wbc_pwy290_pc1 2 2 0.373 0.039 0.695 0.294
myeloid_wbc_pwy294_pc1 2 2 0.191 -0.033 0.912 0.051
myeloid_wbc_pwy296_pc1 3 3 0.291 0.037 0.503 0.243
myeloid_wbc_pwy297_pc1 2 2 0.994 0.001 0 0.976
myeloid_wbc_pwy299_pc1 2 2 0.59 0.031 0.361 0.563
myeloid_wbc_pwy29_pc2 3 3 0.867 -0.025 0.018 0.904
myeloid_wbc_pwy328_pc5 2 2 0.404 0.032 0.648 0.352
myeloid_wbc_pwy91_pc1 3 3 0.156 0.076 0.713 0.084
myeloid_wbc_pwy94_pc5 2 2 0.906 -0.015 0.022 0.789
myeloid_wbc_pwy97_pc2 3 3 0.436 -0.04 0.318 0.451
neut_pwy107_pc4 2 2 0.003 0.076 1 0.006
neut_pwy15_pc4 3 3 0.639 -0.03 0.13 0.617
neut_pwy166_pc3 2 2 0.849 0.037 0.055 0.679
neut_pwy191_pc5 2 2 0.678 -0.066 0.234 0.491
neut_pwy222_pc5 3 3 0.886 -0.015 0.013 0.911
neut_pwy228_pc2 4 4 0.502 -0.042 0.162 0.485
neut_pwy232_pc2 2 2 0.286 -0.158 0.811 0.489
neut_pwy258_pc2 2 2 0.031 -0.088 0.998 0.086
neut_pwy29_pc2 3 3 0.874 -0.025 0.016 0.896
neut_pwy328_pc1 2 2 0.88 0.012 0.035 0.717
neut_pwy330_pc1 2 2 0.85 0.017 0.055 0.672
neut_pwy82_pc5 2 2 0.041 -0.113 0.996 0.134
pct_pwy107_pc2 2 2 0.702 -0.049 0.203 0.566
pct_pwy124_pc2 2 2 0.886 -0.021 0.032 0.73
pct_pwy138_pc3 2 2 0.048 0.09 0.994 0.067
pct_pwy149_pc4 2 2 0.071 0.068 0.987 0.178
pct_pwy167_pc3 2 2 0.075 0.108 0.986 0.196
pct_pwy203_pc1 2 1 0.14 0.062 0.952 0.149
pct_pwy204_pc1 2 1 0.074 -0.113 0.987 0.181
pct_pwy206_pc1 2 1 0.144 0.059 0.95 0.149
pct_pwy209_pc1 2 2 0.062 -0.07 0.991 0.143
pct_pwy212_pc3 2 2 0.82 -0.03 0.078 0.613
pct_pwy240_pc3 2 2 0.892 0.015 0.029 0.731
pct_pwy251_pc5 2 1 0.086 -0.074 0.982 0.211
pct_pwy259_pc2 3 3 0.74 0.034 0.068 0.744
pct_pwy263_pc1 2 2 0.984 0.002 0.001 0.96
pct_pwy265_pc2 2 2 0.078 0.053 0.985 0.201
pct_pwy26_pc1 2 1 0.123 -0.069 0.963 0.269
pct_pwy274_pc5 2 2 0.075 -0.059 0.986 0.19
pct_pwy286_pc2 3 2 0.582 -0.031 0.174 0.521
pct_pwy287_pc5 2 1 0.061 0.064 0.991 0.166
pct_pwy293_pc1 2 1 0.112 0.106 0.97 0.267
pct_pwy324_pc4 2 2 0.099 0.051 0.976 0.243
pct_pwy331_pc4 2 1 0.787 0.019 0.108 0.585
pct_pwy33_pc5 2 1 0.992 -0.002 0 0.967
pct_pwy43_pc4 2 2 0.654 -0.176 0.268 0.501
pct_pwy56_pc4 2 2 0.003 0.092 1 0.003
pct_pwy85_pc5 2 2 0.078 -0.045 0.985 0.062
pct_pwy95_pc2 2 2 0.834 -0.03 0.067 0.633
pct_pwy95_pc4 2 2 0.793 0.02 0.102 0.621
pdw_pwy106_pc5 2 2 0.105 0.11 0.973 0.218
pdw_pwy109_pc2 2 2 0.799 0.028 0.097 0.656
pdw_pwy124_pc5 2 2 0.967 -0.009 0.003 0.945
pdw_pwy127_pc2 2 2 0.486 0.097 0.521 0.511
pdw_pwy15_pc4 3 3 0.564 -0.041 0.19 0.625
pdw_pwy165_pc5 2 2 0.827 -0.026 0.072 0.699
pdw_pwy167_pc3 3 3 0.575 -0.064 0.18 0.52
pdw_pwy173_pc5 2 2 0.643 0.048 0.282 0.511
pdw_pwy200_pc3 2 2 0.977 0.007 0.001 0.954
pdw_pwy209_pc3 3 3 0.757 0.035 0.059 0.767
pdw_pwy222_pc3 2 2 0.159 -0.086 0.939 0.249
pdw_pwy23_pc1 2 2 0.822 -0.071 0.076 0.671
pdw_pwy23_pc5 2 2 0.198 0.113 0.907 0.358
pdw_pwy250_pc1 2 2 0.721 -0.04 0.18 0.746
pdw_pwy259_pc2 2 2 0.092 -0.134 0.979 0.16
pdw_pwy27_pc2 2 2 0.986 -0.002 0 0.979
pdw_pwy295_pc2 2 2 0.97 0.005 0.002 0.925
pdw_pwy329_pc1 2 2 0.871 0.019 0.041 0.769
pdw_pwy56_pc4 2 2 0.957 0.004 0.005 0.906
pdw_pwy62_pc4 2 2 0.74 -0.028 0.158 0.601
pdw_pwy80_pc5 2 2 0.859 -0.019 0.048 0.722
pdw_pwy82_pc1 2 2 0.923 -0.013 0.015 0.909
pdw_pwy92_pc3 2 2 0.166 0.104 0.933 0.326
pdw_pwy98_pc4 2 2 0.336 -0.021 0.746 0.196
pdw_pwy9_pc5 2 2 0.055 0.122 0.993 0.089
plt_pwy102_pc3 2 2 0.177 -0.094 0.925 0.331
plt_pwy12_pc2 2 2 0.037 0.13 0.997 0.07
plt_pwy138_pc2 2 2 0.432 -0.231 0.606 0.514
plt_pwy138_pc3 2 2 0.002 0.082 1 0.002
plt_pwy165_pc3 2 2 0.35 0.333 0.728 0.468
plt_pwy240_pc3 3 3 0.768 0.047 0.054 0.766
plt_pwy251_pc4 2 2 0.348 0.174 0.73 0.499
plt_pwy259_pc2 3 3 0.361 0.199 0.408 0.235
plt_pwy272_pc1 2 2 0.089 -0.15 0.981 0.151
plt_pwy27_pc2 3 3 0.767 0.029 0.054 0.782
plt_pwy297_pc5 2 2 0.487 -0.037 0.521 0.467
plt_pwy301_pc4 2 2 0.114 0.063 0.968 0.231
plt_pwy43_pc4 2 2 0.663 -0.151 0.255 0.536
plt_pwy50_pc2 2 2 0.853 -0.017 0.052 0.725
plt_pwy56_pc4 2 2 0.371 0.169 0.697 0.452
plt_pwy65_pc4 2 2 0.912 -0.02 0.019 0.821
plt_pwy85_pc5 2 2 0.118 -0.044 0.966 0.163
plt_pwy91_pc5 3 3 0.459 0.133 0.293 0.317
rbc_pwy144_pc5 2 2 0.605 -0.072 0.338 0.532
rbc_pwy151_pc5 2 2 0.072 0.082 0.987 0.178
rbc_pwy213_pc1 2 2 0.794 0.026 0.101 0.669
rbc_pwy245_pc2 2 2 0.969 0.007 0.002 0.936
rbc_pwy252_pc1 2 2 0.847 -0.028 0.057 0.689
rbc_pwy254_pc1 2 2 0.625 0.047 0.309 0.556
rbc_pwy254_pc5 2 1 0.105 -0.107 0.973 0.199
rbc_pwy273_pc5 2 2 0.17 0.09 0.93 0.348
rbc_pwy27_pc5 2 2 0.824 0.026 0.075 0.646
rbc_pwy29_pc3 2 2 0.219 0.141 0.886 0.405
rbc_pwy332_pc2 2 2 0.968 -0.005 0.003 0.923
rbc_pwy39_pc3 3 3 0.974 0.003 0.001 0.982
rbc_pwy65_pc5 2 2 0.165 0.039 0.935 0.04
rbc_pwy92_pc5 2 2 0.004 -0.09 1 0.006
rdw_pwy107_pc2 2 2 0.928 0.01 0.013 0.852
rdw_pwy114_pc3 2 2 0.016 0.089 0.999 0.017
rdw_pwy117_pc1 3 3 0.733 -0.023 0.072 0.738
rdw_pwy120_pc5 2 2 0.304 -0.149 0.789 0.461
rdw_pwy153_pc2 2 2 0.058 0.082 0.992 0.088
rdw_pwy154_pc3 2 2 0.422 0.09 0.621 0.457
rdw_pwy159_pc1 2 2 0.953 -0.008 0.006 0.914
rdw_pwy168_pc1 2 2 0.934 -0.011 0.011 0.848
rdw_pwy168_pc2 2 2 0.907 0.013 0.021 0.837
rdw_pwy17_pc1 2 2 0.132 0.099 0.957 0.237
rdw_pwy202_pc3 2 2 0.548 -0.045 0.425 0.565
rdw_pwy214_pc1 2 2 0.061 -0.086 0.991 0.136
rdw_pwy228_pc1 2 2 0.993 0.001 0 0.99
rdw_pwy22_pc2 3 3 0.885 0.009 0.013 0.906
rdw_pwy22_pc4 3 3 0.422 0.056 0.334 0.371
rdw_pwy236_pc3 2 2 0.597 0.06 0.35 0.565
rdw_pwy264_pc3 2 2 0.813 -0.024 0.084 0.664
rdw_pwy79_pc2 2 2 0.143 -0.06 0.95 0.285
rdw_pwy95_pc1 2 2 0.853 0.025 0.052 0.716
rdw_pwy96_pc3 2 2 0.73 -0.022 0.169 0.697
rdw_pwy99_pc1 2 2 0.007 -0.079 1 0.02
ret_pwy104_pc2 2 2 0.155 -0.069 0.942 0.287
ret_pwy105_pc2 2 2 0.615 0.061 0.323 0.689
ret_pwy109_pc2 2 2 0.902 -0.018 0.024 0.792
ret_pwy10_pc2 2 2 0.024 -0.118 0.999 0.034
ret_pwy114_pc1 2 2 0.158 0.185 0.939 0.271
ret_pwy116_pc1 2 2 0.755 -0.029 0.141 0.629
ret_pwy121_pc3 3 3 0.424 -0.059 0.332 0.396
ret_pwy122_pc5 2 2 0.904 -0.009 0.022 0.818
ret_pwy126_pc4 2 2 0.836 -0.015 0.065 0.677
ret_pwy133_pc3 2 2 0.032 0.094 0.997 0.077
ret_pwy140_pc3 2 2 0.09 -0.125 0.98 0.086
ret_pwy144_pc5 4 4 0.953 0.003 0.001 0.947
ret_pwy146_pc3 3 3 0.562 -0.052 0.192 0.551
ret_pwy146_pc4 2 2 0.123 -0.075 0.963 0.146
ret_pwy147_pc4 2 2 0.933 0.006 0.011 0.867
ret_pwy150_pc2 2 2 0.009 0.083 1 0.019
ret_pwy152_pc2 2 2 0.877 -0.016 0.037 0.771
ret_pwy153_pc4 3 3 0.14 0.047 0.74 0.107
ret_pwy156_pc3 3 3 0.948 0.007 0.003 0.954
ret_pwy158_pc5 2 2 0.502 -0.069 0.496 0.469
ret_pwy159_pc3 2 2 0.522 -0.056 0.466 0.527
ret_pwy161_pc1 2 2 0.045 0.072 0.995 0.048
ret_pwy169_pc5 3 3 0.002 0.068 0.996 0
ret_pwy170_pc2 2 2 0.391 0.115 0.667 0.384
ret_pwy179_pc1 2 2 0.049 0.137 0.994 0.05
ret_pwy186_pc2 2 2 0.9 -0.012 0.024 0.812
ret_pwy18_pc5 2 2 0.456 0.054 0.569 0.463
ret_pwy195_pc1 2 2 0.079 0.117 0.985 0.068
ret_pwy200_pc3 2 2 0.926 -0.014 0.014 0.811
ret_pwy204_pc5 3 3 0.952 -0.003 0.002 0.95
ret_pwy212_pc3 3 3 0.185 -0.094 0.664 0.186
ret_pwy216_pc1 2 2 0.053 0.082 0.993 0.053
ret_pwy217_pc5 2 2 0.034 0.074 0.997 0.081
ret_pwy218_pc1 2 2 0.108 0.114 0.972 0.218
ret_pwy221_pc3 2 2 0.431 -0.069 0.607 0.442
ret_pwy222_pc3 2 2 0.575 0.207 0.383 0.492
ret_pwy222_pc4 2 2 0.099 0.082 0.976 0.1
ret_pwy228_pc1 2 2 0.118 -0.142 0.966 0.15
ret_pwy228_pc3 2 2 0.84 -0.019 0.062 0.687
ret_pwy231_pc4 3 3 0.749 0.03 0.063 0.76
ret_pwy235_pc5 2 2 0.078 -0.061 0.985 0.197
ret_pwy237_pc5 2 2 0.83 -0.017 0.07 0.698
ret_pwy23_pc5 2 2 0.947 -0.006 0.007 0.88
ret_pwy259_pc4 3 3 0.537 0.044 0.214 0.472
ret_pwy262_pc4 2 2 0.002 0.074 1 0.005
ret_pwy275_pc1 2 2 0.795 -0.035 0.1 0.719
ret_pwy281_pc1 3 3 0.475 -0.056 0.275 0.472
ret_pwy286_pc5 3 3 0.907 0.005 0.009 0.924
ret_pwy287_pc5 3 3 0.625 0.02 0.141 0.609
ret_pwy296_pc5 2 2 0.855 -0.014 0.051 0.701
ret_pwy300_pc5 3 3 0.636 -0.029 0.132 0.62
ret_pwy303_pc4 2 2 0.463 0.076 0.558 0.434
ret_pwy308_pc2 4 4 0.39 0.051 0.251 0.393
ret_pwy310_pc5 5 5 0.384 -0.036 0.193 0.364
ret_pwy316_pc4 2 2 0.843 0.024 0.06 0.684
ret_pwy317_pc1 2 2 0.201 -0.14 0.903 0.347
ret_pwy318_pc2 2 2 0.985 -0.002 0.001 0.966
ret_pwy320_pc2 2 2 0.854 0.021 0.052 0.709
ret_pwy321_pc5 3 3 0.64 0.065 0.13 0.671
ret_pwy325_pc5 2 2 0.794 0.052 0.101 0.802
ret_pwy329_pc1 2 2 0.011 0.081 1 0.013
ret_pwy330_pc1 3 3 0.831 -0.012 0.029 0.864
ret_pwy3_pc3 2 2 0.464 0.294 0.556 0.505
ret_pwy44_pc1 2 2 0.315 -0.206 0.774 0.452
ret_pwy44_pc5 2 2 0.504 0.054 0.493 0.53
ret_pwy47_pc3 2 2 0.946 -0.008 0.007 0.876
ret_pwy50_pc4 2 2 0.225 0.148 0.88 0.358
ret_pwy52_pc1 2 2 0.863 0.016 0.046 0.741
ret_pwy78_pc2 2 2 0.03 -0.14 0.998 0.029
ret_pwy85_pc1 2 2 0.488 -0.087 0.519 0.458
ret_pwy88_pc5 3 3 0.443 0.043 0.31 0.361
ukb.allasthma_pwy112_pc5 5 5 0.418 -0.078 0.169 0.393
ukb.allasthma_pwy138_pc1 2 2 0.001 -0.104 1 0.002
ukb.allasthma_pwy139_pc1 2 2 0.166 0.094 0.934 0.295
ukb.allasthma_pwy145_pc2 2 2 0.941 -0.021 0.009 0.917
ukb.allasthma_pwy148_pc3 3 3 0.885 -0.024 0.013 0.888
ukb.allasthma_pwy161_pc5 3 3 0.379 0.123 0.385 0.269
ukb.allasthma_pwy176_pc3 2 2 0.729 -0.055 0.171 0.613
ukb.allasthma_pwy186_pc1 2 2 0.05 0.134 0.994 0.161
ukb.allasthma_pwy191_pc1 3 3 0.52 0.044 0.231 0.472
ukb.allasthma_pwy191_pc5 3 3 0.631 -0.041 0.136 0.597
ukb.allasthma_pwy198_pc2 2 2 0.457 0.272 0.567 0.471
ukb.allasthma_pwy200_pc3 2 2 0.156 -0.165 0.941 0.345
ukb.allasthma_pwy228_pc5 2 2 0.154 0.195 0.943 0.329
ukb.allasthma_pwy236_pc5 2 2 0.672 -0.091 0.243 0.529
ukb.allasthma_pwy237_pc3 2 2 0.073 -0.167 0.987 0.217
ukb.allasthma_pwy238_pc2 2 0 0.11 0.357 0.971 0.147
ukb.allasthma_pwy23_pc3 2 2 0.828 -0.038 0.071 0.671
ukb.allasthma_pwy245_pc5 2 2 0.766 0.046 0.129 0.592
ukb.allasthma_pwy24_pc1 2 2 0.701 0.118 0.205 0.541
ukb.allasthma_pwy255_pc2 2 2 0.932 0.022 0.011 0.785
ukb.allasthma_pwy255_pc3 4 3 0.697 0.066 0.058 0.696
ukb.allasthma_pwy263_pc5 2 2 0.774 0.042 0.121 0.595
ukb.allasthma_pwy266_pc2 2 2 0.865 0.051 0.044 0.704
ukb.allasthma_pwy284_pc3 3 3 0.007 -0.146 0.986 0.042
ukb.allasthma_pwy2_pc4 2 2 0.942 -0.015 0.008 0.835
ukb.allasthma_pwy321_pc2 2 1 0.547 -0.227 0.426 0.518
ukb.allasthma_pwy325_pc2 2 1 0.547 -0.229 0.427 0.518
ukb.allasthma_pwy75_pc2 3 3 0.551 0.057 0.202 0.475
wbc_pwy103_pc1 2 2 0.036 -0.078 0.997 0.134
wbc_pwy103_pc4 2 2 0.6 -0.086 0.346 0.525
wbc_pwy105_pc2 2 2 0.21 0.085 0.895 0.387
wbc_pwy113_pc5 2 2 0.837 0.027 0.064 0.634
wbc_pwy166_pc3 2 2 0.848 0.034 0.056 0.681
wbc_pwy172_pc2 2 2 0.912 0.01 0.019 0.753
wbc_pwy228_pc2 3 3 0.006 -0.126 0.988 0.01
wbc_pwy242_pc4 3 3 0.922 0.008 0.006 0.946
wbc_pwy258_pc2 2 2 0.06 -0.09 0.991 0.175
wbc_pwy29_pc2 2 2 0.692 -0.093 0.216 0.494
wbc_pwy300_pc4 2 2 0.305 -0.135 0.787 0.457
wbc_pwy317_pc5 2 2 0.042 0.063 0.996 0.082
wbc_pwy31_pc2 2 2 0.095 -0.11 0.978 0.214
wbc_pwy320_pc5 2 2 0.986 0.002 0 0.956
wbc_pwy329_pc1 2 2 0.873 -0.015 0.039 0.733
wbc_pwy4_pc3 2 2 0.8 0.039 0.096 0.556
wbc_pwy67_pc4 2 2 0.072 0.076 0.987 0.2
wbc_pwy92_pc3 3 3 0.632 0.042 0.136 0.559
wbc_pwy94_pc5 2 2 0.999 0 0 0.999
