Category LV40-Enrichment LV40-Enrichment_p LV78-Enrichment LV78-Enrichment_p LV76-Enrichment LV76-Enrichment_p LV15-Enrichment LV15-Enrichment_p LV51-Enrichment LV51-Enrichment_p LV11-Enrichment LV11-Enrichment_p
H3K4me1_Trynka.bedL2_0 5.0345055937231 0.488757117881388 1.28837914955443 0.976597510726855 14.302380420551 0.875236785803823 4.2598789861553 0.101625780872877 9.96860141681949 0.464401739725685 1.82897390320855 0.616131066322476
H3K4me1_Trynka.extend.500.bedL2_0 1.66547397999833 0.749887458715272 -2.17997560647636 0.303202833809929 6.56695949514281 0.739059569011418 2.30066648910989 0.116494111217818 13.7571542269738 0.0431219725802986 1.46026680525655 0.510021760331113
H3K4me3_peaks_Trynka.bedL2_0 46.648329128946 0.240118765330872 -75.1028548967641 0.210124755708482 -142.583145367238 0.617646729898466 11.1647800416692 0.485234325203069 42.0546102483837 0.577758229100145 9.75797683105401 0.435852571638748
H3K4me3_Trynka.bedL2_0 -17.8771197283381 0.0767014893776138 -29.3836817879406 0.183225034757371 26.6510841841202 0.784899623291684 -2.31818881044891 0.375624979490995 32.9665650281913 0.134584880943055 7.08281916994918 0.0891921246453629
H3K4me3_Trynka.extend.500.bedL2_0 7.48904407053223 0.251600915392377 -12.8698516461259 0.363355272442096 -8.43981818307816 0.863954316722597 1.52832684284869 0.805147086909448 -5.12046093816401 0.6702917639428 1.82267438685171 0.62022543579466
H3K9ac_peaks_Trynka.bedL2_0 20.7435454890997 0.655434136879056 -125.778164070572 0.115412773407585 -277.851738847511 0.369155105926393 -1.78714387559545 0.87058785195351 100.110097925857 0.228472695922861 17.1679985787101 0.227289875290236
H3K9ac_Trynka.bedL2_0 -16.1920901050378 0.191527127601692 -4.61639688961233 0.786771358494857 -59.1102979306166 0.523897822846942 -1.08937816608328 0.70950325815001 0.817613321224851 0.99342761493702 10.3248374836504 0.00926840933009287
H3K9ac_Trynka.extend.500.bedL2_0 -3.086013655302 0.430653719771991 -1.35647369806085 0.808423549633263 -24.8665075591355 0.731887992795466 1.59003892471745 0.788516033613012 14.484201386512 0.372707326461743 2.11972714779698 0.580451844864074
Intron_UCSC.bedL2_0 1.53704945866157 0.826376701166204 -7.78118945884103 0.26312036877712 17.9073716661048 0.395131126352819 0.968766540915591 0.97270829069101 -14.778497279723 0.0239205773240629 1.558112059153 0.423400884682378
Intron_UCSC.extend.500.bedL2_0 -0.336112067796461 0.486045561566865 -2.43317138440482 0.545861828818643 -0.227477390554242 0.935291343276784 0.676609490247761 0.64944128387854 -4.60770320587782 0.256908751449036 1.34214239623156 0.563580314387754
PromoterFlanking_Hoffman.bedL2_0 -68.3665269337899 0.433591994366552 -66.8997845968373 0.665669511235663 116.438628526699 0.844374616943118 72.7878134119107 0.0347675454993391 -119.590478229172 0.461888350500466 33.1631886286495 0.211527755232613
PromoterFlanking_Hoffman.extend.500.bedL2_0 -6.58103131227441 0.788505921270473 20.7199858681227 0.642953691829315 -438.373293802014 0.240919093100829 -17.2642807207431 0.0753070618998435 -50.1291908373772 0.379194720475614 6.60070506238528 0.533194161602026
Promoter_UCSC.bedL2_0 1.45778686991468 0.983608138256613 10.9441756952572 0.83467308636509 235.312558981095 0.219702439465096 3.16786877158132 0.861106666508424 18.0518408963779 0.839665115793571 6.01301237917292 0.480539304682791
Promoter_UCSC.extend.500.bedL2_0 8.43554487940487 0.6474696188954 -3.19068979169643 0.888946285735391 -99.7037411854352 0.322479825350191 2.96335589291742 0.769327866484029 33.9239258746239 0.373282006108162 -3.0777280134602 0.375349591027936
Repressed_Hoffman.bedL2_0 1.065994658082 0.989680257225203 0.503948120899169 0.948234123393715 -56.6496987735922 0.376265653264594 -1.11042400177238 0.325441933841012 -38.6434286716959 0.0099909811100778 0.550562207291589 0.77118329738295
Repressed_Hoffman.extend.500.bedL2_0 0.137991736198565 0.487222937299868 1.95411844385814 0.691346785526671 17.7654558794252 0.243087284688069 1.65332110175256 0.206950444947825 1.94102898605136 0.769718589972821 0.585318655669245 0.302045868838248
SuperEnhancer_Hnisz.bedL2_0 4.39648161045047 0.414697928397184 -11.4946787242434 0.402002729591093 -31.1756494546745 0.393315004306984 1.69584687486468 0.687916398769522 25.6833975806166 0.0188187385088816 0.663808699230657 0.793510397627523
SuperEnhancer_Hnisz.extend.500.bedL2_0 -0.760180948813778 0.686574707478299 -8.04968302778448 0.461859113664755 -7.24309573562959 0.830379314987598 1.38069308956072 0.832038003031744 15.3224888487801 0.183434983509508 1.94574565170897 0.415865057598856
TFBS_ENCODE.bedL2_0 5.77509521012186 0.784305483526989 10.1186486549446 0.799340706969232 -208.641495164861 0.257734349635114 5.67666556068889 0.557102197789253 58.3507428387699 0.108076564327173 13.3511138639352 0.0213258749505635
TFBS_ENCODE.extend.500.bedL2_0 -2.83777680992717 0.564732195025018 -7.79123081999495 0.368407818800199 90.7094564902736 0.15364567951655 0.707693324806434 0.908507769702375 14.4490826537963 0.476111537736508 1.32943016127883 0.873092701712458
Transcribed_Hoffman.bedL2_0 -6.34640599847529 0.189000973960767 1.7253650099536 0.93827209341477 41.4146461436797 0.474247076162507 0.731204909102378 0.913289017732236 29.2414787768007 0.124801953001991 0.857723084529884 0.937713581080168
Transcribed_Hoffman.extend.500.bedL2_0 0.9105279693893 0.968765931391459 -8.80742717435207 0.0965972472320157 -4.17257651169875 0.813887923263814 0.480852477059319 0.576328507716092 -5.66395183965546 0.180982402613263 0.951462971685296 0.95521794465034
TSS_Hoffman.bedL2_0 23.984675917396 0.61762821579939 98.6213317950669 0.165743171978164 235.27209482113 0.530393648701416 18.5851507746834 0.268010469153448 147.872988300873 0.125486773740913 20.886850596158 0.145126753159954
TSS_Hoffman.extend.500.bedL2_0 25.2848722305855 0.349972906845676 100.65341870633 0.0826661048202354 -205.045897674683 0.441969801567651 -8.53830665436464 0.31973394242217 50.7013019845308 0.352335180449676 11.9377926792907 0.135710495372482
UTR_3_UCSC.bedL2_0 -27.4976616427516 0.687121593820102 -13.3516814237303 0.880482707004734 -191.09869985638 0.636615456411996 8.72324949333933 0.710015574806973 90.2614290230483 0.394447720749978 -20.0944299148486 0.17584580422667
UTR_3_UCSC.extend.500.bedL2_0 38.805492666762 0.253159223635343 22.1454674358608 0.614559187123405 -69.873616368615 0.773830801181337 6.43822921922079 0.604542782840776 19.0949817084707 0.723867660956067 1.03894333319836 0.995471117095257
UTR_5_UCSC.bedL2_0 -18.0874754542333 0.787213074704079 191.627404690837 0.178688998076814 1108.41250459006 0.342469869237477 -7.25900199180646 0.810354594094246 267.063770928707 0.0890645681263881 -0.248145147479547 0.955960288213055
UTR_5_UCSC.extend.500.bedL2_0 13.1060740526231 0.556362706780405 29.0413925333211 0.41709713361066 60.8461719393983 0.794090716319102 3.11223435231684 0.859010938039093 -23.7457658753716 0.568143060219847 8.16820498241393 0.241615122169125
WeakEnhancer_Hoffman.bedL2_0 86.9082482451945 0.185741218048517 -54.5418615678825 0.646948056566852 457.249351187621 0.48318657905292 -4.77791912840359 0.784936647944234 206.119974273426 0.114265468215534 -8.280290089589 0.665993988530846
WeakEnhancer_Hoffman.extend.500.bedL2_0 43.9602011009477 0.0102758637970065 -28.6728558647087 0.239451312932678 181.161781566317 0.362792772866569 -7.35688849530566 0.231880789041032 -83.9498920211956 0.085578468243007 4.05659279244953 0.559542250319503
