factors	hsq	SE	zscore	pval	qvalues
pwy143_pc3	1e-06	1.143642	8.74399506139159e-07	0.999999302330134	0.999999406061019
pwy143_pc4	1e-06	0.863446	1.15815001748807e-06	0.999999075929982	0.999999406061019
pwy143_pc5	1e-06	1.04612	9.55913279547279e-07	0.999999237291553	0.999999406061019
pwy144_pc1	1e-06	0.999924	1.00007600577644e-06	0.999999202054795	0.999999406061019
pwy144_pc2	1e-06	1.091884	9.15848203655333e-07	0.999999269258858	0.999999406061019
pwy144_pc3	1e-06	1.103511	9.06198488279682e-07	0.999999276958217	0.999999406061019
pwy144_pc4	1e-06	0.932876	1.07195382880469e-06	0.99999914470459	0.999999406061019
pwy144_pc5	0.999999	1.040041	0.961499594727516	0.336301029159502	0.999999406061019
pwy145_pc1	0.300196	1.058391	0.283634309059695	0.776690641584663	0.999999406061019
pwy145_pc2	1e-06	0.990151	1.00994696768473e-06	0.999999194178907	0.999999406061019
pwy145_pc3	0.018545	1.148646	0.0161450960522215	0.987118636747901	0.999999406061019
pwy145_pc4	1e-06	0.779342	1.28313372049755e-06	0.999998976207415	0.999999406061019
pwy145_pc5	1e-06	0.765658	1.30606615486288e-06	0.99999895790998	0.999999406061019
pwy146_pc1	1e-06	0.927767	1.07785683258835e-06	0.999999139994674	0.999999406061019
pwy146_pc2	1e-06	1.091259	9.16372740110276e-07	0.999999268840339	0.999999406061019
pwy146_pc3	1e-06	1.169436	8.55113063049196e-07	0.999999317718489	0.999999406061019
pwy146_pc4	1e-06	0.92803	1.07755137226167e-06	0.999999140238397	0.999999406061019
pwy146_pc5	1e-06	1.143705	8.74351340599193e-07	0.999999302368565	0.999999406061019
pwy147_pc1	1e-06	0.944303	1.05898212755863e-06	0.99999915505451	0.999999406061019
pwy147_pc2	1e-06	1.088677	9.18546088509264e-07	0.999999267106258	0.999999406061019
pwy147_pc3	1e-06	1.200496	8.32989031200437e-07	0.999999335370913	0.999999406061019
pwy147_pc4	1e-06	1.133735	8.82040335704552e-07	0.999999296233634	0.999999406061019
pwy147_pc5	1e-06	0.818034	1.22244307693812e-06	0.999999024631542	0.999999406061019
pwy148_pc1	0.418255	1.026994	0.40726138614247	0.683816019994967	0.999999406061019
pwy148_pc2	1e-06	0.971778	1.02904161238472e-06	0.999999178943585	0.999999406061019
pwy148_pc3	1e-06	0.878739	1.13799433051225e-06	0.999999092011893	0.999999406061019
pwy148_pc4	1e-06	0.761019	1.31402763925736e-06	0.999998951557634	0.999999406061019
pwy148_pc5	0.999999	1.123913	0.889747693994108	0.373601378206716	0.999999406061019
pwy149_pc1	0.654372	0.852107	0.7679458096225	0.442519380205113	0.999999406061019
pwy149_pc2	1e-06	1.263681	7.91338953422581e-07	0.999999368602867	0.999999406061019
pwy149_pc3	0.332859	0.889001	0.374419151384532	0.708092496713422	0.999999406061019
pwy149_pc4	1e-06	0.969281	1.03169256386951e-06	0.999999176828432	0.999999406061019
pwy149_pc5	1e-06	1.052038	9.50536007254491e-07	0.999999241581995	0.999999406061019
pwy15_pc1	0.545241	0.982772	0.554799078524826	0.579032097503545	0.999999406061019
pwy15_pc2	0.999999	1.153771	0.86672225250938	0.386094209921688	0.999999406061019
pwy15_pc3	0.691905	0.909466	0.760781601511216	0.44678752540913	0.999999406061019
pwy15_pc4	1e-06	1.025046	9.75565974600164e-07	0.999999221610971	0.999999406061019
pwy15_pc5	0.999999	0.942617	1.0608752016991	0.288746620394816	0.999999406061019
pwy150_pc1	0.588233	0.919103	0.640007703162758	0.522167591383015	0.999999406061019
pwy150_pc2	1e-06	1.166387	8.57348375796369e-07	0.999999315934968	0.999999406061019
pwy150_pc3	1e-06	0.993782	1.00625690543801e-06	0.999999197123151	0.999999406061019
pwy150_pc4	1e-06	1.032932	9.68117939999922e-07	0.999999227553643	0.999999406061019
pwy150_pc5	1e-06	0.975001	1.02563997370259e-06	0.9999991816577	0.999999406061019
pwy151_pc1	0.027437	0.957118	0.0286662668552885	0.977130760454638	0.999999406061019
pwy151_pc2	1e-06	1.16621	8.57478498726644e-07	0.999999315831145	0.999999406061019
pwy151_pc3	1e-06	1.197215	8.35271860108669e-07	0.999999333549479	0.999999406061019
pwy151_pc4	1e-06	0.879114	1.13750890100715e-06	0.99999909239921	0.999999406061019
pwy151_pc5	0.404838	1.200241	0.337297259467057	0.735892825414223	0.999999406061019
pwy152_pc1	0.503016	0.900135	0.558822843240181	0.576282630930106	0.999999406061019
pwy152_pc2	1e-06	1.012441	9.87711876543917e-07	0.999999211919943	0.999999406061019
pwy152_pc3	1e-06	1.139316	8.77719614224675e-07	0.999999299681071	0.999999406061019
pwy152_pc4	0.999999	1.143816	0.874265616148052	0.381973619675921	0.999999406061019
pwy152_pc5	0.251854	0.936997	0.268788480646149	0.788092458352169	0.999999406061019
pwy153_pc1	0.329429	0.891698	0.369440101917914	0.711799711770859	0.999999406061019
pwy153_pc2	1e-06	1.159855	8.62176737609443e-07	0.999999312082492	0.999999406061019
pwy153_pc3	1e-06	1.174577	8.51370323103551e-07	0.999999320704764	0.999999406061019
pwy153_pc4	1e-06	0.871493	1.1474561470947e-06	0.999999084462456	0.999999406061019
pwy153_pc5	1e-06	1.136619	8.79802290829205e-07	0.999999298019336	0.999999406061019
pwy154_pc1	0.471116	0.957284	0.492138174251319	0.622621667311441	0.999999406061019
pwy154_pc2	1e-06	1.148633	8.70600095940131e-07	0.999999305361625	0.999999406061019
pwy154_pc3	1e-06	1.026464	9.74218287246313e-07	0.99999922268627	0.999999406061019
pwy154_pc4	1e-06	0.967642	1.03344005324283e-06	0.999999175434137	0.999999406061019
pwy154_pc5	0.999999	1.103252	0.906410321485934	0.364718711700459	0.999999406061019
pwy155_pc1	0.460111	0.930247	0.494611646154193	0.620874279758196	0.999999406061019
pwy155_pc2	1e-06	1.117875	8.94554400089455e-07	0.999999286248855	0.999999406061019
pwy155_pc3	1e-06	1.166104	8.57556444365168e-07	0.999999315768953	0.999999406061019
pwy155_pc4	1e-06	0.963561	1.03781701417969e-06	0.999999171941827	0.999999406061019
pwy155_pc5	0.26689	0.966888	0.276029902118963	0.782525099521053	0.999999406061019
pwy156_pc1	0.999999	0.926374	1.0794765397129	0.280375346598256	0.999999406061019
pwy156_pc2	1e-06	1.097278	9.11346076381737e-07	0.999999272851036	0.999999406061019
pwy156_pc3	1e-06	0.824997	1.21212561985074e-06	0.999999032863682	0.999999406061019
pwy156_pc4	1e-06	1.064192	9.39680057733943e-07	0.99999925024379	0.999999406061019
pwy156_pc5	0.999999	1.247619	0.801525946623128	0.422827229237155	0.999999406061019
pwy157_pc1	1e-06	1.168756	8.55610580822687e-07	0.999999317321527	0.999999406061019
pwy157_pc2	1e-06	0.860574	1.16201512014074e-06	0.999999072846076	0.999999406061019
pwy157_pc3	0.999999	1.061905	0.941702883026259	0.346344778593118	0.999999406061019
pwy157_pc4	0.88812	0.874733	1.01530409850777	0.309960891326933	0.999999406061019
