factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
height_pwy147_pc1 2 2 0.103 -0.108 0.974 0.184
height_pwy14_pc1 2 2 0.962 -0.005 0.004 0.936
height_pwy224_pc1 2 2 0.98 -0.004 0.001 0.975
height_pwy260_pc2 3 3 0.425 0.031 0.331 0.418
height_pwy264_pc4 2 2 0.11 0.064 0.971 0.184
height_pwy279_pc2 2 2 0.025 0.084 0.998 0.02
height_pwy321_pc2 2 2 0.857 -0.009 0.05 0.793
height_pwy321_pc3 2 2 0.011 0.041 1 0.018
height_pwy325_pc2 2 2 0.844 0.01 0.059 0.783
height_pwy328_pc5 2 2 0.843 -0.008 0.06 0.735
height_pwy47_pc4 3 3 0.788 -0.021 0.045 0.8
height_pwy59_pc3 2 2 0.125 -0.099 0.962 0.17
height_pwy61_pc5 2 2 0.522 0.142 0.466 0.514
lymph_pwy116_pc2 2 2 0.983 0.003 0.001 0.959
lymph_pwy11_pc5 2 2 0.055 0.168 0.993 0.087
lymph_pwy122_pc4 2 2 0.003 0.197 1 0.012
lymph_pwy157_pc4 3 3 0.15 -0.21 0.722 0.225
lymph_pwy157_pc5 5 5 0.998 0 0 0.999
lymph_pwy158_pc4 2 2 0.012 0.181 1 0.027
lymph_pwy179_pc2 2 2 0.85 0.04 0.054 0.745
lymph_pwy188_pc4 2 2 0.008 0.131 1 0.019
lymph_pwy190_pc3 2 2 0.806 0.056 0.09 0.592
lymph_pwy199_pc2 2 2 0.012 -0.186 1 0.022
lymph_pwy199_pc3 2 2 0.772 0.089 0.123 0.565
lymph_pwy203_pc5 3 3 0.398 0.063 0.363 0.334
lymph_pwy204_pc2 2 2 0.484 -0.148 0.525 0.472
lymph_pwy236_pc2 2 2 0.112 -0.269 0.969 0.217
lymph_pwy250_pc1 3 3 0.77 0.013 0.053 0.804
lymph_pwy264_pc3 2 2 0.048 0.136 0.994 0.089
lymph_pwy271_pc4 3 3 0.471 -0.138 0.28 0.315
lymph_pwy282_pc2 3 3 0.441 -0.109 0.313 0.312
lymph_pwy285_pc2 2 2 0.971 -0.01 0.002 0.924
lymph_pwy287_pc4 2 2 0.105 0.087 0.973 0.265
lymph_pwy291_pc4 3 3 0.012 0.092 0.976 0.051
lymph_pwy331_pc4 2 2 0.007 0.106 1 0.01
lymph_pwy3_pc4 2 2 0.109 0.162 0.971 0.231
lymph_pwy40_pc5 2 2 0.999 0 0 0.996
lymph_pwy48_pc3 2 2 0.911 0.019 0.02 0.814
lymph_pwy52_pc3 3 3 0.763 -0.037 0.056 0.783
lymph_pwy58_pc5 2 2 0.774 -0.04 0.121 0.563
lymph_pwy60_pc5 2 2 0.216 0.149 0.889 0.335
lymph_pwy6_pc2 2 2 0.03 0.136 0.998 0.085
lymph_pwy77_pc4 2 2 0.058 -0.156 0.992 0.146
lymph_pwy86_pc5 2 2 0.991 0.001 0 0.986
myeloid_wbc_pwy117_pc1 2 2 0.877 -0.04 0.037 0.72
myeloid_wbc_pwy127_pc2 3 3 0.373 -0.076 0.393 0.305
myeloid_wbc_pwy130_pc1 2 2 0.007 0.117 1 0.012
myeloid_wbc_pwy132_pc2 3 3 0.643 -0.083 0.128 0.634
myeloid_wbc_pwy14_pc2 2 2 0.225 0.274 0.881 0.401
myeloid_wbc_pwy228_pc5 2 2 0.276 0.156 0.824 0.425
myeloid_wbc_pwy232_pc4 2 2 0.967 0.007 0.003 0.916
myeloid_wbc_pwy245_pc3 2 2 0.138 0.142 0.954 0.31
myeloid_wbc_pwy251_pc5 3 3 0.576 -0.076 0.18 0.523
myeloid_wbc_pwy272_pc4 2 2 0.998 0 0 0.99
myeloid_wbc_pwy275_pc3 2 2 0.906 0.018 0.022 0.753
myeloid_wbc_pwy317_pc3 2 2 0.865 -0.035 0.044 0.722
myeloid_wbc_pwy320_pc1 2 2 0.931 0.011 0.012 0.841
myeloid_wbc_pwy53_pc1 2 2 0.961 -0.012 0.004 0.899
myeloid_wbc_pwy55_pc1 2 2 0.009 -0.251 1 0.027
myeloid_wbc_pwy68_pc5 2 2 0.81 -0.065 0.086 0.625
neut_pwy117_pc1 2 2 0.881 -0.035 0.035 0.719
neut_pwy127_pc2 6 6 0.91 0.006 0.003 0.908
neut_pwy132_pc2 2 2 0.019 -0.216 0.999 0.055
neut_pwy140_pc3 2 2 0.712 0.056 0.191 0.562
neut_pwy149_pc4 2 2 0.95 0.01 0.006 0.852
neut_pwy157_pc1 2 2 0.919 -0.024 0.016 0.792
neut_pwy163_pc1 2 2 0.88 0.028 0.035 0.773
neut_pwy163_pc4 2 2 0.984 -0.003 0.001 0.954
neut_pwy232_pc4 2 2 0.984 0.003 0.001 0.964
neut_pwy244_pc4 2 2 0.76 0.068 0.136 0.623
neut_pwy245_pc3 2 2 0.085 0.145 0.982 0.215
neut_pwy246_pc5 2 2 0.056 -0.1 0.992 0.126
neut_pwy251_pc5 2 2 0.925 -0.022 0.014 0.795
neut_pwy275_pc2 2 2 0.116 -0.205 0.967 0.157
neut_pwy304_pc3 2 2 0.181 -0.149 0.922 0.365
neut_pwy317_pc3 2 2 0.837 -0.045 0.064 0.693
neut_pwy321_pc5 2 1 0.741 0.029 0.156 0.642
neut_pwy54_pc5 2 2 0.059 -0.097 0.991 0.115
neut_pwy55_pc1 2 2 0.007 -0.252 1 0.021
neut_pwy60_pc5 2 2 0.127 0.083 0.96 0.139
neut_pwy87_pc2 2 2 0.585 0.11 0.368 0.539
plt_pwy104_pc4 3 3 0.27 0.082 0.533 0.248
plt_pwy113_pc4 3 3 0.661 0.047 0.115 0.675
plt_pwy120_pc2 2 2 0.091 0.259 0.98 0.098
plt_pwy140_pc5 2 2 0.974 -0.003 0.002 0.944
plt_pwy141_pc4 3 2 0.66 -0.03 0.116 0.675
plt_pwy16_pc2 3 3 0.204 -0.253 0.634 0.197
plt_pwy16_pc5 2 2 0.044 0.127 0.995 0.09
plt_pwy179_pc2 2 2 0.9 0.033 0.024 0.809
plt_pwy188_pc5 2 2 0.512 0.062 0.481 0.519
plt_pwy1_pc1 2 2 0.166 -0.201 0.934 0.304
plt_pwy225_pc2 2 2 0.359 0.645 0.714 0.474
plt_pwy225_pc3 2 2 0.994 0.001 0 0.982
plt_pwy22_pc3 3 3 0.074 -0.203 0.857 0.173
plt_pwy23_pc4 2 2 0.057 0.125 0.992 0.125
plt_pwy23_pc5 4 3 0.319 -0.067 0.321 0.281
plt_pwy241_pc3 2 1 0.525 -0.133 0.46 0.527
plt_pwy246_pc2 2 2 0.045 0.158 0.995 0.104
plt_pwy247_pc4 2 2 0.397 -0.092 0.659 0.34
plt_pwy24_pc4 3 2 0.51 0.095 0.24 0.44
plt_pwy254_pc2 2 2 0.001 -0.114 1 0.002
plt_pwy274_pc5 2 2 0.712 0.074 0.192 0.577
plt_pwy292_pc3 2 2 0.039 0.069 0.996 0.082
plt_pwy297_pc2 2 2 0.179 0.122 0.923 0.32
plt_pwy31_pc2 2 2 0.085 -0.089 0.982 0.173
plt_pwy35_pc4 2 2 0.921 0.021 0.015 0.848
plt_pwy39_pc2 2 1 0.911 0.026 0.019 0.823
plt_pwy65_pc3 2 2 0.87 -0.072 0.041 0.766
plt_pwy68_pc1 2 2 0.789 0.039 0.106 0.671
plt_pwy81_pc3 2 2 0.985 -0.005 0.001 0.972
plt_pwy82_pc4 3 3 0.573 0.065 0.182 0.534
plt_pwy87_pc5 3 3 0.545 0.055 0.207 0.517
plt_pwy97_pc3 2 2 0.56 0.1 0.406 0.564
plt_pwy98_pc2 2 2 0.125 -0.23 0.962 0.162
rbc_pwy132_pc3 2 2 0.799 -0.091 0.097 0.613
rbc_pwy169_pc1 2 2 0.025 0.144 0.998 0.031
rbc_pwy175_pc4 4 4 0.148 0.099 0.556 0.132
rbc_pwy176_pc3 3 3 0.023 0.145 0.954 0.06
rbc_pwy221_pc5 2 2 0.886 0.017 0.032 0.771
rbc_pwy254_pc4 2 2 0.985 0.004 0.001 0.978
rbc_pwy263_pc2 2 2 0.059 0.209 0.991 0.145
rbc_pwy275_pc3 2 2 0.265 -0.153 0.836 0.449
rbc_pwy283_pc3 2 2 0.985 0.002 0.001 0.979
rbc_pwy295_pc3 2 2 0.239 0.149 0.865 0.256
rbc_pwy322_pc1 2 2 0.805 0.07 0.091 0.615
rbc_pwy322_pc2 2 2 0.939 0.01 0.009 0.887
rbc_pwy323_pc5 2 2 0.818 0.027 0.079 0.686
rbc_pwy37_pc3 2 2 0.923 -0.018 0.015 0.815
rbc_pwy61_pc4 2 2 0.036 -0.092 0.997 0.049
rbc_pwy62_pc4 2 2 0.789 0.089 0.106 0.601
rbc_pwy71_pc1 2 2 0.096 0.145 0.977 0.217
rbc_pwy8_pc2 2 2 0.967 0.009 0.003 0.936
rbc_pwy91_pc3 2 2 0.988 -0.003 0 0.96
ukb.allasthma_pwy115_pc1 2 2 0.01 -0.302 1 0.005
ukb.allasthma_pwy150_pc1 2 2 0.02 -0.26 0.999 0.018
ukb.allasthma_pwy152_pc2 3 3 0.001 -0.15 0.999 0.001
ukb.allasthma_pwy153_pc3 2 2 0.028 0.124 0.998 0.009
ukb.allasthma_pwy154_pc1 2 2 0.915 0.045 0.018 0.798
ukb.allasthma_pwy164_pc5 2 2 0.139 0.185 0.953 0.178
ukb.allasthma_pwy169_pc4 2 2 0.008 -0.199 1 0.019
ukb.allasthma_pwy169_pc5 2 2 0.079 0.155 0.985 0.2
ukb.allasthma_pwy188_pc1 2 2 0.156 0.312 0.941 0.144
ukb.allasthma_pwy192_pc1 2 2 0.721 -0.183 0.181 0.588
ukb.allasthma_pwy193_pc5 2 1 0.567 -0.113 0.396 0.563
ukb.allasthma_pwy211_pc3 2 2 0.184 0.312 0.919 0.317
ukb.allasthma_pwy213_pc5 2 2 0.73 0.148 0.169 0.545
ukb.allasthma_pwy227_pc3 2 2 0.025 -0.178 0.998 0.065
ukb.allasthma_pwy238_pc5 2 1 0.601 0.107 0.343 0.609
ukb.allasthma_pwy241_pc3 3 3 0.65 0.099 0.122 0.642
ukb.allasthma_pwy246_pc3 2 2 0.034 0.202 0.997 0.09
ukb.allasthma_pwy251_pc5 2 2 0.047 0.229 0.995 0.119
ukb.allasthma_pwy277_pc4 2 2 0.041 -0.183 0.996 0.105
ukb.allasthma_pwy280_pc5 3 3 0.349 0.249 0.424 0.269
ukb.allasthma_pwy282_pc1 2 2 0.93 0.024 0.012 0.841
ukb.allasthma_pwy307_pc2 3 3 0.01 0.285 0.98 0.05
ukb.allasthma_pwy320_pc3 2 1 0.57 0.108 0.392 0.565
ukb.allasthma_pwy321_pc5 2 1 0.608 0.121 0.333 0.612
ukb.allasthma_pwy325_pc4 2 1 0.619 0.109 0.317 0.616
ukb.allasthma_pwy326_pc4 2 1 0.59 -0.106 0.36 0.595
ukb.allasthma_pwy328_pc2 2 2 0.02 0.112 0.999 0.007
ukb.allasthma_pwy329_pc3 2 2 0.017 -0.157 0.999 0.004
ukb.allasthma_pwy330_pc2 2 2 0.034 0.121 0.997 0.009
ukb.allasthma_pwy8_pc4 2 2 0.018 0.243 0.999 0.029
wbc_pwy102_pc3 3 3 0.562 0.078 0.192 0.523
wbc_pwy106_pc5 2 2 0.01 0.102 1 0.032
wbc_pwy125_pc4 2 2 0.942 0.011 0.008 0.839
wbc_pwy132_pc2 2 2 0.954 0.017 0.005 0.858
wbc_pwy139_pc2 2 2 0.04 0.143 0.996 0.11
wbc_pwy13_pc3 2 2 0.271 -0.185 0.829 0.18
wbc_pwy141_pc1 2 2 0.923 0.022 0.014 0.788
wbc_pwy148_pc3 3 3 0 -0.137 1 0.002
wbc_pwy179_pc2 4 4 0.854 -0.024 0.013 0.828
wbc_pwy1_pc3 2 2 0.019 0.096 0.999 0.037
wbc_pwy210_pc5 2 2 0.889 -0.018 0.03 0.721
wbc_pwy21_pc4 2 2 0.451 0.142 0.577 0.473
wbc_pwy226_pc4 2 2 0.271 0.106 0.83 0.137
wbc_pwy232_pc4 2 2 0.935 0.013 0.01 0.828
wbc_pwy251_pc2 2 2 0.06 -0.129 0.991 0.11
wbc_pwy254_pc4 3 3 0.914 0.008 0.007 0.937
wbc_pwy261_pc5 2 2 0.763 -0.035 0.133 0.599
wbc_pwy273_pc4 2 2 0.994 0.001 0 0.981
wbc_pwy274_pc3 2 2 0.783 0.034 0.112 0.625
wbc_pwy275_pc3 2 2 0.925 0.015 0.014 0.799
wbc_pwy278_pc1 3 3 0.008 -0.212 0.984 0.049
wbc_pwy284_pc1 2 2 0.092 0.167 0.979 0.235
wbc_pwy295_pc5 2 2 0.966 0.005 0.003 0.891
wbc_pwy297_pc3 2 2 0.751 0.039 0.146 0.582
wbc_pwy313_pc4 2 2 0.973 0.007 0.002 0.921
wbc_pwy321_pc5 2 1 0.741 0.038 0.157 0.655
wbc_pwy55_pc1 2 2 0.023 -0.233 0.999 0.055
wbc_pwy57_pc5 3 3 0.709 -0.037 0.085 0.746
wbc_pwy5_pc3 2 2 0.038 0.154 0.996 0.118
wbc_pwy66_pc3 4 4 0.001 -0.098 0.987 0.013
wbc_pwy70_pc3 2 2 0.508 -0.104 0.488 0.494
wbc_pwy71_pc5 3 3 0.788 0.043 0.045 0.834
wbc_pwy85_pc4 2 2 0.775 0.035 0.12 0.594
wbc_pwy86_pc5 2 2 0.769 0.036 0.126 0.593
