Category LV90-Enrichment LV90-Enrichment_p LV50-Enrichment LV50-Enrichment_p LV36-Enrichment LV36-Enrichment_p LV31-Enrichment LV31-Enrichment_p LV124-Enrichment LV124-Enrichment_p LV81-Enrichment LV81-Enrichment_p
baseL2_0 1 NA 1 NA 0.999999999999956 NA 0.999999999999993 NA 1 NA 1 NA
Coding_UCSC.bedL2_0 -18.5573665212541 0.447527076813087 -5.00573889188748 0.690568521921165 -30.9323362260489 0.695194087147695 -32.5576723241658 0.418951199052518 2.13718952075338 0.917539516178694 -12.5096379327816 0.71141626861795
Coding_UCSC.extend.500.bedL2_0 1.72104074548365 0.930126382711327 3.42557226071097 0.478573728427608 -5.94842498568418 0.724807633099288 2.83455346628318 0.857496985987723 3.58979998886832 0.483377672203971 -18.8828466357163 0.0496547909232852
Conserved_LindbladToh.bedL2_0 -22.8215055434411 0.389186418506318 24.1629665751151 0.156688112435469 90.0470431296069 0.339079425907139 -36.0074106297409 0.371052892331101 -4.44768940833761 0.708229616237314 -44.8241524209281 0.312237939675915
Conserved_LindbladToh.extend.500.bedL2_0 1.02574471767752 0.99232128058564 2.69868689898999 0.230314427816812 -4.06569076729935 0.517781267159676 0.711176686466668 0.942670058894089 2.1099476860916 0.498410613002104 0.242731390170299 0.871942042223297
CTCF_Hoffman.bedL2_0 7.40714376972759 0.843033471390372 18.2846135184164 0.27610616281472 76.7816971794048 0.493473390903386 7.08772256963107 0.876860842308417 -14.1195555535815 0.288330636036593 49.9030457327875 0.241467742232364
CTCF_Hoffman.extend.500.bedL2_0 -3.07932381560352 0.586804468126515 9.02521121580829 0.117627253267565 36.1413937010553 0.301308835628806 -4.23081721830971 0.712251784494881 -4.66372583797333 0.213957826794018 -25.217636391681 0.0924291722387368
DGF_ENCODE.bedL2_0 3.12214436676628 0.807894552855495 4.85858076789248 0.556721997497335 61.9688500426123 0.0477337020853189 23.7994558593162 0.158667501167217 8.77424313460462 0.24145434884389 10.2437807350338 0.614798320702292
DGF_ENCODE.extend.500.bedL2_0 4.05324336403735 0.121329294125371 3.15334628931929 0.0472914874808556 -0.887313455282775 0.774178982250062 -0.196022967568287 0.790500103569048 -1.06308775398053 0.06590257417066 -0.937496891839056 0.573998051115088
DHS_peaks_Trynka.bedL2_0 -3.57851158394856 0.688279139822547 17.8277559907293 0.0233817500534853 102.079998501624 0.0175577962171937 7.79305468950671 0.71327129291655 1.46349757824504 0.953868421771055 12.1689530682798 0.599696491550459
DHS_Trynka.bedL2_0 2.96441205056077 0.838073025610305 11.9627457506128 0.0433964045344466 35.8388157553374 0.246249756816489 -7.2833439452295 0.569368608543752 1.21671549234204 0.970403626988762 3.60976123871518 0.860618439033004
DHS_Trynka.extend.500.bedL2_0 1.65571108324125 0.703947441315044 2.81171823818761 0.209646575232814 6.77534684008555 0.329812017965057 0.269645009980996 0.817549735730777 1.28989566799647 0.821714597605696 -2.31694950275563 0.43823099095673
Enhancer_Andersson.bedL2_0 -0.72692176346449 0.976440567091225 37.1565897400325 0.360972946733419 -242.106630297038 0.217093796883443 -46.5789601527156 0.576940403565825 -1.8618751031768 0.936295044704868 8.89734540432695 0.949274717884576
Enhancer_Andersson.extend.500.bedL2_0 0.646070107635923 0.990365444590483 -20.0136843696411 0.0665957116918111 10.7912135989192 0.879720370005347 -27.1326700171763 0.372455616962727 -9.00299714517217 0.398906910125756 -37.9091740039042 0.240320177918227
Enhancer_Hoffman.bedL2_0 6.2167277406506 0.738314143931732 6.97321790896208 0.469922166086275 50.3137888877697 0.275828902229925 -3.18925199748264 0.846331784975383 -13.314872054429 0.233500212070023 -11.8439422131631 0.619718778507448
Enhancer_Hoffman.extend.500.bedL2_0 5.7096141897241 0.586785466882866 4.03771733417791 0.479524321994053 9.80256029574259 0.722188477083672 -5.41583874431727 0.538476772414612 3.79592516360373 0.484471590992837 4.41218824017246 0.759306230898503
FetalDHS_Trynka.bedL2_0 -1.93263000478585 0.846798577733141 13.1490302469803 0.144989825667349 52.9566015937721 0.247636085387679 -14.3592287518457 0.49477240478887 -2.89805895134697 0.603701172880279 -20.8209222019178 0.361592091073891
FetalDHS_Trynka.extend.500.bedL2_0 4.20756679703195 0.361830921814783 5.52706243029245 0.0468712227273435 14.5110055715228 0.314625570459691 -2.51745877897727 0.614687475601094 -2.09531011395408 0.171862365405825 1.15166192521504 0.982054176099977
H3K27ac_Hnisz.bedL2_0 0.729612630478383 0.816513869430333 1.65781359232936 0.471759974452622 -0.378102206202314 0.731561879000063 -0.278339046300908 0.596116431528512 0.667149726526175 0.652246361093599 1.11800711906761 0.960209194252735
H3K27ac_Hnisz.extend.500.bedL2_0 1.0465637824126 0.971550868949993 0.608326074739438 0.642995240166688 10.3727867389949 0.0480295409617596 1.61150390174362 0.78651879630909 1.79217924861519 0.385444410522494 2.63349193764813 0.554765385744135
H3K27ac_PGC2.bedL2_0 -2.43469363546383 0.185334483258815 -1.59891070967265 0.221523024021623 4.464092756794 0.74206620177111 9.71874918483062 0.0884995485813521 2.72139541225724 0.410323916866295 -5.25558358654206 0.255401335077444
H3K27ac_PGC2.extend.500.bedL2_0 -3.31788994265951 0.00777076453114053 0.800031579110523 0.868850170261108 6.54040218546202 0.372589185034811 -0.0221867316301423 0.752675899113426 2.90287316856874 0.156268474624441 2.49164589003604 0.672307742573936
H3K4me1_peaks_Trynka.bedL2_0 -12.0441203260371 0.0858952420389912 9.82768976604696 0.030378719366459 -19.7139387743718 0.442501462141159 14.5785674029065 0.222074529147585 1.83770579901906 0.844701433836747 -0.118376628326202 0.927646565338256
H3K4me1_Trynka.bedL2_0 1.02197798883602 0.992115464958277 2.36079469969198 0.395109725233964 -9.98043625738345 0.197286291357122 -4.4233640723595 0.213107395084504 1.46340814029379 0.794891713963181 -4.99130137114575 0.192692145629899
H3K4me1_Trynka.extend.500.bedL2_0 0.993169324194943 0.992605107677023 1.87569153719781 0.238103338629441 -0.431892992039045 0.624814693611593 4.1530264952785 0.0407701297258968 2.46558922060503 0.01850719298628 1.19271813833808 0.915523176387048
H3K4me3_peaks_Trynka.bedL2_0 -18.3749753533475 0.190907692520301 32.7405327163435 0.000505966009830016 48.825675426203 0.356569269106573 12.0764870552941 0.672846346334311 1.73236543596622 0.936557181337169 -29.7295156497629 0.231779926588973
H3K4me3_Trynka.bedL2_0 -0.581324233750161 0.78908681004344 5.42187195184214 0.145500974914829 -1.9523332692725 0.866270740952075 -3.37051230018413 0.587236432206229 0.0161787071057468 0.742449696754459 -2.46715074666639 0.709004982440404
H3K4me3_Trynka.extend.500.bedL2_0 7.52246039182162 0.0437059909476221 3.37771200432899 0.165377882171345 6.59155417266422 0.526851723120237 7.67941324427719 0.180959071398951 1.49714675757437 0.749633501518896 -3.01232666175487 0.427673405501097
H3K9ac_peaks_Trynka.bedL2_0 -10.6148451841019 0.485033328581249 -4.39851576377553 0.631302072935407 84.735444387944 0.135714083664397 -32.2275642858394 0.279297831245424 -4.441005146337 0.637204047699003 -53.6173716368407 0.112869705480941
H3K9ac_Trynka.bedL2_0 -4.22649777247757 0.288780694077268 3.43730291450227 0.434276550696438 12.573952210508 0.525954094572004 2.16958655169372 0.897023078819466 3.14367829360782 0.538909911346894 -2.99438659184623 0.702876119973983
H3K9ac_Trynka.extend.500.bedL2_0 0.133144576083038 0.739372520549934 3.12428509563571 0.267539719547518 -3.12745384399341 0.647390230036572 -0.208492201729941 0.788212247733371 1.73651163447917 0.672696247296286 -0.704541253148924 0.742188777843099
Intron_UCSC.bedL2_0 1.58635753828772 0.689678162248385 0.736482058818185 0.682403203958666 1.80205090858633 0.826775785258442 1.74183926326128 0.670863345697411 1.51663924400562 0.491022600672473 0.0168233291581756 0.587176338502889
Intron_UCSC.extend.500.bedL2_0 0.203313742389173 0.412352010433632 0.306892699157171 0.143670566207242 1.18610128923401 0.943929554714576 1.26787645281884 0.837130338102507 1.36310626248102 0.484248041233504 -0.890887135255031 0.223783181057553
PromoterFlanking_Hoffman.bedL2_0 -24.0814084661534 0.480622948539031 -21.1275527414484 0.357407853256413 7.59098895537141 0.95646583976951 52.6488047689045 0.427642507760279 13.7400225905536 0.50346904935495 -8.93657423144051 0.881000744148009
PromoterFlanking_Hoffman.extend.500.bedL2_0 1.88923856950577 0.936093939165249 12.0612296324795 0.0972528181195387 -39.8933211736858 0.27529396510769 5.52141741815184 0.823432836526145 9.41084556122378 0.378077904507918 11.1692050098484 0.629068299340752
Promoter_UCSC.bedL2_0 -9.25385039949882 0.252795930337864 -1.59518936250269 0.673458603223675 -6.04829372806082 0.841355250632185 -3.92964752776597 0.825814380570522 3.31120255621036 0.736101751306932 30.1002170163973 0.154109422063362
Promoter_UCSC.extend.500.bedL2_0 -13.3269820126213 0.00830013432195295 -2.53250451293367 0.390657082092773 0.132311435428529 0.965071622926343 9.56679457348135 0.576541385410592 -1.47229700632929 0.51346711865061 7.52039119548451 0.585072601625602
Repressed_Hoffman.bedL2_0 -0.181208812596979 0.558405635352694 1.30706014777238 0.838818549262441 -2.82144766643493 0.604626670074617 -1.32140003182623 0.543623424819983 0.84947730041128 0.939728834380123 3.21548145554167 0.617905498040501
Repressed_Hoffman.extend.500.bedL2_0 2.09920103064325 0.0191778401949488 0.754351904353974 0.476899680302071 -0.857162489691429 0.329031946394286 1.85169974633949 0.391143822881158 1.58918100450148 0.204062039164511 2.34365439092782 0.257457707639956
SuperEnhancer_Hnisz.bedL2_0 1.00183055715173 0.999475784225311 0.812927785391658 0.866085588211315 8.68912106354156 0.186915614510619 -1.10843747357765 0.510845538265927 1.32373088912989 0.834659349671783 -0.630060025374995 0.631185852729011
SuperEnhancer_Hnisz.extend.500.bedL2_0 1.93990444659725 0.69434908627611 0.694410520780148 0.785326792731582 3.62605429808509 0.64373515591211 -1.30416590170181 0.428720052762747 0.612000569201225 0.803136243258993 -2.43271198899281 0.329362345614094
TFBS_ENCODE.bedL2_0 0.117801993034281 0.90526879209333 2.00812835671654 0.829728023318574 45.176174076925 0.0931652672206423 -2.85967690719051 0.738631214375627 -2.09460310873063 0.564726133662056 -15.3156086120362 0.272547852050868
TFBS_ENCODE.extend.500.bedL2_0 3.11861808200822 0.419394164367013 4.02190986972681 0.122986273777928 18.5534013020678 0.0735115560561574 -5.59740384839899 0.244060269469963 0.463531842502761 0.815139920534046 1.43438631580948 0.943214401413909
Transcribed_Hoffman.bedL2_0 3.59903400931448 0.232816883187883 0.301850961607577 0.657550891013296 3.83512930059823 0.734042839155375 4.02076935986424 0.445175706375807 0.1167389495245 0.681857506994488 -2.48397773845057 0.50376540734641
