factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
EUR.UC_pwy306_pc4 2 2 0.16 -1.037 0.938 0.244
EUR.UC_pwy307_pc4 2 2 0.103 0.719 0.974 0.344
EUR.UC_pwy311_pc4 2 2 0.103 1.575 0.974 0.369
EUR.UC_pwy316_pc4 2 2 0.162 0.802 0.936 0.381
EUR.UC_pwy324_pc4 2 2 0.072 0.876 0.987 0.253
EUR.UC_pwy329_pc4 2 2 0.896 -0.17 0.027 0.72
EUR.UC_pwy340_pc3 2 2 0.927 -0.094 0.013 0.74
EUR.UC_pwy342_pc4 2 2 0.142 -0.888 0.951 0.367
EUR.UC_pwy345_pc3 2 2 0.029 0.934 0.998 0.109
EUR.UC_pwy356_pc4 2 2 0.048 -0.942 0.994 0.176
EUR.UC_pwy357_pc4 2 2 0.109 0.901 0.971 0.301
EUR.UC_pwy361_pc3 3 3 0.029 1.984 0.943 0.089
EUR.UC_pwy362_pc5 2 2 0.128 -1.744 0.96 0.387
EUR.UC_pwy364_pc4 2 2 0.053 -0.615 0.993 0.185
EUR.UC_pwy373_pc4 2 2 0.075 -0.824 0.986 0.257
EUR.UC_pwy398_pc3 2 2 0.187 1.659 0.917 0.33
EUR.UC_pwy3_pc4 4 4 0.006 -0.772 0.945 0.065
EUR.UC_pwy411_pc3 2 2 0.187 1.659 0.917 0.33
EUR.UC_pwy413_pc4 2 2 0.925 -0.119 0.014 0.743
EUR.UC_pwy419_pc4 2 2 0.122 1.07 0.963 0.39
EUR.UC_pwy41_pc4 2 2 0.109 1.505 0.971 0.071
EUR.UC_pwy462_pc2 3 3 0.035 2.172 0.931 0.062
EUR.UC_pwy482_pc3 2 2 0.937 0.089 0.01 0.774
EUR.UC_pwy511_pc5 2 2 0.82 0.194 0.078 0.604
EUR.UC_pwy544_pc1 2 1 0.028 -1.233 0.998 0.087
EUR.UC_pwy564_pc4 2 2 0.813 0.342 0.084 0.629
EUR.UC_pwy575_pc2 2 2 0.787 -0.26 0.107 0.581
EUR.UC_pwy5_pc4 3 3 0.003 0.794 0.995 0.03
EUR.UC_pwy605_pc5 2 2 0.852 0.128 0.053 0.64
EUR.UC_pwy611_pc4 2 2 0.158 0.824 0.939 0.381
EUR.UC_pwy633_pc1 3 2 0.59 0.63 0.168 0.477
EUR.UC_pwy677_pc1 2 2 0.127 1.823 0.961 0.358
EUR.UC_pwy714_pc5 2 2 0.95 -0.095 0.006 0.804
EUR.UC_pwy719_pc4 2 2 0.978 0.042 0.001 0.968
EUR.UC_pwy760_pc1 2 2 0.68 0.606 0.232 0.504
EUR.UC_pwy768_pc3 2 2 0.934 -0.124 0.011 0.75
EUR.UC_pwy773_pc2 2 2 0.097 0.973 0.977 0.196
EUR.UC_pwy801_pc1 2 2 0.891 0.157 0.029 0.745
EUR.UC_pwy806_pc1 2 2 0.029 1.911 0.998 0.127
EUR.UC_pwy80_pc2 2 1 0.014 0.804 1 0.03
EUR.UC_pwy819_pc5 3 3 0.011 -2.378 0.978 0.028
EUR.UC_pwy81_pc1 2 2 0.012 -1.059 1 0.045
EUR.UC_pwy820_pc1 2 2 0.029 2.016 0.998 0.082
EUR.UC_pwy837_pc4 2 2 0.222 -1.305 0.884 0.415
EUR.UC_pwy878_pc5 2 2 0.839 0.235 0.063 0.62
EUR.UC_pwy87_pc3 2 2 0.836 -0.237 0.065 0.608
EUR.UC_pwy880_pc3 2 2 0.138 1.586 0.954 0.148
EUR.UC_pwy883_pc3 2 2 0.093 1.097 0.979 0.303
EUR.UC_pwy884_pc4 2 2 0.134 -1.191 0.956 0.135
EUR.UC_pwy886_pc3 2 2 0.092 1.093 0.979 0.303
EUR.UC_pwy889_pc4 2 2 0.109 0.901 0.971 0.301
EUR.UC_pwy891_pc4 2 2 0.109 0.901 0.971 0.301
EUR.UC_pwy894_pc4 2 2 0.109 0.901 0.971 0.301
EUR.UC_pwy895_pc4 2 2 0.109 0.901 0.971 0.301
EUR.UC_pwy896_pc4 2 2 0.109 0.901 0.971 0.301
EUR.UC_pwy898_pc2 2 2 0.93 -0.139 0.012 0.763
EUR.UC_pwy900_pc2 2 2 0.93 -0.139 0.012 0.763
EUR.UC_pwy915_pc1 3 3 0.394 1.345 0.367 0.36
EUR.UC_pwy930_pc2 2 2 0.058 -1.23 0.992 0.032
EUR.UC_pwy951_pc4 2 2 0.118 1.323 0.966 0.087
EUR.UC_pwy956_pc4 2 2 0.937 -0.097 0.01 0.765
EUR.UC_pwy971_pc4 2 2 0.105 1.361 0.973 0.214
EUR.UC_pwy974_pc5 2 2 0.122 1.679 0.964 0.089
EUR.UC_pwy976_pc5 2 2 0.098 -0.719 0.977 0.287
EUR.UC_pwy980_pc5 2 2 0.091 -1.034 0.98 0.28
EUR.UC_pwy987_pc3 2 2 0.946 -0.087 0.007 0.877
EUR.UC_pwy98_pc4 2 2 0.005 -0.744 1 0.014
EUR.UC_pwy998_pc4 3 3 0.006 0.571 0.988 0.054
EUR.UC_pwy999_pc4 2 2 0.113 1.378 0.969 0.08
HDL_pwy1003_pc3 2 2 0.909 0.043 0.02 0.809
HDL_pwy1007_pc2 2 2 0.529 0.099 0.455 0.563
HDL_pwy1061_pc1 2 2 0.931 -0.028 0.012 0.889
HDL_pwy1065_pc2 2 2 0.976 -0.011 0.001 0.955
HDL_pwy1067_pc1 2 2 0 -0.17 1 0.003
HDL_pwy1067_pc3 2 2 0.064 0.149 0.99 0.143
HDL_pwy1073_pc3 2 2 0.998 -0.001 0 0.994
HDL_pwy1081_pc4 2 2 0.045 -0.18 0.995 0.064
HDL_pwy1157_pc2 2 2 0.508 0.097 0.488 0.551
HDL_pwy1204_pc2 2 2 0.992 0.002 0 0.987
HDL_pwy1212_pc4 2 2 0.023 0.137 0.999 0.032
HDL_pwy13_pc5 2 2 0.835 0.032 0.065 0.681
HDL_pwy156_pc4 2 2 0.011 -0.215 1 0.023
HDL_pwy158_pc2 2 2 0.031 0.248 0.998 0.07
HDL_pwy161_pc4 2 2 0.143 -0.133 0.95 0.259
HDL_pwy162_pc4 2 2 0.923 -0.025 0.014 0.858
HDL_pwy209_pc2 2 2 0.039 0.123 0.996 0.087
HDL_pwy262_pc1 2 2 0.631 0.391 0.3 0.474
HDL_pwy30_pc5 2 2 0.006 -0.138 1 0.022
HDL_pwy359_pc3 2 2 0.1 -0.218 0.976 0.167
HDL_pwy436_pc2 2 2 0.005 0.139 1 0.009
HDL_pwy445_pc5 2 2 0.926 0.023 0.013 0.871
HDL_pwy470_pc4 2 2 0.855 -0.035 0.051 0.759
HDL_pwy484_pc2 2 2 0.782 -0.05 0.113 0.677
HDL_pwy494_pc2 2 2 0.752 -0.079 0.144 0.648
HDL_pwy544_pc3 2 2 0.199 -0.301 0.905 0.262
HDL_pwy561_pc5 2 2 0.742 -0.073 0.156 0.641
HDL_pwy591_pc2 2 2 0.913 0.028 0.019 0.79
HDL_pwy627_pc2 2 2 0.19 -0.223 0.914 0.264
HDL_pwy657_pc5 2 2 0.927 -0.028 0.013 0.83
HDL_pwy703_pc2 2 2 0.369 0.868 0.7 0.426
HDL_pwy717_pc1 2 2 0.608 0.382 0.334 0.469
HDL_pwy740_pc4 2 2 0.223 -0.327 0.882 0.395
HDL_pwy750_pc2 2 2 0.091 0.153 0.98 0.23
HDL_pwy758_pc4 2 2 0.968 -0.009 0.003 0.951
HDL_pwy764_pc3 3 3 0.007 0.248 0.986 0.021
HDL_pwy798_pc4 2 1 0.873 0.028 0.039 0.799
HDL_pwy80_pc5 2 2 0.736 0.117 0.162 0.645
HDL_pwy817_pc4 2 2 0.039 0.156 0.996 0.057
HDL_pwy825_pc4 2 2 0.516 0.235 0.474 0.55
HDL_pwy832_pc2 2 2 0.039 0.123 0.996 0.087
HDL_pwy857_pc1 2 2 0.023 -0.203 0.999 0.069
HDL_pwy884_pc5 2 2 0.412 -0.221 0.636 0.442
HDL_pwy892_pc2 2 2 0.111 -0.132 0.97 0.135
HDL_pwy899_pc5 2 2 0.819 -0.07 0.079 0.641
HDL_pwy950_pc4 2 2 0.011 -0.215 1 0.023
HDL_pwy967_pc3 2 2 0.21 -0.258 0.895 0.321
HDL_pwy978_pc2 2 2 0.551 0.227 0.42 0.466
LDL_pwy104_pc5 2 2 0.036 0.189 0.997 0.064
LDL_pwy1050_pc5 2 2 0.838 -0.052 0.063 0.763
LDL_pwy1051_pc5 3 3 0.028 0.224 0.945 0.058
LDL_pwy1060_pc2 2 1 0.088 -0.22 0.981 0.17
LDL_pwy1062_pc4 2 1 0.015 -0.233 0.999 0.017
LDL_pwy1067_pc3 2 1 0.332 -0.525 0.751 0.41
LDL_pwy1067_pc5 2 1 0.036 0.237 0.997 0.043
LDL_pwy1071_pc2 2 2 0.031 0.249 0.998 0.035
LDL_pwy1076_pc5 4 4 0.261 -0.478 0.389 0.209
LDL_pwy1083_pc5 2 2 0.919 0.026 0.016 0.858
LDL_pwy1092_pc3 3 2 0.731 0.062 0.073 0.73
LDL_pwy109_pc2 2 1 0.683 -0.126 0.228 0.618
LDL_pwy1150_pc1 2 2 0.825 -0.078 0.074 0.731
LDL_pwy1151_pc1 2 2 0.874 0.047 0.039 0.777
LDL_pwy1176_pc3 2 2 0.123 0.457 0.963 0.179
LDL_pwy1190_pc3 2 2 0.057 -0.134 0.992 0.075
LDL_pwy1204_pc1 2 2 0.779 -0.16 0.116 0.645
LDL_pwy150_pc4 2 1 0.492 -0.109 0.512 0.475
LDL_pwy150_pc5 2 2 0.733 -0.079 0.165 0.635
LDL_pwy15_pc4 3 3 0.684 -0.154 0.1 0.718
LDL_pwy160_pc3 2 1 0.237 -0.216 0.868 0.311
LDL_pwy164_pc4 2 2 0.989 0.006 0 0.987
LDL_pwy170_pc2 2 2 0.555 -0.167 0.414 0.557
LDL_pwy181_pc1 2 2 0.772 0.215 0.123 0.677
LDL_pwy209_pc5 2 2 0.01 0.129 1 0.012
LDL_pwy223_pc3 2 2 0.152 0.312 0.944 0.218
LDL_pwy249_pc5 2 2 0.029 -0.183 0.998 0.047
LDL_pwy264_pc2 2 2 0.884 0.053 0.033 0.801
LDL_pwy270_pc4 2 2 0.94 -0.049 0.009 0.936
LDL_pwy277_pc5 2 2 0.122 0.27 0.964 0.122
LDL_pwy30_pc3 2 2 0.947 0.036 0.007 0.949
LDL_pwy33_pc3 4 4 0.325 0.163 0.314 0.313
LDL_pwy33_pc4 2 2 0.144 0.255 0.95 0.243
LDL_pwy356_pc5 2 2 0.919 0.026 0.016 0.858
LDL_pwy387_pc5 2 2 0.072 -0.177 0.987 0.106
LDL_pwy388_pc5 4 4 0.28 -0.431 0.365 0.223
LDL_pwy398_pc4 2 2 0.928 0.061 0.013 0.914
LDL_pwy411_pc4 2 2 0.928 0.061 0.013 0.914
LDL_pwy424_pc1 2 2 0.009 0.384 1 0.012
LDL_pwy432_pc3 4 4 0.207 0.126 0.462 0.163
LDL_pwy465_pc1 2 2 0.78 0.15 0.115 0.678
LDL_pwy474_pc3 3 3 0.543 -0.134 0.209 0.532
LDL_pwy50_pc5 3 3 0.023 0.23 0.955 0.06
LDL_pwy519_pc4 2 2 0.12 0.331 0.965 0.205
LDL_pwy520_pc1 3 3 0.684 0.216 0.1 0.696
LDL_pwy523_pc1 2 2 0.774 -0.086 0.121 0.665
LDL_pwy53_pc3 3 3 0.53 -0.293 0.221 0.512
LDL_pwy555_pc2 2 2 0.145 0.116 0.949 0.245
LDL_pwy560_pc1 2 2 0.06 -0.15 0.991 0.103
LDL_pwy58_pc2 2 2 0.05 0.2 0.994 0.099
LDL_pwy594_pc3 2 2 0.906 0.031 0.022 0.818
LDL_pwy67_pc4 2 2 0.033 -0.153 0.997 0.055
LDL_pwy718_pc4 4 4 0.395 0.556 0.246 0.393
LDL_pwy750_pc5 2 2 0.876 0.061 0.038 0.767
LDL_pwy773_pc4 2 2 0.948 -0.04 0.007 0.949
LDL_pwy77_pc3 2 2 0.082 -0.176 0.984 0.139
LDL_pwy785_pc1 2 2 0.994 0.003 0 0.992
LDL_pwy800_pc1 2 2 0.201 -0.325 0.903 0.328
LDL_pwy829_pc3 2 2 0.29 0.581 0.807 0.375
LDL_pwy832_pc5 2 2 0.01 0.129 1 0.012
LDL_pwy881_pc1 2 2 0.335 0.265 0.747 0.335
LDL_pwy881_pc5 2 2 0.214 -1.222 0.891 0.205
LDL_pwy882_pc1 2 2 0.335 0.265 0.747 0.335
LDL_pwy882_pc5 2 2 0.214 -1.222 0.891 0.205
LDL_pwy91_pc5 2 2 0.835 0.168 0.066 0.818
LDL_pwy928_pc2 2 2 0.941 0.027 0.009 0.899
LDL_pwy959_pc1 2 2 0.857 -0.052 0.05 0.763
LDL_pwy991_pc4 2 2 0.971 -0.009 0.002 0.937
LDL_pwy9_pc1 2 1 0.687 0.091 0.222 0.663
SCZ_pwy1003_pc5 2 2 0.063 0.436 0.99 0.061
SCZ_pwy1005_pc2 2 2 0.942 -0.053 0.008 0.787
SCZ_pwy1014_pc5 2 2 0.762 0.146 0.134 0.561
SCZ_pwy1018_pc3 2 2 0.072 0.39 0.987 0.309
SCZ_pwy1018_pc5 2 2 0.093 0.582 0.979 0.386
SCZ_pwy101_pc1 2 2 0.024 0.552 0.999 0.064
SCZ_pwy1020_pc3 2 2 0.065 0.235 0.99 0.222
SCZ_pwy1021_pc3 2 2 0.068 0.205 0.989 0.223
SCZ_pwy1032_pc3 2 2 0.959 0.029 0.004 0.858
SCZ_pwy1034_pc2 2 2 0.056 -0.288 0.992 0.25
SCZ_pwy1044_pc3 3 3 0.008 0.328 0.984 0.055
SCZ_pwy104_pc4 3 3 0.55 0.137 0.202 0.547
SCZ_pwy105_pc5 4 4 0.128 -0.219 0.592 0.102
SCZ_pwy1061_pc1 2 2 0.892 -0.112 0.029 0.632
SCZ_pwy1062_pc1 2 2 0.024 0.334 0.999 0.054
SCZ_pwy1065_pc5 2 2 0.92 -0.064 0.016 0.749
SCZ_pwy1070_pc3 3 3 0.57 0.255 0.185 0.373
SCZ_pwy1070_pc4 2 2 0.041 0.406 0.996 0.136
SCZ_pwy1097_pc5 2 2 0.023 -0.374 0.999 0.008
SCZ_pwy109_pc3 2 2 0.013 0.421 1 0.062
SCZ_pwy1113_pc4 2 2 0.602 0.215 0.342 0.505
SCZ_pwy1114_pc5 2 2 0.036 0.371 0.997 0.02
SCZ_pwy1117_pc1 3 3 0.895 -0.043 0.011 0.927
SCZ_pwy1118_pc3 2 2 0.047 -0.355 0.995 0.211
SCZ_pwy1118_pc5 2 2 0.026 -0.232 0.998 0.097
SCZ_pwy1120_pc5 2 2 0.032 0.243 0.997 0.147
SCZ_pwy1124_pc1 2 2 0.053 0.716 0.993 0.04
SCZ_pwy1125_pc2 2 2 0.017 -0.367 0.999 0.073
SCZ_pwy1126_pc1 2 2 0.773 -0.15 0.122 0.553
SCZ_pwy1136_pc2 2 2 0.056 -0.294 0.992 0.251
SCZ_pwy113_pc1 2 2 0.059 -0.387 0.992 0.286
SCZ_pwy1152_pc4 2 2 0.784 0.104 0.111 0.561
SCZ_pwy1158_pc4 3 3 0.268 0.214 0.535 0.256
SCZ_pwy1159_pc3 2 2 0.738 0.177 0.16 0.562
SCZ_pwy1162_pc4 2 2 0.114 -0.283 0.969 0.047
SCZ_pwy1169_pc5 2 2 0.029 -0.466 0.998 0.109
SCZ_pwy1172_pc1 2 2 0.724 -0.247 0.176 0.559
SCZ_pwy1174_pc5 3 3 0 -0.267 1 0.002
SCZ_pwy1177_pc5 2 2 0.011 0.265 1 0.05
SCZ_pwy1178_pc5 2 2 0.013 0.254 1 0.071
SCZ_pwy117_pc1 3 3 0.009 0.275 0.982 0.037
SCZ_pwy1194_pc1 3 3 0.012 0.309 0.976 0.036
SCZ_pwy1194_pc5 2 2 0.005 -0.235 1 0.035
SCZ_pwy1199_pc4 2 2 0.355 0.648 0.72 0.421
SCZ_pwy119_pc5 2 2 0.016 -0.203 0.999 0.091
SCZ_pwy1202_pc1 2 2 0.547 0.231 0.426 0.524
SCZ_pwy1203_pc5 2 2 0.032 0.24 0.998 0.131
SCZ_pwy1209_pc5 2 2 0.103 0.321 0.974 0.02
SCZ_pwy1216_pc3 2 2 0.979 -0.016 0.001 0.885
SCZ_pwy122_pc1 3 3 0.011 0.295 0.977 0.036
SCZ_pwy123_pc5 2 2 0.001 0.244 1 0.005
SCZ_pwy130_pc2 2 2 0.135 -0.514 0.956 0.396
SCZ_pwy133_pc3 2 2 0.061 -0.433 0.991 0.161
SCZ_pwy135_pc1 2 2 0.031 0.368 0.998 0.047
SCZ_pwy137_pc4 2 2 0.002 0.434 1 0.004
SCZ_pwy142_pc5 2 2 0.943 -0.045 0.008 0.815
SCZ_pwy14_pc1 3 3 0.009 0.261 0.983 0.034
SCZ_pwy156_pc4 2 2 0.074 -0.532 0.986 0.153
SCZ_pwy165_pc1 3 3 0.011 0.293 0.979 0.039
SCZ_pwy166_pc1 3 3 0.024 0.281 0.952 0.041
SCZ_pwy166_pc5 2 2 0.013 0.263 1 0.06
SCZ_pwy16_pc1 3 3 0.013 0.297 0.974 0.042
SCZ_pwy177_pc1 2 2 0.955 0.043 0.005 0.785
SCZ_pwy178_pc5 2 2 0.914 0.11 0.018 0.675
SCZ_pwy17_pc1 3 3 0.013 0.288 0.975 0.039
SCZ_pwy18_pc1 3 3 0.01 0.285 0.98 0.036
SCZ_pwy191_pc4 2 2 0.109 0.556 0.971 0.372
SCZ_pwy19_pc1 3 3 0.014 0.29 0.972 0.039
SCZ_pwy203_pc1 3 3 0.015 0.292 0.97 0.04
SCZ_pwy209_pc1 2 2 0.03 0.497 0.998 0.158
SCZ_pwy216_pc1 7 7 0.22 0.164 0.238 0.217
SCZ_pwy217_pc5 2 2 0.549 0.217 0.424 0.479
SCZ_pwy218_pc1 3 3 0.013 0.289 0.975 0.034
SCZ_pwy222_pc5 2 2 0.703 -0.115 0.202 0.541
SCZ_pwy225_pc3 2 2 0.026 0.286 0.998 0.005
SCZ_pwy248_pc5 2 2 0.837 -0.121 0.064 0.595
SCZ_pwy251_pc4 2 2 0.045 -0.334 0.995 0.228
SCZ_pwy254_pc4 2 2 0.039 0.329 0.996 0.2
SCZ_pwy25_pc2 2 2 0.854 -0.114 0.052 0.594
SCZ_pwy26_pc5 2 2 0.725 -0.109 0.176 0.541
SCZ_pwy271_pc2 2 2 0.017 -0.267 0.999 0.009
SCZ_pwy272_pc1 4 4 0.64 -0.109 0.082 0.573
SCZ_pwy275_pc5 2 2 0.764 -0.122 0.132 0.537
SCZ_pwy276_pc5 3 3 0.745 0.119 0.065 0.726
SCZ_pwy281_pc1 2 2 0.082 0.309 0.984 0.155
SCZ_pwy281_pc5 2 2 0.057 -0.18 0.992 0.167
SCZ_pwy283_pc1 2 2 0.093 0.298 0.979 0.16
SCZ_pwy283_pc5 2 2 0.033 -0.2 0.997 0.136
SCZ_pwy284_pc3 2 2 0.007 0.463 1 0.022
SCZ_pwy285_pc3 2 2 0.064 0.437 0.99 0.254
SCZ_pwy287_pc1 4 4 0.733 0.063 0.045 0.697
SCZ_pwy291_pc5 2 2 0.798 -0.186 0.097 0.521
SCZ_pwy294_pc5 3 3 0.029 0.343 0.942 0.195
SCZ_pwy295_pc2 2 2 0.006 0.439 1 0.025
SCZ_pwy299_pc5 3 3 0.952 0.014 0.002 0.972
SCZ_pwy301_pc3 2 2 0.957 0.03 0.005 0.857
SCZ_pwy307_pc1 2 2 0.06 0.262 0.991 0.242
SCZ_pwy316_pc5 2 2 0.03 0.227 0.998 0.13
SCZ_pwy324_pc2 2 2 0.01 0.485 1 0.055
SCZ_pwy337_pc2 2 2 0.747 0.215 0.15 0.573
SCZ_pwy342_pc5 2 2 0.02 -0.252 0.999 0.089
SCZ_pwy344_pc5 2 2 0.008 0.235 1 0.042
SCZ_pwy345_pc5 2 2 0.008 0.235 1 0.04
SCZ_pwy346_pc1 2 2 0.053 0.302 0.993 0.06
SCZ_pwy346_pc5 2 2 0.003 -0.235 1 0.017
SCZ_pwy354_pc1 3 3 0.011 -0.321 0.977 0.036
SCZ_pwy364_pc3 2 2 0.915 0.062 0.018 0.702
SCZ_pwy377_pc1 2 2 0.073 0.363 0.987 0.152
SCZ_pwy385_pc4 2 2 0.14 -0.751 0.952 0.398
SCZ_pwy386_pc4 2 2 0.14 -0.751 0.952 0.398
SCZ_pwy39_pc3 3 3 0.656 0.178 0.118 0.691
SCZ_pwy3_pc2 2 2 0.872 -0.123 0.04 0.615
SCZ_pwy404_pc3 3 3 0.99 0.001 0 0.997
SCZ_pwy406_pc4 2 2 0.035 0.257 0.997 0.16
SCZ_pwy407_pc2 2 2 0.028 0.185 0.998 0.139
SCZ_pwy415_pc3 2 2 0.834 0.162 0.066 0.606
SCZ_pwy41_pc1 3 3 0.012 0.285 0.977 0.036
SCZ_pwy427_pc2 2 2 0.077 -0.354 0.986 0.243
SCZ_pwy437_pc1 2 2 0.134 0.375 0.957 0.295
SCZ_pwy439_pc3 3 3 0.376 -0.277 0.39 0.296
SCZ_pwy440_pc3 2 2 0.007 0.393 1 0.003
SCZ_pwy448_pc1 2 2 0.11 -0.747 0.97 0.354
SCZ_pwy452_pc3 2 2 0.079 0.511 0.985 0.307
SCZ_pwy454_pc3 2 2 0.029 -0.363 0.998 0.078
SCZ_pwy454_pc4 2 2 0.024 -0.521 0.999 0.112
SCZ_pwy461_pc4 2 2 0.967 -0.024 0.003 0.881
SCZ_pwy465_pc5 2 2 0.833 0.099 0.067 0.595
SCZ_pwy467_pc3 2 2 0.923 0.035 0.015 0.704
SCZ_pwy467_pc4 2 2 0.601 0.245 0.344 0.505
SCZ_pwy471_pc2 2 2 0.922 -0.08 0.015 0.669
SCZ_pwy479_pc4 2 2 0.066 -0.323 0.989 0.04
SCZ_pwy481_pc3 2 2 0.031 -0.257 0.998 0.136
SCZ_pwy482_pc3 2 2 0.077 0.464 0.985 0.347
SCZ_pwy483_pc4 2 2 0.015 0.428 0.999 0.055
SCZ_pwy497_pc5 2 2 0.995 0.003 0 0.978
SCZ_pwy500_pc5 2 2 0.722 0.11 0.179 0.541
SCZ_pwy502_pc5 2 2 0.722 0.11 0.179 0.541
SCZ_pwy508_pc5 2 2 0.943 0.026 0.008 0.815
SCZ_pwy509_pc3 2 2 0.022 0.435 0.999 0.006
SCZ_pwy512_pc1 2 2 0.006 0.731 1 0.006
SCZ_pwy512_pc3 2 2 0.051 0.687 0.994 0.025
SCZ_pwy514_pc5 2 2 0.006 0.54 1 0.02
SCZ_pwy52_pc5 2 2 0.033 0.213 0.997 0.136
SCZ_pwy531_pc2 2 2 0.827 -0.131 0.072 0.581
SCZ_pwy540_pc3 3 3 0.962 -0.009 0.001 0.98
SCZ_pwy543_pc2 2 2 0.038 0.381 0.996 0.148
SCZ_pwy544_pc3 3 3 0 0.46 1 0.006
SCZ_pwy550_pc4 2 2 0.809 -0.083 0.087 0.571
SCZ_pwy559_pc2 2 2 0.905 -0.093 0.022 0.655
SCZ_pwy561_pc5 2 2 0.858 0.112 0.049 0.603
SCZ_pwy563_pc2 2 2 0.971 0.036 0.002 0.872
SCZ_pwy578_pc3 2 2 0.907 0.057 0.021 0.675
SCZ_pwy579_pc3 2 2 0.922 0.05 0.015 0.695
SCZ_pwy580_pc3 2 2 0.938 0.041 0.01 0.729
SCZ_pwy581_pc3 2 2 0.917 0.055 0.017 0.685
SCZ_pwy582_pc2 2 2 0.019 -0.563 0.999 0.018
SCZ_pwy593_pc2 2 2 0.091 0.395 0.98 0.332
SCZ_pwy594_pc2 2 2 0.061 -0.102 0.991 0.13
SCZ_pwy594_pc3 2 2 0.024 -0.535 0.999 0.129
SCZ_pwy600_pc2 2 2 0.049 0.477 0.994 0.182
SCZ_pwy600_pc3 2 2 0.982 0.012 0.001 0.899
SCZ_pwy600_pc4 3 3 0.487 -0.245 0.263 0.325
SCZ_pwy611_pc5 2 2 0.025 0.219 0.998 0.102
SCZ_pwy616_pc3 5 5 0.168 -0.366 0.413 0.156
SCZ_pwy620_pc4 2 2 0.001 -0.386 1 0
SCZ_pwy622_pc5 2 2 0.834 -0.084 0.066 0.594
SCZ_pwy625_pc2 2 2 0.875 0.168 0.038 0.614
SCZ_pwy630_pc3 2 2 0.889 -0.067 0.03 0.662
SCZ_pwy634_pc2 2 2 0.793 0.139 0.102 0.561
SCZ_pwy641_pc3 2 2 1 0 0 0.997
SCZ_pwy645_pc1 2 2 0.132 0.276 0.957 0.17
SCZ_pwy645_pc5 2 2 0.025 0.259 0.998 0.102
SCZ_pwy651_pc4 2 2 0.838 -0.059 0.063 0.599
SCZ_pwy658_pc5 2 2 0.936 -0.027 0.01 0.697
SCZ_pwy65_pc2 2 2 0.049 -0.293 0.994 0.222
SCZ_pwy668_pc2 2 2 0.004 -0.168 1 0.018
SCZ_pwy66_pc2 2 2 0.017 -0.472 0.999 0.006
SCZ_pwy670_pc2 2 2 0.004 -0.168 1 0.018
SCZ_pwy672_pc4 2 2 0.977 -0.017 0.001 0.905
SCZ_pwy674_pc4 2 2 0.126 -0.334 0.961 0.429
SCZ_pwy675_pc5 2 2 0.125 -0.417 0.962 0.385
SCZ_pwy679_pc4 2 2 0.05 -0.409 0.994 0.139
SCZ_pwy67_pc5 2 2 0.726 -0.196 0.174 0.549
SCZ_pwy683_pc3 2 2 0.042 0.414 0.996 0.172
SCZ_pwy696_pc1 3 3 0.009 0.258 0.983 0.033
SCZ_pwy699_pc2 2 2 0.949 0.042 0.006 0.767
SCZ_pwy69_pc2 2 2 0.905 -0.079 0.022 0.679
SCZ_pwy6_pc2 2 2 0.038 0.423 0.996 0.15
SCZ_pwy700_pc2 2 2 0.949 0.042 0.006 0.767
SCZ_pwy705_pc1 3 3 0.012 0.302 0.977 0.033
SCZ_pwy708_pc1 3 3 0.011 0.379 0.978 0.078
SCZ_pwy710_pc2 2 2 0.54 -0.526 0.437 0.533
SCZ_pwy717_pc5 2 2 0.933 0.044 0.011 0.751
SCZ_pwy733_pc2 2 2 0.099 0.602 0.976 0.355
SCZ_pwy734_pc1 2 2 0.003 0.481 1 0.01
SCZ_pwy739_pc3 2 2 0.898 -0.066 0.025 0.636
SCZ_pwy750_pc3 4 4 0.501 0.161 0.163 0.492
SCZ_pwy75_pc4 2 2 0.881 -0.09 0.034 0.609
SCZ_pwy760_pc3 2 2 0.974 -0.02 0.002 0.873
SCZ_pwy766_pc5 2 2 0.794 -0.159 0.101 0.563
SCZ_pwy776_pc5 2 2 0.769 0.081 0.127 0.573
SCZ_pwy778_pc4 2 2 0.008 -0.306 1 0.001
SCZ_pwy782_pc3 3 3 0.799 0.094 0.04 0.737
SCZ_pwy793_pc3 2 2 0.018 -0.525 0.999 0.097
SCZ_pwy796_pc4 2 2 0.027 -0.472 0.998 0.142
SCZ_pwy803_pc1 5 5 0.691 -0.079 0.044 0.678
SCZ_pwy817_pc1 2 2 0.019 0.399 0.999 0.052
SCZ_pwy818_pc4 4 4 0.446 0.206 0.203 0.507
SCZ_pwy81_pc2 2 2 0.896 -0.094 0.026 0.627
SCZ_pwy821_pc1 2 2 0.899 0.063 0.025 0.783
SCZ_pwy832_pc1 2 2 0.03 0.497 0.998 0.158
SCZ_pwy842_pc4 2 2 0.805 0.135 0.091 0.565
SCZ_pwy856_pc4 2 2 0.062 0.334 0.991 0.209
SCZ_pwy861_pc3 2 2 0.039 0.564 0.996 0.037
SCZ_pwy863_pc5 2 2 0.952 -0.02 0.006 0.772
SCZ_pwy865_pc5 3 3 0.005 0.361 0.991 0.108
SCZ_pwy868_pc4 2 2 0.677 -0.18 0.236 0.541
SCZ_pwy870_pc5 2 2 0.805 0.095 0.091 0.566
SCZ_pwy872_pc2 2 2 0.561 -0.456 0.404 0.536
