factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
mcv_pwy136_pc4 2 2 0.775 0.015 0.12 0.631
mcv_pwy137_pc4 2 2 0.037 -0.043 0.997 0.079
mcv_pwy137_pc5 2 2 0.651 -0.033 0.271 0.544
mcv_pwy142_pc5 2 2 0.976 -0.002 0.001 0.937
mcv_pwy144_pc5 2 2 0.15 0.068 0.945 0.278
mcv_pwy146_pc5 2 2 0.082 -0.055 0.984 0.097
mcv_pwy151_pc4 2 2 0.622 -0.04 0.312 0.544
mcv_pwy160_pc2 2 2 0.623 -0.092 0.311 0.544
mcv_pwy173_pc2 2 2 0.828 0.018 0.071 0.66
mcv_pwy182_pc4 2 2 0.147 -0.125 0.948 0.311
mcv_pwy18_pc5 4 4 0.68 -0.019 0.065 0.668
mcv_pwy194_pc3 2 2 0.347 0.161 0.731 0.468
mcv_pwy208_pc5 2 2 0.847 -0.029 0.057 0.709
mcv_pwy219_pc5 2 2 0.647 -0.034 0.277 0.63
mcv_pwy222_pc5 2 2 0.209 0.071 0.896 0.359
mcv_pwy228_pc5 3 3 0.667 -0.02 0.111 0.683
mcv_pwy234_pc5 4 4 0.863 -0.007 0.012 0.887
mcv_pwy237_pc1 3 3 0.001 -0.113 0.998 0.008
mcv_pwy246_pc3 2 2 0.041 0.074 0.996 0.055
mcv_pwy247_pc2 2 2 0.223 -0.148 0.882 0.401
mcv_pwy24_pc4 2 2 0.941 -0.006 0.009 0.889
mcv_pwy265_pc3 2 2 0.798 -0.014 0.098 0.674
mcv_pwy268_pc4 2 2 0.212 0.07 0.893 0.36
mcv_pwy26_pc2 2 2 0.034 -0.113 0.997 0.084
mcv_pwy283_pc4 2 2 0.257 -0.122 0.845 0.442
mcv_pwy291_pc4 2 2 0.223 0.04 0.882 0.37
mcv_pwy2_pc4 2 2 0.799 -0.047 0.096 0.62
mcv_pwy304_pc4 4 4 0.785 0.013 0.029 0.768
mcv_pwy308_pc4 3 3 0.015 -0.086 0.97 0.051
mcv_pwy309_pc4 2 2 0.14 -0.078 0.952 0.232
mcv_pwy313_pc4 2 2 0.772 0.021 0.123 0.65
mcv_pwy322_pc1 2 2 0.97 0.005 0.002 0.934
mcv_pwy324_pc1 2 2 0.313 0.15 0.777 0.424
mcv_pwy324_pc4 3 3 0.782 -0.017 0.048 0.799
mcv_pwy326_pc5 2 2 0.85 0.032 0.055 0.678
mcv_pwy33_pc2 2 2 0.801 0.021 0.094 0.705
mcv_pwy35_pc2 2 1 0.01 0.291 1 0.011
mcv_pwy45_pc1 2 2 0.191 -0.179 0.913 0.354
mcv_pwy49_pc4 2 2 0.231 0.115 0.874 0.373
mcv_pwy70_pc1 3 3 0.287 0.07 0.509 0.269
mcv_pwy75_pc3 2 2 0.205 0.166 0.9 0.347
mcv_pwy77_pc2 2 2 0.764 0.07 0.131 0.585
mcv_pwy96_pc3 2 2 0.838 0.019 0.063 0.71
mcv_pwy99_pc2 2 2 0.077 0.12 0.986 0.159
mcv_pwy9_pc1 2 2 0.002 0.129 1 0.003
mono_pwy105_pc4 2 2 0.716 0.143 0.187 0.583
mono_pwy106_pc3 2 2 0.863 0.017 0.045 0.734
mono_pwy115_pc1 2 2 0.493 0.132 0.511 0.479
mono_pwy119_pc2 2 2 0.798 -0.02 0.097 0.68
mono_pwy121_pc4 2 2 0.915 -0.007 0.018 0.881
mono_pwy127_pc3 2 2 0.888 0.01 0.031 0.85
mono_pwy128_pc2 2 2 0.013 0.084 1 0.025
mono_pwy14_pc3 3 3 0.042 0.113 0.917 0.075
mono_pwy150_pc2 2 2 0.031 0.067 0.998 0.059
mono_pwy162_pc2 3 3 0.056 0.053 0.891 0.113
mono_pwy166_pc4 2 2 0.903 0.025 0.023 0.8
mono_pwy188_pc5 3 3 0.281 0.035 0.517 0.302
mono_pwy20_pc2 3 3 0.155 -0.08 0.714 0.131
mono_pwy216_pc2 2 2 0.169 -0.143 0.931 0.318
mono_pwy232_pc3 2 2 0.733 0.064 0.166 0.565
mono_pwy252_pc3 2 2 0.095 0.089 0.978 0.194
mono_pwy253_pc1 3 3 0.046 -0.095 0.91 0.127
mono_pwy254_pc1 2 2 0.651 -0.061 0.271 0.578
mono_pwy269_pc1 2 2 0.89 0.031 0.029 0.802
mono_pwy275_pc1 2 2 0.668 -0.092 0.249 0.573
mono_pwy278_pc3 2 2 0.977 0.004 0.001 0.947
mono_pwy282_pc4 3 3 0.878 -0.004 0.015 0.907
mono_pwy28_pc5 2 2 0.777 -0.037 0.118 0.611
mono_pwy295_pc3 2 2 0.126 0.04 0.961 0.189
mono_pwy311_pc3 2 2 0.957 -0.006 0.005 0.896
mono_pwy312_pc1 2 2 0.13 0.125 0.959 0.254
mono_pwy325_pc5 2 2 0.137 0.084 0.954 0.195
mono_pwy33_pc4 2 2 0.748 0.042 0.148 0.585
mono_pwy40_pc1 2 2 0.034 0.115 0.997 0.054
mono_pwy43_pc4 3 3 0.445 0.054 0.308 0.473
mono_pwy62_pc3 2 2 0.023 0.082 0.999 0.034
mono_pwy72_pc4 2 2 0.065 0.106 0.99 0.088
mono_pwy87_pc4 2 2 0.989 -0.003 0 0.971
mpv_pwy101_pc4 3 3 0.471 -0.029 0.28 0.456
mpv_pwy116_pc1 2 2 0.965 -0.008 0.003 0.951
mpv_pwy118_pc1 2 2 0.01 -0.053 1 0.011
mpv_pwy119_pc1 2 2 0.005 -0.052 1 0.007
mpv_pwy122_pc4 2 2 0.134 -0.084 0.956 0.24
mpv_pwy124_pc1 2 2 0.493 -0.064 0.512 0.512
mpv_pwy128_pc1 2 2 0.842 0.024 0.06 0.749
mpv_pwy131_pc1 3 3 0.979 -0.002 0 0.986
mpv_pwy134_pc1 2 2 0.943 -0.013 0.008 0.898
mpv_pwy140_pc5 4 4 0.269 -0.035 0.379 0.248
mpv_pwy149_pc3 3 3 0.164 0.065 0.699 0.145
mpv_pwy165_pc1 2 2 0.075 0.121 0.986 0.139
mpv_pwy167_pc3 3 3 0.14 0.086 0.74 0.117
mpv_pwy177_pc4 2 2 0.01 -0.043 1 0.014
mpv_pwy179_pc4 2 2 0.403 -0.055 0.65 0.372
mpv_pwy181_pc4 3 3 0.01 -0.069 0.98 0.039
mpv_pwy182_pc2 2 2 0.034 -0.05 0.997 0.066
mpv_pwy186_pc3 2 2 0.156 -0.061 0.941 0.259
mpv_pwy187_pc3 3 3 0 0.044 0.999 0.002
mpv_pwy188_pc1 3 3 0.476 0.097 0.274 0.416
mpv_pwy188_pc3 2 2 0.118 -0.251 0.966 0.115
mpv_pwy196_pc4 2 2 0.788 0.02 0.107 0.707
mpv_pwy198_pc4 3 3 0.009 0.084 0.981 0.027
mpv_pwy199_pc1 2 2 0.093 -0.128 0.979 0.145
mpv_pwy200_pc5 2 2 0.784 0.026 0.111 0.642
mpv_pwy205_pc1 2 2 1 0 0 1
mpv_pwy215_pc5 2 2 0.132 -0.086 0.957 0.252
mpv_pwy222_pc2 2 2 0.393 -0.083 0.664 0.393
mpv_pwy223_pc1 2 2 0.906 0.022 0.022 0.823
mpv_pwy224_pc1 2 2 0.873 0.043 0.039 0.76
mpv_pwy238_pc4 2 2 0.087 0.037 0.981 0.106
mpv_pwy244_pc4 2 2 0.86 0.021 0.047 0.759
mpv_pwy248_pc3 2 2 0.085 0.118 0.982 0.079
mpv_pwy257_pc5 2 2 0.03 0.075 0.998 0.023
mpv_pwy260_pc1 2 2 0.014 0.116 1 0.025
mpv_pwy262_pc1 2 2 0.826 -0.03 0.073 0.744
mpv_pwy266_pc1 2 2 0.096 -0.124 0.978 0.175
mpv_pwy270_pc5 2 2 0.004 -0.036 1 0.006
mpv_pwy276_pc5 2 2 0.069 0.063 0.988 0.112
mpv_pwy278_pc1 2 2 0.025 -0.066 0.998 0.02
mpv_pwy282_pc4 2 2 0.021 -0.045 0.999 0.036
mpv_pwy282_pc5 2 2 0.016 -0.064 0.999 0.015
mpv_pwy283_pc1 2 2 0.591 -0.075 0.36 0.543
mpv_pwy283_pc4 2 2 0.03 -0.093 0.998 0.042
mpv_pwy285_pc3 4 4 0.919 0.005 0.004 0.912
mpv_pwy287_pc4 2 2 0.492 -0.051 0.513 0.516
mpv_pwy293_pc5 2 2 0.018 -0.045 0.999 0.032
mpv_pwy307_pc2 2 2 0.138 -0.081 0.954 0.242
mpv_pwy313_pc5 2 2 0.055 0.073 0.993 0.074
mpv_pwy317_pc3 4 4 0.418 -0.107 0.227 0.422
mpv_pwy31_pc3 2 2 0.135 -0.092 0.956 0.233
mpv_pwy325_pc2 2 2 0.005 0.066 1 0.007
mpv_pwy327_pc2 2 2 0.015 -0.063 0.999 0.02
mpv_pwy32_pc2 2 2 0.025 0.151 0.998 0.036
mpv_pwy40_pc4 2 2 0.073 -0.092 0.987 0.078
mpv_pwy47_pc4 2 2 0.083 0.078 0.983 0.089
mpv_pwy54_pc3 2 2 0.739 -0.033 0.159 0.673
mpv_pwy5_pc3 3 3 0.597 0.027 0.162 0.578
mpv_pwy65_pc1 2 2 0.063 0.092 0.99 0.105
mpv_pwy93_pc1 2 2 0.082 -0.084 0.984 0.152
myeloid_wbc_pwy102_pc1 2 2 0.931 -0.015 0.012 0.832
myeloid_wbc_pwy102_pc2 2 1 0.293 0.101 0.803 0.431
myeloid_wbc_pwy14_pc4 3 3 0.011 0.1 0.979 0.072
myeloid_wbc_pwy168_pc2 2 2 0.08 0.123 0.984 0.218
myeloid_wbc_pwy171_pc1 3 3 0.504 0.106 0.246 0.38
myeloid_wbc_pwy182_pc4 2 2 0.146 -0.124 0.948 0.34
myeloid_wbc_pwy21_pc1 2 2 0.946 -0.007 0.007 0.839
myeloid_wbc_pwy23_pc4 2 2 0.344 0.139 0.735 0.488
myeloid_wbc_pwy284_pc4 3 3 0.754 -0.021 0.06 0.767
myeloid_wbc_pwy305_pc4 2 2 0.07 -0.073 0.988 0.178
myeloid_wbc_pwy317_pc3 3 3 0.319 -0.09 0.464 0.261
myeloid_wbc_pwy321_pc5 2 1 0.058 0.114 0.992 0.093
myeloid_wbc_pwy326_pc5 2 1 0.72 0.072 0.182 0.536
myeloid_wbc_pwy43_pc4 2 2 0.036 -0.098 0.997 0.097
myeloid_wbc_pwy58_pc2 2 2 0.998 0 0 0.992
myeloid_wbc_pwy66_pc2 2 2 0.231 -0.18 0.874 0.473
myeloid_wbc_pwy71_pc2 2 2 0.96 0.005 0.004 0.885
myeloid_wbc_pwy77_pc1 2 2 0.145 0.102 0.949 0.322
myeloid_wbc_pwy7_pc1 2 2 0.967 -0.003 0.003 0.894
myeloid_wbc_pwy98_pc5 2 2 0.034 0.13 0.997 0.106
neut_pwy102_pc1 2 2 0.963 -0.008 0.003 0.917
neut_pwy102_pc2 2 1 0.252 0.1 0.851 0.414
neut_pwy14_pc4 3 3 0.004 0.095 0.992 0.029
neut_pwy15_pc2 2 2 0.127 -0.099 0.961 0.158
neut_pwy171_pc1 3 3 0.47 0.114 0.281 0.329
neut_pwy180_pc2 2 2 0.201 -0.11 0.904 0.406
neut_pwy184_pc3 5 5 0.182 -0.052 0.395 0.183
neut_pwy21_pc1 2 2 0.923 -0.011 0.015 0.789
neut_pwy221_pc1 2 2 0.188 0.115 0.915 0.399
neut_pwy235_pc1 2 2 0.005 0.11 1 0.01
neut_pwy246_pc1 2 2 0.054 0.204 0.993 0.077
neut_pwy269_pc1 2 2 0.107 -0.101 0.972 0.288
neut_pwy284_pc4 4 4 0.408 -0.041 0.235 0.422
neut_pwy305_pc4 2 2 0.032 -0.076 0.997 0.078
neut_pwy317_pc3 3 3 0.339 -0.085 0.436 0.244
neut_pwy321_pc5 2 1 0.05 0.105 0.994 0.084
neut_pwy325_pc4 2 2 0.767 -0.016 0.128 0.632
neut_pwy326_pc5 2 1 0.752 0.06 0.144 0.535
neut_pwy58_pc2 2 2 0.997 0 0 0.984
neut_pwy66_pc2 2 2 0.264 -0.179 0.838 0.454
neut_pwy71_pc3 2 2 0.925 -0.013 0.014 0.778
neut_pwy77_pc1 2 2 0.003 0.134 1 0.018
neut_pwy78_pc2 2 2 0.912 -0.008 0.019 0.775
neut_pwy7_pc1 3 3 0.333 0.065 0.445 0.266
neut_pwy7_pc2 2 2 0.917 0.01 0.017 0.778
neut_pwy98_pc5 2 2 0.031 0.13 0.998 0.087
neut_pwy99_pc2 2 2 0.916 0.015 0.017 0.764
pct_pwy102_pc2 3 3 0.343 -0.064 0.431 0.276
pct_pwy107_pc1 2 1 0.03 0.14 0.998 0.08
pct_pwy120_pc2 3 3 0.614 0.029 0.149 0.663
pct_pwy154_pc1 2 2 0.021 0.159 0.999 0.021
pct_pwy156_pc5 2 2 0.093 0.078 0.979 0.181
pct_pwy165_pc1 2 2 0.032 0.098 0.997 0.086
pct_pwy165_pc2 2 2 0.138 0.113 0.954 0.294
pct_pwy175_pc3 2 2 0.99 0.001 0 0.975
pct_pwy176_pc3 2 2 0.961 0.006 0.004 0.894
pct_pwy182_pc4 2 2 0.012 -0.101 1 0.025
pct_pwy190_pc2 2 2 0.107 0.101 0.972 0.13
pct_pwy201_pc4 2 2 0.075 -0.122 0.986 0.094
pct_pwy204_pc2 4 4 0.12 -0.138 0.607 0.119
pct_pwy235_pc2 2 2 0.616 -0.112 0.322 0.548
pct_pwy242_pc4 2 2 0.057 0.085 0.992 0.111
pct_pwy244_pc1 2 2 0.974 0.006 0.002 0.933
pct_pwy251_pc3 2 2 0.915 -0.009 0.018 0.796
pct_pwy269_pc1 2 2 0.895 0.016 0.027 0.79
pct_pwy283_pc4 2 2 0.958 -0.006 0.004 0.875
pct_pwy284_pc1 2 2 0.929 -0.011 0.012 0.847
pct_pwy310_pc2 2 2 0.074 0.082 0.987 0.064
pct_pwy312_pc3 2 2 0.04 0.089 0.996 0.048
pct_pwy330_pc3 3 3 0.805 -0.019 0.038 0.845
pct_pwy44_pc2 3 3 0.479 -0.043 0.271 0.412
pct_pwy46_pc3 2 2 0.225 0.104 0.88 0.382
pct_pwy66_pc2 2 2 0.203 -0.152 0.902 0.328
pct_pwy72_pc1 2 2 0.111 -0.186 0.97 0.258
pdw_pwy109_pc5 2 2 0.058 -0.1 0.992 0.129
pdw_pwy157_pc5 2 2 0.855 -0.017 0.051 0.796
pdw_pwy165_pc1 2 2 0.905 0.017 0.022 0.794
pdw_pwy166_pc1 2 2 1 0 0 0.999
pdw_pwy172_pc1 2 2 0.886 -0.01 0.032 0.77
pdw_pwy201_pc2 3 3 0.244 -0.097 0.572 0.245
pdw_pwy215_pc5 2 2 0.037 -0.121 0.997 0.04
pdw_pwy221_pc2 3 3 0.006 -0.104 0.988 0.02
pdw_pwy251_pc2 2 2 0.852 0.014 0.053 0.795
pdw_pwy268_pc3 2 2 0.475 -0.195 0.54 0.503
pdw_pwy298_pc2 2 2 0.056 -0.08 0.992 0.127
pdw_pwy29_pc1 2 2 0.157 -0.203 0.941 0.291
pdw_pwy41_pc2 2 2 0.016 -0.078 0.999 0.024
pdw_pwy4_pc3 3 3 0.973 0.006 0.001 0.978
pdw_pwy66_pc2 2 2 0.466 -0.199 0.554 0.499
pdw_pwy89_pc4 2 2 0.687 -0.106 0.223 0.532
plt_pwy102_pc2 2 2 0.109 -0.097 0.971 0.169
plt_pwy110_pc1 2 2 0.585 0.095 0.368 0.534
plt_pwy165_pc2 2 2 0.987 -0.002 0 0.957
plt_pwy167_pc5 3 3 0.85 0.009 0.022 0.885
plt_pwy182_pc4 3 3 0.893 0.016 0.012 0.927
plt_pwy190_pc2 2 2 0.153 0.093 0.943 0.226
plt_pwy201_pc4 3 3 0.004 -0.095 0.992 0.013
plt_pwy204_pc2 2 2 0.001 -0.222 1 0.003
plt_pwy215_pc5 3 3 0.265 0.075 0.54 0.225
plt_pwy234_pc5 2 2 0.957 -0.004 0.004 0.877
plt_pwy242_pc4 2 2 0.067 0.083 0.989 0.135
plt_pwy260_pc1 2 2 0.53 0.134 0.452 0.502
plt_pwy277_pc5 2 2 0.103 0.076 0.974 0.086
plt_pwy296_pc3 2 2 0.051 0.084 0.994 0.121
plt_pwy304_pc1 2 2 0.011 -0.152 1 0.016
plt_pwy310_pc2 2 2 0.111 0.081 0.97 0.092
plt_pwy311_pc2 2 2 0.926 0.016 0.014 0.863
plt_pwy311_pc4 2 2 0.942 -0.008 0.008 0.876
plt_pwy313_pc4 2 2 0.409 -0.125 0.64 0.443
plt_pwy330_pc3 3 3 0.684 -0.026 0.1 0.689
plt_pwy44_pc2 3 3 0.502 -0.04 0.248 0.445
plt_pwy72_pc1 2 2 0.117 -0.189 0.967 0.251
plt_pwy85_pc1 2 2 0.952 0.007 0.006 0.901
rbc_pwy101_pc4 2 2 0.98 -0.003 0.001 0.955
rbc_pwy122_pc2 2 2 0.022 0.179 0.999 0.058
rbc_pwy123_pc5 2 2 0.991 -0.001 0 0.972
rbc_pwy137_pc4 2 2 0.065 0.032 0.99 0.134
rbc_pwy142_pc5 2 2 0.939 -0.005 0.009 0.827
rbc_pwy146_pc5 2 2 0.979 0.002 0.001 0.942
rbc_pwy156_pc3 2 2 0.878 0.017 0.036 0.764
rbc_pwy159_pc3 2 2 0.993 -0.001 0 0.982
rbc_pwy166_pc5 2 2 0.019 -0.09 0.999 0.061
rbc_pwy18_pc5 3 3 0.599 0.03 0.161 0.566
rbc_pwy192_pc2 2 2 0.192 -0.132 0.912 0.367
rbc_pwy213_pc2 2 2 0.001 -0.127 1 0.004
rbc_pwy229_pc1 2 2 0.583 0.092 0.371 0.548
rbc_pwy236_pc5 2 2 0.074 0.066 0.987 0.17
rbc_pwy246_pc5 2 2 0.183 -0.089 0.919 0.327
rbc_pwy25_pc2 3 3 0.627 -0.035 0.139 0.598
rbc_pwy260_pc3 2 2 0.024 0.089 0.999 0.048
rbc_pwy278_pc2 2 2 0.067 -0.071 0.989 0.162
rbc_pwy305_pc2 2 2 0.031 0.106 0.998 0.093
rbc_pwy318_pc5 2 2 0.012 -0.053 1 0.032
rbc_pwy36_pc4 2 2 0.028 0.093 0.998 0.017
rbc_pwy67_pc5 2 2 0.024 0.064 0.999 0.051
rdw_pwy101_pc2 2 2 0.049 0.058 0.994 0.124
rdw_pwy101_pc4 3 3 0.866 -0.01 0.018 0.887
rdw_pwy112_pc5 2 2 0.933 0.009 0.011 0.853
rdw_pwy113_pc5 2 2 0.974 -0.003 0.002 0.938
rdw_pwy122_pc5 2 2 0.087 -0.055 0.982 0.207
rdw_pwy140_pc1 2 2 0.83 0.035 0.07 0.673
rdw_pwy140_pc2 2 2 0.115 0.07 0.968 0.211
rdw_pwy158_pc2 3 3 0.617 -0.07 0.147 0.597
rdw_pwy15_pc4 2 2 0.1 0.08 0.975 0.209
rdw_pwy164_pc5 2 2 0.151 0.091 0.945 0.296
rdw_pwy165_pc2 2 2 0.075 -0.089 0.986 0.115
rdw_pwy166_pc4 2 2 0.785 -0.033 0.109 0.77
rdw_pwy186_pc1 2 1 0.275 0.073 0.824 0.304
rdw_pwy18_pc5 3 3 0.525 -0.034 0.226 0.439
rdw_pwy203_pc5 3 3 0.053 -0.096 0.897 0.128
rdw_pwy211_pc2 2 2 0.043 -0.126 0.995 0.106
rdw_pwy219_pc4 2 2 0.143 0.101 0.951 0.29
rdw_pwy223_pc1 2 2 0.818 0.036 0.08 0.668
rdw_pwy224_pc1 3 3 0.012 0.171 0.976 0.059
rdw_pwy228_pc5 3 3 0.265 0.068 0.541 0.249
rdw_pwy238_pc4 2 1 0.116 -0.056 0.967 0.227
rdw_pwy260_pc1 4 4 0.128 0.102 0.592 0.132
rdw_pwy273_pc2 2 2 0.379 0.144 0.686 0.477
rdw_pwy273_pc3 2 2 0.704 0.057 0.201 0.579
rdw_pwy285_pc2 3 3 0.006 0.075 0.989 0.026
rdw_pwy304_pc4 2 2 0.215 -0.063 0.89 0.355
rdw_pwy305_pc2 2 2 0.993 0.001 0 0.984
rdw_pwy308_pc4 2 2 0.171 0.075 0.93 0.323
rdw_pwy309_pc4 5 5 0.65 0.019 0.057 0.641
rdw_pwy313_pc4 3 3 0.761 0.017 0.057 0.763
rdw_pwy318_pc3 2 1 0.227 -0.067 0.878 0.301
rdw_pwy321_pc4 2 1 0.134 -0.056 0.957 0.264
rdw_pwy322_pc1 2 1 0.287 0.066 0.81 0.304
rdw_pwy322_pc5 2 1 0.231 0.078 0.874 0.368
rdw_pwy324_pc1 4 3 0.595 -0.043 0.105 0.546
rdw_pwy45_pc1 2 2 0.988 0.003 0 0.977
rdw_pwy55_pc1 3 3 0.001 0.125 0.998 0.002
ret_pwy101_pc4 2 2 0.088 0.063 0.981 0.17
ret_pwy108_pc4 3 3 0.569 -0.087 0.186 0.519
ret_pwy110_pc1 2 2 0.032 0.106 0.997 0.044
ret_pwy112_pc4 2 2 0.019 0.091 0.999 0.021
ret_pwy113_pc4 2 2 0.739 -0.031 0.159 0.604
ret_pwy120_pc3 2 2 0.672 -0.027 0.243 0.548
ret_pwy136_pc4 2 2 0.037 -0.059 0.997 0.065
ret_pwy138_pc5 3 3 0.417 0.03 0.34 0.323
ret_pwy13_pc4 2 2 0.089 0.137 0.981 0.167
ret_pwy140_pc4 2 2 0.167 -0.036 0.933 0.172
ret_pwy140_pc5 2 2 0.976 -0.002 0.001 0.957
ret_pwy141_pc4 2 2 0.768 0.025 0.127 0.665
ret_pwy144_pc1 2 2 0.047 0.189 0.994 0.104
ret_pwy145_pc5 2 2 0.665 -0.024 0.253 0.548
ret_pwy146_pc4 2 2 0.982 -0.002 0.001 0.966
ret_pwy148_pc1 2 2 0.118 0.132 0.966 0.221
ret_pwy150_pc5 2 2 0.109 -0.063 0.971 0.213
ret_pwy151_pc4 2 2 0.967 0.003 0.003 0.928
ret_pwy157_pc4 2 2 0.112 -0.118 0.969 0.243
ret_pwy164_pc4 2 2 0.937 -0.009 0.01 0.869
ret_pwy171_pc5 2 2 0.658 -0.046 0.262 0.561
ret_pwy178_pc3 3 3 0.435 -0.047 0.32 0.355
ret_pwy180_pc2 2 2 0.108 -0.132 0.972 0.201
ret_pwy182_pc2 3 3 0.565 -0.017 0.189 0.537
ret_pwy184_pc4 2 2 0.935 -0.008 0.011 0.879
ret_pwy186_pc3 2 2 0.097 0.07 0.977 0.134
ret_pwy188_pc5 2 2 0.828 0.01 0.071 0.704
ret_pwy198_pc4 4 4 0.423 -0.048 0.222 0.45
ret_pwy1_pc3 2 2 0.808 0.014 0.088 0.68
ret_pwy210_pc4 2 2 0.246 -0.185 0.858 0.419
ret_pwy215_pc3 2 2 0.821 -0.021 0.077 0.704
ret_pwy215_pc5 2 2 0.309 -0.13 0.782 0.276
ret_pwy219_pc3 2 2 0.02 -0.072 0.999 0.036
ret_pwy220_pc3 2 2 0.883 0.012 0.033 0.798
ret_pwy221_pc4 2 2 0.986 -0.002 0 0.954
ret_pwy224_pc4 2 2 0.107 -0.076 0.972 0.21
ret_pwy227_pc2 3 3 0.803 0.019 0.039 0.828
ret_pwy234_pc4 2 2 0.668 0.044 0.248 0.54
ret_pwy247_pc4 2 2 0.997 0 0 0.992
ret_pwy260_pc2 2 2 0.088 0.141 0.981 0.168
ret_pwy263_pc3 2 2 0.11 0.127 0.97 0.196
ret_pwy270_pc4 2 2 0.005 -0.057 1 0.017
ret_pwy279_pc4 2 2 0.685 0.027 0.225 0.548
ret_pwy282_pc4 2 2 0.786 -0.01 0.109 0.664
ret_pwy285_pc5 2 2 0.981 -0.002 0.001 0.961
ret_pwy287_pc3 2 2 0.957 -0.005 0.005 0.892
ret_pwy290_pc3 2 2 0.646 0.038 0.279 0.621
ret_pwy292_pc4 3 3 0.45 -0.035 0.302 0.353
ret_pwy292_pc5 2 2 0.987 0.001 0 0.97
ret_pwy293_pc4 3 3 0.963 0.002 0.001 0.969
ret_pwy294_pc1 2 2 0.101 -0.115 0.975 0.223
ret_pwy299_pc3 2 2 0.145 0.07 0.949 0.272
ret_pwy299_pc5 2 2 0.084 -0.034 0.983 0.115
ret_pwy2_pc4 2 2 0.989 -0.002 0 0.966
ret_pwy301_pc4 2 2 0.988 0.002 0 0.975
ret_pwy307_pc2 2 2 0.963 0.006 0.003 0.901
ret_pwy324_pc1 2 2 0.646 -0.064 0.279 0.516
ret_pwy49_pc1 2 2 0.138 0.173 0.954 0.281
ret_pwy60_pc5 2 2 0.868 -0.02 0.043 0.79
ret_pwy67_pc1 2 2 0.068 -0.124 0.989 0.079
ret_pwy67_pc2 2 2 0.716 -0.066 0.186 0.568
ret_pwy72_pc5 2 2 0.158 -0.134 0.939 0.245
ret_pwy81_pc1 2 2 0.064 0.091 0.99 0.051
ret_pwy82_pc2 2 2 0.453 -0.094 0.573 0.49
ret_pwy84_pc4 3 3 0.01 -0.081 0.98 0.023
ret_pwy95_pc5 3 3 0.731 -0.017 0.072 0.72
ukb.allasthma_pwy111_pc1 3 3 0.265 0.259 0.54 0.265
ukb.allasthma_pwy116_pc5 2 2 0.01 0.089 1 0.026
ukb.allasthma_pwy126_pc3 2 2 0.089 0.152 0.981 0.228
ukb.allasthma_pwy131_pc3 2 2 0.845 -0.035 0.058 0.697
ukb.allasthma_pwy141_pc1 2 2 0.993 0.002 0 0.986
ukb.allasthma_pwy142_pc5 2 2 0.88 0.018 0.035 0.758
ukb.allasthma_pwy152_pc2 2 2 0.057 -0.129 0.992 0.15
ukb.allasthma_pwy16_pc2 2 2 0.045 0.12 0.995 0.109
ukb.allasthma_pwy175_pc3 2 2 0.781 0.077 0.113 0.612
ukb.allasthma_pwy180_pc5 2 2 0.037 -0.104 0.997 0.081
ukb.allasthma_pwy185_pc1 2 2 0.944 -0.014 0.008 0.874
ukb.allasthma_pwy207_pc1 2 2 0.004 -0.153 1 0.012
ukb.allasthma_pwy209_pc1 2 2 0.933 -0.022 0.011 0.838
ukb.allasthma_pwy214_pc1 2 2 0.771 0.069 0.124 0.638
ukb.allasthma_pwy217_pc2 2 2 0.101 0.251 0.975 0.252
ukb.allasthma_pwy21_pc4 2 2 0.96 0.008 0.004 0.901
ukb.allasthma_pwy220_pc1 2 2 0.631 -0.198 0.3 0.505
ukb.allasthma_pwy226_pc5 2 2 0.004 -0.116 1 0.007
ukb.allasthma_pwy227_pc2 2 2 0.074 -0.176 0.986 0.181
ukb.allasthma_pwy229_pc2 2 2 0.819 0.09 0.079 0.653
ukb.allasthma_pwy230_pc1 2 2 0.645 -0.171 0.279 0.505
ukb.allasthma_pwy236_pc2 2 2 0.876 -0.043 0.038 0.72
ukb.allasthma_pwy246_pc1 2 2 0.651 -0.144 0.271 0.554
ukb.allasthma_pwy256_pc2 2 2 0.049 0.106 0.994 0.121
ukb.allasthma_pwy258_pc2 2 2 0.024 0.119 0.999 0.067
ukb.allasthma_pwy266_pc5 2 2 0.046 -0.121 0.995 0.114
ukb.allasthma_pwy269_pc1 2 2 0.002 -0.191 1 0.012
ukb.allasthma_pwy26_pc3 2 2 0.537 0.187 0.442 0.527
ukb.allasthma_pwy280_pc2 2 2 0.035 -0.228 0.997 0.059
ukb.allasthma_pwy289_pc1 2 2 0.978 0.008 0.001 0.959
ukb.allasthma_pwy291_pc2 2 2 0.998 0 0 0.997
ukb.allasthma_pwy298_pc1 2 2 0.094 -0.252 0.978 0.208
ukb.allasthma_pwy320_pc1 2 2 0.087 0.151 0.982 0.109
ukb.allasthma_pwy43_pc3 2 2 0.59 -0.167 0.361 0.523
ukb.allasthma_pwy77_pc3 2 2 0.008 -0.11 1 0.016
ukb.allasthma_pwy86_pc4 3 3 0.633 0.053 0.135 0.603
ukb.allasthma_pwy90_pc4 2 2 0.848 0.032 0.056 0.688
wbc_pwy109_pc2 2 2 0.982 -0.003 0.001 0.942
wbc_pwy145_pc1 2 2 0.828 -0.027 0.071 0.601
