factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
mono_pwy50_pc3 2 2 0.247 0.235 0.857 0.399
mono_pwy56_pc3 2 2 0.263 0.108 0.839 0.4
mono_pwy61_pc4 2 2 0.677 0.125 0.237 0.572
mono_pwy69_pc4 2 2 0.227 0.141 0.879 0.395
mono_pwy77_pc3 2 2 0.039 -0.146 0.996 0.065
mpv_pwy100_pc1 2 2 0.071 0.109 0.988 0.129
mpv_pwy157_pc3 2 2 0.051 0.097 0.994 0.07
mpv_pwy195_pc5 2 2 0.803 -0.013 0.093 0.726
mpv_pwy1_pc2 4 4 0.921 0.006 0.004 0.914
mpv_pwy221_pc1 2 2 0.046 -0.088 0.995 0.09
mpv_pwy231_pc5 2 2 0.84 -0.012 0.062 0.759
mpv_pwy240_pc4 2 2 0.654 -0.056 0.268 0.633
mpv_pwy257_pc3 3 3 0.014 0.216 0.972 0.025
mpv_pwy263_pc5 2 2 0.93 -0.006 0.012 0.871
mpv_pwy88_pc1 3 3 0.178 -0.139 0.675 0.161
myeloid_wbc_pwy105_pc2 3 3 0.593 -0.064 0.165 0.549
myeloid_wbc_pwy12_pc4 2 2 0.914 -0.014 0.018 0.771
myeloid_wbc_pwy132_pc3 2 2 0.762 -0.068 0.133 0.562
myeloid_wbc_pwy158_pc1 2 2 0.058 0.072 0.992 0.1
myeloid_wbc_pwy187_pc1 2 2 0.958 -0.006 0.004 0.883
myeloid_wbc_pwy205_pc5 2 2 0.4 0.063 0.655 0.488
myeloid_wbc_pwy218_pc2 2 2 0.956 -0.007 0.005 0.876
myeloid_wbc_pwy240_pc5 2 2 0.006 -0.076 1 0.018
myeloid_wbc_pwy269_pc1 2 2 0.313 -0.059 0.778 0.451
myeloid_wbc_pwy291_pc2 2 2 0.045 -0.062 0.995 0.117
myeloid_wbc_pwy309_pc2 2 2 0.957 0.007 0.005 0.868
myeloid_wbc_pwy49_pc4 3 3 0.02 0.091 0.961 0.093
myeloid_wbc_pwy77_pc1 2 2 0.022 -0.131 0.999 0.074
myeloid_wbc_pwy83_pc5 2 2 0.938 0.01 0.009 0.903
neut_pwy120_pc1 2 2 0.02 0.078 0.999 0.052
neut_pwy128_pc4 2 2 0.09 -0.073 0.98 0.196
neut_pwy129_pc4 2 2 0.068 -0.065 0.989 0.127
neut_pwy12_pc4 2 2 0.919 -0.013 0.016 0.79
neut_pwy132_pc3 2 2 0.765 -0.07 0.13 0.552
neut_pwy139_pc4 2 2 0.295 -0.079 0.8 0.492
neut_pwy154_pc3 2 2 0.974 0.003 0.002 0.917
neut_pwy158_pc1 2 2 0.057 0.07 0.992 0.093
neut_pwy18_pc4 2 2 0.008 0.055 1 0.019
neut_pwy205_pc5 2 2 0.383 0.067 0.679 0.508
neut_pwy241_pc2 2 2 0.606 -0.148 0.337 0.52
neut_pwy296_pc2 2 2 0.048 0.068 0.994 0.098
neut_pwy299_pc4 2 2 0.101 0.054 0.975 0.238
neut_pwy29_pc1 2 2 0.873 -0.024 0.039 0.674
neut_pwy65_pc2 2 2 0.892 -0.012 0.029 0.774
neut_pwy77_pc1 2 2 0.046 -0.126 0.995 0.15
neut_pwy77_pc3 3 3 0.418 -0.048 0.338 0.273
pct_pwy100_pc5 2 1 0.508 0.094 0.488 0.501
pct_pwy101_pc5 2 2 0.365 0.117 0.706 0.497
pct_pwy106_pc4 3 3 0.347 -0.043 0.426 0.304
pct_pwy116_pc5 3 3 0.157 0.12 0.711 0.235
pct_pwy126_pc1 2 2 0.082 0.095 0.984 0.114
pct_pwy12_pc4 2 2 0.969 0.004 0.002 0.937
pct_pwy131_pc5 2 2 0.46 -0.032 0.562 0.471
pct_pwy135_pc4 3 3 0.897 0.008 0.011 0.907
pct_pwy138_pc5 4 4 0.116 0.082 0.615 0.131
pct_pwy143_pc5 3 3 0.184 0.062 0.666 0.236
pct_pwy147_pc4 4 4 0.112 0.132 0.623 0.113
pct_pwy155_pc3 2 2 0.268 0.095 0.833 0.433
pct_pwy157_pc3 2 2 0.006 -0.08 1 0.01
pct_pwy15_pc4 3 3 0.101 -0.116 0.809 0.206
pct_pwy161_pc3 2 2 0.027 0.059 0.998 0.037
pct_pwy165_pc5 5 5 0.893 0.006 0.005 0.89
pct_pwy16_pc5 2 2 0.371 -0.142 0.697 0.5
pct_pwy183_pc1 2 2 0.713 0.041 0.19 0.582
pct_pwy183_pc2 2 2 0.07 0.053 0.988 0.057
pct_pwy184_pc5 2 2 0.191 0.109 0.912 0.342
pct_pwy187_pc1 2 2 0.076 -0.092 0.986 0.195
pct_pwy189_pc1 2 2 0.982 -0.003 0.001 0.952
pct_pwy192_pc1 2 2 0.026 -0.085 0.998 0.015
pct_pwy195_pc5 2 2 0.226 0.09 0.879 0.398
pct_pwy197_pc5 2 2 0.001 0.06 1 0
pct_pwy198_pc4 3 3 0.388 -0.097 0.374 0.273
pct_pwy202_pc5 2 2 0.041 -0.058 0.996 0.033
pct_pwy204_pc2 3 3 0.003 0.109 0.994 0.006
pct_pwy205_pc5 3 3 0.184 0.105 0.666 0.233
pct_pwy208_pc5 2 2 0.027 0.091 0.998 0.03
pct_pwy20_pc3 2 2 0.642 -0.033 0.285 0.599
pct_pwy217_pc3 4 4 0.316 -0.058 0.324 0.302
pct_pwy221_pc5 2 2 0.016 -0.061 0.999 0.016
pct_pwy226_pc4 2 2 0.549 0.045 0.423 0.54
pct_pwy232_pc3 2 2 0.659 -0.037 0.26 0.554
pct_pwy235_pc1 2 2 0.995 -0.001 0 0.987
pct_pwy236_pc2 4 4 0.269 -0.071 0.379 0.191
pct_pwy238_pc3 2 2 0.082 0.098 0.983 0.061
pct_pwy243_pc4 2 1 0.104 0.12 0.973 0.109
pct_pwy244_pc4 2 2 0.068 -0.078 0.989 0.168
pct_pwy250_pc2 3 3 0.721 -0.029 0.078 0.755
pct_pwy257_pc1 2 2 0.624 0.053 0.31 0.554
pct_pwy257_pc4 2 2 0.436 0.063 0.599 0.449
pct_pwy265_pc4 5 5 0.39 0.04 0.188 0.398
pct_pwy266_pc1 3 3 0.628 0.03 0.138 0.582
pct_pwy267_pc4 3 3 0.676 -0.057 0.105 0.652
pct_pwy269_pc1 2 2 0.77 0.024 0.125 0.616
pct_pwy270_pc5 2 2 0.626 0.066 0.307 0.499
pct_pwy272_pc5 2 2 0.394 0.118 0.664 0.479
pct_pwy281_pc3 2 2 0.058 0.061 0.992 0.052
pct_pwy286_pc5 3 3 0.136 0.094 0.746 0.224
pct_pwy288_pc5 4 4 0.073 -0.06 0.709 0.117
pct_pwy296_pc5 4 4 0.088 0.069 0.675 0.128
pct_pwy298_pc2 2 2 0.051 -0.077 0.994 0.142
pct_pwy300_pc3 2 2 0.006 0.099 1 0.007
pct_pwy301_pc2 2 2 0.598 -0.209 0.349 0.513
pct_pwy324_pc5 3 3 0.786 -0.024 0.046 0.764
pct_pwy328_pc4 2 2 0.538 -0.082 0.44 0.521
pct_pwy329_pc4 2 2 0.524 0.092 0.463 0.516
pct_pwy330_pc4 2 2 0.963 0.004 0.003 0.898
pct_pwy35_pc2 2 2 0.037 0.101 0.997 0.101
pct_pwy3_pc3 2 2 0.023 0.071 0.999 0.026
pct_pwy45_pc1 2 1 0.469 -0.135 0.549 0.467
pct_pwy46_pc1 2 2 0.068 0.093 0.988 0.175
pct_pwy4_pc3 3 3 0.542 -0.048 0.209 0.459
pct_pwy54_pc5 2 2 0.404 -0.134 0.649 0.479
pct_pwy56_pc2 2 2 0.618 0.094 0.319 0.523
pct_pwy69_pc4 2 2 0.039 -0.09 0.996 0.116
pct_pwy7_pc2 2 2 0.685 -0.052 0.226 0.554
pct_pwy95_pc5 3 3 0.17 -0.1 0.689 0.242
pct_pwy98_pc4 2 2 0.04 0.094 0.996 0.05
pdw_pwy103_pc1 3 3 0.707 -0.025 0.086 0.724
pdw_pwy12_pc4 2 2 0.947 -0.008 0.007 0.886
pdw_pwy150_pc1 2 2 0.477 0.165 0.536 0.499
pdw_pwy164_pc4 2 2 0.204 0.183 0.901 0.244
pdw_pwy175_pc4 3 3 0.282 0.169 0.516 0.259
pdw_pwy176_pc1 3 3 0.723 -0.076 0.077 0.738
pdw_pwy237_pc1 2 2 0.049 0.109 0.994 0.103
pdw_pwy254_pc1 2 2 0.05 -0.115 0.994 0.108
pdw_pwy275_pc5 3 3 0.384 -0.07 0.38 0.339
pdw_pwy305_pc3 2 2 0.973 -0.003 0.002 0.935
pdw_pwy52_pc5 2 2 0.093 0.104 0.979 0.189
pdw_pwy53_pc5 2 2 0.798 0.025 0.097 0.623
pdw_pwy61_pc4 2 2 0.277 -0.12 0.823 0.437
pdw_pwy68_pc5 2 2 0.366 -0.264 0.704 0.488
pdw_pwy98_pc4 2 2 0.693 -0.087 0.215 0.555
plt_pwy100_pc5 3 2 0.274 0.095 0.527 0.228
plt_pwy101_pc5 2 2 0.628 0.069 0.304 0.502
plt_pwy106_pc4 2 2 0.958 0.004 0.004 0.886
plt_pwy106_pc5 2 1 0.123 -0.126 0.963 0.125
plt_pwy116_pc5 2 2 0.099 0.056 0.976 0.203
plt_pwy12_pc4 3 3 0.51 -0.038 0.24 0.449
plt_pwy138_pc5 3 3 0.504 0.051 0.246 0.442
plt_pwy143_pc5 2 2 0.608 0.055 0.333 0.495
plt_pwy147_pc4 2 2 0.356 0.173 0.719 0.494
plt_pwy157_pc3 2 2 0.106 -0.115 0.972 0.215
plt_pwy16_pc5 2 2 0.657 -0.076 0.264 0.52
plt_pwy175_pc4 2 2 0.701 -0.067 0.205 0.551
plt_pwy184_pc5 3 3 0.049 0.098 0.905 0.131
plt_pwy187_pc1 2 2 0.136 -0.128 0.955 0.248
plt_pwy198_pc4 2 2 0.65 -0.094 0.274 0.527
plt_pwy219_pc2 2 1 0.137 0.112 0.954 0.16
plt_pwy237_pc2 2 1 0.134 0.121 0.956 0.153
plt_pwy238_pc3 2 2 0.238 0.057 0.866 0.21
plt_pwy243_pc4 3 2 0.243 0.097 0.574 0.238
plt_pwy244_pc4 2 2 0.048 -0.078 0.994 0.124
plt_pwy251_pc4 2 2 0.098 0.139 0.976 0.092
plt_pwy254_pc1 2 2 0.187 0.124 0.916 0.352
plt_pwy257_pc3 3 3 0.005 -0.165 0.99 0.013
plt_pwy258_pc4 2 1 0.913 0.01 0.019 0.843
plt_pwy258_pc5 2 2 0.099 0.036 0.976 0.198
plt_pwy265_pc4 3 3 0.789 -0.017 0.045 0.832
plt_pwy267_pc4 4 4 0.802 -0.023 0.024 0.762
plt_pwy270_pc5 4 4 0.561 0.028 0.124 0.553
plt_pwy281_pc2 2 2 0.124 -0.147 0.963 0.258
plt_pwy282_pc5 3 3 0.225 -0.025 0.6 0.2
plt_pwy288_pc5 2 2 0.373 -0.062 0.694 0.448
plt_pwy302_pc1 2 2 0.036 0.113 0.997 0.102
plt_pwy328_pc4 2 2 0.515 -0.079 0.476 0.511
plt_pwy329_pc4 2 2 0.507 0.09 0.488 0.504
plt_pwy330_pc4 2 2 0.547 -0.078 0.427 0.525
plt_pwy54_pc5 2 2 0.627 -0.093 0.305 0.501
plt_pwy55_pc5 3 3 0.858 -0.028 0.02 0.899
plt_pwy56_pc2 2 2 0.143 0.162 0.95 0.231
plt_pwy62_pc2 2 2 0.819 -0.029 0.078 0.728
rbc_pwy104_pc3 2 2 0.121 -0.116 0.965 0.179
rbc_pwy119_pc5 2 2 0.972 0.003 0.002 0.937
rbc_pwy168_pc1 3 2 0.024 0.105 0.952 0.098
rbc_pwy170_pc2 4 4 0.912 -0.005 0.005 0.889
rbc_pwy195_pc5 2 2 0.804 0.027 0.091 0.68
rbc_pwy200_pc3 3 3 0.587 0.027 0.17 0.538
rbc_pwy204_pc3 2 2 0.778 -0.034 0.117 0.596
rbc_pwy217_pc3 3 3 0.734 0.028 0.071 0.765
rbc_pwy218_pc5 2 2 0.973 -0.003 0.002 0.918
rbc_pwy227_pc4 2 2 0.855 -0.022 0.051 0.678
rbc_pwy243_pc4 2 2 0.82 0.017 0.078 0.684
rbc_pwy265_pc3 2 2 0.704 0.034 0.201 0.585
rbc_pwy303_pc1 3 3 0.412 0.087 0.346 0.298
rbc_pwy321_pc5 2 1 0.749 0.027 0.147 0.582
rbc_pwy326_pc2 2 1 0.078 -0.058 0.985 0.2
rbc_pwy47_pc4 2 2 0.961 0.004 0.004 0.904
rbc_pwy51_pc3 2 2 0.996 0 0 0.988
rbc_pwy58_pc1 2 2 0.145 0.15 0.949 0.211
rbc_pwy68_pc2 2 2 0.065 0.073 0.989 0.107
rbc_pwy82_pc3 2 2 0.732 0.057 0.167 0.544
rbc_pwy83_pc4 2 2 0.035 0.074 0.997 0.108
rbc_pwy94_pc2 2 2 0.102 -0.058 0.974 0.239
rbc_pwy99_pc5 2 2 0.239 -0.151 0.866 0.422
rdw_pwy118_pc4 2 2 0.799 0.018 0.097 0.637
rdw_pwy128_pc2 2 2 0.069 -0.068 0.988 0.076
rdw_pwy131_pc3 2 2 0.537 -0.091 0.442 0.491
rdw_pwy134_pc2 2 2 0.745 0.056 0.152 0.669
rdw_pwy158_pc5 2 2 0.81 0.021 0.087 0.642
rdw_pwy161_pc3 2 2 0.517 -0.136 0.473 0.491
rdw_pwy188_pc5 2 2 0.843 -0.014 0.06 0.725
rdw_pwy18_pc4 2 2 0.553 -0.113 0.418 0.517
rdw_pwy210_pc2 2 2 0.306 -0.192 0.786 0.471
rdw_pwy223_pc4 3 3 0.57 -0.068 0.185 0.54
rdw_pwy22_pc3 2 2 0.954 -0.006 0.005 0.892
rdw_pwy231_pc5 2 2 0.693 0.034 0.215 0.541
rdw_pwy24_pc4 2 2 0.9 0.011 0.024 0.779
rdw_pwy265_pc5 2 2 0.523 0.132 0.464 0.491
rdw_pwy299_pc2 2 2 0.003 -0.08 1 0.008
rdw_pwy309_pc2 2 2 0.005 0.097 1 0.018
rdw_pwy40_pc5 2 2 0.927 -0.011 0.013 0.838
rdw_pwy42_pc3 2 2 0.006 0.085 1 0.013
rdw_pwy4_pc3 2 2 0.511 0.217 0.482 0.517
rdw_pwy82_pc1 2 2 0.749 -0.073 0.148 0.582
rdw_pwy88_pc2 2 2 0.526 0.186 0.459 0.491
rdw_pwy95_pc4 2 2 0.752 0.04 0.144 0.624
ret_pwy111_pc5 2 2 0.013 0.04 1 0.025
ret_pwy135_pc1 2 2 0.736 -0.044 0.163 0.633
ret_pwy179_pc3 2 2 0.894 0.013 0.028 0.814
ret_pwy194_pc1 2 2 0.224 -0.173 0.882 0.374
ret_pwy195_pc5 2 2 0.096 0.056 0.978 0.137
ret_pwy208_pc4 2 2 0.074 -0.074 0.987 0.096
ret_pwy263_pc4 2 2 0.157 -0.168 0.94 0.298
ret_pwy68_pc2 2 2 0.821 -0.04 0.077 0.698
ret_pwy94_pc2 2 2 0.061 -0.042 0.991 0.151
ukb.allasthma_pwy111_pc1 2 2 0.737 0.066 0.162 0.547
ukb.allasthma_pwy115_pc1 2 2 0.199 0.248 0.906 0.363
ukb.allasthma_pwy130_pc5 2 1 0.316 -0.153 0.773 0.47
ukb.allasthma_pwy148_pc3 2 2 0.096 0.174 0.978 0.24
ukb.allasthma_pwy14_pc5 2 2 0.972 -0.007 0.002 0.923
ukb.allasthma_pwy167_pc5 2 2 0.051 0.093 0.994 0.134
ukb.allasthma_pwy184_pc4 2 2 0.024 0.083 0.999 0.053
ukb.allasthma_pwy186_pc5 2 1 0.562 0.151 0.404 0.496
ukb.allasthma_pwy18_pc1 2 2 0.028 0.138 0.998 0.03
ukb.allasthma_pwy18_pc5 2 2 0.004 0.08 1 0.014
ukb.allasthma_pwy192_pc5 2 2 0.008 0.1 1 0.019
ukb.allasthma_pwy215_pc2 2 1 0.148 -0.307 0.947 0.307
ukb.allasthma_pwy219_pc1 2 2 0.736 -0.061 0.163 0.572
ukb.allasthma_pwy223_pc1 2 2 0.962 0.008 0.004 0.909
ukb.allasthma_pwy225_pc5 2 2 0.233 -0.256 0.872 0.405
ukb.allasthma_pwy22_pc1 2 2 0.817 -0.05 0.08 0.663
ukb.allasthma_pwy259_pc2 2 1 0.619 0.118 0.317 0.614
ukb.allasthma_pwy275_pc3 2 2 0.019 0.097 0.999 0.056
ukb.allasthma_pwy307_pc1 2 2 0.927 -0.021 0.013 0.812
ukb.allasthma_pwy312_pc5 2 2 0.768 -0.065 0.127 0.595
ukb.allasthma_pwy326_pc3 2 1 0.748 0.097 0.149 0.587
ukb.allasthma_pwy329_pc3 2 2 0.898 -0.026 0.026 0.726
ukb.allasthma_pwy331_pc4 3 2 0.591 -0.064 0.167 0.518
ukb.allasthma_pwy40_pc2 3 3 0.78 0.046 0.048 0.834
ukb.allasthma_pwy55_pc2 2 2 0.966 0.01 0.003 0.921
ukb.allasthma_pwy58_pc2 2 2 0.934 -0.018 0.011 0.843
ukb.allasthma_pwy59_pc2 2 2 0.951 0.013 0.006 0.885
ukb.allasthma_pwy64_pc5 2 2 0.923 -0.031 0.015 0.818
ukb.allasthma_pwy6_pc2 3 3 0.554 -0.073 0.199 0.496
ukb.allasthma_pwy80_pc3 2 2 0.864 0.054 0.045 0.735
ukb.allasthma_pwy83_pc4 2 2 0.038 0.158 0.996 0.082
ukb.allasthma_pwy86_pc3 3 2 0.414 -0.152 0.344 0.289
ukb.allasthma_pwy88_pc3 2 2 0.985 0.007 0.001 0.958
ukb.allasthma_pwy89_pc5 2 2 0.248 0.179 0.856 0.424
ukb.allasthma_pwy96_pc5 2 2 0.181 -0.104 0.921 0.353
ukb.allasthma_pwy9_pc4 2 2 0.936 -0.011 0.01 0.842
wbc_pwy104_pc3 2 2 0.002 -0.123 1 0.001
wbc_pwy105_pc2 2 2 0.107 -0.17 0.972 0.261
wbc_pwy132_pc3 2 2 0.68 -0.08 0.232 0.539
wbc_pwy158_pc1 2 2 0.032 0.081 0.997 0.055
wbc_pwy200_pc2 3 3 0.523 0.048 0.228 0.414
wbc_pwy23_pc5 2 2 0.737 -0.031 0.161 0.595
wbc_pwy240_pc5 3 3 0.563 0.038 0.191 0.528
wbc_pwy249_pc5 2 2 0.022 0.077 0.999 0.057
wbc_pwy309_pc5 2 2 0.646 -0.04 0.278 0.533
wbc_pwy319_pc2 2 2 0.002 -0.089 1 0.002
wbc_pwy42_pc4 2 2 0.64 0.088 0.287 0.48
wbc_pwy59_pc3 2 2 0.969 0.003 0.002 0.906
wbc_pwy60_pc4 2 2 0.99 0.001 0 0.972
wbc_pwy65_pc2 2 2 0.856 -0.015 0.05 0.722
wbc_pwy66_pc1 2 2 0.914 0.018 0.018 0.749
wbc_pwy77_pc1 2 2 0.007 -0.133 1 0.026
wbc_pwy82_pc3 2 2 0.989 -0.002 0 0.975
