factors	hsq	SE	zscore	pval	qvalues
pwy133_pc1	0.412516	0.552289	0.746920543411149	0.455111524542994	0.966291834547379
pwy133_pc2	0.999999	0.783685	1.27602161582779	0.201947878063003	0.848587734084721
pwy133_pc3	1e-06	0.855883	1.16838399641072e-06	0.999999067764448	0.999999263093018
pwy133_pc4	0.467298	0.637653	0.732840588846912	0.463655662311281	0.973232529766268
pwy133_pc5	1e-06	0.75039	1.33264036034595e-06	0.999998936706831	0.999999263093018
pwy134_pc1	0.850666	0.802591	1.05989974968571	0.289190209555386	0.848587734084721
pwy134_pc2	0.543651	0.762441	0.713040090970973	0.475820949264842	0.983486955678912
pwy134_pc3	0.999999	0.765263	1.30673899038631	0.191301371761208	0.848587734084721
pwy134_pc4	0.33086	0.752952	0.439417120878887	0.660359323161113	0.999999263093018
pwy134_pc5	0.999999	0.529728	1.88775937839797	0.059058260854586	0.848587734084721
pwy135_pc1	0.625171	0.794347	0.787025065871716	0.431267192977182	0.943119072219813
pwy135_pc2	0.683329	0.686649	0.995164924146107	0.319656058237354	0.872414926325586
pwy135_pc3	0.279155	0.888789	0.314084670264821	0.753456732193728	0.999999263093018
pwy135_pc4	1e-06	0.870002	1.14942264500541e-06	0.999999082893418	0.999999263093018
pwy135_pc5	0.849626	0.661041	1.28528487642975	0.198692753084027	0.848587734084721
pwy136_pc1	0.530994	0.6925	0.76677833935018	0.443213316993862	0.95479464565167
pwy136_pc2	0.999999	0.593409	1.68517666567241	0.091954491647769	0.848587734084721
pwy136_pc3	1e-06	0.895827	1.11628696165666e-06	0.999999109331868	0.999999263093018
pwy136_pc4	0.484686	0.840949	0.576355997807239	0.564374579940532	0.999999263093018
pwy136_pc5	0.999999	0.673826	1.48406116712623	0.137792694100045	0.848587734084721
pwy137_pc1	0.429846	0.87803	0.489557304420122	0.624447195148619	0.999999263093018
pwy137_pc2	0.575244	0.623339	0.922842947417056	0.356089055965574	0.897005739097281
pwy137_pc3	0.343833	0.640885	0.536497187482934	0.591614979187163	0.999999263093018
pwy137_pc4	0.550936	0.551025	0.999838482827458	0.317388679029922	0.872414926325586
pwy137_pc5	1e-06	0.825895	1.21080766925578e-06	0.999999033915255	0.999999263093018
pwy138_pc1	1e-06	0.801261	1.24803278831741e-06	0.999999004213907	0.999999263093018
pwy138_pc2	0.719043	0.578553	1.24282995680603	0.213930500925105	0.848587734084721
pwy138_pc3	0.509855	0.673723	0.756772442086733	0.449186205630485	0.963485129480203
pwy138_pc4	0.612036	0.625477	0.978510800557015	0.327821752162217	0.87711198099158
pwy138_pc5	0.887347	0.613138	1.44722232189165	0.147834666655746	0.848587734084721
pwy139_pc1	1e-06	0.795101	1.25770185171444e-06	0.99999899649911	0.999999263093018
pwy139_pc2	0.783132	0.550206	1.42334325688924	0.154636673020494	0.848587734084721
pwy139_pc3	0.173551	0.910207	0.190672011970903	0.848782567581324	0.999999263093018
pwy139_pc4	0.92085	0.587091	1.5684961956494	0.116765377113562	0.848587734084721
pwy139_pc5	1e-06	0.695015	1.43881786724028e-06	0.999998851989438	0.999999263093018
pwy14_pc1	0.999999	0.902262	1.1083244113129	0.267721736541408	0.848587734084721
pwy14_pc2	0.55739	0.928222	0.600492123651454	0.548178308513296	0.999999263093018
pwy14_pc3	0.085754	0.718757	0.119308751079989	0.905030750663976	0.999999263093018
pwy14_pc4	0.308933	0.669168	0.461667324199603	0.644319906947029	0.999999263093018
pwy14_pc5	0.374544	0.755058	0.496046661316084	0.619861490149613	0.999999263093018
pwy140_pc1	0.878945	0.710969	1.23626346577699	0.21636064655688	0.848587734084721
pwy140_pc2	0.103584	0.558571	0.185444643563665	0.852880295117465	0.999999263093018
pwy140_pc3	0.999999	0.625771	1.59802707380176	0.110036951887218	0.848587734084721
pwy140_pc4	1e-06	0.841472	1.18839367204138e-06	0.999999051799037	0.999999263093018
pwy140_pc5	0.999999	0.53835	1.85752577319588	0.0632363878840784	0.848587734084721
pwy141_pc1	0.999999	0.664697	1.50444337796018	0.132467242255509	0.848587734084721
pwy141_pc2	0.115332	0.841054	0.137127937088463	0.890929670450039	0.999999263093018
pwy141_pc3	0.999999	0.793025	1.26099303300653	0.207311357282912	0.848587734084721
pwy141_pc4	0.111476	0.670148	0.166345344610444	0.867885183261419	0.999999263093018
pwy141_pc5	0.583173	0.659445	0.884339103336897	0.376513185478271	0.909990100455346
pwy142_pc1	0.163311	0.681046	0.239794375122973	0.810489667774359	0.999999263093018
pwy142_pc2	0.378267	0.698514	0.541531021568644	0.588141621590321	0.999999263093018
pwy142_pc3	0.558832	0.651556	0.857688364469056	0.391064566689512	0.93028575335831
pwy142_pc4	1e-06	0.790854	1.26445589198512e-06	0.999998991110166	0.999999263093018
pwy142_pc5	0.20855	0.685973	0.304020712185465	0.761112111529526	0.999999263093018
pwy143_pc1	0.226577	0.698897	0.324192262951479	0.745792479311432	0.999999263093018
pwy143_pc2	0.496221	0.944636	0.52530392659183	0.599371928202001	0.999999263093018
