factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
HDL_pwy55_pc1 3 3 0.337 -0.189 0.44 0.318
HDL_pwy8_pc2 2 2 0.056 -0.218 0.992 0.05
HDL_pwy80_pc1 2 2 0.029 -0.375 0.998 0.059
height_pwy101_pc1 3 3 0 -0.042 1 0.001
height_pwy101_pc5 2 2 0.111 0.022 0.97 0.204
height_pwy102_pc2 2 2 0.031 0.065 0.998 0.046
height_pwy103_pc2 2 2 0.229 -0.058 0.876 0.403
height_pwy106_pc4 2 2 0.732 0.027 0.167 0.629
height_pwy118_pc5 2 2 0.184 -0.025 0.919 0.156
height_pwy120_pc1 2 2 0.022 0.039 0.999 0.02
height_pwy120_pc2 2 2 0.867 -0.013 0.043 0.743
height_pwy126_pc3 2 2 0.076 0.037 0.986 0.104
height_pwy14_pc1 2 2 0.865 0.019 0.044 0.745
height_pwy148_pc2 2 2 0.939 -0.012 0.009 0.874
height_pwy17_pc5 3 3 0.34 0.03 0.435 0.295
height_pwy170_pc1 2 2 0.103 0.112 0.974 0.094
height_pwy184_pc3 3 3 0.415 0.045 0.343 0.325
height_pwy184_pc5 4 4 0.621 0.011 0.092 0.599
height_pwy191_pc3 3 3 0.07 0.06 0.865 0.174
height_pwy193_pc5 8 0 0.008 0.025 0.653 0.009
height_pwy194_pc2 2 2 0.958 -0.004 0.004 0.907
height_pwy202_pc2 3 3 0.537 -0.041 0.214 0.471
height_pwy214_pc3 5 5 0.044 0.035 0.677 0.045
height_pwy215_pc1 2 2 0.13 -0.05 0.959 0.277
height_pwy238_pc3 3 3 0.321 -0.022 0.462 0.323
height_pwy238_pc5 10 0 0.125 -0.015 0.241 0.126
height_pwy248_pc5 3 3 0.012 0.068 0.975 0.039
height_pwy255_pc3 2 2 0.932 0.003 0.011 0.862
height_pwy257_pc2 2 2 0.053 0.083 0.993 0.034
height_pwy258_pc2 2 2 0.976 0.001 0.001 0.959
height_pwy260_pc2 2 2 0.081 0.056 0.984 0.079
height_pwy261_pc2 2 2 0.962 0.004 0.003 0.922
height_pwy265_pc3 2 2 0.129 -0.048 0.959 0.242
height_pwy272_pc1 2 2 0.007 0.051 1 0.011
height_pwy273_pc2 2 2 0.091 -0.053 0.98 0.179
height_pwy275_pc4 2 2 0.727 0.019 0.173 0.601
height_pwy275_pc5 2 2 0.754 0.013 0.142 0.65
height_pwy278_pc1 3 3 0.454 -0.034 0.299 0.385
height_pwy279_pc1 2 2 0.099 0.042 0.976 0.204
height_pwy281_pc1 2 2 0.034 -0.035 0.997 0.082
height_pwy284_pc5 2 2 0.055 -0.031 0.992 0.119
height_pwy285_pc5 2 2 0.428 -0.021 0.612 0.438
height_pwy295_pc5 5 5 0.783 -0.007 0.021 0.781
height_pwy299_pc3 4 4 0.255 -0.04 0.396 0.253
height_pwy320_pc3 10 0 0.135 -0.014 0.231 0.142
height_pwy321_pc3 2 0 0.022 0.041 0.999 0.039
height_pwy321_pc5 8 0 0.007 -0.026 0.67 0.009
height_pwy322_pc4 2 0 0.199 -0.05 0.905 0.354
height_pwy324_pc4 2 2 0.831 -0.009 0.069 0.699
height_pwy325_pc4 9 0 0.029 -0.022 0.467 0.034
height_pwy325_pc5 3 0 0.155 0.059 0.713 0.216
height_pwy326_pc1 2 2 0.039 0.041 0.996 0.053
height_pwy326_pc4 11 0 0.09 0.015 0.26 0.102
height_pwy326_pc5 2 2 0.59 0.033 0.36 0.539
height_pwy328_pc5 3 3 0.756 0.008 0.06 0.762
height_pwy332_pc1 3 3 0.77 0.018 0.053 0.783
height_pwy47_pc4 2 2 0.76 -0.018 0.136 0.613
height_pwy50_pc1 2 2 0.009 -0.077 1 0.023
height_pwy55_pc4 3 3 0.62 -0.044 0.144 0.576
height_pwy61_pc5 2 2 0.047 -0.037 0.995 0.107
height_pwy72_pc5 2 2 0.537 0.042 0.442 0.545
height_pwy78_pc2 2 2 0.393 -0.027 0.665 0.313
height_pwy78_pc5 3 3 0.645 -0.017 0.126 0.6
height_pwy96_pc5 2 2 0.935 -0.004 0.01 0.845
height_pwy97_pc3 2 2 0.111 -0.055 0.97 0.212
LDL_pwy110_pc3 2 2 0.042 -0.175 0.996 0.07
LDL_pwy134_pc5 2 2 0.767 -0.059 0.128 0.728
LDL_pwy135_pc3 3 3 0.693 -0.056 0.094 0.703
LDL_pwy140_pc4 2 0 0.937 -0.013 0.01 0.882
LDL_pwy141_pc5 2 2 0.066 0.179 0.989 0.078
LDL_pwy149_pc3 2 2 0.281 0.446 0.818 0.424
LDL_pwy155_pc3 2 2 0.236 0.185 0.869 0.283
LDL_pwy185_pc4 2 2 0.561 0.158 0.405 0.521
LDL_pwy187_pc4 3 3 0.166 -0.425 0.695 0.172
LDL_pwy193_pc4 2 0 0.071 -0.135 0.988 0.111
LDL_pwy193_pc5 2 0 0.241 0.05 0.864 0.384
LDL_pwy194_pc2 2 2 0.159 0.75 0.939 0.133
LDL_pwy232_pc5 2 2 0.139 0.219 0.953 0.259
LDL_pwy236_pc5 2 2 0.588 -0.07 0.364 0.542
LDL_pwy237_pc3 3 3 0.158 0.14 0.71 0.171
LDL_pwy238_pc5 3 0 0.363 -0.033 0.406 0.346
LDL_pwy242_pc3 3 3 0.301 -0.418 0.488 0.274
LDL_pwy243_pc5 2 2 0.796 0.079 0.099 0.701
LDL_pwy250_pc5 2 2 0.12 -0.115 0.965 0.217
LDL_pwy28_pc3 2 2 0.689 0.059 0.22 0.607
LDL_pwy284_pc4 2 2 0.019 0.166 0.999 0.028
LDL_pwy285_pc3 3 3 0.208 0.12 0.628 0.21
LDL_pwy287_pc3 2 2 0.728 0.032 0.172 0.602
LDL_pwy295_pc5 2 2 0.078 0.106 0.985 0.142
LDL_pwy3_pc2 2 2 0.156 0.342 0.941 0.264
LDL_pwy314_pc2 2 2 0.388 0.308 0.672 0.386
LDL_pwy314_pc3 2 2 0.373 -0.23 0.694 0.363
LDL_pwy320_pc3 2 0 0.238 -0.044 0.866 0.384
LDL_pwy321_pc5 3 0 0.36 -0.038 0.409 0.354
LDL_pwy325_pc4 3 0 0.37 -0.035 0.397 0.361
LDL_pwy326_pc4 3 0 0.34 0.034 0.436 0.334
LDL_pwy327_pc2 2 2 0.784 -0.107 0.111 0.69
LDL_pwy43_pc4 2 2 0.919 -0.015 0.016 0.819
LDL_pwy46_pc2 3 3 0.023 0.27 0.954 0.037
LDL_pwy62_pc4 4 4 0.013 -0.209 0.904 0.05
LDL_pwy62_pc5 2 2 0.141 0.143 0.952 0.273
LDL_pwy63_pc4 2 2 0.253 0.675 0.851 0.298
LDL_pwy88_pc3 2 2 0.613 0.095 0.326 0.579
LDL_pwy99_pc2 2 2 0.838 0.056 0.063 0.769
lymph_pwy1_pc3 2 2 0.003 0.092 1 0.009
lymph_pwy110_pc5 4 4 0.034 0.117 0.82 0.031
lymph_pwy117_pc2 2 2 0.131 -0.16 0.958 0.254
lymph_pwy122_pc4 3 3 0 0.197 1 0
lymph_pwy131_pc5 2 2 0.633 -0.046 0.297 0.583
lymph_pwy144_pc1 2 2 0.402 -0.24 0.651 0.429
lymph_pwy157_pc4 2 2 0.885 0.028 0.032 0.798
lymph_pwy157_pc5 2 2 0.771 -0.082 0.124 0.631
lymph_pwy161_pc5 2 2 0.263 -0.169 0.839 0.414
lymph_pwy185_pc4 2 0 0.604 0.067 0.339 0.587
lymph_pwy193_pc2 2 0 0.164 -0.136 0.935 0.288
lymph_pwy193_pc5 5 0 0.729 -0.015 0.033 0.742
lymph_pwy21_pc5 2 2 0.143 0.198 0.95 0.265
lymph_pwy223_pc1 2 2 0.582 0.103 0.372 0.574
lymph_pwy234_pc5 2 2 0.013 0.12 1 0.029
lymph_pwy236_pc4 4 4 0.287 0.125 0.357 0.246
lymph_pwy238_pc5 11 0 0.13 0.037 0.214 0.121
lymph_pwy245_pc1 2 2 0.094 -0.185 0.978 0.136
lymph_pwy264_pc3 2 2 0.292 -0.232 0.804 0.434
lymph_pwy279_pc2 3 3 0.427 -0.151 0.328 0.412
lymph_pwy288_pc4 2 0 0.072 0.246 0.987 0.15
lymph_pwy291_pc3 2 2 0.716 -0.039 0.186 0.678
lymph_pwy291_pc4 3 3 0.015 0.094 0.97 0.046
lymph_pwy3_pc4 2 2 0.109 0.162 0.971 0.192
lymph_pwy317_pc2 2 2 0.936 0.019 0.01 0.889
lymph_pwy320_pc3 7 0 0.371 0.031 0.135 0.363
lymph_pwy321_pc5 9 0 0.599 0.017 0.036 0.564
lymph_pwy322_pc4 2 0 0.712 0.086 0.191 0.579
lymph_pwy323_pc2 2 0 0.744 -0.027 0.153 0.599
lymph_pwy325_pc4 7 0 0.568 0.021 0.057 0.549
lymph_pwy325_pc5 4 0 0.011 -0.131 0.913 0.01
lymph_pwy326_pc4 9 0 0.206 -0.037 0.191 0.204
lymph_pwy331_pc4 2 2 0.149 0.127 0.946 0.228
lymph_pwy40_pc3 2 2 0.061 -0.175 0.991 0.079
lymph_pwy43_pc2 2 2 0.035 -0.149 0.997 0.031
lymph_pwy48_pc3 2 2 0.911 0.019 0.02 0.846
lymph_pwy52_pc3 2 2 0.027 -0.168 0.998 0.055
lymph_pwy57_pc5 2 2 0.052 -0.209 0.993 0.104
lymph_pwy59_pc2 2 2 0.187 -0.151 0.916 0.292
lymph_pwy9_pc5 2 2 0.552 0.081 0.419 0.55
lymph_pwy95_pc3 3 3 0.001 0.242 0.998 0.004
myeloid_wbc_pwy128_pc4 2 0 0.018 0.201 0.999 0.039
myeloid_wbc_pwy130_pc1 2 2 0.007 0.117 1 0.013
myeloid_wbc_pwy131_pc3 2 2 0.003 0.148 1 0.003
myeloid_wbc_pwy14_pc2 2 2 0.018 0.158 0.999 0.032
myeloid_wbc_pwy14_pc5 2 0 0.132 0.181 0.958 0.243
myeloid_wbc_pwy141_pc4 2 2 0.892 0.018 0.028 0.801
myeloid_wbc_pwy157_pc3 2 2 0.81 0.039 0.086 0.652
myeloid_wbc_pwy167_pc3 3 3 0.012 -0.118 0.976 0.018
myeloid_wbc_pwy193_pc4 3 3 0.365 -0.093 0.403 0.28
myeloid_wbc_pwy193_pc5 8 0 0 -0.048 0.847 0.001
myeloid_wbc_pwy194_pc1 4 4 0.088 -0.22 0.675 0.1
myeloid_wbc_pwy21_pc3 2 0 0.922 -0.019 0.015 0.846
myeloid_wbc_pwy211_pc3 2 0 0.011 0.129 1 0.02
myeloid_wbc_pwy22_pc4 2 0 0.053 -0.156 0.993 0.043
myeloid_wbc_pwy236_pc4 3 0 0.007 0.172 0.986 0.035
myeloid_wbc_pwy238_pc5 10 0 0 0.044 0.863 0
myeloid_wbc_pwy245_pc3 3 3 0.803 0.028 0.039 0.83
myeloid_wbc_pwy25_pc1 2 2 0.862 -0.044 0.046 0.722
myeloid_wbc_pwy251_pc5 2 2 0.959 -0.009 0.004 0.92
myeloid_wbc_pwy253_pc2 2 2 0.042 -0.14 0.996 0.064
myeloid_wbc_pwy253_pc3 2 2 0.029 -0.105 0.998 0.051
myeloid_wbc_pwy272_pc4 3 3 0.723 0.044 0.077 0.751
myeloid_wbc_pwy275_pc3 2 2 0.132 0.119 0.958 0.242
myeloid_wbc_pwy314_pc5 2 2 0.859 0.016 0.048 0.732
myeloid_wbc_pwy317_pc3 2 2 0.865 -0.035 0.044 0.745
myeloid_wbc_pwy32_pc1 2 2 0.023 -0.224 0.999 0.009
myeloid_wbc_pwy320_pc1 3 0 0.394 -0.053 0.367 0.319
myeloid_wbc_pwy320_pc3 8 0 0.001 0.042 0.821 0.002
myeloid_wbc_pwy321_pc5 10 0 0.001 0.044 0.698 0.003
myeloid_wbc_pwy322_pc4 3 0 0.095 0.136 0.819 0.195
myeloid_wbc_pwy325_pc3 2 0 0.857 -0.023 0.05 0.78
myeloid_wbc_pwy325_pc4 9 0 0 0.046 0.845 0.001
myeloid_wbc_pwy325_pc5 5 0 0.041 -0.099 0.688 0.048
myeloid_wbc_pwy326_pc4 8 0 0 -0.043 0.842 0.001
myeloid_wbc_pwy57_pc5 2 2 0.025 -0.14 0.998 0.042
myeloid_wbc_pwy8_pc2 2 2 0.059 0.191 0.991 0.115
myeloid_wbc_pwy95_pc3 3 3 0.003 0.17 0.995 0.019
neut_pwy10_pc4 2 2 0.049 0.095 0.994 0.11
neut_pwy121_pc3 2 0 0.208 -0.102 0.897 0.181
neut_pwy126_pc5 2 0 0.063 -0.079 0.99 0.137
neut_pwy127_pc2 2 2 0.967 0.005 0.003 0.921
neut_pwy128_pc4 2 0 0.021 0.173 0.999 0.036
neut_pwy129_pc4 2 2 0.466 0.093 0.553 0.466
neut_pwy131_pc3 2 2 0.008 0.158 1 0.007
neut_pwy141_pc2 2 2 0.035 0.104 0.997 0.043
neut_pwy149_pc4 3 3 0.474 0.064 0.277 0.392
neut_pwy152_pc2 2 2 0.996 0 0 0.993
neut_pwy157_pc3 2 2 0.799 0.041 0.097 0.664
neut_pwy163_pc4 2 2 0.984 -0.003 0.001 0.977
neut_pwy167_pc3 3 3 0.016 -0.103 0.969 0.029
neut_pwy167_pc4 2 0 0.008 -0.082 1 0.001
neut_pwy174_pc5 2 2 0.014 -0.082 1 0.019
neut_pwy193_pc3 2 0 0.123 0.143 0.963 0.208
neut_pwy193_pc4 3 3 0.329 -0.102 0.45 0.306
neut_pwy193_pc5 8 0 0.005 -0.055 0.7 0.001
neut_pwy194_pc1 4 4 0.1 -0.19 0.649 0.095
neut_pwy211_pc3 2 0 0.017 0.111 0.999 0.032
neut_pwy218_pc3 2 2 0.013 -0.099 1 0.007
neut_pwy236_pc4 2 2 0.024 0.131 0.999 0.054
neut_pwy238_pc5 12 0 0 0.051 0.767 0
neut_pwy245_pc3 3 3 0.776 0.032 0.05 0.796
neut_pwy246_pc5 3 3 0.004 -0.104 0.991 0.016
neut_pwy25_pc1 2 2 0.889 -0.036 0.03 0.783
neut_pwy251_pc5 2 2 0.955 -0.009 0.005 0.928
neut_pwy253_pc3 2 2 0.01 -0.108 1 0.013
neut_pwy272_pc4 3 3 0.708 0.042 0.085 0.706
neut_pwy275_pc2 2 0 0.099 -0.157 0.976 0.204
neut_pwy275_pc3 2 2 0.156 0.107 0.941 0.293
neut_pwy282_pc4 2 0 0.025 0.089 0.998 0.017
neut_pwy285_pc1 2 2 0.051 0.217 0.994 0.082
neut_pwy288_pc4 3 0 0.021 0.137 0.959 0.068
neut_pwy299_pc3 2 2 0.061 -0.166 0.991 0.087
neut_pwy317_pc3 2 2 0.837 -0.045 0.064 0.722
neut_pwy32_pc1 2 2 0.012 -0.204 1 0.001
neut_pwy320_pc1 3 0 0.43 -0.046 0.325 0.373
neut_pwy320_pc3 9 0 0.003 0.048 0.695 0.001
neut_pwy321_pc5 9 0 0.004 0.051 0.674 0.002
neut_pwy322_pc1 3 0 0.59 -0.051 0.168 0.566
neut_pwy322_pc4 3 0 0.061 0.149 0.881 0.155
neut_pwy324_pc4 2 0 0.064 -0.095 0.99 0.058
neut_pwy325_pc3 2 0 0.88 -0.017 0.035 0.828
neut_pwy325_pc4 8 0 0.002 0.053 0.771 0
neut_pwy325_pc5 4 0 0.07 -0.086 0.719 0.078
neut_pwy326_pc4 10 0 0.001 -0.049 0.75 0.001
neut_pwy33_pc2 2 2 0.849 -0.02 0.055 0.747
neut_pwy35_pc4 2 2 0.97 0.006 0.002 0.918
neut_pwy45_pc1 2 2 0.526 -0.121 0.459 0.533
neut_pwy52_pc5 3 3 0.319 0.245 0.464 0.293
neut_pwy54_pc5 2 2 0.008 -0.105 1 0.011
neut_pwy57_pc1 2 2 0.045 -0.26 0.995 0.027
neut_pwy57_pc5 2 2 0.033 -0.129 0.997 0.067
neut_pwy60_pc5 2 2 0.127 0.083 0.96 0.146
neut_pwy8_pc2 3 3 0.573 0.069 0.182 0.547
neut_pwy93_pc1 2 2 0.951 -0.006 0.006 0.876
neut_pwy95_pc3 4 0 0.003 0.15 0.962 0.016
neut_pwy99_pc5 2 2 0.886 -0.022 0.032 0.796
plt_pwy1_pc1 2 2 0.903 -0.033 0.023 0.815
plt_pwy10_pc1 2 2 0.733 -0.047 0.165 0.664
plt_pwy104_pc4 3 3 0.43 0.051 0.325 0.388
plt_pwy107_pc5 2 2 0.028 -0.114 0.998 0.046
plt_pwy120_pc2 2 2 0.091 0.259 0.98 0.11
plt_pwy141_pc4 4 4 0.854 0.01 0.013 0.856
plt_pwy148_pc3 2 2 0.068 -0.329 0.989 0.117
plt_pwy148_pc5 2 2 0.146 0.323 0.948 0.194
plt_pwy173_pc2 2 2 0.414 -0.324 0.634 0.391
plt_pwy180_pc1 2 2 0.889 -0.028 0.03 0.821
plt_pwy193_pc5 3 3 0.249 0.061 0.563 0.249
plt_pwy213_pc3 2 2 0.019 -0.105 0.999 0.027
plt_pwy23_pc4 3 3 0.01 0.087 0.98 0.006
plt_pwy23_pc5 2 2 0.174 -0.113 0.928 0.274
plt_pwy232_pc1 3 3 0.752 0.08 0.062 0.745
plt_pwy238_pc5 3 0 0.678 -0.024 0.104 0.689
plt_pwy243_pc5 2 2 0.464 -0.1 0.556 0.475
plt_pwy252_pc1 2 2 0.129 0.147 0.96 0.209
plt_pwy256_pc2 2 2 0.996 0.002 0 0.995
plt_pwy263_pc2 3 3 0.248 0.124 0.565 0.221
plt_pwy264_pc2 2 2 0.086 -0.089 0.982 0.149
plt_pwy264_pc3 2 2 0.983 0.005 0.001 0.97
plt_pwy277_pc4 2 2 0.441 -0.071 0.593 0.407
plt_pwy297_pc2 2 2 0.179 0.122 0.923 0.287
plt_pwy30_pc2 2 2 0.013 0.107 1 0.019
plt_pwy306_pc4 2 2 0.015 -0.158 0.999 0.024
plt_pwy314_pc2 3 3 0.519 -0.07 0.231 0.555
plt_pwy315_pc4 2 2 0.552 -0.089 0.418 0.568
plt_pwy316_pc5 2 2 0.078 0.065 0.985 0.111
plt_pwy320_pc3 3 3 0.254 -0.061 0.556 0.265
plt_pwy321_pc5 2 0 0.996 0 0 0.993
plt_pwy325_pc4 3 0 0.672 -0.025 0.108 0.681
plt_pwy326_pc4 3 0 0.696 0.023 0.092 0.704
plt_pwy328_pc4 2 2 0.549 0.051 0.423 0.561
plt_pwy45_pc1 2 2 0.931 -0.026 0.012 0.889
plt_pwy48_pc4 2 2 0.34 0.251 0.741 0.421
plt_pwy52_pc3 3 3 0.182 -0.102 0.67 0.162
plt_pwy54_pc3 2 2 0.141 -0.171 0.952 0.125
plt_pwy58_pc4 2 2 0.618 -0.087 0.319 0.555
plt_pwy59_pc2 2 2 0.986 -0.002 0 0.972
plt_pwy6_pc3 3 3 0.831 0.032 0.028 0.851
plt_pwy60_pc3 2 2 0.1 -0.073 0.976 0.127
plt_pwy65_pc1 4 4 0.056 -0.143 0.753 0.057
plt_pwy65_pc3 2 2 0.028 0.205 0.998 0.04
plt_pwy78_pc1 2 2 0.789 0.023 0.106 0.69
plt_pwy78_pc4 2 2 0.014 0.11 1 0.016
plt_pwy8_pc3 3 3 0.026 -0.156 0.949 0.053
plt_pwy81_pc3 2 2 0.985 -0.005 0.001 0.98
plt_pwy86_pc2 4 4 0.081 -0.142 0.691 0.083
plt_pwy87_pc3 2 2 0.135 0.08 0.956 0.168
plt_pwy87_pc5 3 3 0.188 -0.084 0.66 0.197
plt_pwy94_pc2 2 2 0.419 0.087 0.626 0.391
plt_pwy98_pc2 2 2 0.006 -0.163 1 0.006
rbc_pwy102_pc5 2 2 0.184 -0.142 0.919 0.185
rbc_pwy138_pc4 2 2 0.065 -0.139 0.99 0.039
rbc_pwy140_pc4 2 2 0.007 0.164 1 0.002
rbc_pwy149_pc3 2 2 0.146 -0.102 0.948 0.177
rbc_pwy162_pc2 3 3 0.119 -0.141 0.776 0.079
rbc_pwy175_pc2 2 2 0.073 0.138 0.987 0.1
rbc_pwy175_pc4 2 2 0.446 -0.09 0.584 0.433
rbc_pwy176_pc5 3 3 0.021 -0.163 0.958 0.018
rbc_pwy178_pc3 3 3 0.946 0.004 0.003 0.946
rbc_pwy184_pc3 4 4 0.091 -0.096 0.668 0.08
rbc_pwy184_pc5 2 2 0.069 0.18 0.988 0.052
rbc_pwy185_pc5 2 2 0.115 -0.126 0.968 0.076
rbc_pwy186_pc5 2 2 0.117 -0.118 0.966 0.078
rbc_pwy191_pc3 2 2 0.015 -0.095 0.999 0.03
rbc_pwy199_pc3 2 2 0.936 0.012 0.01 0.861
rbc_pwy221_pc3 2 2 0.064 -0.112 0.99 0.109
rbc_pwy237_pc4 2 2 0.999 0 0 0.997
rbc_pwy238_pc5 2 0 0.942 -0.006 0.008 0.875
rbc_pwy242_pc1 2 2 0.076 -0.235 0.986 0.166
rbc_pwy245_pc4 3 3 0.646 0.037 0.126 0.63
rbc_pwy261_pc2 2 2 0.092 0.082 0.979 0.058
rbc_pwy310_pc1 2 2 0.222 -0.284 0.883 0.351
rbc_pwy320_pc3 2 0 0.926 -0.007 0.013 0.842
rbc_pwy321_pc5 2 0 0.917 -0.01 0.017 0.823
rbc_pwy324_pc4 2 2 0.074 0.111 0.986 0.041
rbc_pwy325_pc4 2 0 0.894 -0.012 0.027 0.774
rbc_pwy326_pc4 2 0 0.944 0.006 0.008 0.878
rbc_pwy40_pc1 2 2 0.052 0.172 0.993 0.053
rbc_pwy48_pc1 2 2 0.489 0.063 0.518 0.498
rbc_pwy52_pc1 2 2 0.206 0.215 0.898 0.205
rbc_pwy54_pc2 2 2 0.208 -0.229 0.897 0.321
rbc_pwy61_pc4 3 3 0.706 -0.032 0.086 0.705
rbc_pwy62_pc4 5 5 0.081 0.198 0.573 0.072
rbc_pwy62_pc5 4 4 0.007 -0.161 0.936 0.017
rbc_pwy72_pc5 2 2 0.387 -0.085 0.673 0.342
rbc_pwy81_pc4 2 2 0.883 0.029 0.034 0.884
SCZ_pwy1_pc4 2 2 0.185 -0.366 0.918 0.396
SCZ_pwy101_pc3 2 2 0.739 -0.107 0.159 0.561
SCZ_pwy101_pc5 2 2 0.005 0.182 1 0.016
SCZ_pwy115_pc4 2 2 0.683 -0.136 0.228 0.549
SCZ_pwy126_pc4 3 3 0.168 -0.374 0.692 0.189
SCZ_pwy13_pc2 2 2 0.133 0.292 0.957 0.305
SCZ_pwy15_pc3 3 3 0.006 0.308 0.988 0.047
SCZ_pwy16_pc3 2 2 0.082 -0.213 0.983 0.188
SCZ_pwy168_pc2 4 4 0.734 0.145 0.044 0.748
SCZ_pwy169_pc5 2 2 0.947 -0.024 0.007 0.823
SCZ_pwy174_pc5 2 2 0.02 -0.236 0.999 0.014
SCZ_pwy181_pc3 2 2 0.076 -0.364 0.986 0.25
SCZ_pwy183_pc5 3 3 0.031 0.266 0.939 0.138
SCZ_pwy193_pc5 2 0 0.146 -0.177 0.948 0.33
SCZ_pwy2_pc3 2 2 0.401 -0.456 0.653 0.422
SCZ_pwy200_pc3 2 2 0.067 -0.364 0.989 0.228
SCZ_pwy203_pc1 2 2 0.069 -0.526 0.988 0.138
SCZ_pwy203_pc4 2 2 0.058 0.162 0.992 0.153
SCZ_pwy228_pc5 2 2 0.058 -0.36 0.992 0.143
SCZ_pwy231_pc5 2 2 0.808 0.097 0.088 0.628
SCZ_pwy234_pc3 2 2 0.069 0.252 0.988 0.178
SCZ_pwy236_pc4 2 2 0.104 0.491 0.973 0.27
SCZ_pwy238_pc5 3 0 0.772 0.054 0.052 0.783
SCZ_pwy24_pc3 2 2 0.712 0.132 0.191 0.55
SCZ_pwy255_pc3 3 3 0.005 -0.22 0.99 0.058
SCZ_pwy256_pc3 2 2 0.107 0.201 0.972 0.208
SCZ_pwy272_pc1 2 2 0.582 -0.328 0.373 0.525
SCZ_pwy29_pc2 2 0 0.136 0.322 0.955 0.358
SCZ_pwy293_pc4 2 2 0.063 0.584 0.99 0.23
SCZ_pwy306_pc5 2 2 0.014 0.62 0.999 0.008
SCZ_pwy309_pc5 3 3 0.394 0.181 0.367 0.349
SCZ_pwy310_pc5 2 2 0.591 0.184 0.36 0.582
SCZ_pwy317_pc4 2 2 0.625 0.2 0.308 0.541
SCZ_pwy318_pc4 2 2 0.514 -0.251 0.479 0.545
SCZ_pwy320_pc3 3 0 0.777 0.051 0.05 0.795
SCZ_pwy321_pc5 3 0 0.793 0.055 0.043 0.798
SCZ_pwy325_pc4 3 0 0.801 0.049 0.04 0.816
SCZ_pwy325_pc5 2 2 0.058 -0.387 0.992 0.034
SCZ_pwy326_pc4 3 0 0.775 -0.052 0.051 0.793
SCZ_pwy4_pc3 2 2 0.71 -0.239 0.193 0.555
SCZ_pwy40_pc5 2 2 0.098 -0.419 0.977 0.279
SCZ_pwy41_pc2 2 2 0.455 0.517 0.57 0.438
SCZ_pwy42_pc1 2 2 0.813 -0.142 0.084 0.613
SCZ_pwy47_pc5 2 2 0.637 -0.159 0.291 0.589
SCZ_pwy49_pc2 2 2 0.076 0.374 0.986 0.256
SCZ_pwy55_pc2 5 5 0.818 0.074 0.015 0.812
SCZ_pwy55_pc3 2 2 0.08 0.317 0.984 0.053
SCZ_pwy57_pc1 2 2 0.772 -0.161 0.123 0.618
SCZ_pwy61_pc4 2 2 0.053 0.291 0.993 0.039
SCZ_pwy65_pc4 2 2 0.776 0.187 0.119 0.587
SCZ_pwy7_pc2 2 2 0.041 0.329 0.996 0.161
SCZ_pwy73_pc3 2 2 0.108 0.661 0.972 0.298
SCZ_pwy84_pc2 2 2 0.009 -0.3 1 0.044
SCZ_pwy84_pc3 2 2 0.025 -0.139 0.998 0.095
SCZ_pwy85_pc2 2 2 0.031 -0.15 0.998 0.104
SCZ_pwy85_pc3 2 2 0.072 -0.197 0.987 0.163
SCZ_pwy85_pc5 2 2 0.014 0.294 0.999 0.059
SCZ_pwy86_pc4 2 2 0.024 0.412 0.999 0.025
SCZ_pwy89_pc3 2 2 0.023 -0.19 0.999 0.091
SCZ_pwy89_pc5 2 2 0.997 0.001 0 0.987
SCZ_pwy9_pc3 2 2 0.702 0.201 0.203 0.55
SCZ_pwy95_pc3 3 3 0.004 0.679 0.992 0.027
SCZ_pwy99_pc2 4 4 0.495 -0.236 0.167 0.464
T1D_pwy1_pc1 3 2 0.035 0.732 0.997 0.076
T1D_pwy10_pc1 6 5 0.1 -0.555 0.531 0.09
T1D_pwy103_pc1 2 1 NaN -0.98 1 0
T1D_pwy104_pc1 2 2 0.231 -1.76 0.874 0.369
T1D_pwy11_pc3 2 2 0.817 -0.248 0.08 0.656
T1D_pwy132_pc3 2 1 NaN 0.911 1 0
T1D_pwy134_pc4 2 2 0.431 2.593 0.607 0.518
T1D_pwy144_pc1 2 2 0.02 -1.651 0.999 0.051
T1D_pwy148_pc3 2 2 0.952 -0.065 0.006 0.895
T1D_pwy162_pc2 3 3 0.02 1.007 0.96 0.087
T1D_pwy163_pc3 2 2 0.093 -0.596 0.979 0.212
T1D_pwy164_pc4 3 3 0.05 0.661 0.902 0.019
T1D_pwy164_pc5 2 2 0.137 0.652 0.955 0.212
T1D_pwy166_pc1 2 2 0.004 0.327 1 0
T1D_pwy180_pc3 2 2 0.938 0.05 0.009 0.85
T1D_pwy187_pc2 5 4 0.005 -0.864 0.948 0.045
T1D_pwy188_pc2 2 2 0.147 -1.229 0.948 0.282
T1D_pwy2_pc3 2 2 0.861 0.335 0.047 0.685
T1D_pwy203_pc5 2 2 0.032 0.382 0.997 0.077
T1D_pwy216_pc4 2 2 0.232 -1.574 0.873 0.378
T1D_pwy221_pc4 3 3 0.126 0.739 0.763 0.091
T1D_pwy23_pc4 2 2 0.035 -0.666 0.997 0.077
T1D_pwy234_pc3 2 2 0.967 0.03 0.003 0.972
T1D_pwy240_pc2 3 3 0.037 0.75 0.927 0.074
T1D_pwy251_pc1 3 3 0.577 -0.445 0.179 0.534
