factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
TG_pwy481_pc1 2 2 0.456 0.23 0.569 0.51
TG_pwy481_pc3 2 2 0.889 0.041 0.03 0.855
TG_pwy528_pc3 2 2 0.995 0.001 0 0.99
TG_pwy540_pc2 2 2 0.763 0.06 0.133 0.723
TG_pwy587_pc5 2 2 0.802 0.066 0.094 0.706
TG_pwy597_pc5 3 3 0.454 -0.029 0.298 0.308
TG_pwy619_pc5 2 2 0.772 -0.054 0.123 0.671
TG_pwy648_pc1 2 2 0.953 0.005 0.005 0.902
TG_pwy648_pc3 2 2 0.871 -0.01 0.041 0.767
TG_pwy657_pc2 2 2 0.493 0.084 0.511 0.561
TG_pwy662_pc3 2 2 0.356 0.113 0.719 0.471
TG_pwy664_pc4 3 3 0.822 0.037 0.032 0.865
TG_pwy692_pc1 2 2 0.239 0.256 0.866 0.339
TG_pwy723_pc1 2 1 0.426 0.046 0.615 0.499
TG_pwy726_pc2 2 2 0.507 0.135 0.489 0.549
TG_pwy735_pc5 2 2 0.037 -0.076 0.997 0.043
TG_pwy75_pc3 2 2 0.126 0.083 0.961 0.26
TG_pwy767_pc2 2 2 0.07 0.074 0.988 0.141
TG_pwy768_pc4 2 2 0.083 -0.035 0.983 0.151
TG_pwy813_pc3 2 2 0.166 0.089 0.933 0.307
TG_pwy847_pc2 2 1 0.209 0.238 0.896 0.285
TG_pwy855_pc4 2 2 0.052 0.063 0.993 0.109
TG_pwy862_pc5 2 2 0.868 0.018 0.043 0.787
TG_pwy907_pc2 2 2 0.481 0.222 0.529 0.521
TG_pwy91_pc2 2 2 0.105 0.135 0.973 0.111
TG_pwy924_pc2 2 2 0.757 -0.046 0.139 0.722
TG_pwy935_pc2 2 2 0.72 -0.051 0.181 0.722
TG_pwy936_pc2 2 2 0.707 -0.053 0.198 0.722
TG_pwy937_pc2 2 2 0.739 0.054 0.159 0.722
TG_pwy945_pc4 2 2 0.068 0.051 0.989 0.124
TG_pwy98_pc3 2 2 0.11 0.083 0.97 0.226
TG_pwy995_pc5 2 2 0.766 -0.067 0.129 0.664
